,song,year,album,genre,artist,lyric
0,A Day of Sooperman Lover,1992,Whut? Thee Album (1992),,Redman,"-Look! Up in the sky!
-It's a bird...
-It's a plane!
-Hee hee hee hee, naw! It's Sooperman Lover, baby!
-Daddy, Daddy!
-Would you please read us a story?
-All right, get over here and sit yo big ass down,
Lemme tell you about the Sooperman Lover...
Ayo, I was out to lunch and shit
Puffin' on a blunt to get my head read (y)
Boogie'n to my walkman
With an ""S"" on my chest
(Bust a move!)
Yes I'm a Superhero, don't forget
I smoke mad niggas
So to hell with cigarettes
But anyway,
Let's get back to this skit
You know who the fuck I am
So git off that ol' bull-SHUCKS
Lunchtime was up, (F**K!)
Let me jet, Or I'll collect unemployment bucks
On the way back, black,
I spotted this object, a stray cat
Stuck in a tree
With a tag that says that:
""If found,
Please return to this address""
(How did you see it)?
Nigga! Wit my X-Ray eye set!
Like ""Pchoooooooww""!
I jetted to the closest phone-booth
Quick fast,
I dipped into my Sooperlover suit...
(I can leap,
Tall buildings
In a single bound...)
Booom!
Right through the fuckin' phone-booth ceiling!
(It's a plane!)
Naw, Sooperman Lover's the name
I can slam King-Kong
And pick up freight trains
On a mission,
To save this cat/that was wishin'
He was in his litter
Watchin' Fritz on channel 6'n
Relaxin'
Feet cocked-up/ just a little
With a cod cocktail
And a bowl, of tender vittles
I snatched, him
Took off through the air like a pigeon
Quick so he won't start
Meowin' and bitchin'
The letter in cat's tag address (?)
Said THE PROJECTS
(Elevator's broke!)
So I had to take the back steps
(Knock, Knock)
The door opened
Then my eyes swole
From this BADASS DAME (Damn!)
Sippin' a quart of ""Old Gold""
-""Yo, is this your cat?""
-""Awww, yes! Where'd you find him at?""
-""He was stuck in a tree,
Around Uptown Manhattan""
-""Well how the hell did you save him?
Are you Police/Undercover?""
-""Naw baby,
The ""S"" on my chest stands for:""
Chorus: Sooperman Lover (Yeah!)
Baby call him the Sooperman Lover
Something wrong...
Something wrong, indeed
Something wrong. Yes, yes indeed...
She was grateful
Lookin' for ways to repay me
No money,
A donut, and some... uhm coffee maybe?
Of course
What kind of sauce (?) did I take?
Make my donut Jelly
And my coffee Sanka
We sat,
Unhooked the cape from the back
She felt my arms
'Cause my pythons looked stacked
""Goddamn, Sooperlover!
Yo shit looks thick
Tell me, how strong are you
With muscles like this? (you bad motherfucker!)""
(I'm stronger than a locomotive)
I'll keep hittin ya like Rocky
She ran to the room
And came back with a (?)
Negligee, high-heeled shoes,
Wit' a blunt in her mouth
Ready to roll up,
Hey hold up/ she had the dollar fold (ed) up
To mix the coke with the smoke
Yo, she was no joke
She took a sniff,
Some got on her top lip
That bitch stuck out her tongue
And gave her top lip a lick
And said: -""Here baby, hit it.""
-""Naw baby, I ain't wit' it
You'd need more than a body
To make me wanna hit that shit!""
But I'll hit the blunt
So she took out her fronts
Cracked the philly
Opened the bag and laid out the skunk
Then I took a long pull
It was hype/ outtasite
We ran into the bedroom
So I cracked my pants for head room
Later, tossed the covers
And oh, brother! I was wit' it
Ready to hit it
Asked my dick, ""YO, WHASSUP GEE?""
""Yo man, shit's thick""
Licked her down her belly
And kissed her on her back
Stuck my hands betewwn the legs
And I felt the bozack (!)
As big as mine (YO!)
This bitch must be craze,
So I threw my suit on
And I was Swayze...
'Cause I'm the:"
1,A Million and 1 Buddah Spots,1994,Dare Iz a Darkside (1994),,Redman,"Still walkin' down the streets with my hand on my black tec
My brain is high like Newark New Jersey do car thefts
I'm high, when I sag my 2 Black Guys
I would be brief but my Karl Kani's didn't dry
I smoke the blunt for all you underground chumps
My smoke bangs like it's freshly picked from the swamps
So nigga how you roll a blunt? Aiyyo, how you roll a blunt
Flip the script on some other shit like how you roll a cunt
Now, I smoke the Maui, wow-wee
Then I'll be back for me, I'm Sure, like Al B.
Go Uptown, smoke quarter-pounds at the Dungeon
Keith Murray meets me at the spot with the Bom-Ba
Go back to Jerz and smoke with Diezel Don
Huh, pick up a bag from my block, two-oh's the number
Who can get swift with the microphone mist
Plus I'm crisp like CD's on LP's in 3D
My funk respect it, cosmic injected
That cause me to Set It Off just like that club record
Hit it from the back, stay strapped like two packs of lubricants
It's gonna hurt -- no it's not a gat experience
The funk dweller, creeps through your cellar
And if your moms don't know your ass better tell her, like this y'all
There's a million and one blunt spots all over the world
That got good herb for all you boys and girls
Which one do you go to? *many shouts*
Which one do you go to? *many shouts*
I'm packin buddha by the pounds and pull my Phillies from knapsacks
Hey yo I didn't know your nickel bags come that fat
Yo check it, my lyrics strip the track butt-naked
Catch the Local to the A to the buddha to my vocals
And I, set the world on fire
Get a billion people higher, from just one blunt in my cypher
You swore to God you was mixed in bom-ba-zee
The rhymer Bombs Squads and MC's like Hank Shocklee
I spend a knot at all the buddha spots
From fifteen to fifty-fifth I ran all through the blocks
I set it off jock, I light a blunt for my nigga D
That's doin' three pack, now where I get the hash at
You can't fuck with my funk cause my funk is kinda abstract
Past that, I'm rough like McGruff on dust
There's a million and one blunt spots in America
Yeah I'm tellin' ya
Now just throw your blunts up in the motherfuckin air
Smoked out with niggaz from North Newark to Montclair
I rip the nouns from antonyms to synonyms
'Cause I got soul like James Brown and rock M&M
One of the America's Most Blunted
Smoked out with MC Eiht and Compton Most Wanted
Ninety degrees, smoke with L.O.D. on the Island
Then back to Stat, to smoke more packs with the Shaolin
I showed the women how to roll a blunt stronger
But it didn't work, because they Lee nails got longer
But the weed is good for when you're mackin
And girls can front it off like they don't know shit that happened
I know what happened, I told her, BACK, NICK that motherfucker
So check!
My stamina, your ass couldn't snap with cameras
Leave you on your back like Godzill did Gamera
Props on blocks smokin' the choc and what-nots
I might catch a nickel bag sale from bus stops *needle rips record*"
2,All I Do,2010,Reggie (2010),,Redman,"(Intro: Redman {unknown})
Ay what's good man? {What's good?}
Yessir {Mm-hmm!}
Love hip-hop baby {Love that music baby}
Where all my peoples at out there?
All my ladies, all my fellas
Make some noise out there!
I just love music nigga {Hell yeah}
Yessir {Uh-huh!}
Michael Jackson, we love you dog
(Redman (Faith))
Hey! I wake up, open my eyes, and light the aroma
And then I get my, ah-stretch up and mornin yawnin
Yeah, I'm ready to grind wit'chu on my mind
Cause (all I do is for you)
Yo, I love how you make me feel when I'm broke
Make it clear when I smoke, my career on the ropes
So I, reappear and then I clear my throat
Nigga (all I do is for you)
Yo, since a DJ at 15, I was a young gun
Music disciplined me, now I'm a M-16
And all my dreams are turned into cream
Cause (all I do is for you)
Yeah, my heart's in it, weight up, shit and sleep in it
My pen put an end to any track you give me in the clinic
Yeah I, gets it in, rude bwoy I ain't finished nigga
(All I do is for you)
(Chorus: Faith Evans)
How, I listen to you when I'm drivin'
Time and time you're always on my mind and
I'm talkin' 'bout my music
(All I do is for you)
Keeps me lookin' good when I'm barren
Hot as the sky when I'm blazin'
It keeps me focused on my end
(All I do is for you)
Oh, it starts when I feel the flow
I'll be, into, overload
Talkin' 'bout music
(All I do is for you)
It's sometimes critical
It starts when I feel the flow
I'm talkin' 'bout music ('bout music)
I'm talkin' 'bout music
(Redman (Faith))
Yessir! When I fly, I got Dr. Dre headphones
Playin' T.I. and lookin' in the sky, high
Think about when I land what I'ma buy
Cause (all I do is for you)
Yo, my boys hit the mall, I'm at the record store
I'm buyin my like 15th ""Off the Wall""
MJ, hey! I hope you hearin this song
(All I do is for you)
Yo, I had the moonwalk down when I was 17
Now I rock and light blocks like Billie Jean
Whether you ""Black or White"" you gon' scream baby
(All I do is for you)
Yo, and I ""Remember the Time"" another part of me
Was like ""Leave Me Alone,"" I'm ""B-A-D""
I opened up, now my music my ""P.Y.T.""
Believe that girl (all I do is for you) let's go!
(Faith and Redman ad lib to end)"
3,Bak Inda Buildin,2007,Red Gone Wild: Thee Album (2007),,Redman,"Yo Redman is the COOOOOOOOOOOOOOOOLEST shit I done fuckin' heard!
(Yeah, hahaha... this is Dr. Trevis, comin' to y'all motherfuckers live)
Yo, I'm spittin' my rhymes, we gonna get you
To bump the music to break your neck to
(Yo yo yo yo, ay ay ay) Yeah
(Y'all muh'fuckers ain't ready)
Yo, when I spit my rhymes, we gonna get you
To bump the music to break your neck to
You want the hard shit, nigga let me connect you
It's 1-800-YO-GILLA; feel me flow
I open doors for the newcomers
I show you how to rock the mic, pull yo' pants up and do somethin'
I lay my hats where my boots stompin
Whether Jersey or Australia with kangaroo jumpin'
Yeah, I feel that hip-hop's gone
My pen catch attitudes, it cry in a song
I laugh 'cause I'm a vet, and still get the guap as strong
As any nigga, I ain't alarmed
Yes y'all, it's the Doc, I'm back on my business
With jizz for, real niggaz and my bitches
I got my hands on my steerin wheel and stick shift
Drivin' by nigga, pissin on yo' picnic
(Chorus x2: Redman)
One time for your motherfuckin mind {""Comin' straight from the..""}
One time for your motherfuckin mind {""Comin' straight from the..""}
One time for your motherfuckin mind
Gilla House, is back in the buildin
Yo, yo I'm back on my grizzly, set the bear trap
We don't work for Nike but sure can +Air+ a mac
My pen game tight in the hood like hair wraps
You a +40 Year Old Virgin+, gettin' hair waxed
Now, Reggie Noble '07 international-al
My girl got guns in her speghetti-strap gown
If you love hip-hop, where my people at now?
Relax now, got it mapped down, Gilla House
I jump in the crowd (oh!)
Whenever I do it I do it loud, grown man style
Since I was a child butt-naked
I knew I would grow to be the one [?] on record
(Chorus: w/ ad libs)
Ride nigga!"
4,Bars,2015,Mudface (2015),,Redman,"(All you emcees must get dissed
Cause only real niggas gonna bump my shit)
I don't give a fuck nigga, you already know what it is
(All you emcees must get dissed
Cause only real...)
Check it out, yo
Like OJ let me take a stab at it
Inhale like asthmatics
The chiropractor Redman, I'm back at it
My sawed off by the bed, it's a craft-matic
The size of a Subway sandwich, ask Jared
Big foot givin' input
Every rhyme like Lisa Ray homie, fuck with it it's a good luck
I'm a lieutenant, the new school respect Red Menance
My society raised a winner
I set any bitch straight to restore order
Lift my pimp hand up like ""Why I oughta""
I don't tolerate the nonsense
I tell my bitch be easy like you straight outta Compton
South by Southwest out in Austin
Tour the place down, Twitter went wild
Def Jam raised their eyebrow, we independent now
You should've took care of the cash cow
Moooove out my way bitch, Captain Courageous
Fuck you and your iPod if I ain't in your playlist
Bravehearted, I'm Nas in '94
You could say I'm your favorite rapper's favorite
I'm like Penny on the floor wasted
Pump your brakes, divorce me if you can't relate
I get brain when I text, I'm typin' LOL
Chick on her knees like SMH
Get it? Too slow, listen faster cause my time's a factor
You freestylin' dnd I ain't asked ya
Weak link niggas, Red'll think bigger
This flow hit your chick, she cry me a river
And you Simba lyin' like you carrying around the iron
Like I'm a supervisor and I'm firin'
(All you emcees must get dissed
Cause only real niggas gonna bump my shit)
Bars, okay nigga
Bars, I got 'em homie
Bars, all day nigga
Bars, you can count on me
I'm like a cat for my life, I got nine of me
You think this song done, I got another round on me
Bars, okay nigga
Bars, I got 'em homie
Bars, all day nigga
Bars, wait a minute
(All you emcees must get dissed
Cause only real niggas gonna bump my shit)
Check it out, yo
Yo, I'm a 90s nigga so of course I think my era the best
Untouchable, fucker we Eliot Ness
Mitchell-N-Ness it's all Jersey
Hoes send my while DMs, I feel I'm related to X
I don't be up in the trap tryna write raps
Just to say I'm in the trap and made it off rap
As the world turns, I let my L burn
And watch you little fish swim up in my well urn
Even gay bitches love me like the L word
And bitch niggas get a clip from a spell bird
I mean the Mossberg
The same thing, my weed got a case of gangrene when it's angry
I act like Scarface up in your project hallway
Make sure you're all covered by AllState
Me and them beats in your ear like Andre
And what I think of y'all motherfuckers, strange
Fuck y'all, I'm addicted like a menthal
I was born from the days of ""yes, yes y'all""
My boy carrying a tech, rep call
So take your bitch ass home, [?]
I don't talk a lot, I just rap a lot
On this verse, I got tips from a astronaut
Check the forensics, we in this
I'll end this with Red is the best in the motherfuckin' business"
5,Basically,1994,Dare Iz a Darkside (1994),,Redman,"(Basically) (24X)
Whoo, hah... ohhah, wooooh
Aww shit!
Hey dudes my interludes more fatter than most niggaz LP's
So don't sell me to stale cheese
I'm more nicer than Little Red Robin Hood's grandmama
Puffin on ganja, sippin on a, Cherry Bianca
My grand finale's like an alley when it's rowdy
Kick more bars than the penile G
And let my nine clap loudly
Click click, bee-yow, bang, booyaka!
What am I do to ya? It's somethin' new to ya
Like screwin ya, all over my studi-ah
Ride on my MP-60 and let the S-950 squeeze your titties
That quickly I hooked you, now fix me with your lips
B... otch, unloosen my belt thinkin' to grab the crotch
But before you do move my glock before it shoot my cock
And see basically them trick bitches get no dap (word)
And see basically Redman album is no joke (word)
And see basically I don't get caught up at my label (word)
'Cause I kill when they fuck with food on my dinner table (word)
I drop a punchline at lunchtime
'Cause I'm a Close Encounter of the None Kind
With dumb rhymes
I battle allay'all at one time
So fuck all you fools out there with the large vocabulary
In your sentence, I don't need that shit to pay my rent with, huh
And to the nosey snake-ass hoes I ask you
Why you be acting all fly
When your monkey-ass work at fast food?
And why is it every time that a multiplatinum artist
Always use the underground to make a comeback?
Is it fair to the hardcore niggaz that rap?
That don't give a fuck about the radio
Plus the next bitch at that?
And being hardcore and mad about wearing high-tech boots
And black skelly hats?
And making fake-ass frowns because your best buddy packs?
Think about it
Sip on a chocolate thai, and let your brain fall out of focus
This is another episode, coming live from the Funkadelic man himself
Yeah
Ah
Huh"
6,Beastin' (MCA),2015,Mudface (2015),,Redman,"Yo, Redman got the blunts, let's get it in
That's why these women's asses jiggling
I'm like a pornstar fuckin' in my Timbalands
Sex drugs and money bitch get your membership
Watch how I [?] bro
Watchin' Rambo in a Lambo
They say a nigga hot, can't put him out
Smoke weed in the club, let's put him out
I got women gimme head on the e-pill
And I'm like ""There you go"" like Johnny Gill
Behind the wheel is even better
And if it gets warm, take off your hot sweater
I see your tits through it anyway baby
The boomin' system got 'em jingling baby
They said I couldn't do it but I fooled 'em all
Had to play Tony Danza like ""Who's the boss?""
I'm in Jamaica mile high with a mai tai
Good fella with the hoes, yeah I'm a wise guy
That's why I act a fool
And I'm cool, I take these youngins back to school
Like yeah, I got bad women ridin' with me like yeah
They got their own money and they hit me like yeah
They buy their own car and they ridin' like yeah
I told 'em give me something, they was with it like yeah
Yeah [?] nigga like he putting in work
Work hard to play hard, watch how I flirt
Streets'll love you but they'll want you in the dirt
That's why I grab on my...
Yo, got the Ciroc and pineapple, pour it in
Got it flowing like the levee in New Orleans
Out the club to my car, ladies all in
Going up in iHop in the morning
Women love Red, they doing cartwheels
Even got red bottoms on their high heels
Your boy heavyweight, get the picture
Seven point zero I scale on the richter
Hit the gym, get a little work out
Grab the mic, put a little work out
Nwknj
Real hip-hop here, no DJ hittin' the replay
Look at that boy, he showing off
Go tell Biz Markie I'm goin' off
Radio playing that bullshit
So I resurrect Guru then give him a full clip
Give him another one then another one
Jersey got bank, I'ma double 'em
This kind of rhyme you won't find in a Target or Walmart in aisle nine
I be lying if I ain't saying I ain't one of the best
Is your career over nigga, guess what
Like yeah, I got bad women ridin' with me like yeah
They got their own money and they hit me like yeah
They buy their own car and they ridin' like yeah
I told 'em give me something, they was with it like yeah
Yeah [?] nigga like he putting in work
Work hard to play hard, watch how I flirt
Streets'll love you but they'll want you in the dirt
That's why I grab on my..."
7,Beet Drop,2000,Doc's da Name 2000 (1998),,Redman,"Let me clear my throat!
Kick it over here Baby Pop!
And all the fly skimmers...
Feel the Beet... mmmm drrrrrrrrop!
Coolin up in Jersey on a hot summer's day
It's me and Erick Sermon and, Keith Mur-ray
A lot of beer, a lot of girls, and a lot of CURSIN
Forty-five automatic on my person
Yo, got my hand in my pocket and my finger on the trigger
My Squad is gettin' BIG, and my Squad is gettin' BIGGER
Some niggaz got style, some niggaz got TASTE
Def Squad got the shit'll bash you in your FACE
Tote my gun with my nigga, tote my nigga with my gun
Hit a bitch doggie style, so wild, till she come
Well I'm the king of the ave., and I'm the king of the block
Don't like what I'm pumpin? You can suck my cock!
Well I'm Funk Doc I got all the fly juice
Stankin with my niggaz on the block one-deuce
Walkin' down the block with the fresh fly threads
Reggie Noble got the biggest head
Oahhhah, hoahhah, hoahhhah, hoee!
Brick City nigga!"
8,Blow Treez,2007,Red Gone Wild: Thee Album (2007),,Redman,"(Feat. Ready Roc and Method Man)
""This should be played at high volume
Preferably in a residential area""
Gilla House niggas!
(Reggea adlib)
""Want you to know, ya""
'Round here we blow treez
'Round here we blow treez
'Round here we blow treez
""Can you understand?""
'Round here we blow treez
'Round here we blow treez
'Round here we blow treez
Hey yo move out, roll in
Haters out, hoes in
Walk in the club, low brim
Hanging out like clothes pins
I hustle flow
Do my show
Attract women
Keep that heat and the John Lennon
Boy you won't catch me arguin'
Brick City, that's right! Hood down, hands up!
Red ""Lord of the Ring"" (clean?), lookin' for that Precious
I'm talking weed and women, when the trouble come I'm 'bout it
Shit I'd rather get caught with my gun then get caught without it
It's Gilla House nigga, you know we here to smoke
DJ keep it Kool, Reggie let me UH-HAH clear my throat
When I'm in yo' town man', you better act a fool
Turn your college dorm to Rodney Dangerfield- Back to School!
'Round here we blow treez (blow treez)
Till our nose bleed
Started with a quarter then slowly smoked up a O-Z
Ready keep it raw like a nigga ordered a whole ki'
""Nigga let me hit ya blunt"" Nah, you don't know me
Gilla! Gilla House and Gotti click
Bang like karate flicks
Duck when the shotty spit
Or land in a pile of shit
Known to make you cowards bleed
Smokin' on that Sour Dies'
That cali weed's
So funky we call it cottage cheese
I'm in the powered V-12
Look at all these females
Jockin' me 'cause of all the records that we sell
Got them pounds for retail
Hit me on my email
And drop bombs dot com, yo who need L's?
Yo, yo my bud'll do ya
Method Man constant drug abuser
Occasional boozer
And I'm slick as Rick the Ruler
I piss in the sewer
Underground man, I spits manure
Plus make maneuvers
With Doc
That sixteen shot
Ruger
Is back on your block
Blastin' a shot
Like screw ya
Fuck everybody that knew ya
My dogs are Oogka-Dupa
They Bark and they bite
I Darken your life
Muthafuckas slippin' like wearing Gators Walking on ice
This is New Edition, I'm Hot Tonight
I spit it right
Ya Gots to like
Tell Sean Paul I Gots a light
One in the head, Stop ya life
Huh, my niggas stay on the block
Slingin' them rocks
Until the Cops (indict?)
Ya heard
(Hook: Reggae adlib)"
9,Blow Your Mind,1992,Whut? Thee Album (1992),,Redman,"* See the remix for the full Korean verse + translation
Ah! Look out, it's the Funkadelic Funk for chumps
Who don't be knowin' my name, I tear the frame out ya punks
I make ya slide, make ya slip, make ya wanna backflip
I get biz with the skit, I DJ like Quik
The topnotch of the block, 'cause I carry a glock
Only hot rocks I'm hot, so give up the props
My style is HUMMIN CUMMIN ATCHA, duck or get backed up
Dispatcher: 'Red, get freaky to the rapture'
So come on light the buddha check your honey while I scoop her
The Soopafly, Jimmy fly Snooka rips the roof off
Then hook off on your crew, to the check of one to two
It's you, who? (AGA-Ah! WWAAAAAH!) Redman with the Kung-Fu
Come on and get down and boogie oogie with the ruffneck
Hit women like Madonna all the way down to Smurfette
But first get your tables I roast your whole record label kids
Yo E (Whassup G?) Briiiiiidge!"
