,song,year,album,genre,artist,lyric
0,1 Threw 8,2012,Macadelic (2012),Hip Hop,Mac Miller,"(What are you afraid of?) (4x)
Uh ... 1 2 1 2 ...
Sometimes I see the uh
(Verse 1: Mac Miller)
Sometimes I see the world for how fucked up it really is
I tell myself I'll be the one to make a change in it
I could die tonight, not make it to the sunrise
Then I couldn't heal the pain in it
I'm gettin' high to forget about the lows though
Get a pay check, spend it all on polo
Designer brands cover up my insecurities
Personally I ain't nothin' but an average Joe though
Now I'm dressin' so expensive, for no reason
Cold world we livin' in, it's below freezin'
I got a family, can't afford a coat
So I leave a little paper there before I go
Spend a thousand on a hotel, they poor and broke
Made me wonder who I'm prayin' to before the show
This a letter to whoever, I'm just tryna set you free
Remember love, if you can't, remember me
Dear people on earth after I die, what's the weather like?
1, 2, 3, 4, 5, 6, 7, 8, and I ain't perfect but I try
Hey, I wonder if I'll maybe get a second life
This time I'm a get it right
(Verse 2: Mac Miller)
It's either God or the devil with these drugs I'm on
I don't know if we were meant to see it all like this
Still, plantin' seeds so my money long
Money addict, it's a habit that palms gon' itch
I wish we could just all get rich
Sometimes not havin' money is all I miss
And yet these hoes that roll up on my dick
The all American girl, that's just a blond head bitch
Am I supposed to have some thoughts like this?
Could we figure out what God might've miss?
It's funny that these questions never get an answer
Life a bitch sometimes you got to reprimand her
Never understand her, why should I even try?
Live forever then you never feel the need to die
This a letter, open it to set you free
Remember love and remember me
What does it mean to be a sensation? Do you have to be sensational?
And how you know you made it?
When you're with Killa Cam, watchin' Paid in Full
I never had good grades in school but, shock the world is what I came to do
I got a song I wanna play for you, so can you sing that back to me?
(2x)"
1,100 Grandkids,2015,GO:OD AM (2015),Hip Hop,Mac Miller,"(Grand Kids)
Whoa-oh
(Hey!)
Wow-wow-wow-wow
(Hello)
Wow-wow-wow
(This is a revolution)
Wow-wow
Whoa-oh
Wow-wow-wow-wow
(As we proceed)
Wow-wow-wow
Wow-wow
I made a promise to my momma
That I'll bless her with some grandkids, she can spoil them
Until then, I'm getting dollars, I'm just doing what I gotta
Can a man live? And it's all day (homie)
I'm a God, give the whole squad a job, get them all paid
Came a long way from all-state, yeah
Now we All-American, we All-American
I swear to God I put the hero in Heroin
These flows, kilos
I could sell snow to a ski slope
I could sell evil to the devil
Nonbelievers to a temple
Shit, I could sell water to a speedboat
And these eyes is iconic
I went pro, made profit
Now I keep some dead face in my pocket
Gettin' faded, I been stoned all week
But what's a God without a little OD? Just a G
Breezing my weed, easing my mind
Why you worry about me?
Stop tripping, I'm fine
Swear these bitches done lost it lately
You put the ho in honest baby, so complicated
And I may be a little arrogant, I'm aware of it
I know (I know)
I got a problem, I'mma take care of it
Weight I'm carrying, gotta let it go
(It won't hold me down no more)
I made a promise to my momma
That I'll bless her with some grandkids, she can spoil them
Until then, I'm getting dollars, I'm just doing what I gotta
Can a man live? And it's all day (homie)
I'm a God, give the whole squad a job, get them all paid
Came a long way from all-state, yeah
Now we All-American, we All-American
We ain't goin' nowhere
We ain't goin' nowhere
We can't be stopped now
Cause this rap shit's for life
We ain't goin' nowhere
We ain't goin' nowhere
We can't be stopped now
Cause this rap shit's for life
Back then I had a dream
I'll get this money, man
I know, my life would change
Just need a hundred grand
Back then I had a dream
I'll get this money, man
I know, my life would change
Just need a hundred grand
(Back when I first made a hundred grand...)
(Back when I first made a hundred grand...)
(Yeah, back when I first made a...)
(Back when I first made a hundred grand...)
(100 Grand)
Yeah, back when I first made a hundred grand, thought I was the shit
When I first made a hundred grand, thought I was a king
When I first made a hundred grand, couldn't tell me nuttin
When I first made a hundred grand, made a hundred grand
(Let me get some money)
Yeah, okay, back then they used to call me little
But now I'm ridin' something clean in a coat made of armadillo
They haven't got the memo, they sayin' I'm the shit though
Tryna make it complicated when this shit is simple
Tell me what you wanna be, what your dreams is
A hundred G's in my jeans, I'm a genius
Each and every day some save me please
And get schooled, homie, change degrees
I'm the plug, what you need though?
I'm goin' beast mode
I keep a freak, even when she underwater she can deep throat
(Wait what?)
I made a mil' before I pay the bill
Cause fools worried about a wave, I'm a NAVY seal
Come with me, I can make your life change for real
Always had a dream of stuntin'
It ain't nothing unless we runnin' shit
Just a young motherfucker with a plan
Thought I was the man
Yeah, back when I first made a hundred grand, thought I was the shit
When I first made a hundred grand, thought I was a king
When I first made a hundred grand, couldn't tell me nuttin
When I first made a hundred grand, made a hundred grand
(Let me get some money)
Let me get some money (Time flies)
Let me, let me get some money (Yeah, you know time flies)
I just need some shoes my niece (Try to catch it)
Can we stop at Chipotle?
Let me get some money (Time flies)
Let me, let me get some money (yeah, you know time flies)
Let me get some money (Try to catch it)
Let me, let me get some money"
2,5 O'Clock,2009,The High Life (2009),Hip Hop,Mac Miller,"Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
A marathon grind like I'm running from rest
It's (5 o'clock in the mornin')
Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
But I'm going hard till there's nothing left under my chest
The streets empty 'round 5 o'clock
Driving by the cops
Low key microscopic till the eyes that watch
Everything a hustle when you tryin' come buy some guap
I'mma keep grindin' till I'm still shining like a diamond watch
Me and boo here bringing you the truth
With all night sessions we just living in the booth
Strong balls like we spitting out 150 proof
Take shots get loose till you spitting up yo' food (like oh)
You see 'dat I'mma need a recap
Grab a weed sack cheap that till my feet flat
I got this covered like a pro bowl d-back
Breathe rap been a been known to make the b-clip
Need cash so I'm tryin' to move some trees fast
Tell you where to meet at
Ask you where the cheese at
People 'round the city see the youngin' and respect the grind
Puttin' in th extra time
Guaranteed next to shine
Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
A marathon grind like I'm running from rest
It's (5 o'clock in the mornin')
Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
But I'm going hard till there's nothing left under my chest
(Boaz)
I rise before the sun come up and get my day started
Pray to the most how I roll up my hays and spark it
And then my paper starts to roll in
Money in paper bags
Hammers with laser tags
We grown men
Out on the corner till the early morn'
The blood of a hustla gettin' mines before I was born
You get stormed by these tight ass bars
From being easy Mac
Crusin' in lax smokin' weed with no season at
There ain't no reason that these other rappers hatin' on us (why?)
Except these labels anticipating and waiting on us
They get the BBS's radios play us
Then we blaze in the Benz's
And sit this off on BBS's
And from P.A to Texas
These niggas know about me
International hustla can't get no snow without me
Or get no dough without me
Niggas gettin' hardly stackin' on 'er
Early bird get the worm
I'm knockin' at the cracker dome
Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
A marathon grind like I'm running from rest
It's (5 o'clock in the mornin')
Somebody told me sleep was a cousin to death
And following a dollar finds nothing but stress
But I'm going hard till there's nothing left under my chest"
3,A Million Dollars,2009,The High Life (2009),Hip Hop,Mac Miller,"I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
Bitch please, Imma make a million 'cause
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
With ease, Imma make a million
A lotta times I don't get the credit
Forgettin about my ethical work
Let it be first said that I'm here to earn bread
I been dedicatin' ever since I turned head
Got the type of style quickly gonna turn heads
I been workin', part time hustla
Hit you wit a dub feedin bubblas
Got this brah
On the road with a dollar and a dream
'Cause anything is possible, believe bitch please
It ain't nothin' to spit, sparkin up in the whip
Stayin stuck up on my dreams like they rubber cement
No one ever sees a legend when he stuck on the bench
And my screw's so loose it'll fuck up your wrench
My head can't contain all these dreams of mine
When I'm rich there's some shit I'm gonna leave behind
For now, it's food for thought it'll feed your mind
But you can't get a piece of mind (naw homie)
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
Bitch please, Imma make a million 'cause
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
With ease, Imma make a million
Now, I can either try and be a hero
Or I can grab a one with six zeros
What would I do with a million dollars?
First off, I'd start payin' bills to my father
Then pay for college, get (3J) a camera
Grab a spot in LA, a crib in Atlanta
Cop a phantom just to ride in
Some celebrity friends to get high with
Couple four models that I find dime with
'Cause the music that I make is timeless
The pressures on don't choke, heimlich manuever
Got my songs off of your computer
You wonderin' is it buzzin' just a rumor
I'm Superman, y'all just Lex Luther
Imma make a mil, that's fo real no deal
Just the illest mo' fucka in the bill so chill
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
Bitch please, Imma make a million 'cause
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
With ease, Imma make a million
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
Bitch please, Imma make a million 'cause
I dream, I imagine, I believe that it'll happen
Bitch please, Imma make a million
With ease, Imma make a million"
4,A Night In The Studio,2009,The Jukebox: Prelude to Class Clown (2009),Hip Hop,Mac Miller,"Ay yo Josh
Ay yo where the fuck you at man?
What you mean you on your way yo
Our session was at 9 its fuckin' 11
I'm out here, blow smokin' L's
Waitin for yo ass
I don't even think I got...
Oh no I definitely still got some weed for the lab
But still when you gonna be here?
Soon? Mother fucker how so...
Oh there you are right now
Ay yo what's good bro?
This is a DJ Haze exclusive
Ay yo what's good bro
Just here chillin'
Yeah I'm tryin' to go to the studio or whatever
Yeah I got shit to drop mpther fucker
I always got shit to drop damn
Ight you'll meet me there?
All right)
I woke up scratched my nuts
Rolled a swisher on the shitter
Got blow then I light me up a cigarette
The coolest flow coolio a movie roll
Now I'm tryna head up to the lab
I headed to the studio open the door
Say wassup to everybody who was 'posed perform
I'm bout to record they know I'm smokin' of course
Blow some haze in the air pull out my notebook
Then I head up to the booth load the beat off my email
Phone on silent ignorin' calls from females
My man Josh sit down get the tempo
Put on my headphones
Ight, let's go
I let go intro the beats startin'
Say a couple words try not to be retarded
'Cause I'm a goofy dude doin' what I choose to do
Eatin' tracks up like some snacks call me scooby doo
Now the beat about to drop verse 1
It's like a whirlwind the soldier pull the first gun
Everything's blank it's just me and the mic
I don't read a lot so I try and see what I write
Visualize the melody, hypnotize everybody watchin
I hope they ain't blink they eyes
'Cause you don't wanna miss a fuckin' second
When I'm catchin wreck
I be in the booth goin' off try to catch my breath
Couple more bars couple seconds left
Killin' 'em softly takin' extra steps
They never guessed I be murderin' and blessin'
Ight the first done but before we start the second
We gotta do man shit
Doubles and ad libs
And Josh makin' sound like magic
He a old school genius with the pro tools
Tryna school me on everything that the pros do
I tell him that he needs to think it in the book
But for now we makin' guap just singin' on some hooks
So I don't worry 'bout the chorus
The track gotta hook on it
And my verses wit dat, they sound good on it
Now I do a second maybe do a third
If I'm in the mood to go crazy with my words
I take a lil' break got some haze to burn
The cast sittin' outside can wait they turn
We makin' classics in the session
Mom's askin me these questions
(When you comin' home you got school)
Naw, I'm suspended
After this track done burn the last blunt smokin' good
Payin' for my time with stolen goods
Say peace to whoever, outside its dark
I'm blowed and can't find where the fuck I parked
So I beep the car, oh there it is
Lets go ahead and hip hop in the whip
Light them cigarette and sit
Gotta ride homie ahead of us
(Sprunked) in the back
Tell my man wit the whip to bump on my track
Tryna ride out, and I'm high now"
5,Aliens Fighting Robots,2012,Macadelic (2012),Hip Hop,Mac Miller,"(Verse 1: Mac Miller)
Y'all is dead weight, less great, always gettin' second place
I tend to race ahead of pace, dippin' while I'm dressed in Bape
Then they chase, catch me if you can, I ain't DiCaprio
This lucid dream will have you go like half a dose of Adderall
Capicola sandwich's are tasty from Primanti's
I'm a 5'7 giant, Brandon Jacobs, Eli Manning
Girls want makeup, get demanding, but they fake like orange tanning
So my girl and I be up like we some college students cramming
For a test that we ain't study for, wonder will she love me more
With money, 'cause if not, I'm not sure what all this money for
Feelin' like a hundred wars are goin' on currently
Soldiers sent to death on some jets for the currency
Poison, take this mercury, I'll teach you for a learner's fee
How to turn your girlfriend to a circus freak
Cool by the word of Keith, fabric by the hand of Zeus
Actin' like you fuckin' with me, that's some shit I can't excuse
Focus is on manual, control the panoramic view, universe
You got a chance, don't blow it like how a tuba works
I plan to do, somethin' that ain't tangible
Now I'm bout to hand it to
The homie Michael Rock, hear what he sayin' to you
(Verse 2: Sir Michael Rocks)
Take a trip, took a molly out a bank a populari
And the word around the city is he sittin' in a Ferrari
I told my self I wouldn't get it, I'm sorry
That's my bad, I party till my cardies get foggy
Can't keep her hands off of me, got her locked, and lost the key
We smoke, make it hard to see, we go harder then Carter one
Excuse me baby pardon me, can you fuck me like the honeymoon?
Not saying its coming soon, but I want the real show
Give me the treatment that you getting all them heels for
The shit they payin' all the bills for
Man I missed it, that cake taste delicious
They can't wait for vacations, paid for by pictures
I'm feeling good, I'm pulling bills I'm real as hell
I don't front I roll blunts and papers
Don't fuck with fakers
Your girl is asking me if I'mma take her
I'm straight though
You see I'm booked up till April
That's mine, that's me, I take those
You try to see some peso's than shake though
You get exactly what you paid for, stop acting like you can't go
Swagging till the ankles
I feel you baby
Hopefully I look familiar, lately
Falling down the same rabbit hole looking for love
But you'll never ever get it because
It seem like it'll only happen when I'm holding the drugs
You can never ever see it because
(Mac Miller)
Life a cliche, it ain't a bad one
First the plane land and then the bags come
We walking on this planet seeking action
Breaking girls hearts, sorry Miss Jackson
Falling down the same rabbit hole looking for love
But you'll never ever get it because
Seem like it'll only happen when I'm holding the drugs
You can never ever see it
And it won't stop till the aliens fight the robots
And all the ladies take their clothes off
I'm here with Mikey and we gonna Rock
This some shit you won't top
I said it won't stop till the aliens fight the robots
And all the ladies take their clothes off
I'm here with Mikey and we gonna Rock
This some shit you won't top
I'm so high what you think about that babe
On some other shit, tell 'em baby act crazy
Fifteen thousand, blow it on clothes
Six in the morning still sitting here throwed
I'm buggin' out, buggin' out, I wonder if they know
Pull up to the house, and I wonder if she know"
6,All Around the World,2011,Best Day Ever (2011),Hip Hop,Mac Miller,"I got my cup filled up, we came to have a good time so turn my music high we gonna tear this place up
Warn the neighbors it's a party, so go tell everybody
We party all around the world
We party all around the world
We party all around the world
We party all around the world
I got my cup filled, bitches all around me on some bachelor shit
Eyes half closed, heavy like they was attached to bricks
Around the world I use my atlas make a map of it
Globe trotter, hoe hopper, super star, ask direct ...
People always wonder so they ask us who we are
Pullin' up to clubs when we too young to hit the bar
Wanna be on top and tryna get there by tomar (tomorrow)
See, money, bitches love me, designer clothes foregin cars
But, I, ain't never gonna change different city everyday you hear these people scream my name
They think I'm underage, they don't know shit about the game
Till I'm drunk as fuck, on the couch, pouring out champagne
Living life like it's my job, and I don't ever take a day off
Shit ain't been the same since I seen my music take off
I be on some ""I don't give a fuck"" shit
Still with my homies I came up with, so celebrate the fast track ...
I got my cup filled up, we came to have a good time so turn my music high we gonna tear this place up
Warn the neighbors it's a party, so go tell everybody
We party all around the world
We party all around the world
We party all around the world
We party all around the world
Hey, go Europe to Japan, then Mexico to France
Bithces of every nationality get up and dance
So, let me see your hands please
We makin' noise like a stampede
So much smoke up in this bitch you can't breathe
Somewhere where it's sandy, Cali or Miami
This the only way to do never made a plan B
Can't we, get it how we live
Tonight is the night to chill, tonight we do it big
Girls, comin' all dressed up and they takin' off their clothes
We know your man an amateur so come party with some pros
You need something new, I know your life is gettin' old
We ain't gettin' younger so tonight's the night to go
So, crazy, treat it like your last night
Even if you broke, spend tonight like you cash right
It's the fast life, don't worry baby we ain't here to slow it down
Tonight we goin' crazy and tomorra' you can hold me down
I got my cup filled up, we came to have a good time so turn my music high we gonna tear this place up
Warn the neighbors it's a party, so go tell everybody
We party all around the world
We party all around the world
We party all around the world
We party all around the world"
7,All I Want Is You,2010,K.I.D.S. (2010),Hip Hop,Mac Miller,"Girl I don't wanna share you
(Echo)
We could be together
But you scared to
I ain't gonna leave you
(Echo)
My peoples tell me that should, but I need you
And when I blow I hope you know
I could have any girl I choose
But I know as time goes by
Baby all I'm gonna want is you
Girl I don't wanna share you
(Share You)
We could be together, but you scared to
I ain't gonna leave you
(Leave You)
My peoples tell me that should
But I need you
And when I blow I hope you know
I could have any girl I choose
But I know as time goes by
Baby all I'm gonna want is you
Look
They told me never fall in love
It never works out in your favor
You way too young
And right now that's just human nature
You think you love her
But you don't
Think you gon be with her for the rest of your life
You prolly won't
But on my side
Shorty just attacked me from the blindside
Used to be a player now I'm sidelined
Connect like wi-fi
Mixed like tye-dye
She feelin' cute wanna wear a lil lingerie
Voila
It ain't a sexual thing tho
We be stayin up
Smokin' weed out her window
In love with me now
She never huntin me down
I'm tryna have it all
She ain't never comin' around
It's like a never ending chase
Longer than a marathon
See the smile on her face
And I can't help but carry on
I know you love me don't lie
But you just gotta be mine cause...
Girl I don't wanna share you
(Share You)
We could be together, but you scared to
I ain't gonna leave you
(Leave You)
My peoples tell me that should
But I need you
And when I blow I hope you know
I could have any girl I choose
But I know as time goes by
Baby all I'm gonna want is you
I know this girl who want the world to call her own
Goin' through these dudes like some minutes on a phone
And once she leave
She ain't comin' back home
Hit the road forgettin about everybody she know
Miss
Hasn't called me in four days
But then we hit the bed and she obsessed with foreplay
Hey
She tryna be a lil player
Think she cute too
But I'ma yank her out the game like a loose tooth
When the boy blow
I know she worried
About all these girls approach me actin' flirty
See that's the thang thing
I don't give a fuck
I want your heart so baby give it up
In this life girl
All we can do is try
Forget that dumb stuff
It's just you and I
We can travel round the world
Movin through the sky
Or we can stay right here
And you'll be mine
Girl I don't wanna share you
(Share You)
We could be together, but you scared to
I ain't gonna leave you
(Leave You)
My peoples tell me that should
But I need you
And when I blow I hope you know
I could have any girl I choose
But I know as time goes by
Baby all I'm gonna want is you"
8,All That,2011,"I Love Life, Thank You (2011)",Hip Hop,Mac Miller,"(Bun B)
The people think it's all about the fame
And the money and the status and the game
But it's deeper than all that
(Mac Miller)
They just want the women and the cars
Getting high so they can chill with some stars
But it's deeper than all that
(Bun B)
They thinking that it's all about the shows
And the chains hanging down on your clothes
But it's deeper than all that
(Mac Miller)
We're here to change the world with this thing called rap
Homie, believe me, it's all that
(Verse 1 - Bun B)
I got that money on my mind, the grind
And the ability, the knowledge and the know-how
Stamina and agility
Soon as I step in the facility these haters start
Testing my civility, I'm telling you
They killing me. Some of them feeling me
And some of them be grilling me but
I just blow my kush smoke up to the ceiling G
Yeah, and take a toke of the Swisher smoke
They got the paint and the brush, but not the picture, loc
What is an emcee if he can't rap?
Just a monkey with a mic just waiting to get slapped
What is a DJ if he can't scratch?
The one rotten apple that's spoling the whole bag
What is a B-Boy if he can't break?
Might as well do the Dougie or even the Harlem Shake
And what is a graffiti artist if he don't tag?
No homophobia, but he's a fag
'Cause it's deeper than all that ...
(Verse 2 - Mac Miller)
One time for the world 'cause we do it for y'all
That logo light up in the sky when the studio call
Moving the crowd, get 'em loud without a gimmick
Spit with a golden ticket, I'm whipping it up in minutes
My feet up in this game
Rapping even made a divot
Don't worry about the critics
If it's happening now, forget it
For my heart is where I give it
Stay thinking about the future
When I'm rich, I'mma call my mom before I call the movers
These haters are just losers
Hate to see you winning
Gave my all from the beginning
I'm in it for extra innings
Here to change the world like a change clothes
Wouldn't mind a little bankroll, pesos
But I""m right here for way more
What is somebody if they can't love?
A hater... someone give 'em a hug
We here to change the world with this thing called rap
And homie, believing is all that ..."
9,All This,2011,"I Love Life, Thank You (2011)",Hip Hop,Mac Miller,"We Spending all this money
Spending all this shine
Piffing all this kuddi
Spending all this time
I'm feeling better than ever before
This my life for better or for
All this money
Spending alll this shine
And it's all so funny
'Cause it's all just fine
I'm feeling better than ever before
This my life for better or for worse
I'm looking out the window
The kid stayin lit like a Zippo
You hatin' I don't trip bro
It's gravy cause your bitch know
Cup of henni, I sip slow
The spins, yo
Hit the stage to bust a rhyme call me flip mode
This, that the other rhymer make it happen
Travel all around the country in a station wagon
Take it back you reminisce all your favorite classics
My words play more than madlibs
I got plenty lyrics
They got plenty adlibs
Want a holy spirit
My fathers on some rap shit
Listen to trap, Getting high puffin loud
See some people ridin' by
Come outside say what up
I anit nothing like a star
I'm chilling, layin back
Travel all around the whole world
Enjoying where I'm at
Meeting different people
Eating different food
No one like a gourmet meal
More than you
We Spending all this money
Spending all this shine
Piffing all this kuddi
Spending all this time
I'm feeling better than ever before
This my life for... better... or for
All this money
Spending alll this shine
And it's all so funny
'Cause it's all just fine
I'm feeling better than ever before
This my life for... better... or for... worse
They actin' like they jealous
Everybody be thinkin' they was cool
Getting money since my mommy was dropping me off at school
Now I got a whip to cruise in
You the Pirates so you losin'
I'm in the news, you let them bring your news in
I bowl strikes you always leavin' a few pins
I do me you keeping up with them new trends
I got fam you worried about makin' new friends
I'm in my pj's you had to wear your suit in
Thinkin' without doing, where, how, why me
Relax myself kick it like Tai Chi
You could find me, only where I'm at
There ain't no other mes
They be checkin' on my stats
How Cat I find them up in a tree
Homie be spittin' bars they ain't fuckin' with me
I'm just turning up the heat to 100 degrees
Spittin' like I got a razor blade stuck in my teeth
We Spending all this money
Spending all this shine
Piffing all this kuddi
Spending all this time
I'm feeling better than ever before
This my life for ... better ... or for
All this money
Spending alll this shine
And it's all so funny
'Cause it's all just fine
I'm feeling better than ever before
This my life for ... better ... or for ... worse"
