,song,year,album,genre,artist,lyric
10,Fuck What Ya Heard,1993,Shock of the Hour (1993),,MC Ren,"Always carryin' a Mack 10, know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
Always carryin' a Mack 10 know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
In '93 I'm wreckin' shit so you can fuck what ya heard
I'm droppin' plenty shit like a motherfuckin' bird
I steal gangsta boogie if I gets my boogie on
Put my finger in my chrome keeps 'em fuckin' wit' my dome
Tellin' me to shoot all these niggaz that I hear
Bitchin' gossip in my ear, I hear this shit every year
Nigga still talkin' like a bitch
Mad 'cause another nigga tryin' ta get rich
I see ya tellin' niggaz, yo Ren is gonna fall
But I think ya dumb ass had too much of the 8 ball
Your own motherfucker don't know
That Ren can play ya low, ya didn't know I'd fuck your ho
Now the kid that you're claimin', yo you're very quick to claim
But to me it's just my gear with another fuckin' name
And niggaz wanna know what's the word?
So peep it out, you can fuck what ya heard
Yeah fuck what ya heard, fuck what ya heard, what ya heard
Yeah fuck what ya heard, fuck what ya heard, what ya heard
Always carryin' a mack 10 know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
Always carryin' a mack 10 know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
Niggaz gimme looks like they wanna try and thump
Thinkin' Ren is just a chump, in the trunk I got the punk
Shoot it in the crowd, I shoot a niggaz in the back
All my niggaz in the shack started fuckin' in the lack
Some niggaz rolled up and said the truce was dead
Train said fuck it, shot the nigga in the head
And it's on, all y'all niggaz get to your post
Train just killed a nigga so we gotta do a ghost
Dip back to the hood, sip the 40 on the way
'Cause the niggaz from my motherfuckin' hood don't play
And ya still wanna know what's the word
Nigga fuck you and fuck what ya heard
Always carryin' a mack 10, know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
Always carryin' a mack 10, know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
He say, she say, who gives a fuck what they say?
Screamin' off at mayday the shit is goin' my way
Niggaz can't believe that I'm so much of a G
'Cause I don't let skanky bitches sit up under me
Now y'all niggaz out there y'all swear y'all can scrap
Get your ass kicked makes ya wanna try to rap
Sprung on a ho yo smokin' all your weed
Fuckin' with a bitch that ya really don't need
The click, my niggaz from the click pimps hoes
Rich, Train block my nigga, Bone and Jubee Lows
Them fools can't even say a word
'Cause a nigga don't give a fuck about what ya heard
Always carryin' a mack 10 know what I'm sayin'?
Ren is a nigga that you don't wanna fuck wit'
(Repeat till end)"
11,Great Elephant,1996,The Villain in Black (1996),,MC Ren,"(Intro: MC Ren)
(MC-Ren's footsteps shaking the ground like an Elephant)
(Elephant roars)
(Verse 1: MC Ren)
I'm the original, one that niggaz be bitin'
But fools wanna meet it, exactly what they did it
I been wreckin' shit 'fore thousand B.C.
Back in the days, nigga on your TV
Back when my nigga King-T was the coolest
When fifteen eighty still had that mack attack
It was just head fool bustin' on the west
I was just like the pinky, now the shit is stinky
The Great Elephant is what they call me around the way
'Cause I be stoppin' mothafuckers all day
Uh, king of the jungle, listen to my roar
I be wreckin' shit, keepin' hoochies on the floor
They be gettin' hot, but I don't give a damn
I be caressin' the Mic when I hit jams
Makin' in morning chrome till I'm throu
'Cause I'm gonna make it real funky for you
Uh, the walking black gaint, with the Desert Eagle
But how many niggaz can I fit in my Regal
Niggaz can't get me in my place to live
Because of all the funky-Ass-Shit that I give
I got hypocrite-Niggaz-Balls hangin' in the back
No more think I'm hick, go and make it kinda quick
'Cause I'm on a mission and they know I'm comin'
Every time they hear I'm comin' was all fools they start runnin'
Fifty thousand troops lookin' like the middle East
The shit I have to do, just to get a little peace
Cause busters, they wanna be chillin'
With that nigga that be callin' the villain
Can't be hate them, as I direct my boogie ain't water down
My boogie be thumpin' and hittin' fools way across town
Planners ridicuble, niggaz stay cool
Comin' up with fat shit sittin' on Fro-stool
As I think into my self by I never talk back
As I walk to the shack ""to the shack""
Everyday that I'm livin' niggaz be trippin'
Cause all the funky shit that I be givin'
It's like yeah I'm still here, still at the game
I'm makin' that funky shit cause ain't nothin' change
Niggaz they wanna know what's up, I'm still chillin'
Yeah I'm still the Villain, yeah I'm maybe killin'
I carry my big stick, walk down the block
Roll through Compton with my nigga Rocc
MC-Ren The Mad Scientist bustin' tight-Ass-Raps ""why""
Cause the nigga gotta make snaps
There's too many clowns up on the jew paps
Too many itty-bitties occupyin' the Rap City
So I'ma call Don Corleone with bad news
And make nigga enough of that they can't refuse
So hold your breath whenever I'll bust a verse
And hold on tight cause it get much worse
I set boogie traps where ever that I kick it
But you can't come and kick it cause niggaz might stick it
Ain't no warning down niggaz on these streets
And ain't no warning down rhymes with these beats
A Mad Scientist straight outta C.P.T
That don't give a fuck if he can't M.C...
(Outro: MC-Ren Talking)
Yeah, yeah
(Elephant roars)"
12,Hounddogz,1992,Kizz My Black Azz (1992),,MC Ren,"The year is 87'
Back in the 12th grade G
When I used to hang with CH to the IP hangin' in the halls
Tryin' to get the young bitches ridin' my ballz
We got dissed 'cause we were jog' and kept to ourself shyo
Because it's all about self
We used to try to get the number and the name
But back then - they wanted mothafuckaz in the dope game
We used to try to fuck with ho's
In our graduatin' class there was no woman givin' up the ass
We go to a dance, we see ho's rollin' eyes on my crew,
But what the fuck can I do?
They would'nt even give a nigga like me a chance thou [why?]
Because my feet was my transport
You ax 'em to dance they start to riff
And on the way home niggaz never gave us a lift
But now the tables turned around
Every mothafucka and his mom would wanna be down
I see the bitches at the clubs, the same ones
They're thinkin' they're fine and also runnin' the same line:
""What's up Ren, we used to be in the same class""
I'm shakin' my head yeah, now listen to line ass
They ax me what have I been up to,
Knowin' damn well I made money for my record sales
I zip on my drink and say see ya
'Cause only a four leg and pregnant mud can be ya'
People that used to hate me
Now when they see me they speak first
But used to demon raps 'cause I cursed
They used to say I would'nt make it 'cause I use profanity
And call myself a Nigga With an Attitude
But once again the tables turned around
Niggaz tryin' to be down - walkin' up like a hound
Especially the ones that never had nothin' to say
Now they talk to me like enow and everyday
Axin' me what's up with Eazy
Or Dr. Dre, yo did he marry Miss She'ly?
Or did the D.O.C get his voice back,
And niggaz think I'm mean when I say I'm not a magazine
'Cause when I come around I wanna kick it
The ... is axin' me for concert tickets
The same fools, that used to go to my school
When you see my on the streets just chill and be cool
So if you really wanna be down -
Don't crowd around a nigga like a hound!
The hound-dogs, they come in all shapes 'n' sizes
Jackin' 'round Ren with a gang o' surprises
Nothin' but a groopy in sheep's clothin'
The shit makes me lough when the homies want an autograph
I feel like I'm on a talkshow
Because they ax all the questions then say they gotta go
Never wanna know how I'm makin' out
All they wanna know is when my alboum's commin' out
Or ax me - 'Yo Ren, when are you goin' on tour?'
I tell 'em 'the same time like I told you before'
Then there's always one beggin' for me to kick hm down
For pissin' on my leg I never knew you you fuckin' hound!
So go back to your home and fetch yo' bone
And quit retrievin' on mine 'cause nigga you got your own
And talk about me behind my back - nigga please!
So much of a hound, all you're missin' is your flees
Scratchin' all day because you're itchin'
You're tryin' to get news wishin' you was in my shoes
But trippin' like that you'd never be down
'Cause Ren don't likes a fuckin' hound -
You straight hound-dog!"
13,I Don't Give a Damn,1996,The Villain in Black (1996),,MC Ren,"Who wanna step into the room?
Where that nigga Ren be at, makin' shit that's phat
'Cause in '95 I gotta hustle for yo ass
Droppin' shit like in the past
Rated double X, you in trouble when I hex
Niggaz that be actin' like hoes of the opposite sex
'Cause fool I'm a soldier with a regiment
10,000 niggaz marchin' to your residence
Fuck the president and his red, white, and blue
I never leave a clue with the shit that I do
Sport the black 80, creepin' with the flashlight
Comin' with this phat shit just last night
The mad scientist from the center of the Earth
Droppin' crazy shit whenever I drop a verse
Niggaz in a rage, wanna see me in a cage
But um, I cocked the gauge when the ink hits the page
Fuck a grammy show and your mammy so now
What the fuck ya gonna do when I bust out the zoo
'Cause ya don't know really who you're fuckin' with
You're fuckin' with the nigga Ren with the phat shit
And I don't give a damn
Damn, damn, damn, damn, damn, damn
And I don't give a damn
Three strikes for who? A nigga fallin' in the trap
What can I do to keep from fallin' off the map?
I ain't your everyday nigga just with a rhyme
I'll give ya that I don't give a fuck frame of mind
Make ya wanna shoot the police in the back
I'm crazy like Hady, 'cause devils be shady
The great elephant nigga hangin' on box
A buffalo soldier without the dreadlocks
I don't give a damn, I created this shit
With the real niggaz way back in '87
Niggaz walkin' on my footprints in nine five
Fools hit 'em foul, can't hit a line drive
So get the hell away from my throne or a zone
My b-boy stance and shit is kinda full grown
Fuck the police 'cause I still feel the same
And fuck a lotta niggaz bein' whack at the game
I don't give a damn
Who be talkin' shit about the great elephant?
Ren be bustin' raps, niggaz bustin' caps
The bitch made nigga killa, that's who I be
When bitch made niggaz come and try
Be a politician kidnapp, who gives a fuck about 'em
Nigga never gave a fuck, I can live without 'em
Niggaz wanna journey down the black brick road
They can see me changin' in an I don't give a fuck mode
Then I explode, better hide your neck
Ya new whack niggaz never get my respect
Then center of the Earth is where I dwell
Your shit never sell, I got 'cha trippin' in a livin' hell
So back the fuck out my way, that's what I'm sayin'
'Cause I'll be havin' hypocrite niggaz balls hangin'
And othe bitch niggaz, be go lickin' 'em
But Ren just keep on pickin' 'em and slam
'Cause I don't give a God damn"
14,Intro: Check It Out Y'all,1992,Kizz My Black Azz (1992),,MC Ren,"(*A great big round of applause*)
It's time to turn the roof up them other suckers
Dirct to you from Comton (*Echoes*)
Live present
(DJ Train: Scrathin' and Skippin' the record)
Ren, Funky-Ass-Shit, check it out y'all
Ren, the black nigga that they call Ren
Ren, Funky-Ass-Shit, check it out y'all
MC Ren, the... the... the black nigga that they call Ren
Ren, Funky-Ass-Shit, check it out y'all
Ren, the... the... the black nigga that they call Ren
Ren, Funky-Ass-Shit, check it out y'all
MC Ren, the... the... the black nigga that they call Ren y'all
(Round 1)
Ren, niggaz in Compton robbin motherfuckers
Ren, niggaz in Compton murderin motherfuckers
Ren, niggaz in Compton robbin motherfuckers
MC Ren, niggaz Compton niggaz... murderin... murderin motherfuckers
Ren, niggaz in Compton robbin motherfuckers
Ren, niggaz in Compton murderin motherfuckers
Ren, niggaz in Compton robbin motherfuckers
MC Ren, niggaz... in Compton niggaz, murderin motherfuckers
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
MC Ren, Funky-Ass-Shit, check it out y'all
(Round 2)
Ren, grab the nine and clip to go fuckin' up shit
Ren, grab the nine and clip to go fuckin' up
Ren, grab the nine and clip to go fuckin' up shit
Ren, grab the nine and clip to go fuckin' up
Ren, grab the nine and clip to go fuckin' up shit
Ren, grab the nine and clip to go fuckin' up
Ren, grab the nine and clip to go fuckin' up shit
MC Ren, grab the nine and clip to go fuckin' up
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
MC Ren, Funky-Ass-Shit, check it out y'all
(Round 3)
Ren, Ruthless gangster definition Villain
Ren, and I don't give a fuck
Ren, Ruthless gangster definition Villain
Ren, and I don't, and I don't give a fuck... fuck... fuck
Ren, Ruthless gangster definition Villain
Ren, and I don't, and I don't, and I don't give a fuck
Ren, Ruthless gangster definition Villain
Ren, and I don't, and I don't give a fuck... fuck... fuck
Ren, Ruthless gangster definition Villain
Ren, and I don't, and I don't, and I don't give a fuck
Ren, Ruthless gangster definition Villain
Ren, and I don't, and I don't give a fuck... fuck... fuck
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
Ren, Funky-Ass-Shit, check it out y'all
(Outro: MC Ren Talking)
Ren... Ren... Ren... Ren... Ren... Ren
Ren... Ren... Ren... Ren... Ren... Ren
(*From this line Behind The Scenes beats started coming in*)"
15,It's Like That,1996,The Villain in Black (1996),,MC Ren,"I be the one that they be pullin' off that fool on the flow
After we be goin' toe to toe
I holds mine, never do I be talkin' no shit
'Cause niggaz that be talkin' that shit, always get it
Punk ass niggaz go face down in a river
Other niggaz deliver, fuck when then buck
They give a damn about you and your mamma
So get the fuck up outta here nigga and take the drama
Back to your set, back to your hood
To your kickin' spot, your street or your block
Your crib or your rest, your mamma's address
Niggaz gives a fuck, still I catch two to the chest
And then it'll be on like some after school shit
Fuck a gun, a got to knuckles sayin' I'm getting one
My niggaz say I clown too much
When I'm layin' phat shit with my nigga hutch
(Cold 187um)
Say what? It's like that nigga
(MC Ren)
Yeah, it's like that nigga
(Cold 187um)
What? It's like that nigga
(MC Ren)
Yeah it's like that nigga
(Cold 187um)
Say what? It's like that nigga
(MC Ren)
You know it's like that nigga
(Cold 187um) (follows this pattern of vocalist)
Let them playa hatin' fools know the real how you feel
It's like that nigga
Yeah, it's like that nigga
Say what? It's like that nigga
Yeah it's like that nigga
Say what? It's like that nigga
You know it's like that nigga
Yo, well big Rocc step up and show 'em why you don't give a fuck
(J Rocc)
So it's on, I told my niggaz to grab the chrome
Fuckin' with Rocc ya catch shots to your dome
'Cause I don't give a fuck, that's the feelin'
Scoop up the Villain, it's time to do some motherfuckin' killin'
'Cause I be kickin' shit, I'm thinkin' back in the days
When we used to scrap at the Compton Parades
I be throwin' vicious blows like Mike Tyson
Rocc greatest hits, nigga I'm the shit
Make the wrong move, then it's fucked up results
Niggaz can't cope, yo them shots he provoked
Comin' with that G style, make you hoes wild
Got my criminal record locked up in Rockford Files
Hank at the shack, yo I call my Ponderosa
Clockin' mo' dollars than a Cali Stock Broker
You can call me you're all around nigga
I loot, I shoot, if I how I kill a crew
So pass me a hog like a King in the clutch
Fuckin' up shit with my nigga Ren and hutch
And it's like that
Big Rocc represent, uh, It's like that nigga
Yeah, it's like that nigga
Say what? It's like that nigga
Yeah it's like that nigga
Hell yeah, it's like that nigga
Yeah it's like that nigga
So MC Ren make the move to just come again
(MC Ren)
I be that nigga that put Compton on the map
So you bitch made niggaz step the fuck back
My throne is a corner wherever I lay my hat
Police always show up wherever they say I'm at
They say real niggaz don't die but niggaz be dyin' everyday
Them devils be screamin' on niggaz
And niggaz be actin' like hoes in every way
But I'm a God damn soldier it's my time to rule
Callin' hits like the mafia, nigga from a bar stool
Hit after hit, every record is the same
Still getting mine out here in the rap game
Not a black Caesar, more like a black Pharoh
The gorilla killa devil in a double barrel
Uh, sawed off and hauled off here I come again
Peace to all my people in the pen, 'cause Ren
Will keep all my shit comin' phat
So whack fools take this it's like that
Yeah, it's like that nigga
Yeah, it's like that nigga
Hell yeah It's like that nigga
Yeah it's like that nigga
Say what? It's like that nigga
You know it's like that nigga
Yeah, let them playa hatin' fools know the real, how you feel
It's like that nigga
Damn, it's like that nigga
Say what? It's like that nigga
Yeah it's like that nigga
Say what? It's like that nigga
The shit is like that nigga
So all you bitches better duck
'Cause we really don't give a fuck
In the 95, in the 95
""Ain't that phat"
16,Keep It Real,1996,The Villain in Black (1996),,MC Ren,"'That's what the fuck I'm talkin' about
That real shit nigga'
Living room packed, laid back on the flow
Niggaz can't see me on the madden with Frisco
I'm runnin' fools straight to the dirt
While my man Train talkin' on the phone, the evil curse
Niggaz waste gas drivin' down the same streets
And hood rats wishin' for the passenger seats
Flag 'em down, like they flaggin' down to get a taxi
Too good to ride a bus, drinkin' is a must
Another day kickin' back, the scientist is hard at work
Thinkin' how to get paid, kickin' back in the shade
Or call Will and Temple where my homie down by Zeenie
With the bald head it's too hot for the beanie
Sittin' on the porch niggaz run the stop sign
Hookers sell they bodies 'round the way ain't hard to find
Right in the corner of McDonald's parkin' lot
Peepin' out their hair 'cause that spot is hot
And that's real
Nigga gotta keep my shit real
Lettin' punk niggaz know how the fuck I feel
Pussy ass niggaz always wanna be around
A nigga like Ren when I put that real shit down
Randy up the street cuttin' up the fresh fade
And Compton P.D. around the corner 'bout to raid
The yellow helicopter hangin' 'round like a gnat
And hood rats yellin' out a car where the party at
My robbin' train go and get a duce
And niggaz 'round the way don't give a damn about a gang truce
But I gotta lotta love for my people
And like they ain't tryin', niggaz just keep dyin'
I won't be like most niggaz and just come
And shoot my video in Compton and disappear for a year
We make fools like that shake the spot
One for the treble jack yo ass in the parkin' lot
'Cause handkerchief headed niggaz come around fakin'
Braggin' 'bout that money they be makin'
Boot lickin' butt dancin' niggaz just better chill
Before I tell 'em how I feel and that's real
Yeah, uh, break it down
All y'all busta ass niggaz
Do it like this, 1995
Uh, yeah, come all y'all fake ass niggaz to this
Goin' to the pad hit the beach up on the pager
Here comes Korleone up the street in the mini-Blazer
While the dominoes start to get shakin'
The same time that the barbique start bakin'
I don't eat swine, but I take a turkey burger
I can't fade worms, that books' full of terms
Homies pass by, some stop and conversate
On a gang a topics we start to debate
On why in black neighborhoods is always towed down
And white neighborhoods ain't one piece a trash 'round
So we gotta do for self and quit bitchin'
Recycle black dollars so we can roll Impalas
Every street got their own rap artist
On every cover every brother got a gun tryin' to look the hardest
But some deserve a slap 'cause they laid down they strap
When they hear that's a rap and that's real"
17,Kizz My Black Azz,1992,Kizz My Black Azz (1992),,MC Ren,"You kiss my black ass because you sucked my dick off
My balls are fallin' out of your mouth when you cough
This is for the people in the business, the people in the streets
And most of all it's to the wack muthafuckas with wack beats
Fools on the streets wish they was in my shoes
Cause every day they wake up, they see me on the news
I'm hittin number one the first week that I'm released
And my muthafuckin business and my bank account increase
Bitches ride the poke and niggas ride the sack
So I guess that you can say they're both caught in the impact
Niggas in my neighborhood ain't about nothin'
The po' broke muthafuckas think I owe 'em something
But I don't owe 'em shit but a 'what's up' for a hello
And ask for a job, the answer is, ""Hell no""
Go back to the corner with your brew and be angry
Cause lookin' at me crazy, that shit ain't gonna change me
But some of them are cool, and they know who they are
The ones that used to kick it with me when I couldn't afford a car
But the others talk shit behind my back
The main muthafuckas always sayin' they gotta rap
Wait to make a record like it happens overnight
But the rhymes are always sloppy and they're never ever tight
Then they get pissed when I tell them that it's wack
But Ren ain't a pussy, so step the fuck back
And kiss my black ass
I'm tired of rappers with live instruments on the stage
Save the shit for parades
And while you're at it, why don't you dress like a clown
And draw yourself a permanent frown
Cause the pioneers didn't draw bands in the blueprints
Because it wouldn't make sense
Rappers doin' this should retire
Niggas lookin' like Earth, Wind and Fire
People don't go to rap shows, so they can hear a band
It's like a man tryin' to fuck a man
It defeats the whole purpose
It's like a fish tryin' to swim on the surface
A big circus, all that's missin' is a tent
Because the shit ain't worth five cents
So a nigga like Ren'll take a stand
To say a real rap artist don't need a band
All you need on the stage is meat and bones
Save the band shit for Quincy Jones
And no more singin' on the breaks, please
The shit is spreadin fast like disease
And for them I'll be a cure, pure
You know that I know I'm sure
So I'ma trap on my lure
Every hypocritical muthafucka that's suckin with the rap
Give him a real nigga slap
Kiss my black ass
Now rappers in the business talk shit behind my back
Just because their shit ain't sellin and people call it wack
But when I go to clubs, I get the utmost respect
Them jealous muthafuckas know I clock crazy checks
Sayin' I wouldn't sell if I didn't cuss
But while they fuss, I'm goin', gone, they goin' dust
Barely standin the light of the lime
Life's a bitch with some pussy-ass rhymes
But they always on my dick when they see me
I think beneath that point, they wanna be me
I don't break my neck to be in other niggas' videos
Standin around like hoes
But them other niggas gotta do it for pub'
Because nobody recognize them in the club
And when they see me they wanna kick it, so people'll stare
Quit swinging on my dick hairs
And as soon as I leave, the muthafuckas start yappin
Run they mouth like a bitch, better than they do rappin'
And I don't need a crew
Because a crew can't do shit that a real nigga can't do
So to all y'all niggas that's down with a crew
How does it feel ot be number two?
Kissin' another nigga's ass so you can slick sign a autograph
And move people out his path
And that's the reason I'ma diss you
Stuff your mouth with tissue
And kiss my black ass"
18,Live From Compton 'Saturday Night',1996,The Villain in Black (1996),,MC Ren,"(MC Ren's answering machine)
Yeah, who dis?
(Cold187um)
Yo, this Hutch man, oh what's up?
(MC Ren answering machine)
What up nigga, what's happenin'? Yeah, check this out
I ain't even in right now, ah so leave a message at the beap
I'll get back, peace
(Cold187um)
Yo what's up man, it's me man, pick up the phone, nigga
It's Hutch man, what's up?
(MC Ren)
Hey, what's up dog? Hey nigga what time is man?
(Cold)
Hey I don't know, man, I'm just sayin' man, I was just callin
To see what's poppin', man, what's goin' down
(MC Ren)
Nigga I'm about to rest, dog
(Cold)
Aww, man Saturday 'n' shit and you talkin' about rest?
(MC Ren)
Man, what you talkin' about,
I was at that motherfuckin studio nigga, all night
(Cold)
Man lets go get some 40s, bitches, something man, do something
(MC Ren)
Hey, hey fuck what you gonna do
(Cold)
Aw, aw it's like Ren, Ren what's up?
Aw nigga gonna hang up on a nigga, shit
(MC Ren
Come on and step on in, no turnin' back
While I drop shit that have your mind turnin' black
Nigga I break God damn necks, when I drop verses
And blind your sight, from the shit that I recite
Live from Compton it's Saturday night
But ain't no joke, 'cause I don't play that shit
Niggaz you know I ain't no motherfuckin comic
Droppin' street knowledge, plus a nigga Islamic
Hoodrats they do the hoochie boogie for a fuck,
But that shit don't be workin
When I'm rollin' in my truck, the farthest they get is a big wheel
For real, and bitch-made-niggaz get they caps peeled
When I walk, puts a hole in the floor, with the steel toe
As if you didn't know, now that you know nigga act like you knew
And if you continue trippin', motherfuck you
I'm walkin' with my niggaz,
With the help of 187 on this tight ass track
So step the hell back, and you can't afford to sleep
Because my shit gets deep
(Cold187um)
Ok, time for me to rustle more shit, represent to the fullest
Everytime that I'm spit, get cha lit
Get cha lifted, get cha high as you wanna go
Breakin fools off that wanna floss your gold
'Cause I hate flossers and I hate braggers
I hate short stoppers and I hate laggers
On the real, niggaz be wanna Free Kick It pass
So they can beat your shit, and jack your ass
I give 'em 187 times to try
But on the real, they better off committin suicide
Slide me the tech Ren, so I can show 'em
That I'm not to be trusted, and not to be fucked with
And definitely not that motherfucker they wanna press they luck with
I keep it goin' uncut, and if I get mad enough
I shoot they whole fuckin' set up
And don't say I didn't warn ya
It ain't funny, when you be a victim by the corner
187 be the gate keeper
'Cause where I'm from, the shit gets deeper
(MC Ren)
My shit gets backed up for days and days, it's hard to sleep
My shit is too deep,
Well how in the hell am I gonna deal with new niggaz
That be comin' hollerin wolf, and ain't put out shit yet
Rollin' down the street in my 4-5-0
Throwin' wack niggaz shit out my window
Cause rarely do I see niggaz that be comin' with that funky ass shit
That make you say fuck ay, go shoot a nigga down,
But here comes that black nigga that they call Ren
Makin' niggaz go and act crazy again
Niggaz be fuckin' fools for the hell of it
Some down old niggaz better not come this way
'Cause I just don't give a fuck, 'cause I get in a baby gangsta mode
Bitch slappin niggaz with my fist
'Cause I insist I'm a hell of a lyricist
But my roots in the street
Killin' playa haters over some wicked ass beats
Me and my niggaz come and get your ass
Then me and my niggaz beat up on that ass
Cause me and my niggaz, nigga love the creep
When the shit gets deep, it gets deep"
19,Mad Scientist,1996,The Villain in Black (1996),,MC Ren,"Darkside is were I'm commin' from all alone,
Strangeling niggaz is fakin' on the microphone,
'Cause I've bin around and I'm a be around again,
Who is it? The black nigga that they call Ren,
Won't be brackin' on a nine dubble M,
My still talk kids turn tricks and you sticks 'n' stones,
So say wuzz up to my niggaz on the sidewalk,
But all my black the jack so I can night stock,
'Cause carry a big stick for niggaz that never shot
Beabe gall alwayz talkin' 'bout the trigga, just to get
Payed and make it all routin, if I crack pop they runnin'
Form tha scene'. There's to many recordz out that ain't
Sayin' nothin', and fake az radio stations ain't playin'
Nothin', shit gotta get back, it's time to MC, to many
New niggaz ain't sure like L.B.
I wanna be L and only care from the crean.
Aposse like a bitch they get put it in the magazine,
Get away - French, you ain't right all, you ain't the
Source. Niggaz wanted to get with me, but your shit was
Horse. Ploakin' in my cliss the warz for competition.
If a crit nigga hang around they get a listen.
Try to peep in my note book, but lost a leg. Got
Paralised neck up from what you read, a mad scientist...
Menacy control we always diss guarente who they doubt
A fuckin' mad scientist...
Menacy control we always diss guarente who they doubt
Weak az niggaz keep I.N.S, but who can come and fade
The mad scientist. I've bin away from the public, cause
I am a enemy. with the black peane disappear like Houdini.
God of the univers I control your soul, shaking niggaz up
From the bottom of the north pole. In my double S four
Fifty four with my size ten still towe showe to the floor.
It's simple, don't wanna make it complicated, 'cause ya
Simple minded niggaz might get frustrated, with ya bang-
Bang boogie, 'cause Ren heard enough, 'cause niggaz don't come
With the funky stuff, that I used to hear in 83 and 84,
When shit had to be hardcore, ciminal minded,
You've bin blinded, I'm lookin' for some shit like that
But can't find it, 6'n the mornin', police at my door,
Niggaz don't make that kinda shit no more, sippin' az
Niggaz make way, 'cause Ren don't play that shit, I'm screamin'
Mayday, a fuckin' mad scientist...
Sneaky, sneaky is how I creap up on ya, I clear my throat
And then I drop bombz on ya, now be onest did ya think
The villain releit knew niggaz come out get out the work,
That I put in, figure the pin and I write to the hands feels
Of the writes
Shit down and dirty you were swear these apetaitis. I be creating
Wut ya body longs for and fake az niggaz this is who the song's for,
A mad scientist, but I won't make a frankers dine, I just write
A rhyme, now I blow ya fuckin' mind. You can't follow this I did'nt
Leave a sitch, you can't fool the 5 procent that means tray repesentin'
I'm wokin' up light and livin' civilized, the messager elaise yo,
They opened up my eyez. And the B boyz stand on my throne in black
Niggaz scared as hell because the villain is back from the sinner
Of the earth I'd makin' way like a goffer, nigga by my self, I'm
Takin' over, on a mad scientist..."
20,Mayday On The Frontline,1993,Shock of the Hour (1993),,MC Ren,"Mayday, mayday, we're going down?
Niggaz screamin' mayday 'cause Ren is kickin' ass like Pele
Makin' fools run like it's a relay
But ain't no fools runnin' sprints in shorts
It's just niggaz shootin' dice on the basketball courts
Waitin' for the day to get revenge for the days
Of the slave ships, ya got the bloods and the crypts
Unitin' puttin' guns together
To give white people stormy weather
But they can't hide under no umbrella
'Cause we be breakin' niggaz out the motherfuckin' jail cella
Fella, so who gives a hell of a about the man
The KK Klan, so here we go again scarin' people to death
Knockin' niggaz out with the indo on the breath
On the old English because we use fuckin' English
So you can understand now who's the man?
It gotta be me, I got the shit organized
So when you see us comin' don't be actin' surprised
Mayday on the frontline
Mayday, mayday, mayday
Mayday, mayday, mayday
Mayday on the frontline
Mayday, mayday, mayday
Mayday, mayday, mayday
Oh my God, he's been shot in the chest
Yo, he's a redneck, huh, throw him with the rest
Of the dead bodies we be buryin'
With 2 million niggaz got guns and carry 'em
Shoot people first and ask questions later
Just like a nigga was a terminator
So niggaz know what they oughta do
I won't bring up that Rodney King shit, 'cause that's through
Now back to the blue prints, behind the fence
A gang a niggaz strapped and it ain't no coincidence
Now it's time for the camouflage
And all the niggaz I can fit in back of the Dodge
Bound to go to war but this ain't the Middle East
We're killin' motherfuckers for revenge, fuck peace
So if ya see us, this is what ya do
Grab your shit and come along, we're killin' cops in blue
Even if the black cops are down wit' 'em
Those sell out motherfuckers, yo, we're still gonna get 'em
Because it's mayday on the frontline
Mayday on the frontline
Mayday, mayday, mayday
Mayday, mayday, mayday
Now I gotta play run away slave like a fiend
Because they got me on the TV screen
They said they wanted me dead or alive
'Cause I don't talk jive, I try to survive
Tellin' niggaz what's the deal on the streets
So they don't get caught up in a gang sweep
They gotta let 'em have it
Shoot 'em in the ass like a motherfuckin' rabbit
Because we're losin' altitude
Because they're getting shot down by a nigga with an attitude
Turbulence up ahead, yo, the storms getting thick
'Cause I'm a man with a big ass dick
Throw a grenade in their program
Let 'em know who I am, a nigga can jam
A little black nigga from the streets, over hip hop beats
With a glare and we're wearin' black sheets
Hope we don't burn shit in your front yard
We'll beat your ass down on the boulevard
So a band of shit, grab your parachute
'Cause niggaz comin' in khaki suits and steel toed boots
Stompin' motherfuckers in the way of the process
Or they might get a bullet to the chest
It gotta be me, I got the shit organized
So when you see me comin' don't be actin' surprised
Mayday on the frontline
Mayday on the frontline
Mayday, mayday, mayday
Mayday, mayday, mayday"
