,song,year,album,genre,artist,lyric
0,A Trip Out of Town,2000,Anarchy (2000),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"(Busta Rhymes)
Yo, it all began like, bust it
My nigga City bout to bounce on a trip
We met some niggas with alot of things they want 'em to flip
I told my nigga get the dough and keep the blau on your hip
Travel safe, you know that I'ma hold it down on the strip
Good lookin', word to mother son I give you my wit
But when I get back, I'ma bounce straight to your crib
On the strength, son slid until you to the Greyhound
Wit a burner in the knapsack, headed straight outta town
Now, three days pass I'm still on the strip
Doin' hand to hand with twelve collapsible, stashable clips
With little magnets on the side of the clips we planted like a project
When police come we stick the clips in any metal object
Throwin' a nigga on the walls and try to search me down
I laugh knowin' that my stash'll never be found
Well anyway, on the third day, son came straight to the strip
Wit a new floss and shiny shoes on the whip
My nigga hit me with the latest, greatest
He told me get inside the whip so I can know just what the up to date is
He said he fuckin' wit some Guyanese niggas how ill them niggas is
What kind of dough they get, and how they handle they biz
How they connect with Jamaician niggas who speak American
And how they chains swung a medallion iced out pelicans
And how they stay wit four pounders
And speak American to try to blend in
Like they ain't obvious out of towners
Okay, I've never heard of workers gettin' five G's pay
For trips that last for only 2-3 day
How these Guyanese niggas be eatin pasta but they love zucchini
Rockin' valor tennis suits by Sergio Tecchini
Them type of cats that call you because you can't call 'em
Rockin' baseball fitters with wild animal skins on 'em
How they rock silks and tailor made pants
And get a matching bally shoe for the silk to step in the dance
Washrags hangin' from every one of our back pockets
>From every fine wine to champagne them niggas'll straight cop it
And set up shops in them neighborhoods that was residential
Rock laced whips while the workers'll floss the latest rentals
How they fuck with arrogant bitches who act pussy
And love to hustle wit niggas and stash coke up in they pussy
After all of that I wanted ones
The way my nigga was talkin' so next trip I went to bounce with son
So now we out of town with Guyanese cats
Up in they gates bubbling packages and layin wit gats
Shit was slow until the main fiend was offed
Just like a thief in the night
And spread the word that we was back with the white
(Intermission)
""Ayo why don't you tell that crackhead to close the fuckin' door
And shut the fuck up""
""Yeah man and clean the motherfucking spot up, smell like...""
""Break the fuckin' breakdown in the working city... yo go get the plates
And the gym star""
""Yo light that up, lemme hit that, gimme a light, yeah man cut that""
""Fuck this shit""
(Busta Rhymes)
Yeah, see how we blowin' pa
The lookout niggas holdin' fort like they was watchtowers
Buggin on how we went through, a half a brick every couple of hours
So on and so on, shit is good and we eatin
First nigga to short a package will catch the most brutal beatin'
The whole town, see we now own it
Carryin on and blemishing all in the hearts of the best moments
We stackin cheddar now and shit is all clear
And we was growin' as workin niggas wit aspiring ideas
We love to floss and the feeling of pushing chrome shit
But in the grand scheme these niggas'll love to have they own shit
Now these niggas was really ready to swell up
We decided to separate from them niggas and make our shit develop
Off in to the wilderness of the wicked Husid
We set up shops and watched the games begin
So now we ballin like a motherfucker, money was sick
Gas on the cheddar and these bitches ridin' the dick
Fuckin' everything from the local McDonald's bitches with the biggest ass
To attorney bitches that'll beat a charge fast
We used to takin' niggas' custies and leave they set up on tilt
And watch 'em angrily scheme on the shit that we built
Ain't it funny how shit transpire in fact
Not too long after our ride we took the winner's stash, house was at
Some niggas tried to run a jook with things in they palm
Not a problem so immediately reach for the john
Right away the gun BUST! straight lifted a nigga
How we moved his organs with kickback, shifted a nigga
Wild shots fire, everybody scatter like rats
Leavin' nothing but gunpowder and a trail of smoke in these gats
Now we got this faggot nigga blood on our hands
But fuck it, determined to fulfill the best of these plans
Shit was hot but we was nowhere near ready to fall
My son said he shot, but he wasn't bleeding at all
Word, I started buggin when my nigga said he feel cold
Then I looked up on the right side of his shirt and found a little hole
So as we continue to radically blaze the fifth
Flame the iron, not giving a fuck, y'all niggas wanna rip?
Well we deaded three out of the four niggas who tried to jook
One nigga slid and think he got off the hook
Now let me find out one out of them three niggas we bodied
Was one of them Guyanese niggas who buy drinks up for the party
He was the nigga to flood the table with champagnes
Stupid motherfucker tried to front, we had to leak his brain
Suddenly my nigga fell to the floor
And said his legs feel like them shits ain't got no feelins no more
More the actin' up the more the shit I felt in my gut
The shit was all over as soon as the director said CUT!
That's a wrap, good actin' motherfuckers, good actin'
That's the shit I'm talkin' about
Y'all ready to watch the playback?
Fuck around, that shit'll be a box office smash motherfuckers"
1,Abandon Ship,1996,The Coming (1996),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"UHHHH! You don't know what we doin' right here!
Intro/Chorus One: repeat 2X
One two three we gon' turn it out
And make you rock to the beat and then scream and shout
We gonna hit you with the shit we got here
We gonna blow your miiiinnnd (blow your miiiinnnd)
Keep it movin like this keep it movin like that
If I die I'ma only come back
Yo I'm saying if you think that you can step to me wrong
Don't even waste your tiiiimmme (waste your tiiiimmme)
Chorus Two:
You niggaz talk shit then abandon ship
Niggaz talk shit then they abandon ship
Niggaz talk shit, then they abandon ship
Niggaz talk shit then they abandon ship
Verse One: Rampage the Last Boy Scout, Busta Rhymes
I 8Off like the Assassin, now I'm blastin I'm takin' over
Stick you for your blue Range Rover
I told ya, Rampage a real live soldier
Been in the game, sinc the age of thirteen
A microphone fiend, so I'm goin' to see my P.O.
It's August the 1st, so I guess I'm a Leo
My P.O., look like Vanessa Del Rio
She pulled my rap sheet, just like, Neo Geo
Hahahaaa! I always roam through the forest
Just like a brontosaurus, born in the month of May
So my sign is Taurus, kick you in your face
Like my fuckin' name was Chuck Norris, make you sing my chorus
Rock to the beat and then, turn into a walrus
You remain nameless, my victory remains flawless
Acting like you wild, but I know you really harmless
While your time is coming, I make the fat shit regardless
Many niggaz wanna know when the Ramp return
Yo I'm gettin' phone calls from that nigga Howard Stern
He wants to know about my Flip Mode click
The way we get down and BUST NIGGAZ SHIT
LP after LP, we make G's
I run up in your ganks den take you for your keys
I'm not lying or joking, you get broken
Dead in Flatbush, back to Roanoake and...
People always askin me, how your shit be sellin
For makin' shit guaranteed to bust your fuckin' melon
Police throwed me up on charges like I was a felon
There was no tellin', when I was strikin had you swellin
Cruisin in my Lands, watch the police how they be gellin
Lock you up for days and got a nigga ass smellin
Yo FUCK THAT! You best believe there ain't no time for dwellin
If you ain't makin' noise you need to kill the fuckin' yellin'
Chorus One
Chorus Two
Verse Two: Rampage, Busta
Yo, yo, yo I run up in your set like a New York city...
I can't slip, I beat you down with my vice grip
Your lost, that means you way off course
No remorse, I'm gettin' five in The Source
I be saddleback biting motherfuckers like a horse
Turn and toss, niggaz all up in my applesauce
Watch me reinforce, my shit feel good like intercourse
Ever since I was a shorty rockin' Hugo Boss
Aiyyo bust it Bust (why) you just made my day
If you didn't put me on I'd be locked like O.J.
Now I'm writin rhymes hittin shorties everyday
In the full runnin' drinkin' ice Tanqueray
I don't eat pork I take a fish fellet
Now I'm knockin' out niggaz from ... to ... touche!
Now I'm goin' back around the way
I'm rippin shit, like my name was Marvin Gaye
Yo, now I'm back with more Bionic like my name was Colt Seavers
Got you niggaz open like a bunch of wide receivers
Time is on the meter, go clean your act up in the cleaners
Chickenhead, give me some of your chicken fajitas
Yo I beg your pardon, I write my rhymes way past the margins
Squeeze the Charmin, peace to one million men marchin
When you talk shit you really don't know what you startin
Now your shit is done like a fuckin' empty milk carton
It's on for the nine-six, mad shows at the Ritz
Now we got you open like Fixx
Stickin to your stomach like Quaker Oat Grits
Fisherman hat with my brand new kicks
On the low, I still rock my Girbauds
See the show, I got my nickel plated fo'-fo'
All my rough niggaz open the do'
Cause Boy Scout brings the ruckus and I'm still hardco'
Yo, when I walk streets you know my blade's a little sharper
Fuck Peter Parker, I cross you like a magic marker
Everytime I hit I always hit a little harder
Blazing to the point where niggaz look a little darker
Catching suntans from my music, fans understand
Making fat shit, I always love to lend a helping hand
Organized rhyme unit like the Poison Clan
While your ride is busted, I be your luxury Sedan
Number one nigga in the chain of command
Breakin fool in school like my nigga Geechie Dan
Aiyyyyyo, I see intruders on my scan
Singin' at your funeral like Bobby Bluebland
Chorus One"
2,Against All Odds,1998,E.L.E. (Extinction Level Event): The Final World Front (1998),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"(Featuring Flipmode Squad)
Baby Sham:
Ay Yo
Balls your pencils
As hollow tips get in you
Bots cutting to slice your face you
Rhymes is natural
Hold two lives and four wives
Up in the crack capsule
Flipmode cruddy styles has been past you
Rush pass
You couldn't touch cash
If it was under your nose
Like a mustache
Nigga
What ass
Show your whole cheek
Slugs with no heat
Diamonds that don't break
You thugs is so sweet
Rampage:
I flow so much I can see sick
Flipmode is the squad who I bees with
Who I get plucks with
And push German V's with
Rampage I'm psychic I can see shit
To the next millennium
You not gon be shit
Scratch your name off the list
Cut your wrist
You know the issue
I'm official
When you die none of your niggas is really gon miss you
Flipmode squad
Here to drop bombs
Against all odds
Still remain gods
Grip your arm
We always come hard
The world is ours
Call a National Guard
Rah Digga:
Here we go
Any bitch that rhyme wanna flex she ass
I'm stomping all things like I'm plexi-glass
Niggas make way like when they hear sorry's
Treat you like park and too close to fire hydrants
All up in the board
Kicking back long islands
Get your wig split first solid defiance
Rah
Earth and sun in this Imperial alliance
You do the science
Spliff Star:
I'm getting money shitting
Turn intruders into vixens
Fall off
Beeper uh-uh
Niggas stay getting
Dirty nigga for life
That's how Spliff's living
Throwing niggas in caskets
Tired of a yellow ribbons
I buck my duck
If you touch my one
Rather Jamaican than belly boy make you people for fun
Fact my son
Street educated
The colonel of ghetto jurors
Still thug related
Lord Have Mercy:
We enemies of three strike felony laws
Gorilla dicking
K-Y jelly for whores
Lapdances
Trap grands without laws
My baby moms
Three eighty for your arms
That bust with loud force
The ghetto with us
That bang makaveli and trucks
That whatever the fuck to give a cheddar in chunks
Who gazey chase
Fake thugs with lazy aid
Track marks
Rap stars
And a rain of aids
Busta Rhymes:
Yo
What you want from us
Now visualize more of us
Stay toting under my given flavor from Nauticas
Destroy every arch rival or any challenger
Make you remember this day
Nigga mark it on your calendar
I'm showing you something
You ain't saying nothing
My niggas make noise
Like a bunch of volcanoes erupting
None of y'all niggas really wanna war
The type of nigga to crack my plane in your building
In the name of the law"
3,All Night,2000,Anarchy (2000),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"Turn it up (ha ha ha)
Flimode (ha ha ha)
Busta Rhymes (ha ha ha)
Another banging niggas (ha ha ha)
Another banging niggas (ha ha ha)
Another banging niggas (ha ha ha)
Another banging niggas (ha ha ha)
All night
To my east niggas West Coast and dirty south,
We make ya wave your hands up high
Light L's and drink some liquor it make ya wild out
All night
To my niggas and my bitches get money
If ya running with me
Wave your hands up high
A yo I can't see y'all
You know we hang out in the streets y'all
All night
Yes yes y'all
I be the god up in the flesh y'all
Bless y'all
With nothing but the best y'all
Finesse shit and leave the spot up in a mess y'all
Bitches, you know the street shit caress y'all
Sex y'all
And put a bounce up in your breast y'all
Yes y'all we about to taste the success y'all
And quiz niggas like a fucking drug test y'all
And check y'all
And let the livest niggas step in
I keep the burner, what you think I'm turning mine in?
What the fuck,
Now all my live motherfuckers boggart or bring it straight to the front
And let me give y'all niggas just what you want
More fire for ya fresh off the press
Shit blazing to death
Bitches lust talking under they breath
Hope you niggas know to put on your vest
Or get a hole in your chest
Who in this motherfucker
Take you a guess
Yeah-Yeah All my niggas
Yeah-yeah all my bitches
Yeah-yeah all my thugs
Yeah-yeah all my soldiers
Yeah-yeah all my honeys
Yeah-yeah all my playas
Yeah-yeah all my live niggas c'mon
Yeah-yeah
The grand finale y'all
Put it down and always repping for my family y'all
What, lets form a nation wide rally y'all
Of gutter niggas that will piss up in the alley y'all
Fuck it, now I know you know my rep nigga
And how it's hard to figure out my next step nigga
So step nigga, nigga sit your ass down
The way I mash down
Will only leave a legacy for me to pass down
Don't speak unless you're spoken to
Get broke in two
Flipmode we be the chosen few
Yeah nigga entrap y'all
I know some niggas that'll clap y'all
And strap y'all
Up to a post and back slap y'all
Put y'all in a mailbox and leave open the flap y'all
That's the hap's that make niggas take forever naps y'all
Strap y'all all up inside of your seatbelts
The beats felt like a fire watch the heat melt
Your patent leather stack cheddar nigga
Now or never
Better, whatever nigga feel this hot Beretta
'Cause when we come you know we hit you with that shit for the head
With nough shit just like the Lox and the dread
Me and my niggas we be breaking this bread
With all the blood that we bled
See we was broke, now we flossing instead
The shit I drop will never leave you mislead
Might leave you tired of bed
Shit ain't over till the party is dead
Chorus: repeat 2X
Yeah all my live bitches let me see you just
Wave your hands up high
And all my niggas running around getting pussy
All night"
4,Anarchy,2000,Anarchy (2000),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"What this world is comin' to, to, to
Can you see, see, see, see
What's in store for you, for you, you, you, you, you, you, you
Yo, right before I lay your soul to sleep
Witness the day of your wreckin and wit god on the street
Behold! What the fuck y'all niggas come around here for
We massacre the masses so therefore
Here's your, invitation to explore
The way we gather up niggas to thoroughly rep for
My street niggas, C'mon!
Stressed niggas, C'mon!
Hungry niggas, C'mon!
Yes, yes y'all, C'mon!
Hope my live motherfuckers pass the test y'all
Prepare for high retribution, and I hope God bless y'all (bless y'all)
Fuck shit up and watch the truth manifest y'all (fest y'all)
Feel it in your guts and the burnin in your chest y'all (chest y'all)
Pushin through just like a wild flood
With such a pain that's so intense it make y'all wanna cry blood
My slang talk earned a scholarship, from how to style a chick
Influnce rulership and earn another dollar quick (quick)
You need to do the philosophical research
Fuck around and be the next to die you better leave first
Yo, my whole crew extra large, stay charged
Like polytheism havin' belief in many gods
I gotta handful of niggas wit a sick disease
Die close to destructive anti-social tendencies
Yo, turn up the treble just a level
Analyze the science deeper than when Musa symbolized the devil
Now let me ask y'all
(You are now in the current state of Anarchy)
Ha, all hell break loose
Yo, we fight to the end and never call for a truce
Y'all niggas better pick and choose and select the battles wisely
Always with the same approach and never once surprised me
Ha, however how clever
Niggas is fighting for mad cheddar
Yo, cold like the wind blow in the winter
Make you remember the torture like the frostbite that bit off your finger
This Means War, I said it before
Adrenaline rush, heart beat rapid, sweat wet up the floor
Try to threat and wanna battle me nigga
I'ma show you the major differnce between a dream and reality nigga
Yo, then I continuously hype up a nation
Huddle wit my niggas plan for tomorrow go into isolation
And analyze how many niggas gon lose
Tryin' to squeeze they foot up in a pair of great man shoes
And analyze how we was needed to live
Carry out my dooney give the most thanks and be appreciative
Pass this to all my seeds after me
Represent and fight to be that everything my seeds want me to be
The economy has been at it's best, to all my niggas hungry
Let's keep weavin and magical methods of makin' money
So I'ma rep at my fullest, you can't spark me
And fight the hardest in the grim current state of Anarchy..."
5,Arab Money,2009,Back on My B.S. (2009),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"Ron Browz! Yes!
I'm way back in the most amazing way
Well lemme introduce you to the new talk
Let's get straight to it, c'mon!
La ilaha illa Allah, ha la ili, hay yo
Hili b'Allah, hey, hili bay yo
We getting Arab money
We getting Arab money
Hala sheiki, ha lini falla
Mili ha lan shi inni mala
We getting Arab money
We getting Arab money
Now there ain't no way that you can kill a beast dead
I got Middle East women and Middle East bread
I got oil well money, in the desert playing golf
Go chase short stack sheiki with a Louis scarf
Chest cold diamonds make a nigga wanna cough
In Dubai 20 million on a villa loft
And then I step up in the club then these other niggas mad as shit
The way I make the people wanna sing the hook in Arabic
La ilaha illa Allah, ha la ili, hay yo
Hili b'Allah, hey, hili bay yo
We getting Arab money
We getting Arab money
Hala sheiki, ha lini falla
Mili ha lan shi inni mala
We getting Arab money
We getting Arab money
Seven star hotels, Maybach, movies
Sick, big ass, knock-kneed, camel toe, Gucci
Pretty women walk around while security on camel-back
Club on fire now, niggas don't know how to act
Sitting in casinos while I'm gambling with Arafat
Money long, watch me purchase pieces of the Almanac
Y'all already know I got the streets bust
While I make ya bow down and make salaat like a Muslim
La ilaha illa Allah, ha la ili, hay yo
Hili b'Allah, hey, hili bay yo
We getting Arab money
We getting Arab money
Hala sheiki, ha lini falla
Mili ha lan shi inni mala
We getting Arab money
We getting Arab money
See now I take trips to Baghdad, dummy wow
Use a stack of chips to count Arab money now
I don't need to get fresh, about to grow a beard dude
So much cake even the money look weird too
Domestic bread and a broad
I'm tryna eat like Prince Al-Waleed bin Talal Al-Saud
Who might respect the value of my worth
In Maui, Malaysia, Iran and Iraq, Saudi Arabia!
La ilaha illa Allah, ha la ili, hay yo
Hili b'Allah, hey, hili bay yo
We getting Arab money
We getting Arab money
Hala sheiki, ha lini falla
Mili ha lan shi inni mala
We getting Arab money
We getting Arab money"
6,As I Come Back,2001,Genesis (2001),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"Here we come yo,
Here we go,
Here we come yo,
Here we go,
Here we come yo,
Here we go,
Here we come yo,
Here we go
Busta Rhymes nigga,
Here we go,
Flipmode nigga,
Here we go,
Neptunes nigga,
Here we go,
Once again my niggas,
Here we gooah
(Come on) guess who's back in town
Bitches get on the dance floor
And pull your shit on downnah
From miles around
The way we fuck you niggas up
And flip a brand new sounddah
The most hot shit all around
So hot it make a bitch wanna give me a powwaah
Huh! fall on the ground (come on)
Pull up a backwood and stay steamin the browwah
The way we come in your town
See we controllin your fort now come on give me your crownaah
Talk that shit to me girlah, what you say? ah! strip for me
I got the camcorder shorty make a flick for meeah
And how wide yo ass can split for meeah
See how we be makin' you black
And fuck the party up and keep the DJ bringin' it back
I'm sayin' uh uh uh
All over the track man, uh pardon me uh
As I come back nigga
Uh uh uh all over the track man
Uh pardon me uh
As I come back nigga
Uh uh uh all over the track man
Uh pardon me uh
As I come back
Uh uh uh all over the track man
Uh pardon me uh
As I come back nigga
What we gonna do in 2002
Even though we havin' fun in 2001aah
Stay strapped grippin my gun
Whippin the truck pack wit bitches and stackin my oneaah
And while we wildin and fun and all my bitches show me yo ass
And rep where your frommaah
Come on ah!
Cuttin' it down in such a way it make police come shuttin it downah
I hope to see how we takin' it there
While we at it mothafucka throw ya hands in the airah
Valet parkin the car while we up in the club
Buyin every drink at the barrah
We givin' you this shit come on
Show you niggas how we always flip the script come on ah
Back off, get out my face
And every time we come through nigga give me my space
I'm sayin' uh uh uh
All over the track man
Uh pardon me uh
As I come back
Uh uh uh all over the track man
Uh pardon me uh
As I come back nigga
Uh uh uh all over the track man
Uh pardon me uh
As I come back
Uh uh uh all over the track man
Uh pardon me uh
As I come backah
Fo my doggs who be keepin' it raw
While bitches be gaskin a nigga please gimme some moreah
The way you be shakin yo shit to da floorah
Damn! ah
I'm a give to you mommy fo sho
And if you couldn't take it then what is you fuckin' me forah
Y'all niggas know how to act
When we get robbed niggas know we come push da shit back
I'm sayin' uh uh uh
All over the track man
Uh pardon me uh
As I come back
Uh uh uh all over the track man
Uh pardon me uh
As I come back nigga
Uh uh uh all over the track man
Uh pardon me uh
As I come back
Uh uh uh all over the track man
Uh pardon me uh
As I come backah"
7,Ass on Your Shoulders,2001,Genesis (2001),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"(People talking)
(Hook: Kokane)
Likes to go, eventual
Lead you home, come inside
Why you got your ass on your shoulders
Now, tryin' to spit at a bitch
I lead inside
Why you got your ass on your shoulders
(Busta Rhymes)
Yeah bitch put on an outfit, dazzle ya hair
Come in the club fit to take you home and frazzle the hair
Bitch understand I must have got a handle in here
Why you open up ya ass and let me travel in there
Create a scandal in there
Don't talk, let me pull it out to add another angle in there
Let me ride the back of yo ass like a camel in there
Pussy hot like she lit a fuckin' candle in there
Remember I was tryin' to get my drink in the slot
And you was same girl actin' all stinkin' the spot
It was funny how I thought I wasted breath on the broad
A friend couldn't find her cause shorty left with the God
And then I took her back to the crib, you can figure it out
I'm diggin' it out with the dick in her mouth
Get cha' homegirl to come start lickin' ya out
And swingin' about until I start kickin' em' out
Because ya...
(Hook: Kokane)
(Busta Rhymes)
I'm sayin' she fuck a nigga like she want the God to lay in a hearse
Makin' me curse, hope you relate to my verse
And what be makin' it worse
That they be the same bitches frontin' like they wasn't with it at first
Actin' too good for niggas with your ass on your shoulders
But now you'll be fuckin' a nigga till he fall in a coma
I remember how you acted in the front of ya friends
As I remember now you give me head in front of my Benz
So now I'm smackin' it up, while you backin' it up
With a car load of bitches now I'm packin' it up
Now ya whole crew comin' and we whackin' em' up
Let me beat the pussy till I start blackin' it up
Got bitches diggin' in my back scratchin' it up
Got em' screamin' shatterin' glass crackin' it up
Get cha' homegirl to come start lickin' ya out
Ass swingin' about till I start kickin' em' out
Because ya...
(Hook: Kokane)
(Busta Rhymes)
Sayin' in ya crib gettin' ya shit right sprayin' yourself
With perfume that mean the dude start playin' yourself
Ya too fly to let ya friends know ya lovin' a nigga
So instead ya front like you ain't really fuckin' a nigga
But still I really love to sit on my dough
And there's nothin' I love when ya keep ya shit on the low
Get cha' homegirl to come start lickin' ya out
Ass swingin' about till I start kickin' em' out
Because ya..."
8,Bad Dreams,2001,Genesis (2001),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"(Busta Rhymes)
Yo me and my niggas and my clique be getting mad cream
Balling the club, now I'm drunk having a bad dream
This mothafucker tried to greet me with wealth
I never knew that I would see that day that I would meet the devil himself
This nigga was eagerly waiting to prove it
Astonishingly, already dancing to his own burial music
Well anyway, he plottin' to do it to me
In a certain kind of way, and started off directly popping shit to me
While he spoke a couple of fires would spark
While he sat in the shadow talking his shit we watch the sky getting dark (he said)
(Devil)
(?) Where it hurts
I'll leave you in a (?) straight up leaking in the back of a church
Let a ghosting crib and haunt you like a ghost in your home
Leaving you old and crippet like them ruins in Rome
Watch your body shrivel up and turn your asses to smoke
Fuck your flesh don't get yo blood sucked, the blood of ya foes
I be that nigga that'll torture your spouse
And leave a thousand body bags like truth.com in front of your house
(Busta)
Got me bugging on a whole notha level
Tell me how the fuck a nigga really end up having beef with the devil
Shit bomb the whole effect the nigga had on my dreaming
Body reacting mentally, going to war with the demon
Semi-chaotic like the typical storm
So embellished in the dream a nigga felt it in the physical form
The dream got my nose runny and shit
Eyes watery, shorty watching my body twitch funny and shit
Giving shorty sleeping with me the creeps
She bugging off how a nigga just sweating and breathing so hard in his sleep
Determined to conquer this nigga so let it begin
Absolutely focused on killing the demon within
So now we fight in the name of my brethren
And every blow connect during the fight you can hear the thunder roll into heaven,
Ain't hell a deep breath of fresh air
The devil's presence blows a cold draft leaving a scent of death in the air
While my mind was reassembling now
Simultaneous wifey watching a nigga body trembling now
Couldn't conquer me so now the devil wanted me dead
Stabbing a nigga with the same bone he ripped from his head
Yo its funny how the devils'll test us
But if fully select, niggas bless with something some'll raggle with impressions
Till I'm dead I'm always battling through
You can't believe you cut my main vein that all my blood be traveling through
Somebody gotta die, settle the score
Because it's me or this nigga, I'm fighting to the death, I'm ready for WAR
(Devil laughing fades)"
9,Been Through the Storm,2006,The Big Bang (2006),Hip Hop|Hardcore Hip Hop|Dancehall,Busta Rhymes,"(Feat. Stevie Wonder)
(Chorus: Stevie Wonder)
Been Through the Storm, through the cold and rain
Everything's still the same
Can't control how I feel
Sometimes it's hard to keep it real
You see the luxuries in life, with the fortune and fame
Like them Cadillac's with sunroof's mayne
So many ways to make a dollar
Huh, sometimes I think about my father
You see my papa was broke and my mama was young
Tryin' to blend in with them city folk
Every day landlord knockin' down my do'
Wonderin' where my next blessin' is comin' from.
My mama and papa, moved to the U.S. as Jamaicans
Struggled to get visas and green cards through immigration
Though my pop was po' stayed away from crime and malice
Hard livin' gave him hard hands and callous
As a young'n, peep how much they loved each other's space
His hard hands rubbin' against the pretty skin of my mother's face
Dig for treasure till his hands looked like hands of a junkie
So coarse, slap a mule and take the life from a donkey
On the other hand, mommy was the type to work 2 jobs
Never enough money, that's why I got your whole crew robbed
Got older, developed ways of grippin' the steel
Barely home for me to see her, or get a good cooked meal
Seek refuge in the alleged land of the free, lookin'
Blendin' in with city folk, down in Flatbush Brooklyn
Feel a little of my pain, follow and sing to it
Homey I seen it all, if you ain't knowin' I been through it
In other words I...
(Chorus: Stevie Wonder)
Been Through the Storm, through the cold and rain
Everything's still the same
Can't control how I feel
Sometimes it's hard to keep it real
You see the luxuries in life, with the fortune and fame
Like them Cadillac's with sunroof's mayne
So many ways to make a dollar
Huh, sometimes I think about my father
You see my papa was broke and my mama was young
Tryin' to blend in with them city folk
Every day landlord knockin' down my do'
Wonderin' where my next blessin' is comin' from.
Got a little older, late teens, me and my crew would huddle
On the corner late nights, plottin' to escape struggle
Nights got cold and still would hustle in the same place
In front of Pancho Delis, now the freeze up on a nigga face
1987 Reaganomics ever curious to visit other cities, out of town kick was serious
Guayanese jeans bounce, put whatever slinger on
Whatever slinger came back, quickly brought me right along
Nigga ran away from home
Doin' different wild shit, just to put a pair of Filas on, 'Didas on
Wreck is all for the good, gettin' into shit
Like we innocent, actin' older than we should
Walk around broke in the hood, watchin' all the rich niggas
These younger thugs who try to choke and try to get niggas
Thinkin' 'about my mom and pop, while I'm monopolizin'
To hell with just gettin' by and economizin'
It's kinda hard bein' humble in the belly of struggle
Doin' things that probably get you in trouble
That's why we stay up on the block, gettin' money while we keepin' it safe
In front of churchgoers keepin' the faith
Mom and pop be worryin' for they son
Despite they struggle and their honest livin' look and see just what I become
A scavenger, in brute pursuit to be happy, another young'n that's wildin'
Across the line until somebody tryin' to cap me - oh shit. [gunshot]
(Outro: Stevie Wonder - singer slower with more ad libs)
I Been Through the Storm
Through the cold and rain
Everything's still the same
Can't control how I feel
Sometimes it's hard to keep it real
Whoa
Yeah-oh."
