,song,year,album,genre,artist,lyric
0,10 Bands,2015,If You're Reading This It's Too Late (2015),Hip Hop|R&B,Drake,"10 Bands, 50 bands 100 bands, fuck it man
Let's just not even discuss it man O-M-G
Niggas sleep, I ain't trippin' I'ma let 'em sleep
I ain't trippin' let 'em rest in peace
I can tell ya how it happened
I can tell ya 'bout them safe house nights out in Calabasas
I can tell you not a rapper
Tryna sell these story I don't even open up the package
Who you with? What you claim?
I was paying momma's rent was I turning 17
Sold it dirty like Diana never clean
My ex ask me where I'm moving I said ""On to better things""
10 Bands, 50 bands 100 bands, fuck it man
Let's just not even discuss it man O-M-G
Niggas sleep, I ain't trippin' I'ma let 'em sleep
I ain't trippin' let 'em rest in peace
I been in the crib with the phones off
I been at the house taking no calls
I done hit the stride got my shit going
In the six cooking with the wrist motion
Drapes closed I don't know what time it is
I'm still awake I gotta shine this year
I could never ever let the streets down
Haven't left the condo in a week now
10 Bands, 50 bands 100 bands, fuck it man
Let's just not even discuss it man O-M-G
Niggas sleep, I ain't trippin' I'ma let 'em sleep
I ain't trippin' let 'em rest in peace
I been on a mission haven't left the condo
This that OvO that SZN this that new Toronto
I get boxes of free Jordan like I play for North Carolina
How much I make off the deal, how the fuck should I know?
All my watches always timeless you can keep the diamonds
Treating diamonds of Atlanta like it's king of diamonds
Take a flick I look like Meechy look like Bleu DaVinci
I treat V Live like it's 07 in Magic City
Man I told my city I'd be gone till November, then November came
Then I came, right back on my worst behav'
6 God put both hands together that's amazing grace
6 God selfish with the love, I need all the praise
(Woo)
They got me feeling like the one again
(Woo)
They got me feeling like the one again
Yeah shout goes out to Nike checks all over me
I need a FuelBand just to see how long the run has been
10 Bands, 50 bands 100 bands, fuck it man
Let's just not even discuss it man O-M-G
Niggas sleep, I ain't trippin' I'ma let 'em sleep
I ain't trippin' let 'em rest in peace
I been in the crib with the phones off
I been at the house taking no calls
I done hit the stride got my shit going
In the six cooking with the wri-wri-wri-wri"
1,30 for 30 Freestyle,2015,What A Time To Be Alive (2015),Hip Hop|R&B,Drake,"Never thought I'd be talking from this perspective
But I'm not really sure what else you expected
When the higher-ups have all come together as a collective
With conspiracies to end my run and send me a message
40, did you get the message?
'Cause I just checked my phone and I didn't get it
I mean, I say hats off for a solid effort
But we didn't flinch for a second, we got our shit together
Yeah, not here to fight wars
But niggas wanna talk high scores
PARTY just dipped off in a white Porsche
And I just came from dinner where I ate some well done seared scallops that were to die for
But I got bigger fish to fry
I'm talking bigger shit than you and I
Kids'll lose their lives, got me scared of losing mine
And if I hold my tongue about it, I get crucified
Wrote this shit on a bumpy flight on a summer night
Flying over Chattanooga, out here trying to spread the movement
I just got me the Mercedes Pullman
You niggas never heard of it, you gotta hit up Google
Back in the city, shit is getting brutal
These kids'll hit your noodle then take a girl to the movies
They've been dropping out on both sides
We ain't in it, we just ghost ride
The pen is working if you niggas need some ghost lines
I thought you wanted yours like I want mine
I guess you just making moves on your own time
But just know it'll be January in no time
And your absence is very concerning
It's like you went on vacation with no plan of returning
Shit is purely for sport, I need it 30 for 30
Banners are ready in case we need to retire your jersey
I got a club in the Raptors arena
Championships, celebrations during regular seasons
Paternity testing for women that I never slept with
I'm legally obligated if they request it
So much legal action like I'm Michael Jackson
Luckily, I'm great at avoiding distraction
Used to get no reaction, now I'm overreacting
Ah nigga, that shit gotta go platinum
I just listened to Closer To My Dreams
Wide eyed and uneducated at 19
I can't rap like that, all young and naive
Not after all of the shit I've seen and the things I believe
Drastically changing, thank you for all your patience
I'm just in a different space and I choose to embrace it
4,000 square feet just isn't as spacious
You loved me back in the basement, guess it is what we make it
I'm tired of awkward exchanges and nigga's crooked ways
Tired of champagne toasts with people that look away
Peyton and Eli when niggas called me they brother the season start
And I don't wanna see you end up with nothing
Y'all throw the word ""family"" around too much in discussion
Rookie season, I would've never thought this was coming
They knees give out and they passing to you all of a sudden
Now you the one getting buckets
They put their arm around you, now you becoming the crutches
Kids got on your number cause you the one they look up to
And women that you seen on TV look better in person
And either they wanna fuck you or convince you that they can to see where it goes from there
But these ain't the girls from Brampton, this ain't that local action
The haters just bringing me and my people closer, actually
What happened to the things you niggas said was supposed to happen?
Are we just supposed to ignore the fact that it never happened?
We just supposed to get the pie and then split it in two?
Supposed to forget your mistakes but not forget about you?
My plan was always to make the product jump off the shelf
And treat the money like secrets, keep that shit to ourselves
Papi champú, young pablito de seis dios
6 G-O-D, I think I was destined for this shit when I was 'round Keyshia Cole and T.I
And Young Dro was popping off, well ain't I?
Way before niggas had they hands out like they doing macarena
But who am I to complain now, I'm still around, they know"
2,305 to My City,2013,Nothing Was the Same (2013),Hip Hop|R&B,Drake,"Drop down, drop-drop
Shit is real out here
Drop down, drop-drop
Drop down, drop-drop, get it
Get it, drop down, drop-drop
Ooh, 305 to my city
I get it I get it
I get it I get it I swear that I get it
I get it I get it
We did it we did it
We did it we did it
We so far from finished
I brought you right back just so we can relive it
I get it I get it, I get it I get it
Your hustle don't ever go unnoticed baby, I'm with you I'm with it
I get it I get it, I get it I get it
I get it I get it
They don't work hard as you, damn that's so crazy
At the end of the night when you count, numbers don't lie to my baby
Locker room full of money, girl you just did
I get it I get it, man fuck all that talking, take shots to the kidney
Down payment on the Jaguar, your roommate got credit
12 months on the lease, that's a come up baby don't you ever forget it
Connections are heavy, every real nigga they fuck with you
Now shit down in diamonds, you sparkle but fuck man is sparklin' enough for you?
Ooh, 305 to my city
I get it I get it
I get it I get it I swear that I get it
I get it I get it
We did it we did it
We did it we did it
We so far from finished
I brought you right back just so we can relive it
I get it I get it, I get it I get it
Your hustle don't ever go unnoticed baby, I'm with you I'm with it
I get it I get it, I get it I get it
I get it I get it
Tonight was your night, go get you some lobsters and shrimp
You smart and you know it, I get it I get it you outdo these pimps
I hope you don't fall, that's you on the top of the ceiling
Don't you ever forget 'bout your story, I get it, you did it you did it
Got a lake on the champagne, your best friend is bar-tending
Your parents sayin' this another phase in your life
They can't wait until it's all finished
Shine on them hoes, let 'em know that you run shit
I get it I get it, I'm workin' too hard let's get into some fun shit
281 in my city, heard you had trouble at customs
Your girl got a DUI, I'll make the calls to get y'all through customs
Tell your best friend, ""Girl get your paperwork right""
I get it I get it, what's up for the night?
Ooh, 305 to my city
I get it I get it
I get it I get it I swear that I get it
I get it I get it
We did it we did it
We did it we did it
We so far from finished
I brought you right back just so we can relive it
I get it I get it, I get it I get it
Your hustle don't ever go unnoticed baby, I'm with you I'm with it
I get it I get it, I get it I get it
I get it I get it
Your momma used to live at the church on Sunday
You just live after church on Sunday
Oh Lord, oh Lord we're not in Kansas anymore
We're not in Kansas anymore"
3,4422,2017,More Life (2017),Hip Hop|R&B,Drake,"I'm runnin', but can't run away
You say you changed but you never change up
44, 22
You build it up to break it halfway through
Just make the call, 22
But you're just the same as I ever knew
44, 22
You build it up to break it halfway through
Just make the call, 22
But you're just the same as I ever knew
44, 22
You build it up to break it halfway through
Just make the call, 22
But you're just the same as I ever knew
44, 22
You build it up to break it halfway through
Just make the call, 22
But you're just the same as I ever knew
44, 22
You build it up to break it halfway through
Just make the call, 22
But you're just the same as I ever knew
I know I fear trust
I know I fear fear too much
On my plate, lookin' up
Outer space, Pearly Gates
I'm runnin', but can't run away
You say you changed but you never change up"
4,6 God,2015,If You're Reading This It's Too Late (2015),Hip Hop|R&B,Drake,"Rrrr Ting
I'll admit it, I'll admit it
Watch your motherfuckin' tone boy
Get hurt boy
Aww here go another mo'fucker that don't understand the concept of puttin' money first boy (first)
I'm 'bout to hit you with the work boy (work)
I'm 'bout to hit you with the work boy (work)
I hate comin' through stuntin' on niggas that I know, ah that's the worst boy (worst)
I'll admit it, I'll admit it
You haven't been the man for like a minute
I told you that I'm in it for the long haul
You can really get the business
I'll admit it, I'll admit it
Rolling swishers hittin' swishes
Got me feelin' like a ball hog
I don't pass 'em when I get it
I'll admit it, I'll admit it
You too worried 'bout the bitches
I got one girl, and she my girl, and nobody else can hit it
She'll admit it, she'll admit it
She ain't fuckin' with you niggas
And just like every single other thing in my life
You can have her when I'm finished
I hear the talk on road is I'm the shit boy
Phone call back home, shit is hot up in the 6 boy
Shit hot up in the 6 right now shit hot up in the 6 boy
Shit is hot up in the 6 right now
Come see us and get it fixed boy
Black Benz on the road boy
Already had a Rolls Royce
Sold a couple Bentley last week, them were my old toys
I give a fuck about old boy
I give a fuck about his squad boy
I give a fuck about your mob boy
I'm the real 6 God boy
I'm about to say a true thing
I'm about to say a true thing
You was poppin' back when Usher wore a U-chain
God damn you changed
I put it on 'erything, it's a Rrr Ting
It's a OVO come through murk things
I know you heard things
Bitch I know you heard things
Yeah, I know you heard things
I'm not new to this
Coming from the motherfucking 6 side
I'm not new to this
Niggas wouldn't make it on this side
I'm not new to this
I'm not new, I'm not new
Yeah, I know you heard things
Nobody really likes us except for us
Yeah, all I ever needed was the squad so that's what's up
Yeah, my sound got the whole city in your way right now
So I don't give a fuck about what anybody sayin' right now"
5,6 Man,2015,If You're Reading This It's Too Late (2015),Hip Hop|R&B,Drake,"Boomin' out in South Gwinnett like Lou Will
6 man like Lou Will, 2 girls and they get along like I'm...
Like I'm Lou Will, I just got the new deal
I am in the Matrix and I just took the blue pill
No ho shit, no fuckin' ho shit, save that for your shit
I don't need no fuckin' body, I run my own shit
I told yah, thought I told yah, you didn't listen
Fieri, I'm in the kitchen, I'm a magician
I'm on it, I'm like Macgyver, I'm Michael Myers
I kill careers and cut the lights off, this shit is frightenin'
I knew it would end up like this, I'm fuckin' psychic
Young but I'm makin' millions to work the night shift
Work the night shift
Young but I'm makin' millions to work the night shift
Work, work the night shift
Young but I'm gettin' every single motherfuckin' thing I'm owed
You gotta know
I'm here to fuck with niggas souls, my heart is cold
It's prolly 'cause I'm from the snow, with all my woes
I know they wanna see me go, I'm on a roll
I mean I'm back on this again, I'm here again
You know the truth, let's not pretend, I'm not your friend
Not your guy, I'm not your buddy, show no lovin'
I might go DeMarcus Cousins out in public
Man I'm back on this again, I'm here again
I didn't do this fuckin' tape for CNN
I am not tryna win awards, that shit looked forced
It's nothin' like this
Young but I'm makin' millions to work the night shift
Work the night shift
Young but I'm makin' millions to work the night shift
Work, work the night shift
If you were worried about where
I've been or who I saw or
What club I went to with the homies
Baby don't worry, you know that you got me
I'm never worried about where
I'm at or who I saw or
What club I go to with the homies
Baby don't worry, I know that they got me"
6,6PM in New York,2015,If You're Reading This It's Too Late (2015),Hip Hop|R&B,Drake,"Yeah, oh you gotta love it
Oh you got, oh you gotta love it
I heard what circulated, let's get to the bottom of it
I told 1da send me something and I got it covered
Somehow always rise above it
Why you think I got my head in the clouds on my last album cover?
The game is all mine and I'm mighty possessive
Lil Wayne could not have found him a better successor
Every shot you see them take at me? They all contested
Allen Iverson shoe deal, these niggas all in question
Last night I went to sleep, wanted more
Tried to decide what direction I should go towards
Some nights I wish I could go back in life
Not to change shit, just to feel a couple things twice
28 at midnight, wonder what's next for me
Longevity, wonder how long they'll check for me
Prolly forever if I stay in my zone
I speak on this generation but can't change it alone
I heard a lil lil homie talking reckless in Vibe
That's quite a platform you chose, you shoulda kept it inside
Oh you tried
It's so childish calling my name on the world stage
You need to act your age and not your girl's age
It gets worse by the annual my career's like a how to manual
So I guess it's understandable man
Oh you gotta love it, you gotta love it cheer
I know rappers that call Paparazzi to come and get 'em
To show they outfits off, guess they need the attention
I remember when it used to be music that did it
But then again times have changed man, who are we kiddin'?
I'm managed by my friends that I grew up with
I'd rather give that 15% to people I fuck with
If me and Future hadn't made it with this rappin'
We prolly be out in Silicon tryna get our billions on
But here we are, yeah
Lately I feel the haters eatin' away at my confidence
They scream out my failures and whisper my accomplishments
Bitches alter my messages like we have words
And stories 'bout my life hit the net like a bad serve
Bitter women I'm overtextin' are PMSing crazy this year
Fuckin' with my image
I've been tryna reach the youth so I can save 'em this year
Fuck it I guess I gotta wait till next year
And I heard someone say something that stuck with me a lot
Bout how we need protection from those protectin' the block
Nobody lookin' out for nobody
Maybe we should try and help somebody or be somebody
Instead of bein' somebody that makes the news
So everybody can tweet about it
And then they start to RIP about it
And four weeks later nobody even speaks about it
Damn, I just had to say my piece about it
Oh you gotta love it
But they scared of the truth so back to me showin' out in public
That's a hotter subject
I've been whippin' Mercedes and nigga try to budget
I gotta make it back to Memphis to check on my cousins
Shout out to Ashley, Tasha, Biama, Julia, Ericka, Southern America
Part of my heritage, pardon my arrogance, part in my hair again
That's that comeback flow, comeback flow
Once I start it's apparent
I'm with girl whose ass is so big that's partly embarrassin'
But fuck all the blushin' and fuck your discussions
And fuck all the judgement
Your content so aggressive lately, what's irkin' you?
Shit is gettin' so personal in your verses too
I wanna prove that I'm number one over all these niggas
Bein' number two is just being the first to lose
My city dictated music, nobody seein' us
Winter here already but somehow I'm heatin' up
Been observin' the game and felt like I've seen enough
Let's drop a tape on these niggas then we'll see what's up
Yeah, boy you rappin' like you seen it all
You rappin' like the throne should be the three of y'all
""Best I Ever Had"" seems like a decade ago
Decadent flow and I still got a decade to go
Oh please, take it ease, where's the love and the peace
Why you rappin' like you come from the streets?
I got a backyard where money seems to come from the trees
And I'm never ever scared to get some blood on my leaves
Phantom slidin' like the shit just hit a puddle of grease
I cook the beef well done on the double with cheese
Special order for anybody that's comin' for me
Shit you probably flinch if somebody sneeze
You see they got me back talkin' like it's just 40, Oli, and me
Cuttin' all loose ends, I be the barber for free
I'm almost at four minutes going off on the beat
Feel like I'm in the Malibu that had the cloth on the seats
Man, oh you gotta love it
And on top of that it's getting harder to eat
Rappers downgrading houses
Putting cars on the lease
To think labels said they had a problem marketing me
And now it's everybody else that's getting hard to believe
Oh you gotta love it
And head to toe I'm Prada covered
I know your girl well, just not in public
Blame the city, I'm a product of it
Young nigga from the city
You gotta love it"
7,9,2016,Views (2016),Hip Hop|R&B,Drake,"Yeah, for the dogs dem, you know
Man when shit gets like this, in the whole city
This shit ain't gonna stop
It's gonna get a lot worse before it gets any better
Momma hit my phone and said rap's no good
Better than 'em telling me the check's no good
Now they wanna act like I do no good
Funny 'cause I really did more than I should
I made a decision last night that I would die for it
Just to show the city what it takes to be alive for it
Can't get me on the line so they hang me out to dry for it
You know 40 wants peace, but I'm down to cut ties for it
And I can't sleep these days unless I take one
If they don't have a story these days, they'll make one
Life is always on, man, I never get a break from it
Doesn't matter where I go, I can never get away from it
They give me loyalty and I don't gotta pay for it
Same way, breads gotta break for it
Keeping people fed is my only peace of mind now
And I turn the six upside down, it's a nine now
I made a decision last night that I would die for it
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)
All these hand outs, man it's getting outta hand
I'mma start telling niggas ""Get it how you can""
I got it right now so I'm everybody's friend
If I ever lose a bet, we never speak again
I made a decision last night that I'd die for it
Just to show the city what it takes to be alive for it
First place, first place, man we can't be tied for it
I only drove it five times, paid 1.5 for it
Keychain go jangalang, I wanna do major things
MJ in every way, I just don't fade away
Six upside down, it's a nine now
Like Mannie, like Stunna, man, shit is big time now
And I made a decision last night that I would die for it
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)
(Dying, dying, yeah, that's the six)"
8,A Night Off,2009,So Far Gone (2009),Hip Hop|R&B,Drake,"Spending every moment in the studio
I never said it'd be fair
But when you're all alone
I hope you truly know
How bad I want to be there
Come right in
Set your bag down
I took a night off for you
Go ahead and turn the lights off
But keep your heels on
They're fitting for what I'm about to do
No you ain't explaining how you want it done
Just be quiet I'll be fine without your help girl
Can you work without a second for some fun
Now you finally got a moment to yourself girl
And I know what to do wit it
I know what to do wit it
I know what to do wit it
I know what to do wit it
Oh oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh
Yeah
I've been waiting for so long to get you all alone
Now I finally got you right here.
So baby imma lock my door and disconnect my phone
'Cause I wanna make one thing clear
I want you on top
So let your hair down
I took the night off for you.
Girl I'm gonna
Turn the lights off
But keep your heels on
They're fitting for what we're about to do
Come right in
Set your bag down
I took a night off for you
Go ahead and turn the lights off
But keep your heels on
They're fitting for what I'm about to do
No you ain't explaining how you want it done
Just be quiet I'll be fine without your help girl
Can you work without a second for some fun
Now you finally got a moment to yourself girl
And I know what to do wit it
I know what to do wit it
I know what to do wit it
I know what to do wit it
Its 6 o'clock in the morning at the studio..."
9,A Scorpio's Mind,2006,Room for Improvement (2006),Hip Hop|R&B,Drake,"(Nickelus F: speaking)
Niggas in the city hatin' me man they trippin'
When I'm the only one that's really spittin'
My nigga Lil Lee the only one that's really grippin'
Why you deck (?) me up actin' like like we cool if you don't feel him nigga?
Uh, I'm bringing back hip hop
Me and my nigga Drake
VA, Toronto, Hip-Hop
(Verse: Nickelus F)
Aiight let me take my jacket off
Unlace the timbs, here again comes the jabberjaw
This time I'm blabbin on
These rappers that feel a certain way but they get me yappin off
Mad 'cause the freestyle iller than they whole catalog
I got the gift like Santa Claus
Flow got spring like a catapult
Matter fact the flow Supreme like Diana Ross
I'm at the do' like a deer with the antlers off
Niggas acting like Scummy was they neega (?)
Wouldn't even give my man a 12 bar feature
I know who you are 'cause he wanted me to eat ya
I said nah lets keep it peaceful
My nigga was a true weed source
He gave it to us for a cheap cost, for prices we all could eat off
A real street dog
The type of nigga that y'all niggas be studying learning how to get street off
We have an impostor, alert the doctor
Bout to hit him up with the chopper like Blaka
Shock 'em like Blanca from Street Fighter, heat got a
Hurricane kick, murder everything quick
Look, my new Ryu nine is stupendous
Why do guys choose my crew to pick wit
My crew lie you guys into ditches
I said it and meant it the Scorpio's Mind has many dimensions
I'll say it in intent, sentence, indent, on instant pimpin'
Hope your listenin to my diction
If you are then you now should be itchin
That its crack we placed in your stereo system
Yeah, I be at your burial trippin'
Nickelus F from Richmond
VA,
The Scorpio's Mind is not a game to play wit all day
(Verse: Drake)
I've been hated by many, wanted by plenty
Disliked by some, but confronted by none
Since they don't show me sincerity, I load up, lock up
Take shots at 'em I guess you could call it a parody
But compared to D
They one-fourth from watermelon to a quarter felon, dude you a pear to me
If that's not how it is it ain't how it appear to be
You got blind heaters, in my sweats is a mind reader
And when the psychic get to touchin my palm
Seein your physical, the things that you never say to me visible
Especially when one of your artist feelin' threatened
'Cause I'm harnessin a weapon, won't you pardon my reflection
Mirror, mirror tell me why they wanna get and scrimmage
To play around, to perfection I'm the spittin' image
My verbal camp is vivid, I told you I'm spittin' image
It seems we often want to start but never get to finish
My verbal campus is Villanova, and those of you feelin' Hova
And writing college rhymes, but the thrill is over
Let me assist you like a specialist
So you can pull it back and try catch the metaphors and the rest of this
It's not a problem wit X, I guess I'm a pessimist
Which means if shit goes bad, I say ""I expected this""
And me and Julien we never got the chance to communicate
Instead of understanding it's a tune of hate
The city's mine like Oklahoma's a Sooner state
And we're gonna have to cross paths whether soon or late
So, why don't you walk up in the spot using less strut
You ain't Morris Chestnut, you lighter and less cut
And lets be honest, by now you should be your own scholar
You still a protege, that's the reason I don't holler
You got rappers being repetitive actors
You stay ahead of the game, I'm ahead of the practice boi"
