,song,year,album,genre,artist,lyric
0,1/2 & 1/2,1999,Full Clip: A Decade Of Gang Starr (1999),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Lil Fame)
Here comes the revolutionist, executionist
Flip a triple six into three nines, cause a crucifix
Each man holdin', no man foldin
Coast is clear and Premier's in the green tank rollin'
Prepare, get on your post and stand clear
They wantin to shut us down but the home team's here
What? You act like you're sweet or something
This ain't no Desert Storm bullshit war, we all dumpin
CODENAME, Jamel wit non-strap
Wit six clips of teflon, suited in camoflagued
Got kevlar helmets wit masses
Wearin mob gear in 'cause they try to infumigate us wit gases
MISSION--to seek and destroy
We were sent to get rid of you, make the situation critical
First Family will gradually, lift that ass up like gravity
And turn your body frame into a cavity
NFO--that's No Fair Ones
Watch me nine milly turn into a flare gun
Sparkin wit the same marksman
Known for gunnin and runnin' and bombin
Wit the ?lyrics? squeeze of my gun barkin, YA HEARD!
You know my family style
I'm goin' out wit my gun in my hand like Big Mal
I ain't got nuttin to lose, so move on me if there's something to prove, fool
This is war
[Prodigy] ""There's a war goin' on outside no man is safe from""
""So what you gonna do since you know now""
[Guru] ""There's a war goin' on outside"" ""It's impossible to stop""
(Guru)
This world's a twisted maze, but I got the swiftest blades
My swords they can slice and dice precise ways
Those who come against me, can get blazed, sprayed and laid
No trace, just a glimpse of my face, hittin the shade
You look up, there's a full moon in the sky
And all my would-be enemies, yeah they're soon to die
Livin' in this warzone, we frequent fly at home
Many of us grow violent prone, ain't tryin' to be dyin' alone
So I'ma take the competition wit me, Lord forgive me
But a whole bunch, of blood-suckin punks, is out to get me
In a flash of a moment, I slash vital components
Tryin' to scheme on me and my team bitch, you know we own this
We can scrap, wit guns, knives, chains and bats
Whatever baby, erase that ass quick fast off the map
Plus they better bring, medical attention after I swing my weapon
Won't be no recovery, no divine intervention
No prevention, from gettin' hung in the streets where I'm from
'Nuff blood shed, this war's just begun
(Chorus scratched and cut up x2)
(Billy Danze)
How many predators out there that want me
That's how I stand off, NOW
I come to diminsh every one of you blood suckers
Hands off, lay 'em down NOW
ALL CULPRITS, be alarmed
First Officer Danze reportin for 'Nam
When I'm bringin' the storm, I'm all in
Yes I done stepped in the chest of many men
THEN AGAIN, it's a part of my persona like puff stumps and marijuana
IIAAAH, ?soutch? 'em out, FIRE
>From all angles, that's how we was trained
Either slay or be slain, it's in the game for my soul
To be as cold as the blood in my vein
Knowin' my name, help niggas perform abnorm
FIRST FAMILY, let's get it on
Just keep in mind I'm a marksman, I'm sensitive about that there
So you better watch what you say to me, hear?
PLAY WIT EM fierce, know where to run
So I post and defend, forgive me Father I may sin
And thou shall remember the code of the street
(Hold heat), roll deep, (don't sleep) or you'll be murdered
Since I've arrived I learned how to survive on this earth
Holdin' down this turf, now I declare WAR!
""There's a war goin' on outside no man is safe from""
""It's impossible to stop"" (Yeah!)
""There's a war goin' on outside"" ""It's impossible to stop""
""No man is safe"" ""There's a war goin' on outside"""
1,2 Deep,1992,Daily Operation (1992),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"Verse One
I'm 2 deep and yes much too complicated
My lines when stated are quite often underrated
So consider it a privilege to hear this
Those weak-minded opinions could never come near this
For my outlook on life is a profound view
Whil the suckers act down thinking that they sound new
Only a few sound true
Me and the crew know who
'Cause you see me and the fellas have been waiting for a while now
Giving you the time to get your wack-ass style down
You punks pop junk as if life is a fantasy
Knowing that hard is something you can't be
So you front but you could never call my bluff
'Cause you'll catch hell you'll get dealt with
I never sleep
I always peep
Rhymes creep
I'm 2 Deep
I'm 2 Deep...
Verse Two
I forgive you sike I'm takin' your life
'Cause you continue to disrespect so I'ma get trife
But then again I think I'll spare ya
'Cause I know tht all it takes one rhyme just to scare ya
See I'm the holder of the key
Don't ask me if I'm Muslim don't say nothin' to me
I said I was raised like one son I had two cousins
They pushed me to find myself or else they knew I wasn't
Gonna make it and then end up a statistic
My life was twisted I almost missed it
The chance yes the chance to make you feel good
I used to steal goods and fake my parents out real good
But now I got K-N-O-W-L-E-D-G-E of self 'cause I'm me
And the nation of Islam has my support
'Cause they try to reeducate the ones who are lost
And the 5 percent nation takes other steps
To get through to brothers on the corners with the reps
And in the prison they give the brothers new visions
Of how we can gain wealth gain self esteem and dream
Of a total different scene I dress clean, stand lean
Say what I mean and I'm out
Like a scout on a new route exhibitting clout
Verse Three
For right now yo my religion is rhyming
Perfect timing test the flow and climb in
Ansaar, Sunnite, Sheite, Jihad
All must regard the times are hard
Unite or perish
Is the message I cherish
That goes for my people of all religions
If we're all black why have so many divisions
Superficial factors are drawing us apart
Don't let it happen
Let's put some respect back in
So before I act I think 'cause it's the brink of destruction
Word corruption what's up son your gun is just one
And I just might have one
Or two or maybe even three or four
And plus an army of 100 or more
But violence is never my first choice
I come in peace to release the effect of my voice"
2,2 Steps Ahead,1989,No More Mr. Nice Guy (1989),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Guru)
Chumps tryin' me, but when they eyein me
I build in skills, and to enhance my chances
I'm thrilled, to be involved with solvin
All the problems, with the way that the sound
Has gone down, so I frown at the scene
Where you be takin' it, and like the winds of change
I'll be breakin it up, shakin it up
Clearing it out, airing it out, and bearing the clout
On my chest, like a crest that rests
On a tidal wave, only the good I'll save
When I plunge, and engulf the ones
Who aren't sons, who converse with ? and make friends
Yo, I recommend that you get back there
And sit back there, contemplate, calculate
And concentrate on these rhymes, that I picked to stick
To your mind, and then I'll raise you straight
To the next phase, 'cause I will amaze
With much force, and like the power that comes
From the source, which is greater and stronger, of course
If you didn't know, I will tell you
That all the blind no-minds I give Hell to
And if you comprehend what is said
Then you'll be stayin two steps ahead
""One, two"" steps ahead
""One, two"" steps ahead
""One, two"" * cut and scratched by Premier *
(Guru)
I can't work with, those jerks who front
With the mic, 'cause I never liked fabrications
Wack creations that lack authenticity
For some time in my mind I've been wishin the
Fiends who do would just yield
And at the foot of my bed, I have kneeled
Thus revealed as a gift I have nurtured
And I hurt ya if you're not knowin'
That the musical need is now growin'
And like a man obsessed, I must
Go all out, show all out, blow all out
Throw all out, get on out of my path
'Cause I laugh at the ones with no gas
I surpass the class to get geesed
Like the way the ballistic's released
And I won't cease till I cap them
Or slap the saps with my rappin'
Continue on with my journey
All the negative ones don't concern me
My eyes are wise, I got cause to live
Positive, have to give, every way
Every day of my life, so I fight for the right
And get hype, so heed what I feed
And get fed, then you'll be livin' two steps ahead
""One, two"" steps ahead
""One, two"" steps ahead
""One, two"" * cut and scratched by Premier *
(Guru)
I'm way ahead of you, yes I'm on top
It's me instead of you, with the lyrics you fear it
So get near it, and then you'll hear it clear
And concise, 'cause I paid the price to be
Talking here, rocking there, shocking here
Stop and stare, then compare if you wish
Because the others fess, I insist
So I will assist you to blend with this
Bend with this, tend with this, fend with this
As I ascend with my orals
You define and defy with high morals
And at the spot I will stop to throw darts
At the ones who proclaim with no aim
'Cause they don't hold the fame, they're on mine
And since I'm well inclined and divine
I will have to ask you to come in
Move along with the tongue and the drummin
Progress and let the blessings be read
And you'll be staying two steps ahead
""One, two"" steps ahead
""One, two"" steps ahead
""One, two"" * cut and scratched by Premier *"
3,ALONGWAYTOGO,1994,Hard To Earn (1994),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Phife from ""Check the Rhime"") Now here's a funky introduction
(Scratching)
Guru: chorus 1 (2X):
It's ALONGWAYTOGO, when you don't know where you're going
You don't know where you're going when you're lost (lost)
Guru:
What you need is more direction and get yourself some protection
I thought by now that you have learned your lesson
I'm stressin points and slammin' all joints you call the real shit
Correct shit, you know the busta way you feel shit
Baby, I still don't think you understand
You lose the game, we get more props than Dan... Rather
And it don't matter 'cause when you flinch, you're weak
So I'mma step just to speak about the counterfeit, unlegit type of people
Those cellophane ones, the ones that you can see through
It's poetic justice 'cause I'm mad with a pact
So precise, my insight will take flight in the night
And in the daytime, 'cause I don't come up with corny rhymes
I'm too devoted to the concept of gettin' mine
So here's the deal like Shaquille O'Neal
If you don't know what you're doing, how the hell can you be real?
(Scratching) (Q-Tip from ""Check the Rhime"") How far must you go to gain
Respect? Um...
Guru:
Now in '93, realistically you should be... well aware of all the evils out
There
It's like a jungle sometimes. You get the message?
You got to rumble sometimes, it's gettin' hectic
Emotions run deep, as times run out
Solutions... it's time to find some out
So according to me, suckers are barred
>From obstructing my discussion 'cause I rhyme too hard
You take a wiff like a spliff here, like some fresh air
I came to claim shit this year (this year)
So take a stroll down the walkway, or hallway, or runway
Fuck with us, kid, you'll pay
I slay... and yo, I'm still on the expressway
I kick my essay, then you know we don't play
So pray down on your knees, G
'Cause it's the best way, yes, the best way, 'cause...
Guru:
There's a large amount of wack crews. For them, I got bad news
Time to pay your dues, you fools
I'm like express mail, with the script that hits
Like the third rail, when I shock the spot, it's hot
>From the rays of the sun
Original one the prophet sent to become
A law giver, 'cause you shiver when I quiz ya
All about the real necessities of life
All about the game and all about the name
G to the A to the N to the G Starr
We know who we are, but do you know who you are?
(Richard Pryor: You go down there looking for justice, that's what you
Find, just us)
(Scratching) Um... (until end)"
4,Above The Clouds,1998,Moment Of Truth (1998),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Feat. Inspectah Deck)
""It has come to our attention that a mysterious force is LOOSE...
Somewhere in outer space.""
""The mysteries of creation are there.""
""Up in the sky?"" ""Up in the sky.""
""The moon and the planets are there.
And new hopes for knowledge and peace are there.
And therefore as we set sail; we ask God's blessing --
On the most hazardous, and dangerous, and greatest adventure
Of which man has ever embarked."" --> John F. Kennedy
""Prepared for liftoff.""
(Guru)
I Self Lord And Master, shall bring disaster to evil factors
Demonic chapters, shall be captured by Kings
Through the storms of days after
Unto the Earth from the Sun through triple darkness to blast ya
With a force that can't be compared
To any firepower, for it's mindpower shared
The brainwake, causes vessels to circulate
Like constellations reflect at night off the lake
Word to the father, and Mother Earth
Seeking everlasting life through this Hell for what it's worth
Look listen and observe
And watch another C-Cypher pullin my peeps to the curb
Heed the words; it's like ghetto style proverbs
The righteous pay a sacrifice to get what they deserve
Cannot afford to be confined to a cell
Brainwaves swell, turnin' a desert to a well
Experience the best teacher; thoughts will spray
Like street sweepers Little Daddy street preacher
Illustrious feature, narrator you select
Accompanied by Deck plus the DJ you respect
The seven and a half combine, over the frontline
The ten percenters, promotin slander in the airtime
Bear in mind jewels be the tools of the trade
Sharp veins heavenly praise and dues are paid
(Chorus: Guru)
Above the crowds, above the clouds where the sounds are original
Infinite skills create miracles
Warrior spiritual -- above the clouds
Reigning/raining down, holdin' it down
(Inspectah Deck)
Yeah; I leave scientists mentally scarred, triple extra large
Wild like rock stars who smash guitars
Poison bars from the Gods bust holes in your mirage
And catch a charge shake 'em down like the riot squad
Invade your zone, ruin like ancient Rome
I span the universe and return to Earth to claim my throne
The maker, owner, plus soul controller
Ayatollah rest in the sky, the cloud's my sofa
Stand like Collossus, regardless to whom or what
Numerous attempts at my life, so who to trust
Who but us, to supply you with the fire?
The burning truth, 150 Absolut proof
On the mic like Moses spoke in golden scribe
Survivor of the oldest tribe whose soldiers died
I notified families, we shed tears and more
But our hands are the ammo cause the battle's still on
Sound the horn; we come rumblin through the function
Precise laser beam technique to touch somethin'
When we die hard, to build the monument to honor us with
Humungous effect in the world - we could have conquered it"
5,Above The Clouds,1999,Full Clip: A Decade Of Gang Starr (1999),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Feat. Inspectah Deck)
""It has come to our attention that a mysterious force is LOOSE...
Somewhere in outer space.""
""The mysteries of creation are there.""
""Up in the sky?"" ""Up in the sky.""
""The moon and the planets are there.
And new hopes for knowledge and peace are there.
And therefore as we set sail; we ask God's blessing --
On the most hazardous, and dangerous, and greatest adventure
Of which man has ever embarked."" --> John F. Kennedy
""Prepared for liftoff.""
(Guru)
I Self Lord And Master, shall bring disaster to evil factors
Demonic chapters, shall be captured by Kings
Through the storms of days after
Unto the Earth from the Sun through triple darkness to blast ya
With a force that can't be compared
To any firepower, for it's mindpower shared
The brainwake, causes vessels to circulate
Like constellations reflect at night off the lake
Word to the father, and Mother Earth
Seeking everlasting life through this Hell for what it's worth
Look listen and observe
And watch another C-Cypher pullin my peeps to the curb
Heed the words; it's like ghetto style proverbs
The righteous pay a sacrifice to get what they deserve
Cannot afford to be confined to a cell
Brainwaves swell, turnin' a desert to a well
Experience the best teacher; thoughts will spray
Like street sweepers Little Daddy street preacher
Illustrious feature, narrator you select
Accompanied by Deck plus the DJ you respect
The seven and a half combine, over the frontline
The ten percenters, promotin slander in the airtime
Bear in mind jewels be the tools of the trade
Sharp veins heavenly praise and dues are paid
(Chorus: Guru)
Above the crowds, above the clouds where the sounds are original
Infinite skills create miracles
Warrior spiritual -- above the clouds
Reigning/raining down, holdin' it down
(Inspectah Deck)
Yeah; I leave scientists mentally scarred, triple extra large
Wild like rock stars who smash guitars
Poison bars from the Gods bust holes in your mirage
And catch a charge shake 'em down like the riot squad
Invade your zone, ruin like ancient Rome
I span the universe and return to Earth to claim my throne
The maker, owner, plus soul controller
Ayatollah rest in the sky, the cloud's my sofa
Stand like Collossus, regardless to whom or what
Numerous attempts at my life, so who to trust
Who but us, to supply you with the fire?
The burning truth, 150 Absolut proof
On the mic like Moses spoke in golden scribe
Survivor of the oldest tribe whose soldiers died
I notified families, we shed tears and more
But our hands are the ammo cause the battle's still on
Sound the horn; we come rumblin through the function
Precise laser beam technique to touch somethin'
When we die hard, to build the monument to honor us with
Humungous effect in the world - we could have conquered it"
6,Above The Clouds,2006,Mass Appeal: Best Of Gang Starr (2006),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(Feat. Inspectah Deck)
""It has come to our attention that a mysterious force is LOOSE...
Somewhere in outer space.""
""The mysteries of creation are there.""
""Up in the sky?"" ""Up in the sky.""
""The moon and the planets are there.
And new hopes for knowledge and peace are there.
And therefore as we set sail; we ask God's blessing --
On the most hazardous, and dangerous, and greatest adventure
Of which man has ever embarked."" --> John F. Kennedy
""Prepared for liftoff.""
(Guru)
I Self Lord And Master, shall bring disaster to evil factors
Demonic chapters, shall be captured by Kings
Through the storms of days after
Unto the Earth from the Sun through triple darkness to blast ya
With a force that can't be compared
To any firepower, for it's mindpower shared
The brainwake, causes vessels to circulate
Like constellations reflect at night off the lake
Word to the father, and Mother Earth
Seeking everlasting life through this Hell for what it's worth
Look listen and observe
And watch another C-Cypher pullin my peeps to the curb
Heed the words; it's like ghetto style proverbs
The righteous pay a sacrifice to get what they deserve
Cannot afford to be confined to a cell
Brainwaves swell, turnin' a desert to a well
Experience the best teacher; thoughts will spray
Like street sweepers Little Daddy street preacher
Illustrious feature, narrator you select
Accompanied by Deck plus the DJ you respect
The seven and a half combine, over the frontline
The ten percenters, promotin slander in the airtime
Bear in mind jewels be the tools of the trade
Sharp veins heavenly praise and dues are paid
(Chorus: Guru)
Above the crowds, above the clouds where the sounds are original
Infinite skills create miracles
Warrior spiritual -- above the clouds
Reigning/raining down, holdin' it down
(Inspectah Deck)
Yeah; I leave scientists mentally scarred, triple extra large
Wild like rock stars who smash guitars
Poison bars from the Gods bust holes in your mirage
And catch a charge shake 'em down like the riot squad
Invade your zone, ruin like ancient Rome
I span the universe and return to Earth to claim my throne
The maker, owner, plus soul controller
Ayatollah rest in the sky, the cloud's my sofa
Stand like Collossus, regardless to whom or what
Numerous attempts at my life, so who to trust
Who but us, to supply you with the fire?
The burning truth, 150 Absolut proof
On the mic like Moses spoke in golden scribe
Survivor of the oldest tribe whose soldiers died
I notified families, we shed tears and more
But our hands are the ammo cause the battle's still on
Sound the horn; we come rumblin through the function
Precise laser beam technique to touch somethin'
When we die hard, to build the monument to honor us with
Humungous effect in the world - we could have conquered it"
7,All 4 Tha Ca$h,1999,Full Clip: A Decade Of Gang Starr (1999),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"'Take the money never have to run' (3X)
'Here's how it goes..'
(Guru)
All for the cash man, niggaz'll be ready to blast man
Mad hoes,'ll be quick, to give up the as* man
Traitors, they'll be robbing your stash man
Don't wanna end up like the last man
If the price is right, niggaz can get trife awright
They plot and they scheme, all day and all night
And they might even get elaborate enough
To plan the illest kind of crime, fuck the average stuff
Like this chick who was kickin it, with this baller
Pretendin that she loved him, only really loved dollars
Holla'd at his man so they could, rendezvous
Said to his man, 'Forget him, I'm fond of you'
So after the screw, she put him down with her plan
The utmost betrayal, this nigga's down with her man
But the sex changed everything, they conspired to snake him
Talked about the best time, and best way, they could take him
While in bed, she told him just where her man kept his dough
She said, 'Yo, tonight he's bout to cop some blow
And I know, there's at least, 50 grand to show
Bring a gat, wear a mask, and come through the window
I'll leave it open for you, he won't never know
So run in, grab the money, later on, you and I can flow
If we do this shit right, he won't fight
Break out with the cash and stay your as* out of sight'
So the nigga sat back, but little did he know
He was about to ruin his life over a silly hoe
And really though, the whole shit went wrong
'Cause when he came through the window and pulled out it was on
Money they was gon' rob was high, on some shit
Dukes with the mask, told him, 'Run your shit'
He said, 'fuck that shit!' So they tussled 'n' shit
Then BLAOW, the burner spit, and the chick's man got hit
He died, his man had no loyalty, she's locked up as an accessory
His man's doin' life, what a tragedy
All for the cash man...
'Never have to run'"
8,As I Read My S-A,1991,Step In The Arena (1991),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"(DJ Premier scratches ""at this time I have the honor to present to you"")
(Guru)
Parahraphs, portraying my viewpoint
So stay attentive, cause this is a new joint
From the G-A-N-G with the info
Lyrical elements emerge from the intro
Forming a poetic mass over pathetic trash
Other writers are outclassed
Surpassed by the words and the wit
Rhymes fit and hit cause that's how we designed it
Page for page, we are the new age
Dope in the videos and dope when we're on stage
Commanding respect with my ink pen while suckers are sinking
As I'm keeping them thinking
Narrating phrases of value, and I can see now you
Relate to what I create
From back in the days of my youth, I've looked for the truth
And yo my rhymes are the real proof
New heights and new realms have been reached
By use of my speech along with one of Premier's beats
So listen and we'll show you the best way
And then sway, as I read my S-A
(DJ Premier cuts and scratches again)
(Guru)
Worshipful words giving insight, so just be observant
So you can get this right
My oratory gift is abundant, so dazzling to minds
That you should come get
A glimpse of the one who puts wimps out of work
The script is a mess and they dress like they're jerks
Beyond them, is where I'll be dwellin
The Guru will tell em, why their records ain't sellin
Placin' my fingers on the tool, I runaway all fools
When I'm dispersin a verse
Think of an enjoyable moment, then boogie your body
Cause this party I own it
The origin of this is on paper
Vibes will ascend from my mind to each line
I go with the flow as I show expertise
The powers increase as my voice hits the streets
Then gripping your soul with authority
I pour these rhymes in a cup so drink up
And then I might bring another round
Watch the sound pound from the floor to the ground
And keep aware, 'cause we'll show you the best way
And then sway, as I read my S-A"
9,B.I. Vs. Friendship,1998,Moment Of Truth (1998),Hip Hop|Alternative Hip Hop|East Coast Hip Hop,Gang Starr,"*GangStarr's ""Who's Gonna Take the Weight?"" plays in the background*
(Guru)
It's like, a friendship, and a business partnership
And, we have to always be conscious of the difference
Between em; because y'know, some things can happen
That'll ruin one or the other, so
We alwa-we always stay conscious of those things
Those obstacles that can, y'know trip us up
Because we ain't trying to go out like that
*Primo scratching fades in gradually*
""Friends"" ""business"" (repeat 3X)
AhhhhhhhhhhhhhhhhhhhhhHHHHHHHHHHHHHHHHHHHHRAHHAHHH!
C'mon! Motherfucker! Yeah! ...
GangStarr! GangStarr! M.O.P.
Ghetto people!
(Guru)
Son you're supposed to be my man, but you ain't wise enough to realize
This is B.I., see I wanna taste the whole cake
Some things in this industry, shit be so fake
Make no mistake, if you're my man you'd understand
About the plan, to stack hundreds of grands (That's right!)
And how to stand, on much more acres of land
And to expand from the days of goin' hand to hand
So like I was CEO I do my thing son
And turn this underground rap thing to my kingdom
Release a fistful, of rhymes for the fiscal year
MC's are wishful fuckin' with this here
They stuck with the tear, for fear they foresake a brother's love
It's clear -- I'd have to be the better man I'm thinkin'
The 7th Letter Man ain't got no time for petty speakin' (uh)
So we go our separate ways I see the fork in the road
I know I blessed you with a portion of gold
And some good fortune to hold, so KEEP THAT
While I keep it movin, just like truckloads
Of interstate cargo, taxin niggaz like U.S. embargoes
You my man like I said so all the best
You shoulda known we do shit differently than all of the rest
Can't afford to let a link be, loose in the chain
It's time for us to get mad more, juice in the game
You're buggin son (that's right) that's word to Billy and Fame
So I'ma stay the game, that we play to win (Yeah!)
So I don't care what you say to her or say to him
The object son, is to excel and lead
And niggaz be bluffin fallin' for nothin' but greed
Chorus: M.O.P. and Guru
[M.O.P.] If it's animosity
[Guru] Let me know
[M.O.P.] If you plottin to stop my dough
[Lil' Fame] Time to go!
[M.O.P.] GangStarr, M.O.P. nigga
[Billy Danze] Tryin' to blow!
[M.O.P.] If you my man you could understand!
*Repeat 2X*
(Lil' Fame)
I'm true to myself y'all, and I'm a down ass nigga!
So don't fool yourself, clown ass nigga!
I always been the type of cat that'll put it on ya
Since back in the days when Laze snatched me off the corner
And every since then, the whole game changed
Everybody's against, Lil' ass Fame
They wanna see me stretched out with my back smokin'
Left for dead in the street with my back opened
So I don't keep friends I just roll with
Niggaz I was RAISED WITH, went out in a BLAZE WITH
In the penile, to B.ville, down to Grayson
And we thick together, in these last days kid
So I don't have what you call friends
'Cause when it's on then they gone in the end!
But I'ma handle my business indeed
Cause niggaz be bluffin fallin' for nothin' but greed!
(Billy Danze)
Hey yo what happened to the love soldier? It never crossed my mind
That you would doubt my love inside and test my pride
I divide, anything that I got
With my M.O.P. staff -- WE ALL AND WE OUT!
To the First Family loyalty, is no game
We them type of niggaz that, money won't change
We all aim, for the big picture
But to me it don't mean shit if your dogs ain't witcha
I sacrifice my main arteries -- WHY NIGGA?!
Ain't nobody never loved me, like my niggaz
See my business is my friendship and my friendship is my business
Can I get a witness?! (Preach on nigga!)
Hey yo we went through all out wars, half-assed tours
Travelled 'cross this land with heavy contraband
(See you my man!) And you ain't never got to
Second guess or question the love of William Danze (Sho' nuff!)
I am invaluable, to my niggaz
'Cause they all rest there in thirty-two -- BETTER THAN NOTHIN'!
Think of William when they start bustin', I hold you down
(When them body parts pop up cousin) I'll be around!
""Friends"" ""business"" (repeat 6X to fade)"
