,song,year,album,genre,artist,lyric
43,Get It,2006,King (2006),Hip Hop,T.I.,"The king's back!
I got that get it get it
I got that get it what you need
From soft parts to trees got that get it what you need
I got that get it
I got that get it what you need
From dope boys and bitches who love that RD
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
I got my broads if you want em
On the C.O.D please 5 G's
I don't promise but I got good numbers
Tote 2 thunder, sat that lumber
Got that guacamole holy moly you don't know me
See me clean as I wanna be, what these niggas wanna be
Shots so bright I can't see niggas standin' right in front of me
These niggas don't want none of me, this rappin' shit is fun to me
What I look like beatin' wit you nigga yousa son to me
Move weight out to Georgia get it cross the water
Rive that shit to New York comin' all the way from Florida
Dope boy trap nigga that's what they call em
Summer time baller when I buy the mall up
I got that get it get it
I got that get it what you need
From soft parts to trees got that get it what you need
I got that get it
I got that get it what you need
From dope boys and bitches who love that RD
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
Might've seen me gettin' gas at the Citgo and he sit the 6 low
Ridin' right beside a 45 and what it's hittin' fo'
Shawty ain't bullshit folk he'll be out be here hittin' folks
Stick around and try to tell polices what he did it fo
Ain't nuttin' he ain't did before other niggas gettin' so
Blurred wit the pussy and bet some even gettin' so
Long he ain't funny he got that long money
Naw money you niggas barely got hit the mall money
I'm the perfect example of how to hit the ground runnin'
From the trap to busting up how the underground stuntin'
So you still see me down at the underground stuntin'
I'm a Westside Bankhead nigga it ain't nothin'
I got that get it get it
I got that get it what you need
From soft parts to trees got that get it what you need
I got that get it
I got that get it what you need
From dope boys and bitches who love that RD
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
I was raised off Easy, 'Cube, Ice T, 8Ball, MJG, 'Face, Pimp C
I'm a king just believe me, try me when you see me
And niggas start bustin' like they start bustin' pushups push a
Button shot callin' niggas not ballin'
Just doing a lotta loud mouthin' and not doggin'
I got the shit locked from Atlanta to New Orleans
Virginia Mississippi Kentucky I run all that
You niggas better fall back, boy grab a ball bat
Take it to your skull, that's gone be the end of all that
Insist on havin' problems, bet this revolver will solve that
Hit 'em in the temple then I leave 'em where they fall at
I got that get it get it
I got that get it what you need
From soft parts to trees got that get it what you need
I got that get it
I got that get it what you need
From dope boys and bitches who love that RD
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch
Come and get it hey 'cause I got it bitch
Tell and get you know I got It bitch"
44,Get Loose,2004,Urban Legend (2004),Hip Hop,T.I.,"Ay, I wanna see you dance like them girls in that Tip Drill video... (ay, ay, ay...)
[Intro] (T.I.)
Ay, let me see you get loose
Get loose, get loose, get loose
Ay, shawty, you can get loose
Get loose, get loose
Ay shawty, bust it open for me
Let me see you get loose
If you really wanna show me that you love me, get loose
No Grey Goose, if you don't get loose
Get up out the coupe if you won't get loose
Bend it over, reach for yo toe, get loose
Hold on to the pole, drop it low and get loose
No x-o if you don't wanna get loose
No more dro unless you gonna get loose
[Verse 1] (T.I.)
My potnas in the club and we chillin' to the max
Poppin' bottles, blowin' money, we ain't learn how to act
All in the V.I.P. spendin' four or five stacks
You can tell it's T.I.P. from how I bend my hat
Send the waitress to the bar but she comin' right back
Bet a shot of x-o'll get you on the right track
You got yo girl with you, better hold her hand, I'm a mack on attack
Turn yo head and she bound to get snatched
Give the dick to her once, get her hooked like crack
Takin' cum in the face, yeah I like it like that
Holdin' on to her waist while I hit it from the back
If she come wit *Pussy Popper* she ain't never comin' back
Rough sex, talkin' dirty, yeah she into all that
Gotta movie that'll prove that what I'm sayin' is all fact
Bra and panties all black and some real tall stacks
Suckin' titties, eatin' cat, shawty off the meat rack
[Chorus] - repeat
[Verse 2] (Nelly)
Let me see you drop it down, get that eagle on girl
Ain't no fuckin' way I'm leavin' here alone girl
Money ain't a thang to the uncut king
Baby, I can make a mill if I rap or if I sing
Done tryina ball ma, I own a damn team
Even wit' a nuse nigga, still can't hang
Let me tell you who I'm is
Lunatic mayne, straight up out the heart land
Nine on my right, ten more karats on my other hand
In different colors mayne, worth a couple hundred grand
Damn mama, how you do that there?
How yo waist stay still but you move that there
Ain't got a clue right there
Seen a lotta ass poppin', but that's new right there
You invited to the house ma, you and yo crew right there
Check it, okay let's have some fun
I got four G's and 5 five G's in one
[Chorus] - repeat
You ready to get loose, shawty, better be
Sittin' on them leather seats
If not, pat yo feet on the concrete merely
Freak by choice, not force, I would never be
Charged with a rape, if she say no, I'ma let her be
Why should I let that worry me?
Too many bitches cherish me
Pimp till I die, be a playa till they bary me
Renegade, I'ma keep it pimpin', I ain't finna play
Anyway, I can hit the baddest bitches anyday
I done slept with the best, I ain't gotta flex
Got yo girl stretched out, pullin' up her dress
Checkin' out her spread and I am impressed
G-strings right in the middle of them wet
Her girlfriends with her and all of them next
I passed them a bottle, gave all of them X
Head *Pussy Popper*, so all them expect
The best sex, and that's what all of them get
[Chorus] - repeat
(Jazze Pha talking)
Woo weeee
Ladies and gentleman
This is a Jazze Phinzell, producshinzell
T.I., Nelly Nell, Phizzle Phizzle...
Grand Hustle, Sho Nuff
Get loose"
45,Get Ya Shit Together,2004,Urban Legend (2004),Hip Hop,T.I.,"(Talking)
As you can see the O.G.'s from Grand Hustle
Done laid it down again (T.I.P. shawty)
A man, this for all my homegirls that like to see a baller do his thing
(Get Ya shit Together... come on)
All the 8's, 9's, and dimes... I like to welcome y'all to the best time of ya life... ya understand that
All the stones are real and its chrome on all the wheels... ya know
Anything less is uncivilized
(T.I)
Aye, I pull up to the club, lift both doors up
Hopped out clean and ya hoes choose us
Walked in the door make the show hold up
Cause my neck and my bracelet was so froze up
The kind of stones bitches wanna see close up
So we don't approach them, they comin' and approach us (yeah)
Roll the dro up then go post up
Look down cause that's where it's gonna go, sho nuff
In the V.I.P. and all eyes on us
Hoes chill, poppin' pills, blowing dro no duff
Whatcha say you got a man, so what
I don'y know him, and baby he don't know her
I got a new phatom and my own chaffeur
Ya think ya finna be thinking 'bout him, no sir (haha)
Probably prefer to tell ya man goodnight
And she don't wanna know what the good life look like
(Chorus: Lil Kim)
If you ain't getting money goodnight
I know what a broke nigga look like
When you riding in your wheels, get ya shit together
Boy, then diamonds ain't real, get ya shit together
(T.I)
Now we can ball seven days, six nights
If that head and that pussy get right
And match ya panties with ya bras, get ya shit together
Come get your hair and nails done, get ya shit together
(T.I)
Hey, I'm off the scene with Louis the 13th
Chains swing to my jeans, and my T-shirt clean
In caee you been reasearching, I'm the King
With a style as mean as the earth seems
Chest on ice, and my wrist on gleam
30 karats in the ring, money ain't no thing
You think I'm playin', but I ain't joking
The dro king, if it ain't purple, I ain't smoking
Rubberband bank rolls, 50 thousand dollar cheddar knots
Try to shine, is you out your mind, boy you better not
I walk around with more money than you ever got
Shrewd attitude like I never had to sell a rock
Shawty I can get you in whatever spot
Backstage, front row, what I got to front for
I'm getting bored, don't even know what I stunt for
Got a lotta rides, what it hurts to cope one more
(T.I)
To all my hot girls, if you wanna come chill
Lets roll on chrome wheels, let me tell you what it is
We finna throw a little party at the crib
Where the floors tricked out and the rooms like iiillllll
The basements cool, but the pools unreal
Where that millionaire lives, shit remains concealled
So pop a pill, put on your blindfold
I'm hitting the dance floor, and grab eighty-nine more
Let'em know we on the way, where they been trying to go
I knew I had'em when they asked me ""What kind of diamonds are those""
Headed to the spot, pouring double shots of XO
Play the ""Love Below"", ane watch'em undress slow
Flicks on the flat screen, make'em want to ""get low""
And spit shine this dick of mine until it gets swole
When they kick it with the king, they don't wanna let go
So whatcha gonna tell a nigga, when he tells ya ""Let's Go"""
46,Go Get It,2012,Trouble Man: Heavy is the Head (2012),Hip Hop,T.I.,"I gotta grind, won't stop
Hustle won't quit
Shine like no other, I be on some other shit
I got a high price lifestyle super bad bitch
If I want it, then I got it
If I don't then all I gotta do is
Go, get it, stay about my bidness
Ball till I fall, floss until I finish
I can go, get it, stay about my bidness
I'm living just to kill it, stacking million to the ceiling
Everyday I ball brown, all I wanna do is ball
Put my money over bitches, put my hustle over all
Louie down to the drawers, Luis Vuitton kicks
Got a man, how to swagger, bitch I'm stupid dumb sick
With a group of young bitches and they stupid dumb thick
I'm the marathon man, all I do is run shit
A sophisticated convict, superficial, still official
Multimillion dollar shit
Money is the object, hot shit
Bitch I got a sawnoff on my arm
See bigger with no diamond
They just talk about they got it,
I'm the upper echelon, though
Bitch I'm bout that action, you could go on with that convo
I have done more than you dream bout
Get your dream bitch and your dream house
On lean passing them beans out
With a bad crew, the whole team high
Go on boy, get seen by, bro you know me, you know I be
Stacking that dough, that's all I see
I g.o. g.e.t. i.t.
I live life, up late night
Get shit fake when I take flight
I get paid, no sick days
My outfit's so switch blade
Don't sniff yay, but I blow dro
Bank roll on loco
Still ride with that 44
Don't let my P-O know
Bad white bitch super thick
I'm Ice T, she Coco
She got another bitch, other bitches
Her ass fat, face so-so, no paper triail
No phone call, no emails, no photos
Just backshot, with that fat butt
And low blow headbutts in slow-mo
Purple label polo and a crew that's what I do
Man I strive and roll my denim in my new Margiella shoes
Man, we be cool if we just parle
On Margharita Molly and the strong?
We menagin' for a hobby
We kick it how we kick it
Know you envy how I'm living
Just can't resist the
Get the million bout my business
Bro you know me, you know I be
Stacking that dough that's all I see
I g.o. g.e.t. i.t."
47,Goodlife,2006,King (2006),Hip Hop,T.I.,"I keep tellin' myself
Man I'm livin' the Goodlife
I'm livin' the Goodlife
I keep tellin' myself
Man I'm livin' the Goodlife
I'm livin' the Goodlife
I'm on top of the world
I'm on top of the world
I'm on top of the world
I'm on top of the world
I was born into poverty raised in the sewerage
Streets always would be a part of me, it made me the truest
And even when my days were the bluest
I never ran from adversity, instead I ran to it
Fear ain't in the heart of me I learned just do it
You get courage in your fears right after you go through it
Now I come through in a Coupe on 22's
That ain't bad for a nigga who ain't even finish school
Don't get me wrong I never been a fool
I just put off graduatin' for a pair of tennis shoes
I used to use the beat to paint my pain
But nowadays man I can't complain
I got several automobiles and they all on thangs
Several size of tangent and they all in one ciain
Used to see me in the mall I'm the same
And gettin' brain from a couple broads on the plane
I come from Chi-Town lost and found in the struggle
Where dudes say stay safe and stay out of trouble
Speak is muffed the law and B gon try to cuff you
Those with duffles move weight and have muscles
I came through the dirt with a verse for the people
Open up for Daddy Kane and Eazy up at the Regal
The radio rarely put their needle on my record
They ain't see how the hood and heaven were connected
Sounds projected, ain't show how effective
Lessons learned, sessions turned to life reflected
And everything I found real in life know I kept it
They say life's a teacher, you're gonna get tested
When a nigga changed they keep saying that nigga strange
Couldn't see how my mind won't be the lame
Ahead of my time I caught up with the game
Making good music making paper making change
I put on gasoline drawers I stood in the fire
With enough heat to set the hood on fire
Man you niggaz think Suge was off the wire
You should've seen the squad before I had Messiah
We assumed the title as the number one supplier
Felt like I was selling blow since I was in diapers
And wish a nigga would come try us
We was cool with the killers, best friends with the lifers
Quick to up and scrap with niggaz who want to deny
For what we considered then as a lucrative empire
But like that pimping time flash by you
Now I wonder what the judge think as he reading my priors
Prison ain't full and the reefer ain't bias
You ain't got to tell and distant the liars
Gave the jail hell and shot birds at the hearse
Lived through worse and reversed the curse"
48,Got Your Back,2010,No Mercy (2010),Hip Hop,T.I.,"(Chorus: Keri Hilson & T.I.)
I got your back boy
We were high
We were low
But I promise I will never let you go
Said I got I got I got I got your back boy
I got I got I got I got your back boy
(I know you got my back right)
Keep my swagger
Keep it looking good for ya
Keep it looking hood for ya
Shawty if you don't know
I got I got I got I got your back boy
(T.I. Verse 1)
Hey it's whatever shawty
You ain't gotta ask
Yes Valentino blouses, summer houses, cash, check!
You can get it you deserve it, flawless diamonds, Louie purses,
My mission's to purchase Earth for her
Present the gifts without the curse
Her pleasure is my purpose
Pleasure to be at your service
Front row at fashion shows as well as Sunday morning service
But better days or for worse
If I'm paid I'm hurting in my pocket
She still got a nigga back that's for sure
No matter what may occur in life
Everyday with her is like a plus
I'mma love her till she be like that's enough
Pop a bottle get a couple wine glasses fill 'em up and lift 'em up
Let us toast to the future here's to us
No, here's to her
(Keri Hilson - Bridge)
THey wonder how we do what we do
Panamera Porsches me and you
Stuck to your side like, like, like glue
Be by your side whatever your gonna do
(Chorus: Keri Hilson & T.I.)
I got your back boy
We were high
We were low
But I promise I will never let you go
Said I got I got I got I got your back boy
I got I got I got I got your back boy
(I know you got my back right)
Keep my swagger
Keep it looking good for ya
Keep it looking hood for ya
Shawty if you don't know
I got I got I got I got your back boy
(T.I. Verse 2)
This is for the women who man caught a sentence
Who gon be there for a minute but they didn't keep their distance
They stayed home waiting on the phone
And on visit day show up looking good smelling better, playing kissy face
Just wanna let you know we appreciate
Everything you do for us on a day to day
And I know we don't show you all the time but we lucky that you ours
No bouquet of flowers could ever show how much we know we need you
We do all that's in our power just to please you
See boo, fuck them girls I would leave the World before I leave you
May God say even eve and adam ain't got shit on these two
(Keri Hilson - Bridge)
THey wonder how we do what we do
Panamera Porsches me and you
Stuck to your side like, like, like glue
Be by your side whatever your gonna do
(Chorus: Keri Hilson & T.I.)
I got your back boy
We were high
We were low
But I promise I will never let you go
Said I got I got I got I got your back boy
I got I got I got I got your back boy
(I know you got my back right)
Keep my swagger
Keep it looking good for ya
Keep it looking hood for ya
Shawty if you don't know
I got I got I got I got your back boy
(T.I. Verse 3)
Show love
Even though them chicks be hating on us
Still I'm gonna keep her by my side
In whatever situation we gon ride
Make all my fantasie's come alive
That's no lie now
I'll be all right as long as your gon be beside me
10 million dollar mansions won't suffice
If you ain't gon be in there with me at night
The pieces to my puzzle's in my life
With all of my good days and all of my bad
You stood by your man and you know you got my back
Worth every car every bag with me they wanna be that
I know what I got at home
I ain't never gon leave that
Them bitches best believe that
(Chorus: Keri Hilson & T.I.)
I got your back boy
We were high
We were low
But I promise I will never let you go
Said I got I got I got I got your back boy
I got I got I got I got your back boy
(I know you got my back right)
Keep my swagger
Keep it looking good for ya
Keep it looking hood for ya
Shawty if you don't know
I got I got I got I got your back boy"
49,Grand Royal,2001,I'm Serious (2001),Hip Hop,T.I.,"T.I. - talking]
What?
Nigga, what.
I'm the King of the south.
Huh, what? I'm T.I.P nigga.
Picture that, nigga.
Try me then nigga. King of the South.
I ain't got no hits.
Nigga, kiss my ass, nigga.
Bust me then, sucka. Yeah, yeah, yeah, yeah, yeah.
Nigga, I been bustin'. You don't like it. Outbust me then, nigga.
Nigga, I can fight nigga. I can say what the fuck I wanna say, nigga.
PSC.
King of the got damn south. Bust me then, nigga.
Might see T.I.P in one of them drop things
Way down the block, man
Swervin in and out of lanes, gettin' some hot brain
I'm tellin' ya, I'm hot man
From here to Scott Lane
You know the day I drop, man
Shawty, I'm not playin'
Now hold up, st-stop damn it
Shawty, you're not jammin'
If you hear one more, got damn it
I can't stand it
I'm taking over spots to damage that B.I.G and Pac image you got
Stop dick ridin', your shit's tired
I doubt if even your bitch buy it for six 'ollars
I can't see how niggas who not spittin' ask why they not winnin'
Or why their record not spinnin, why niggas not feelin' it
Cause that shit is not real, and we know you're not out killin' shit
Crown grand royalty
Shawty, I must be
Whoever wanna shut me, uh-up
Just outbust me
Until then I'm king hood, don't act like you ain't know it
You wanna be supreme, hood, go get 16 for it
I been spittin' since way back like the seats in the Lac, nigga
Since the days of 97 sats in the back of the trap, nigga
I ain't a rap nigga, I just happen to rap
What is different?
I ain't gotta act and still I'm hotta than that nigga
I think all of ya wack niggas should give your plaques
To the real killas and crack dealers writing your script
Get a grip, you need your ass whipped, for tryin' to be famous
Everybody know my flow is chainless and that's how I remain
Is T I P K I N G O F D A S O, a U T H
Labeled as one of the greatest when it comes to the flow
Give a damn what you think
'Cause if the legends of the south ain't complainin
Like Outkast and Goodie Mob
What the fuck do I care what you sayin'?
I'm T.I.P.
What, what, what
Yal still ain't heard
Pussy nigga, yal still ain't heard
T.I.P., King of the South, shut your muthafuckin mouth
Or come see 'bout me, homie
Well, whether you can't live with it
Or you just can't love it
One thing that you can't say
Is shawty we ain't bustin'
I was the King of the South before my single was out
I gave you everything from the ho to the dope game
Now hold up, wa-uh-wait shawty, wanna buy at 8 shorties
So go and get the weight shawty, out of the safe for me
They all can go for 140, meet me at 1:40
Now hey, don't play no games with me
I ain't no lame sissy
All I'm a bring wit me, is the niggas who hang with me
They smoke and drank and slang with me
So they'll bang with me
Know if they came with me, that they dyin' to die for me
Or bust a 45 at the blink of a eye for me
Now don't be fuckin' round, f-fore you be duckin down
You ain't goin' hear that bustin' sound
Till right 'fore you touch the ground
Now know that AK'll turn you browner than Bobby
And I were raised in the yay, rappin' just was my hobby
I'm king hood.
(T.I. - talking)
What?
King of the South
Muthafuck yal niggas
What?
Nigga, yal don't know
This my city, nigga
ATL, nigga
What?
I washawty born and raised, nigga
Die here
Born and raised, nigga
Bankhead-born, Bankhead-bred
One nigga down goin' be Bankhead dead
Nigga, what?
Outbust me then
ATL in this muthafucker
You don't like it, nigga
Kiss my muthafuckin ass
Get a Benz then talk, nigga
I don't give a fuck what you think about that little bitty-ass house you got
Nigga, get a house on a lake
Then come tell me somethin', nigga
You don't like down south
Fuck you then
Got plenty dick for your mouth
Hoe ass nigga
I can fight
Come see 'bout me
Hoe ass nigga
PSC in this muthafucka."
50,Guns and Roses,2012,Trouble Man: Heavy is the Head (2012),Hip Hop,T.I.,"Aye have you ever loved somebody so much you can't stand it but can't do without him?
Do anything for him cause you truly do adore him
Like dedicate songs, write poems
But they be on that bullshit and you try to ignore him
But you feel like they feel like you ain't right for him
Therefore your heart's torn
Between being with him forever, leaving him never
But it seem like you argue and fighting over whatever
Maybe we can leave, find someone better
Even though you will, you never know none better
My heart says nah, she can't leave me never
Been head over heels since the very day I met er
Feel so deep in love I ain't been able to get up
Sometimes I want some peace of mind 'cause she don't shut up
Love her to death, don't know whether to kiss er or kill er
Should've known it
From the start it was already over
Now we're just too dumb to notice
Every paper
Even love couldn't save us
We wake up
On a bed of guns and roses
And we don't know which one to choose
But either way, we're gonna lose
Stupid paper
Even love couldn't save us
We wake up
On a bed of guns and roses
Hah, I guess I'd rather suffer with her than be miserable without er
I ball out of Prada, Gucci, and Belinciaga
They keep her content, you keep down the nonsense
With every corner we turn, around the conflict
Mostly dumb shit, like who she run with?
Where the fuck have you been? Your pants - they don't fit
Really, honestly speaking, some things I don't get
No matter how much she try she can't make it make more sense
Therefore, here we go again
Screaming, yelling at the top of our lungs, she going in
Seeing the kind of shit I be like if you was a man
I would go in your shit, real, no shit
But I love her so much that I can't forget
That the feel of a kiss, it could heal when I'm sick
Still, I don't like to feel like this
If I wouldn't miss er, I would try to get a kill right there
Should've known it
From the start it was already over
Now we're just too dumb to notice
Every paper
Even love couldn't save us
We wake up
On a bed of guns and roses
And we don't know which one to choose
But either way, we're gonna lose
Stupid paper
Even love couldn't save us
We wake up
On a bed of guns and roses
Every time we say our goodbyes
A little piece of my heart breaks off inside
I don't really ever know why
If I could live without you I'd try
Should've known it
From the start it was already over
Now we're just too dumb to notice
Every paper
Even love couldn't save us
We wake up
On a bed of guns and roses
And we don't know which one to choose
But either way, we're gonna lose
Stupid paper
Even love couldn't save us
We wake up
On a bed of guns and roses"
51,Hallelujah,2012,Trouble Man: Heavy is the Head (2012),Hip Hop,T.I.,"Jesus loves me
This I know
For the Bible tells me so
Sometimes I wake up feel like I'm in Forest City, Arkansas
Although I'm free I'm still a prisoner of all our soul
Sometimes I lead it, roof in 4, you never ride down since
Just prayin' homie, and reminiscin
Sometimes my nightmare seems so real, feel like I'm still in prison
I reach out far to meet her hand, I'm trippin' 'cause she listen
It's pitch black dawg, like I'm in solitary
So if my freedom was a dream, Lord please prepare me
It seems like Satan want my soul and he refuse to share me
My former 3 ain't talk about me like I'm getting buried
Bastards want me in the casket for my head cold
Trouble in my soul, these devils got a hold
Did everything, you need to kill me, like you did to Joe
He took my diamonds, took my rhymes, took my fame and gold
He took my babysitters, he took my wife and kids
But he can't take nothing God can't give me back again
Hallelujah, hallelujah
Hallelujah, hallelujah
Hallelujah, hallelujah
Hallelujah, hallelujah
I went to jail, stood tall, then I fell again
It seems like I'm Jonah and right back in that will again
I felt the panic when they locked me in that cell again
I had to pray and meditate, control my breath again
Like Lazarus I've risen from a better death again
The Lord is with me, I could stand against a thousand men
I read the songs of David, prayed to be like Solomon
God's wisdom walkin' all amongst these hollow men
I'm a king, I dare to lead when they just follow me
I see a better way, I'm keeping my eyes on the sparrow
I'm exiting my Egypt, tell 'em wave goodbye to pharaoh
Mother told me fore she left this earth that I was special
Ever 'cause I'm special, they gon make me suffer
Like they crucified Jesus right in front his mother
Suckas, but he arose on the 3rd day
Just save your head and get a favor, let the church say...
Hallelujah, hallelujah
Hallelujah, hallelujah
Jesus loves me
This I know
For the Bible tells me so
Yes, He loves me
This I know
For the Bible tells me so
Oh"
52,Hands Up,2001,I'm Serious (2001),Hip Hop,T.I.,"(Man speaking)
We going to Cuba wit' this one
Yeah, I been rehabilitated, rejuvicated
And most important:relocated
So now, with no further to do
Now ladies stand up
Or if you wit' me shake ya titties
Throw your hands up
And all the ballers poppin' bottles throw a grand up
And if you feeling like I'm feeling keep them hands up
And keep ya hands up
Hey, from the sunrise to the midnight star
I'm by far the hottest new thing the South seen
Bringing sixteen bars, got six clean cars
Vert's, Hoops, four doors, do momo's, and Tahoes
Star hoes, yo hoes is our hoes
Keri pullin up to the Shark Bar on the Northstar
Wit' a Puerto Rican porn star
We in La Vida La Loca
See you can't flow like me or rock a show like me
Get dough like me
Shouldn't signed 'em, he ain't gon' blow like me
But give me a quarter of his bonus and half his budget
And I guarantee he go double but if you don't, you in trouble
It's gon' take him three coupes just for him to recoup'
Or witness shawty flop, like the last three groups
While I'm in Cancun' 'round see-throughs on a three week cruise
It'll take more than the likes of these fools to make me lose
Sheesh, floppin is something I can't see
Ladies, obey the chorus
Shake ya titties for me please
Uh, I came to blow the spot
Hit the club wit' cheddar knots
Ridin' wit' a badder bitch
You gonna get or ever got
Try me boy, you better not
Shawty and I'm very hot
Toting forty cap, forty five nine's every glock
Blow you up in that very spot you standing in
Then vanishing
Undo this manana then, throw away this can and then
Back to poppin' mo and blow and dro and money handlin'
You and your lil' posse can not stop me and this clan I'm in
While you slanderin', you better ask ya gul who the man again
Turning out a superstar back into a fan again
Damagin' all who peek, line 'em all in the street
I'll do 'em one at a time wit' one line on one beat
Say ya almost gold, that's what I sold in one week
Got a flock of freaks, while you hold on to one biich
I'm like a Pez dispenser, shawty, I spit treats
The nigga who even sound good on a bullshit beat
Well pussy nigga, you can like it, you can love it
You can bite it, you can dub it
But you can't do it how we does it
When we ballin' in public
Where the grill full of gold or Seville full of hoes
Wood wheels and some Voe's or hun'ed gold spokes
I park at the club and a hun'ed hoes choke
Spark up some dubs, let them hun'ed hoes blow
I run game to get the hoe once they act like I can't run it no mo'
I stunt them hoes broke and her money po' po'
You can't smoke the way we smoke if you ain't smokin' no dro'
Drink the way we drink wit no Hen' and no Mo'
You can't ride the way we ride if you ain't slammin' Benz do's
Can't ball wit' me if you got eight but can only spend fo'
You ain't VIP like me and can't be searching your coat
Ain't no P.I. like me if you ain't workin' no hoes
Can't do the shit we do, the way we do wit' no dough
That's like trying to win a ballgame, if you ain't takin' no score"
53,Heavy Chevys,2001,I'm Serious (2001),Hip Hop,T.I.,"(T.I. and Big Kuntry: Talking)
Yeah
Yeah
Come on (Hey)
PSC, Uh
(Y'all niggas) What (Y'all niggas)
What Pimp Squad shortay
What you know about them
What they know?
You don't know about them
(They don't know, they don't know)
Now what you really know about them?
(What it is) Yeen know about them
(Them heavy chevys shortay)
Yeen know about them (heavy chevy shortay)
Now how you tame a young baller
That rides Surburbans, Caprises
Candy Impalas, Rasberry Monte Carlos
That barks like a rottweiler
Off the collar
Addicted to hustlin
And stackin mighty dollars
O holla
When you hear the Chevy beatin' down the street
Beatin' so hard
The chris is wastin on my mink seats
To get a rim posted corner
Call me 10 G's
The same as the Chevy platinum emblem on my keys
Wit the diamond against the trim
A young ass nigga wit a Louis V rim
A sporty young shorty wit the Gucci shades dim
These hoes mistaken me for being they pimp
They said baby couldn't see you pass them shiny rims
I'ma cool little daddy
Bitch I never been a simp
And if you choose a hoe you need to hop on in
And if you ain't bitch you need to ride wit him
'Cause I'm pimpin'
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
On them D's and them Vogues
When we shinin on them hoes
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
Beatin' hard in the park when we rollin' wit the squad
Now if you heard from me
You gon feel something hot to the third degree
Coming down yo street in a black capris
Wit a fine ass freak in the passengers seat
Y'all fake niggas don't know the half of me
I spit pimp game automatically
Don't be mad at me
'Cause I'm finally coming up in the industry
And the 44 singing on the triple D's
Plug not the underground celebrities
Mac Bone my partna keepin' the beat
Heat it up like a cook out
When the sun falls
Y'all niggas better look out
Your rap careers over
I put a hook down
Like you better pallow
Ride and swerve while my niggas follow
Hoes wobblin and start slobbin
Bobbin on the dick until they swallow
Speedometer, broken doors
Smokin' body, dented windows
Tinted bended round the corner leanin
In the steamin screamin demons
Spillin liquor, yeah nigga
Blowin' tall off the wall
Burning rubber leavin' foul
Muthafucka how you ride
Choppin blades wit triple golds
Stay away from camilton rolls
Playa 'cause I'm riding old
It ain't no thang to take them vogues
Jack it up, strip it down
Had the freshest car in town
Pimpin' 'cause I'm bout my crown
Hey shortay what's that knockin' sound
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
On them D's and them Vogues
When we shinin on them hoes
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
Beatin' hard in the park when we rollin' wit the squad
T.I.P and P.S is fresher than new S-S's
Triple doors and vogues shinin like some treasure chests
I got a fetish
I ain't gettin' in it boy unless it's
Got them little blue boxes off in the head restes
I bet it's wood in the dash
Duel in the ass
Get an Impala
Holla watch me (skirrrt)
When I pass
I'm buring rubber in your yard
Diggin up ya grass
Drag racin four fifty four
That's what make it fast
I hit the gas
And I mash on it in a flash
Throw it in the gutter
Buy another if it crash
That's petty cash
I parlay all day in a Cheverlay
Pearsjay wit a face bright as heavens day
I'm beatin' fo' tens in the flo then
Hit the store then for some more Hen (Hey Dub)
Pull a hoe and four friends
Dubs still spinnin wit a gold grill in it
White leather guts
Wipe up wit ya spill in it
Still trillin out here
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
On them D's and them Vogues
When we shinin on them hoes
Yeah, we ridin' in them heavy Chevys, them heavy Chevys
Beatin' hard in the park when we rollin' wit the squad
(T.I.: Talking)
Yeah
T.I.P. shortay
PSC shortay
Pimp Squad
DP
Mac Boney, A-K
Big Kuntry shortay
Y'all ain't ready
We ridin' in them Chevys
TV's and DVD's in them Chevys
Come on and let the dish ride"
