,song,year,album,genre,artist,lyric
10,Cue The Rain,2009,Persona (2009),,Queen Latifah,"You know it's over but you don't wanna say
You see the writin' on the wall but you don't wanna read
And now you're hopin' that there'll be somethin' different
Somethin' to change the circumstances of the way you're livin'
But that's that fantasy, that's that reality
The one you love that keeps on changin' personalities
It's always jealousy, too much intensity
I don't remember signin' over my I, identity
'Cause I gave it to you freely, didn't know you was so needy
Baby, you got my heart in chains
Somethin' beautiful and bright, it's losin' all it's light
On this site, somebody cue the rain
Cue the rain, cue the rain
Why you drivin' me so insane? Cue the rain
Didn't know you'd be so greedy
Baby, you got my heart in chains
Now you met me on the fly, I was flyin' so high
You said I can fly too, that's the start of me and you
Chemistry, what a blast, had us movin' so fast
Ooh baby, what a ride when your love is the map
Let's go
Love the way I move in, the crowd still a jewel
I rule it all with these 'cause I got that joie de vive
But like Tinker bell in the story of Pan
I got caught up and Captain Hook is my man
But I want free love
'Cause I gave it to you freely, didn't know you was so needy
Baby, you got my heart in chains
Somethin' beautiful and bright, it's losin' all it's light
On this site, somebody cue the rain
Cue the rain, cue the rain
Why you drivin' me so insane? Cue the rain
Didn't know you'd be so greedy
Baby, you got my heart in chains
If you don't love me now, you will never love me again
I can still hear you say you will never, never break
Never break the chains
'Cause I gave it to you freely, didn't know you was so needy
Baby, you got my heart in chains
Somethin' beautiful and bright, it's losin' all it's light
On this site, somebody cue the rain
Cue the rain, cue the rain
Why you drivin' me so insane? Cue the rain
Didn't know you'd be so greedy
Baby, you got my heart in chains
When it comes close your eyes, I'm takin' over your body
Close your eyes, close your eyes
When it comes I know 'cause I, I release myself
[Incomprehensible] inside, close your eyes
'Cause I gave it to you freely, didn't know you was so needy
Baby, you got my heart in chains
Somethin' beautiful and bright, it's losin' all it's light
On this site, somebody cue the rain
Cue the rain, cue the rain
Why you drivin' me so insane? Cue the rain
Didn't know you'd be so greedy
Baby, you got my heart in chains"
11,Dance For Me,1989,All Hail The Queen (1989),,Queen Latifah,"It's a fact I'll attest to, mess around and I'll arrest you
I ain't playing, you know what I'm saying?
This ain't the best you've ever hear coming from a female MC
But you know what I mean? (Hail to the Queen!)
This MC stands for ""Microphone Commando""
When I command that you take a hand
And throw it up in the air, yeah, just like that now
Chill, and watch me rap 'cause I'm flowing (Flowing)
Just like water I slaughter (Slaughter)
A battle, put me in it, I win it
The mission is music and rhythm
Rhythm backed by words, all in my system
System by techniques, techniques I got my heart in
Heart into the music, music I take part in
One try, one God, and one destiny
Just dance for me"
12,Dance For Me (Ultimatum Remix),1989,All Hail The Queen (1989),,Queen Latifah,"It's a fact I'll attest to, mess around and I'll arrest you
I ain't playing, you know what I'm saying?
This ain't the best you've ever hear coming from a female MC
But you know what I mean? (Hail to the Queen!)
This MC stands for ""Microphone Commando""
When I command that you take a hand
And throw it up in the air, yeah, just like that now
Chill, and watch me rap 'cause I'm flowing (Flowing)
Just like water I slaughter (Slaughter)
A battle, put me in it, I win it
The mission is music and rhythm
Rhythm backed by words, all in my system
System by techniques, techniques I got my heart in
Heart into the music, music I take part in
One try, one God, and one destiny
Just dance for me"
13,Don't Cry Baby,2007,Trav'lin' Light (2007),,Queen Latifah,"Don't cry, don't cry, baby
Don't cry, baby
Dry your eyes
And let's be sweethearts again
Oh, 'cause you know
You know I didn't mean
To ever treat you so mean
Come on, come on sweetheart
Let's try it over again
And oh, don't cry, don't cry, baby
Don't cry, don't cry
Dry your eyes
And let's be sweethearts again
And oh, 'cause you know
You know I didn't mean
To ever treat you so mean
Come on, come on sweetheart
And let's try it over again
Oh, don't cry, don't cry, baby
Oh, don't cry, baby, don't cry
Dry your eyes
And let's be sweethearts again
Oh, don't cry, don't cry
Don't cry, don't cry
I'm so sorry, baby
Don't cry
And don't cry
I got you right here
I wanna keep you near
Forever my dear, baby, baby"
14,Evil That Men Do,1989,All Hail The Queen (1989),,Queen Latifah,"(Queen Latifah)
You asked, I came, so behold the Queen
Let's add a little sense to the scene
I'm living positive, not out here knocked up
But the lines are so dangerous, I ought to be locked up
This rhyme doesn't require prime time
I'm just sharing thoughts of mine
Back again 'cause I knew you wanted it
>From the Latifah with the Queen in front of it
Dropping bombs, you're up in arms, you're puzzled
The lines will flow like fluid while you're guzzling
The sip I drop you on a BDP-produced track
>From KRS to be exact
It's a Flavor Unit quest that today has me speaking
'Cause it's knowledge I'm seeking
Enough about myself, I think it's time that I tell you
About the evil that men do
Situations, reality, what a concept!
Nothing ever seems to stay in step
So today, here is a message to my sisters and brothers
Here are some things I want to cover
A woman strives for a better life, but who the hell cares?
Because she's living on welfare
I government can't come up with a decent housing plan
So she's in no man's land
It's a sucker who tells you you're equal
(KRS-One)
You don't need him, Johannasburg's crying for freedom!
(Queen Latifah)
We the people hold these truths to be self-evident
(KRS-One)
But there's no response from the president
(Queen Latifah)
Someone's living the good life, tax-free
Except for a girl, can't find a way to be crack free
And that's just part of the message
I thought I had to send you about the evil that men do
Tell me, don't you think it's a shame?
When someone can put a quarter in a video game
But when a homeless person approaches you on the street
You can't treat him the same
It's time to teach the def, the dumb, the blind
That black-on-black crime only shackles and binds
You to a doom, a fate worse than death
But there's still time left
Stop putting your conscience on cease
And bring about some type of peace
Not only in your heart, but also in your mind
It will benefit all mandkind
Then there will be one thing that will never stop
And it's the evil that men do"
15,Fast Car,2009,Persona (2009),,Queen Latifah,"Know, know what I mean?
Fast car, fast car
I wanna meet your fast car
Take me on a comet ride
Shoot me past the fast car
I wish I owned that last car
You could be the end to
Everything my heart's asking for
Take me away
(So, so, far away)
I don't wanna feel no sorrow
Take me away
(So, so, far away)
I might not see tomorrow
Hey, hey
You tell me you can cure my addiction
(Addiction)
And you tear my feet off the ground
Everytime I would forget my affliction
(Affliction)
But I don't want to come down
It's just the high that your givin' me
(Givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me
(Givin' me)
Is worth a million years on the ground
Take me up in your rocket ship
Take me so, so far away
(Away)
Let me forget all the good shit
Take me so, so far away
(Away)
I need a face that's not mine that fits me
Just get me to forget misery
Yes indeed, we just be
In misery, yes indeed
We just be up high
When I'm with you
When I'm with you
You tell me you can cure my addiction
(Addiction)
And you tear my feet off the ground
Everytime I would forget my affliction
(Affliction)
But I don't want to come down
It's just the high that your givin' me
(Givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me
(Givin' me)
Is worth a million years on the ground
You remind me of my Mercedez Benz
For you I spend all my years
You might wanna meet my friends
And I might wanna have your kids
I name 'em Shaniqua, Bonita, Rashawn
And baby, you can take me far away
See the moon and the stars
Now can't nobody do it like you do
(What?)
I admit you got to go
(What?)
Me and you, just us two
Spread my love like a swine flu
Ay, you got me high
Wanna touch the sky
You know you love me right?
Let's sing this lullaby
Yeah, you could be my fast car
Maybe be my Jaguar
Baby, what you isn't are
Make me see the moon and stars
I wanna touch the moon
Get some of this poom, poom
Ride it like zoom, zoom
Make him drop this fruit of the loom
He want my peach fair Victoria underwear
I love 'em, oh so swell
And yep, he love my fruit cocktail
I keep it real, baby
I love 'em crazy, baby
I'm a name brand bitch
She just don't need it, baby
You better stay with me
Sexy is what I need
I'm a F-A-S-T C-A-R M- ISS -E
You tell me you can cure my addiction
(Addiction)
And you tear my feet off the ground
Everytime I would forget my affliction
(Affliction)
But I don't want to come down
It's just the high that your givin' me
(Givin' me)
Is worth a million tears and frowns
It's just the high that your givin' me
(Givin' me)
Is worth a million years on the ground
High that you're givin' me
High that you're givin' me
High that you're givin' me
High that you're givin' me
High that you're givin' me"
16,Fly Girl,1991,Nature of a Sista (1991),,Queen Latifah,"Well, it's almost nightfall
And there's no forecast of rainfall
And I'm in the mood for a party
So I'm gonna go out to a club
And give the dancefloor body
So I jump in the car and go to the venue
Walk in the door and now I'm on the menu
Guys in the house, they're wacthing me
They're clocking me, there's no stopping me
(Desire) I know you want me
(You're fine) thank you
But I'm not the type of girl that you think I am
I don't jump into the arms of every man
(But I'm paid) I don't need your money
(I love you) you must be mad
Easy lover is something that I ain't
Besides, I don't know you from a can of paint
Tell me why is it when I walk past the guys
I always hear, yo, baby?
I mean like what's the big idea?
I'm a queen, nuff respect
Treat me like a lady
And, no, my name ain't yo and I ain't got your baby
I'm looking for a guy who's sincere
One with class and savoir faire
I'm looking for someone who has to be
Perfect for the queen latifah me
(Fly girl, fly girl)
(Come here, 'cause you're sexy and you're fine)
(And I want you to be mine)
(Fly girl, fly girl)
(Have no fear, your heart is in good hands)
(Won't you let me be your man?)
All my friends are in relationships
Some of then good ones and some of them bad ones
Some of the bad ones took a turn for the better
And some of the good ones ended up sad ones
You see? loving, it ain't hard to get
I want a friend not just a lover
Someone who is dedicated only to me
Not to me and two or three others
One who will not lie to me or think
He can get my love by buying me
I know I'll find him some day
And when I find him
He sure won't say
(Fly girl, fly girl
(Come here, 'cause you're sexy and you're fine)
(And I want you to be mine)
(Fly girl, fly girl, have no fear)
(Have no fear, your heart is in good hands)
(Won't you let me be your man?)
Lounging, sitting in the house
And I'm cooling, first day of the week
So there's nothing to do
And I'm in the mood for a real soft kiss
Momma never said there'll be days like this
So I called her and we talked for a while
Hang up the phone feeling better
With a smile
It's cool, 'cause 91 is my year
And this time I know I'm gonna hear
(Fly girl, fly girl, come here)
(Come here, 'cause you're sexy and you're fine)
(And I want you to be mine)
(Fly girl, fly girl)
(Have no fear, your heart is in good hands)
(Won't you let me be your man?)
Fly girl [15x]"
17,Georgia Rose,2007,Trav'lin' Light (2007),,Queen Latifah,"Georgia Rose, Georgia Rose,
You're the most precious rose, Dixie Rose.
Though we don't see quite right, 'cause you're skin's dark as night.
I know you are hid'n from the light.
To the good Lord above, we all look the same, so don't, hang your head in shame.
Georgia Rose, Georgia Rose, don't be blue, 'cause you're black, Georgia Rose.
Georgia Rose, Georgia Rose, don't be blue...'cause you're black, Georgia Rose..."
18,Give Me Your Love,1991,Nature of a Sista (1991),,Queen Latifah,"What this madness in my mind
Never really knew love before this time
Boy you'll take me where I've never been before
Now I what to explore more and more, just
Give me your love, give me your love
Give me your love, give me your love,
Give me your love, give me your love,
Give me your love, give me your love
I'm your woman, you're my man,
Doesn't matter if the world can't understand
I know if you stay right here by my side
I'll have no fear; I'll never run and hide just
Captivate my soul, hold me
When I'm down I need your love to console me
Some weakness tells me when the morning comes
It's hard for me to try to see you're not the one
For the love of you I just might just do most anything
It's the sensation the slightest touch can bring
Baby I adore you this is not a fling
With every breath I sing for you to
When I was a very small child
My mother told me
Hold on to the things that you love
And never let them go
Love is too precious to be wasted
And that is why I want you to know
What's this madness in my mind I really new love before this time
Boy you'll take me where I've never been before.
Now I want to explore more and more and more"
19,Go Head,2002,She's a Queen: A Collection of Hits (2002),,Queen Latifah,"Go head
Go head
Go head
Go Latifah
Go head
Go head
Go head
Go Latifah
Go head wit that bullshit
Pop a can of fake shit
Never should've pulled it
Now you wanna stay quick
Shake it, break it
Never catch me naked
If them checks is basic
Slide with them paces
Big jeans, big keans
I only ride them big things
Pay me for my sixteens
Switch in my fitted jeans
Twistin' up that icky green
Book full of city dreams
Now everybody half way there swing
Let's swing baby
Let's swing baby
Let's swing baby
Go head wit that nonsense
Address me as your highness
I'm New Jersey's finest
Back from Bahamas
Aware of my content
Sista got sponsors
Dana got a conscience
Let me hit responses
Go head
Go head
Go head
Go Latifah
Go head
Go head
Go head
Go Latifah
I see poppin' on me
Don't get sloppy on me
He be lookin' at me
She be hatin' on me
Well um basically
We just keepin' the peace
We just rulin' the night
With the family
Now you want some new shit
I keep it movin' who wit
My flavor unit
Bumpin' on exclusive
Jumpin' down in Houston
Peace to Whitney Houston
Tyin' up some nuisance
Ridin' wit a few friends
The science of the crew is
Neva give 'em units
We win the humor
Late let her move it
Everybody ruthless
Watch me make deuces
Thinkin' he the new shit
Time to gin and juice this
Story unconclusive
Now introducin'
Jumpin' jumpin' movin'
Somethin' bumpin' who wit
LA's Jersey unit
Lot of cats included
Single droppin' June-ish
LA...
Go head
Go head
Go head
Go Latifah
Go head
Go head
Go head
Go Latifah
Let's swing baby
Let's swing baby
Let's swing baby
Let's swing baby
Lady bubble bubble for my thug
Startin' that trouble
Little homies born in the struggle
I show you I love you
Get in a huddle
Peace to mommies workin' a double
Dana'll hug you
Piss me off I'll get 'em to mug you
I'm the same princess of the posse
Sippin confossey
If you can't sang
You can't copy what's gone stop me
In a black beat swizzey
And I'm pumpin' my posse
And plus I'm stocky
I dare on of y'all broads to try and stop me
La stays layin' the fire
Displayin' the wire
And I'm paid now
So twenty years just stainin' the tires
President buyer
Peasants can't grow with the sire
And whoever told you LA wouldn't drop is a liar
Go head
Go head..."
20,Gone Away,2007,Trav'lin' Light (2007),,Queen Latifah,"I try to reason and tell myself you'll return
But you are gone and I know, I know, I know you're gone
You were mine for only a minute
And if I hurt you I didn't intend it
You are gone away, I keeptellin' my mind
You're not gonna stay
But I believe sometimes that I lost you, baby
I lost you, baby, you were gone
Forgive and forget it that's not what I'll ask you to do
'Cause I want you back, yeah
You know, you know I want you back
And in concluding my mental discussion
I found I lost my prized possession
You are gone away, I keeptellin' my mind
You're not gonna stay
And I believe sometimes that I lost you, baby
I lost you, baby, you were gone
You were mine for only a minute
And if I hurt you I didn't intend it
You are gone away, I keeptellin' my mind
You're not gonna stay
And I believe sometimes that I lost you, baby
I lost you, baby and you were gone
Lie, lies I told you baby
I never meant to say"
21,Hard Times,2004,The Dana Owens Album (2004),,Queen Latifah,"Close your eyes
And rest your tired body next to mine
Nobody knows more than you
These hard times that we're living through
But Baby we'll go on and on
Hey) Lord knows, we've got each other
So kiss me, kiss me hard and long
Hard times, we can get over (Yeah)
Now the sun, (yeah) it must rise
And she's coming with a bag of tricks, 
With treats and dirty lies
Nobody smiles, nobody cries
And no one seems to care if they live or die
But Baby we'll go on and on
Lord knows, Lord knows we have got each other (Yeah)
So come on and kiss me, kiss me hard and long
(Ooh) Hard times, we can get over
Ballots and boxes, bullets and guns
And the outlaw, the outlaw always runs and runs
(Yeah he does)
But Baby, just you come, come to me
Come to me, come to me, come to me, Baby
(When) Whenever you need me
So kiss me hard
Lay some kisses on me baby 'cause I need you and you know
That these hard times, we can get over"
22,Hello Stranger,2004,The Dana Owens Album (2004),,Queen Latifah,"(Shoo-bop, shoo-bop, my baby)
(Shoo-bop, shoo-bop)
Hello, stranger
(Ooh) It seems so good to see you back again
How long has it been?
(Ooh, seems like a mighty long time)
(Shoo-bop, shoo-bop, my baby, ooh)
It seems like a mighty long time
Oh-uh-oh, I my, my, my, m
I'm so glad
You stopped by to say ""hello"" to me
Remember that's the way it used to be
Ooh, it seems like a mighty long time
(Shoo-bop, shoo-bop, my baby, ooh)
It seems like a mighty long time"
