,song,year,album,genre,artist,lyric
0,12 Gauge,2003,LeathaFace: The Legends Underground (Part I) (2003),,Krayzie Bone,"Mr. Sawed off leathaface[leathaface, leathaface] x2
Krayzie Bone - Verse 1)
It's the nigga that pack that witcha's jump an gets tha pump
Yeah nigga ya figure ya bigger well nigga come on an get ya some
I see and I snoop nigga, get up in ya with a vengeance, in the morning daily colliosion let's get started wanna contend them, cause the rawest niggas is in here
An I bin here, the start that I should let it be known, fo-fo closed so ya tryin' to run up on my doe, fo-fo gon blow all ya brains out, you fuck with tha wrong one
You wit tha nigga that's gon shoot back an I'm pap an I'm gon' run
Nigga get outta ma path I'm mad you fuckin' up everythin',
Yeah niggas with rifles ready to snipe you
Committed by Leather face, bang bang bang, ya dead now, deceased with hater'z
Ya layin in the red now leakin like crazy
So fuck wit me, ruck wit me, come with me, run with me, got tha guts to be,
A thug nigga,
Mr sawed-off leather face
Underground, fuck around and catch a murder case fuckin' wit tha murda-man
My 12 gauge and leather face is all I'm needin for this
Don, t be fuckin' wit tha killer, killer, killer
Before I leave tha scene I'm guarnteed to leave 'em bleedin to this
Don't make me kill ya. (x2)
(Krayzie Bone - Verse 2)
Fuck em, I'm talking bout niggas that used to be down with this but, stumbled
An most of the niggas they ain't around 'cause they can't hustle
Fact to me they struggle, get rid of the flab, niggas av got me some muscle now we pumped and ready to rumble,
What did you come for,
If you niggas ain't ready for war, then what you got guns for,
If you niggas ain't ready to put 'em up, what the fuck you say you thug for,
An once more, I'd advise your ass, had to get caught in a scuffle, 'cause more than a couple of fellas they get rough or we step in a mud hole,
Things ain't changed, the game, hang up in a nigga pain, bang the nigga rain, hang wit tha killer clan,
Straight out of the jungle went to the honey can see me up here, kickin it with the thug niggas drinkin' beer, oh oh oh yeah,
So you can chill wit tha bullshit talking, talking
They jus be talking ain, t non of them niggas walking, walking
So you best to keep it cool before I show ya Mr. Sawed-off, and your jury take it all on.
My 12 gauge and leather face is all I'm needin for this
Don, t be fuckin' wit tha killer, killer, killer
Before I leave tha scene I'm guarnteed to leave 'em bleedin to this
Don't make me kill ya. (x2)
(Wish Bone - Verse 3)
Now some of these niggas claimin they gon bust wen it all goes down that the nigga wit tha loudest mouth be the first to get one in a straight jacket,
Little straight habbit nigga, I ain, t laffin, I let my fo-fo do my braggin,
I came to party baby, as soon as I hit that body baby,
A straight jacket and a mac is all I'm needin for this, we leave 'em still unrecognised in a ditch, ya bitch,
Leather face and straightjacket underground, oh shit,
Both sides all sides we gotsta get this shit,
Now bout to murder one you don't wanna test on,
They shoot don't lose ya front, ya trippin' you can rest and,
You might get to know me but really ya won't,
Ya might get 1 of ya roll but ya can't, ya might think I won't bust, but really I will jus trust me I will,
Only them niggas that bust to roll with us,
Only them niggas that's bringin' tha blunts can smoke with us,
Only them niggas that's keeping it rough, (what),
Can shoot with nuffin to lose, better believe when we bring it to, we gonna get at you, get at you
(End)
Straight of the mutha-fuckin' streets of Clevland, Ohio
East 99 from St.Clair
A couple of real true thug ass niggas
Mr. Sawed Off Leather face, eliminating all you fake ass niggas
Don't fuck around, run yo mouth and get ya head blown of, bitch
(Lyrics by ZEFF)"
1,A Thugga Level,2001,Thug On Da Line (2001),,Krayzie Bone,"Typed by: Cashmoneyrec2001@cs.com *
* Send corrections to the typist
(Verse 1: Boss)
Big ballin bitch like Boss come through like it ain't no thang
Paper chase, hustlin nothin' changed
Ask me again I'll tell you the same
Don't hustle the fame nigga, most of the game
Put it down in the street for mine
24/7, stayin on the grind
For days and days I shell at the cops
Enough grenades to get at the block
I'm a drug smuggler
Part bitch, part thug, part hustla
You lift my crib and I'm touchin ya
No love for ya, draw blood from ya
Cause a nigga like you dreamin' to Boss
And you fiendin to floss, and who pounds is flown
We're bustin' motherfuckas with the black game
Holdin' them fiends and lovin' my crack, in the front got bud in the back
Who can get more thugga than that?
From hookers and jacks, put the house up, bitch
I'm bustin' the gat
(Krayzie)
Y'all niggaz always testing, gonna make me pull this weson
(Boss)
If money ain't the answer rephrase the question, dawg
(Krayzie)
Big Boss and Krayzie Bone is...
(Verse 2: Boss)
Runnin' up in your town with an uncountable amount of numbers of mongols
Y'all mad we the real number owners
Rollin' like big, Thugline nothin' but runners
Trouble Boss, a double cross
A nigga named Krray they good as dead
From the b-o-double, doin' double time
And these tricks comin' up to bread
(Chorus: repeat 2x)
We on some thugga shit
We on some other shit that you ain't fuckin' with
The thuggin' don't stop
And you can't touch the clique
You know you love this shit
Take it to what we spit
The thuggin' don't stop
(Verse 3: Krayzie)
I heard a silent motherfucka creepin' up from behind ya
Bet ya didn't think that I'd find ya, huh?
With a nine or pump (pump, pump, pump) your shit'll be fucked
And I ain't even popped the goddamn trunk (trunk)
I bet they never saw a nigga bring the heat and be so cool
Freeze everything, nigga don't move
You can choose to be a fool and try to get away
But never make it out the room when the pump go BOOM!
Fuckin' 'em up, scream ""fuck the world"" while I cuff my nuts
Real niggaz don't lie, hit 'em in the mind, every time goddamn we live
Send 'em to the graveyard, who gonna save y'all?
Matter of fact motherfucka who paid y'all
You runnnin up on them niggaz you know gonna bust back?
Take no more shorts fuck that (fuck that)
Pistol control, we roll streets of the all know
If they run up I'll pop get your hand out my pocket
For the glock, glock shot 'em all on the floor
You dealin' with some motherfuckin real niggaz
Thrill niggaz, we'll kill niggaz if they wanna kill me
Still runnin' with the AK-47 ain't shit changed
Still got the same artilary
Bust at them bastards (bastard)
Me and Boss steady breakin it off in they asses (in they ass)
Wanna see me get glasses (glass)
'Cause I be all in your face but you walk right past me (past me)
But that let a niggaz know they don't really wanna swang them thangs
Fuckin' wit them thugs, the thugs... nigga the thugs, what?
(Chorus: repeat 2x)
(Verse 4: Boss)
Bare witness to Mrs. Gangsta
We're gun-toaters, blunt smokers, big bank folders, and high rollers
Quick to burn off into toaster for fun, this bitch
Judges wanna post as gorilla
Pimps, killers, and soldiers roll
You don't slip and we thought that we told ya
Know what Thug Luv nigga to bone ya
They can run your shit and bend a corner, scatter and spread
Like mustard jam them buzzards up and leave 'em smothered
Quick friends gats find ya like bookie and they down with me like fo' flat
Y'all niggaz got nuts, our niggaz got nuts
So we can go nut for nut see who first to crack and split
Like ya down like wipers
'Fore the motherfuckin piper pay the bitch
(Verse 5: Krayzie)
You motherfuckas feelin' to feel it
Thugline put it down keepin' it the real it
And I ain't really trippin' of these niggaz
They say they gonna get me yet they miss me
(What?) 'Cause I've been here niggaz thuggin'
Waitin for you motherfuckas to come bring it to me
Fuck waitin I'ma mingle with it
The nine millimeter and plenty more haters
If any more niggaz roll up put the cut I'm fuckin' 'em up
When I hit 'em with the pump don't duck you gonna die
Fuck you, die, buck you, die
Reload, unload one more time
Hit him with the pump make sure he dead
He bled blood, we bail
Ask me if a nigga prepared for war hell yeah
(Chorus till fade)"
2,All I'm Hearing,2005,Gemini: Good vs. Evil (2005),,Krayzie Bone,"All I'm hearing on the radio
Same thing
And all I'm seeing in the videos
Same thing
Same old song far from original
Gotta maintain
We'd just like a breath of fresh air so here we blow
You feel a cool breeze,
Prepare for the coming of the new breed, true g's
More than just irregular little different than ordinary
Whatever you want I got styles and you know they vary
Sick of hearing the same thing on the radio,
Sick of seeing the same scene in the video,
Everybody wanna be like somebody or look like somebody
You just need to be yourself (I'ma tell ya)
Half these niggas I'm payin'
They been bitin (bitin)
They just sit back watch and plot'cha and try to bite'cha (bite'cha)
They keep eatin my shit up so I guess they like it (like it)
Niggas try to hang wit Bone
So you hear the same songs (the same songs... the same song...)
Here we blow, here we blow,
See this is dedicated to the ones that run they rhyme
See time after time after time after time (hey!)
This is dedicated to the ones that run they rhyme
Say time after time after time after time (hey!)
You try a little bit of dis you won't want none of that
You really really wanna hit?
Nigga dis where it's at
They feel it anyway I bring it
Can sing it or rap
They try to follow my footsteps but get lost in my tracks
One and only, thuggish ruggish, Bone
Dogs just wanna see us but they clones
You don't really wanna see me nigga, go on
Man, when I turn on the radio today, you know what I'm sayin', it's like, it's like man, I'm hearin the same thing over and over again, you know what I'm sayin' constantly being drilled with the same style, with the same, with the same beat, with the same everything, you know? it's like a lot of things done changed about the music cause the music game ain't original no mo'. everybody's tryin' to ride the bandwagon, everybody's trying to do what this person's doing, you know what I'm saying, ain't nobody trying to take the time to be creative and go about it the hard way and really earn a hit. instead, everybody just wanna jump on the bandwagon on what's selling, or you know what I'm sayin'? ""this what's selling right now at the time, this what kinda song I'm gon' make"". you know what I'm sayin', with me, its totally different man, whatever it, whatever's going on out in the music business right now or on the radio, whatevers going on, or whatever style is poppin', that's what I try to stay away from. I try to be, I try to be a innovator and a creator, I try to lead, I try to be a leader, and I try to do my own thing, you know I'm not tryin' to nobody, 'cause I believe I got enough skill and enough style to hold my own, with anything..."
3,Armageddon,1999,Thug Mentality 1999 (1999),,Krayzie Bone,"(Feat. Souljah Boy, Mo! Hart, Thug Queen and Felecia)
(Krayzie)
The Time has come
Let us unite, Mount!
(Thug Queen)
My heavenly father;s children
(My haevenly father)
The time has come for judgement
Armageddon
False prophets never blend in
For we are (we are)
Revelation angels descending (my lordy lord) from our sins
No need to pretend
Who provided me oxygen I loved since I began
Prayin' you wash away my sins
Babylon the great has fallen, offsprings of the Wicked One crawl
Fearin' that their lord is calling
Blessed be the sins of the Almighty
Destunation of any others: burn eternaly, and waste in heat
(Krayzie - 5X)
Oh look what we've been done
What have brung, brung, brung?
(Souljah Boy)
It's Armageddon pay attention
You better recognize the ends is coming
You'll be wishin' it wasn't time to die
'Cause I can see and I can feel it
It's all in my bone
And ain't no tellin' when you living
You're dead, you're gone for sure
We go through this war I thought you knew
It's time to recruit
And you, and you, you better be prepared to shoot
So look out, boy
(And you're runnin', and you're coming)
(Krayzie)
Uh-oh, uh-oh, no-no, not the evil system
Armageddon bring new kingdom
Hey tell me where you're runnin' to
'Cause when I find you you're marked by the beast, so you're not a survivor
So it's time to die, kiss ourselves goodbye
The whole world bites the dust, couldn't live while corrupted up
(Souljah Boy)
Enough get up, and get youselves together
Get your kids 'cause they're rebellion got to learn 'em with a lesson
It's taught
You're brought caught up in your web
And it's your fault got no pulse
Armaggedon will have you broke off
But still you don't wanna learn, learn
Standin' too close to that fire, get burned, burned
(Krayzie)
Muder is coming to ge us, believe me
It's seekin' to find your future
The feeling I get when it's creepin'
Now police have been killin' (?) us (?) to ger rid of us
What you want?
I'm sick of the world, putting us all in coffin'
But y'all don't feelin' me now
How silly can we be?
It's judgement day as we speak
And it ain't no other road, no
Death is the only way to go
So murder is comin' to get us, pin us, all within time
Armageddon, -geddon, -geddon
(Chorus - Felicia)
Armageddon
The end is coming
You better get ready for Armageddon
(Krayzie)
Armageddon
Destruction rollin' over us in murderous ways, killin' you everybody
See did anybody pray?
But it's much tool late
If you have not been told on Judgement Day
Bloddy fate and you can't say "" Wait!""
Could you imagine seeing life end and I mean your life just flashing
Poof, gonna do?, gonna do?
Do you wanna live the rest of your life?
Or do you wanna die with the rest of your life, life?
Somebody calling me telling me ""You better get up, the end is comin""
It's comin' they comin', and yes I believe it, I know it
I know it's near!
Look here, ha you ain't trying to be outside when the sun no longer shine
That's right, that's right, that's right
Now look at you burn
We're lost fallin' from the ground, law free we are
Freedom from po po, we don't need 'em no more
And I hope you catch the first blow
(Souljah Boy)
I'm flipping much praise to the lord above me
No one can change that
I know the difference between life and death
And while you lie back thinking your life your gonna live forever
Who put you on that level?
It was a lie would be nice
Souljah Boy'll treat you better
Never put anything before your children
Honor your mother and father
You're going to live forever in the Kingdom, peace
The Maker, he got somthing for us
He gave us life y'all
And he's gonna have to destroy us, gonna break us off
(Chorus Felicia)
Armageddon
The end is coming
You better ge ready for Armageddon
(Mo Hart)
An there shall be great earthquakes
And the sun becomes as black as sack cloth
And the moon as blood
And the stars of heaven shall fall unto the earth
Even as a fig tree cast her untimely figs when she is shaken of a mighty wind
And the heavens, the heavens will depart as a scroll
And it is the roller together
And every mountain and island will move out of their places
And the kings of the earth, and the great men, and the rich men
And the chief captains, and the mighty men, and every bond man
And every free man, shall hide themselves in the dens
And in the rocks of the mountains
And shall say to the mountain and the rocks
""Fall on us, fall on us
And hise us fro the face of Him that sit upon the throne
And from the wrath of the lamb
For the great day of His (?) has come
And who shall be able to stand?
Who shall be able to stand?
Who shall be able to stand?"""
4,Artillery Shop,2003,LeathaFace: The Legends Underground (Part I) (2003),,Krayzie Bone,"Voice: I'm Backk (;uaghter)
Man: Psst Psst Buddy Boy, Hey
<Shotgun Blasts>
Chrous: 9mm Heaters pump pump a dome dome (x4)
You need a weapon for protection
Hit yo nigga fo sho
Whether you got beef
Or you wanna lick you some niggas to get you some dough
Whatever you need I got
9mm glocks fresh outta the package
But if you really wanna do some damage
Check out this Tech 9 automatic
Say you got beef wit niggas and there's about 20 of em
Don't even sweat it
Pop the clip in that bitch and I bet you there be no more niggas
You can forget it
I got AK-47s and Mac 11s
I bet ya a .357 will leave 'em breathless on a stretcher
I got M16s, my nigga what you need
Believe I got just say what it is and I'll take you to peek
Come follow me
Take a loot at the Mossberg pump
Really fuck niggas up
You can take a leg off wit that muthafucka or bust up the gut
Or AK-74 spit it and tear a big hole
Hit whatever you spittin' at
Get a gat but hurry nigga I must go
I got some hot shit
Some shit you better not get caught wit them though
You ditch that bitch right in the river wit that nigga you smoked
Krayzie: What's up my nigga what you need?
Buyer: Hey gimmie a Mac and a couple 9' nigga
Krayzie: Ok
Buyer: Hey you got an AK back there?
Krayzie: Hell Yeah
Buyer: Cool
Krayzie: Hell yeah, nigga wait right here let me go to the back and I'll be back wit some shit for you to kill all them muthafuckas god damn it
Chrous (x4)
Man I got rockets that's launching like heat seekers
Street sweepers
That's what you be needin if you tryin' to make 'em go meet that Grim Reaper
But when they come heavily heated
We hit 'em up wit a bazooka spit 'em off
You wanna get rid of the ememy quickly before they shoot you nigga what
So check it out I got .22s, .25s, .44s, .45s, and Trey 8 Specials
With them I throw in some extra slugs or maybe a body bag
Or how 'bout a vest, cover your chest up
You gonna be sorry if somebody wet ya
I got silencers for quiet murders
Quick and violent murders
I throw in some duckt tape if you thinkin' that you wanna rob 'em first
But let's get back to artillery
I got everything you will ever need
This Mac 10 could sack 10 niggas so quick you'd never believe
Make a gang retreat, stain them niggas, bang the heat
Riot Pump, try it once
And nigga you'll come back thanking me
For snipers I got scopes and infa red beams
Hit 'em where it bleeds, pierce 'em where they breathe
Better protect yourself
Be careful don't wet yourself
Get yourself a gun
So call me if you want some
I got 'em you can buy some
Don't get caught without
Believe me nigga I got one"
5,Birth Of A Thug Nation (Introduction),2003,LeathaFace: The Legends Underground (Part I) (2003),,Krayzie Bone,"Devil
{Devilish laughs} Deep in the darkness of the underworld, Mista Sawed-Off LeathaFace, the black warrior, calls upon his mighty souljahs to begin with the destruction of those who appose this Thug Nation civilization. We shall prevail. We shall prevail and leave our enemies drowning in our destruction. Forever trapped in Hades if he dare go against the forces of the underworld. So bow down, bow down and praise the 12 gauge! and pay respects to Sawed-Off Leathaface, the Legend."
6,Bloody Murder (Skit),2001,Thug On Da Line (2001),,Krayzie Bone,"(Krayzie)
Dum, dum, dum, dum, dum {throughout the whole song}
Bloody murder (yeah)
Watch out (yeah)
Nigga, killin' all of y'all (yeah)
Cause that's what we about (yeah)
Bloody Murder... (yeah)
Watch out (yeah)
We be killin' all of y'all (yeah)
Cause that's what we about (yeah)
You know before we leave from the scene, from the scene you'll bleed
Yes indeed, when I squeeze trigger freeze
Nigga these are the thugs"
7,Can't Hustle 4 Ever,2001,Thug On Da Line (2001),,Krayzie Bone,"* Send corrections to the typist
Hey yo, I'm tired of runnin' these streets, yo
I'm tired of hustlin
Y'all motherfuckers think this is all a game
This shit ain't easy, this is all I know
What am I supposed to do now? huh?
(Chorus: repeat 2x)
Do you know where you're goin' to?
Do you like the things the streets it's showin you?
Do you know, you Can't Hustle Forever?
(Verse 1: LaReece)
It was you and me against the world
We switched the game up
Hustlin forever together before we came up
It changed our paths we went our separate ways
No more ridin' on them niggaz for me, how I miss those days
Swore up and down you was a super thug, so it's told
But had compassion for your foes wit'cha heart of gold
While I was rappin' and singing you started slangin and bangin'
But with money comes greed saw your heart it was changin
Niggaz out on the street, your peeps gettin' covered in sheets
You relied on heat to keep you from suffering defeat
And now you're different like these savages, you're soul golfed out
I know you're hurtin' every time I see your soul from you
You at your crossroads, whatcho gonna do?
Where you going, boo?
Street is watchin just to take your soul from you
Who will feed your seed if you're locked down, or better yet dead?
Did you live your life to the fullest when you take your last breath?
Do you know?
(Chorus: repeat 2x)
(Verse 2: Krayzie)
Come follow me into my life, my life, my life
I'm a young hustla
This is to get paid as I stay clean away from bustas
Strugglin is in my blood
Mentality thug, reality I'm fucked up
I gotta go get it my goddamn self, cause ain't nobody about to give me shit
Gotta go out and get the rent pay
So I'ma be out here on this block with these rocks and this glock
Until I profit could you stop it?
Mama used to say ""but until I see it better, it got to be this way""
And it don't look like I be going nowhere, nowhere
Looks like I'm stuck in this here ghetto
Even though I done got this dream of being famous
This is really short, and if I don't make it by the end of the year
Shit's feelin' to be changin I'ma be dangerous, bangin' nigga's brain
Nigga, I'ma start sharin my pain and bang
Hey, this shit we do for the dollar, dollar bill y'all
So, before I get killed y'all
I gotta make better ain't tryin' hustle forever, ever
(Chorus: repeat 2x)
(Verse 3: Young Dre)
God, please I know you see me livin' better that this
But, truthfully it's hard for Dre to comprehend 'cause it's cheddar to get
If I don't hustle I can't eat
So in these streets it's you and me
Takin' these fair penitentiary chances
Plus some real finances that'll (?) me and my fam to better circumstances
Rider quote ""man even though I know I know how this game go""
Got the green light for cash and I can't let time pass
Gotta grabs mines reality's a mutha
Tryin' to hold on to all my survivin thugs brothas
See, this life'll make you sharp and hard two clenched fists for the struggle
Ride for my thug nation that love to hustle hard
With slugs from berettas, doing dirty business
Some niggaz still can't get together collecting figgas
Make it impossible to hustle forever
But life's a struggle we gonna survive until something come along better
Riders!
(Chorus till fade)"
8,Chaos Interlude,2005,Gemini: Good vs. Evil (2005),,Krayzie Bone,"Song: Chaos Interlude
Artisit: Krayzie Bone
Album: Good V's Evil
(Sound's of Apocalypse - track lead in)
Look at the fire way down to the wire
The ones who aspire we knowin' it's been written fo' sure
Steady descriptors and watch cause the signs of the times have arrived
That's been written it's been prophesied
Look at everyone runnin'
The end of the world is the commin better repeal or you love-us a money
We party overtime, no more evil paradise
Babylon fall down, can't cha feel the thunder in the sky?
And yes we all in time
See the revelation as as it starts to unwind
And yes we all will try to make it through the gate but some won't get by-ee-eye
Apocalypse is about to get raw we already made it through the war
Demons is lurkin' they schemein' steady workin'
There tryin' to cope my pistol before they won't breathe know more, mmm-more mmm-more
The bible already tells us not to put our trust in man
And those who take heed to that wise council will not be delusional
When the government fails to deliver on it's promises
Or when charismatic leaders fall from grace
They lookin' for a kingdom...
Who's better suited to fit the kingdom than that of our mighty lord and saviour Jesus Christ?
The one who died for our sins!"
9,Da Bullshit (skit),1999,Thug Mentality 1999 (1999),,Krayzie Bone,"Krayzie Bone:Thug Mentality
{Mo Thug Family Reunion - Intro plays in the car stereo while a pager goes off}
Krayzie Damn, your shit goin' off, nigga, damn.
Friend Damn, I know this ain't this bitch callin' me again, man, on some
Bullshit.
Call this ho back and see what the
Fuck she talkin' 'bout now.
Krayzie Still fuckin' with them fatal-ass bitches, nigga.
Friend Damn. Petty-ass bitches.
{Phone rings and a baby cries}
Bitch Sorry-ass niggas, I know this him.
Friend Okay, uh...
Bitch: Hello?
Friend Man, what the fuck is up?
Bitch Who the fuck is Shaniqua...
Krayzie Damn, she louder than a muthafucker. Flippin' on your ass.
Bitch ...who fuck is Dominique, and who the fuck is Nicole?
Friend Hey, hold up, bitch, hold the fuck up.
Bitch Fuck this! I am so tired of you.
Friend Tired of me? Bitch, I'm tired of your ass!
Bitch You know what, I can't believe a muthafuckin' thing you tell me.
Friend You ain't got to believe a muthafuckin' thing, and you know what? Fuck
You!
Krayzie Damn! Damn, nigga! Look at them hoes -hey- look at them hoes on the
Corner, nigga, look!
Look at them hoes right there, nigga, damn!"
