,song,year,album,genre,artist,lyric
0,(Hit U) Where It Hurts,2002,Man Vs. Machine (2002),Hip Hop,Xzibit,"(Xzibit)
Where Rock at?
Rock here yet?
It's all good
I done came too far, can't turn back now
Pull it out, get it up, can't put shit down
Best believe to achieve gotta struggle to get it but peep it
It's like you got a body somebody just to keep it
Ain't no secret how the west coast do it
Stick a fork in it, done deal disputed (yeah)
Holdin' two black aces for the smilin' faces
It's a chess game nigga, better count ya spaces
We gon find the weakest link, fuck what you niggaz think
Pump gon repeat and grind y'all to mincemeat
I can't retreat, refusin to lose (yeah)
Walk one day in the X man's shoes
Make shit happen, stomp and smashin'
On and crackin', who want action
Pistol packin, fuck relaxin'
Hit you where it hurts
Make you feel it, can't conceal it
If it breaths then I can kill it
Come and get it, custom-fitted
Hit you where it hurts
I might as well buy a suit right now
Put money on my books downtown to get ready for trial
Look, ya only gotta tell me once
Better wake up and smell these blunts
What's really behind the front
Ain't no parts about me punk
We can thump, don't get too close
Because you might get slump kicked
Front page material, I serial kill shit
Only that real shit, we can scrap or slap clips
My tactics range from Attila the Hun
To Genghis Kahn to the rice fields of Vietnam
Atom bomb my name tag across the sky
Eye for an eye, somebody got to die now
The points that I make be hollow
X a hard act to follow
Disappear in front of your eyes, besides
I switch up rides at least five times
Dangerous minds, caught behind enemy lines
Read the signs, better yet you pick your place
Got a 4-4 eagle to split your face
Nigga you be safe we invade your space
Beat you, beat your team, then beat the case
Poker face, niggaz can't read me yo
Green light a mothafucker fa sho, let's go
Stay low, we the unforgiven
Hard to touch like pussy in Britain
Can't stop me from living, muh-fucka
(Gunfire)"
1,1983,2012,Napalm (2012),Hip Hop,Xzibit,"I had the right to sublurr, because they ache one stick
I saw five to six million but, yo, that ain't really shit
It was supposed to be different, we were supposed to write out
But tumach shot his girl, then shot himself in the mouth
Then the steady game form very soon fell apart
Because when you just doing all, the loyalty in your heart
Slight catch a long hymn on all these niggas
Forgetting where they're coming from
And they're slowing down, wait a minute, what we're running from?
This what we're supposed to do, here's where we're supposed to be
I hated MTV for trying to play me like a mockery
But that don't bother me, I just fulfill my fucking contract
Small price to pay just to take a piece of my back
My back, backfire, assassination of my character
Just demassing me in the America
My younger sister, Erika, just adopted a child
My older brother served fifteen, he made it out
Even though my father loved me, I ain't seen him for a while
Had to fight my baby, bitch, give me my nigga now
'Cause I'm running out of time and I need him to understand
The way a superior man had build a brand
Niggas talk about my taxes, had to pay, I consemn
I'm surviving cause the lines ass crooked in the hand
Heartbreak, disappointment, my mother died when I was nine
I just wanted to join her
Now I miss to join her, get to California
I got something for you to do, it was like I was annoying
Resurrected, found my purpose, I remember being dragged
Being nervous when I would kick my verses
I was virtually worthless, my whole life was a circus
I was sleeping with serpents and I thought it is worth it
Got a call from Paul, told me shit isn't working
Exchange words, told me tell me that shit in person
He probably told him, and by the way did he said it
On a prolijetic twisted made about him
I see Slim and he said he didn't recognize me
Was it that or did he let another man to find me?
I don't know, but now I gotta get this all behind me
Follow my calling when I used to follow niggas blindly
I wish I had a better relationship with my uncles
Blood relatives I could turn to when I'm feeling trouble
And talk about my struggles
My uncle John Nail, he only put me on the phone
With different females
And this is such a such, nephew, tell me, what's up?
Ain't even ask about your man in Cali, growing up
Fuck, I drink it all and I smash the bottle
Self medicated numb, but I'm a feel it tomorrow
It feel like pain and sorrow was like a second skin
But now that pain was gone I got my second win
Only the strong live long, you better settle in
I'm fighting for ever, I will never let the devil win
1983, that's when my journey begins
I searched every word for stritting, only find it within
This for me and my kid, still trying to live
Living life to the fullest till I see you again"
2,3 Card Molly,1998,40 Dayz & 40 Nightz (1998),Hip Hop,Xzibit,"Ras Kass)
What, yeah, yeah
Black John McClane, Harold the Menace, and the Waterproof
With my nigga Bud'da, on the track
Golden State Warriors...
Eatin every rapper on the plate
Huh, feel me
I got three-oh-fo's in three-one-oh
On section eight, with multiple one-eighty-sevens
Sport a Marilyn Manson t-shirt when I die and go to heaven
Smoke a beady, scrape my lungs, smoke the resin
Remember the name Ras Kass-ciano
Get to clownin y'all punk bitches, 'cause I'm a Mac, like Ronald
I make Mac make money, and mack murder wack rappers
My Makaveli verse Bomb First, the Mac-11'll gat cha
When I get at cha, the situation tenses
Fatality before you ever reach your senses
Got so-called writers, crashing into brick fences
Like my name was Al Fayed so you die, like that white princess
If you lookin' for sympathy, you better look
Between R and T, in the fucking dictionary
See the object of the game is to win, stack some ends, sippin Henn'
Whip a Benz and leave it to your next of kin
Chorus: repeat 2X
(RK) Pick a card any card, I bet you can't pull it
(GS) Golden State, number one with a bullet
(XZ) It's three card molly
(RK) Will they ever stop?
(XZ) Probably not
(SN) Pull your spine through your mouth and watch your body drop
(Saafir the Saucee Nomad)
The un-edited medic, on the cut, with a degree in metaphysics
A doctor, with a lot of patients/patience
And perseverance -- flows like an ocean liner
That sails/sales like a clearance, I'm bilingual
Fly like a flamingo, I'm a pitcha, everything I freak
I eat like Al Pacino, you don't like me baby
You ain't happy, you need some Ecstasy
Now you in my properties, but you have to pay my equity
For the lowest point in my character
I'll reach the highest place in the house when I rock
Like the Qu'ran, fuse hot, fluid with flavor like buillion cube
Been this way since I was fourteen
And like this I been runnin' shit without the use of Sportscreme
Rippin up tracks like immigrant Chinese, peep the game I lay
I'm grim, I brim over my brow when I rip
Never write rhymes with slim fingertips
Each syllable you choose to use is light as a flower
Keep tryin' to go gold
But all you're gettin' is a golden shower
Chorus: repeat 2X
(RK) Pick a card any card, I bet you can't pull it
(GS) Golden State, number one with a bullet
(XZ) It's three card molly
(RK) Will they ever stop?
(XZ) Probably not
(SN) Pull your spine through your mouth and watch your body drop
(Xzibit)
Look, now if it wasn't for the West
These rap niggaz wouldn't need a vest around they chest
Keep bustin' about where you rest, and what you own, and what you drive
So the day some niggaz come for you I'm really not surprised
Mr. Black Bruce Willis, please don't kill us
I show mercy like Kevorkian, like a scorpion
We sting you from behind and put it in you, so meet me at the venue
Put you on the spot to put you on the menu
Fricaseed emcee, we be the ones that keep the pussy hot
Xzibit livin' life, like a bull inside a china shop
Strippin everything, see you ain't even got a dime to drop
Go ahead and call the cops, you ain't said nathin
Jerry Spring-you out the studio, then Suge Knight you
To the parkin lot, niggaz ain't ready for all this heat we got
Picture yourself crushin Xzibit with your tough talk
That's like Christopher Reeves doing the crip walk
Chorus: repeat 2X
(RK) Pick a card any card, I bet you can't pull it
(GS) Golden State, number one with a bullet
(XZ) It's three card molly
(RK) Will they ever stop?
(XZ) Probably not
(SN) Pull your spine through your mouth and watch your body drop"
3,A Minute To Pray,2006,Full Circle (2006),Hip Hop,Xzibit,"Yeah, it's been a long time
Welcome back, yeah
Our Father, who art in Heaven
Got niggaz jumpin' out the buildin like 9/11, c'mon
(Xzibit)
Only God could save us
I done burned down the town and killed my neighbor
Do I, come to you for my early demise? (yeah)
A minute to pray, it only take a second to die
Niggaz ain't prepared, too scared to do it
Dippin cigerettes in embalmin fluid
Hoods, special effects bring the drama to it
But sue me if you wanna see the trauma youth
I'm a walkin' time bomb, don't tick me off
Crucified to die, nailed to the cross
Natural transition, foot soldier to boss
The A.K. ricochet put blood in your cough
And you know the whole fucked up part of it all?
Take a muh'fucker's life somebody comin' for yours
It's the get-back gangstas don't believe in karma
Only the strength of the dollar and the body armor
You the bitch ass nigga or a man of honor
My hands wrap around your throat like a anaconda
Then squeeze till your eyes pop out of your face
Then relocate to a brand new space (yo)
(Chorus: Xzibit)
Only God could save us (yeah)
I done burned down the town and killed my neighbor (yeah)
Do I, come to you with blood on my hands (yeah)
Or run away from the place that I stand? WHO THE F**K I AM, Yeah!
Only God could save us
I done burned down the town and killed my neighbor
Do I, come to you for my early demise?
A minute to pray, it only take a second to die
(Xzibit)
I used to snatch people out of cars with a shotgun
Now I give cars to people who ain't got one
Still got the shotgun, whole different lifestyle
Kill you with a crowbar, wrapped in a white towel
Gotta play it smart now, the streets is watchin
The streets dictate the beats so my beats be knockin'
Fuck a Strong Arm, I'll drop your coffin
Yeah yeah, muh'fucker I hear you talkin'
Niggaz so often take kindness for weakness
Heat-seekin' G with the elite on some cheap shit
This my square boy, you can't take me out of it
You want war nigga you better bring a lot of it
I ain't a problem with puttin' my problems to rest
You so pussy, boy you need a gynocologist
The hand, the bullet, the firin pin
Please God forgive me for I have sinned, Amen
(Xzibit)
Huh, hit a nigga, kill a nigga will come back
Murder rap never attached, got too many snaps
It's more than raps, it's actual facts
Welcome back to the West, left side of your map
Been attacked from all sides, it's time for the payback
Lay back, wait for the right time to spray that
Spray that motherfucker, down to the last clip
Last clip you save for the cop on some waive shit
Blaze haze for days; shocked, stunned, amazed
Bitch best behave or take the fade
Blaze Shade-45 in the all-black Bentley
If I gotta go, y'all niggaz comin' with me
Simply put, Mobb Deep said y'all were (Shook)
And when I come through, you just look
We don't change the game, we close the book
I let you go now, I know you got crack to cook, c'mon"
4,Alkaholik,2000,Restless (2000),Hip Hop,Xzibit,"(X) C'mon
(E) Xzibit!
(X) Yeah...
(E) Ah, ah, E-Dub
(Xzibit)
It's that millennium ridiculous flow, I never let go
Niggaz gettin' knocked out is part of my show
Let 'em know who they fuckin' with yo, a rhyme wrangler
Tri-angular push-up the hillside strangler
Dangle a, nigga by the ankle off the balcony
Now let his punk ass go, look out below (BELOWWWW)
It's a tale of two cities, come out when the sun go down
We officially not fuckin' around
Stuck in the ground, fitted with a suit in a pine box
(Hah!) with my fresh pressed khakis in a slingshot
So heatbox all day in a nigga face
And all you bitches see the dick that you shoulda ate
(Chorus 2X: Xzibit *singing*)
Call it what you wanna call it
I'm a fuckin' Alkaholik
Bring it if you really want it
Ain't gotta put no extras on it!
(Erick Sermon)
Yo, I'm in the zone, and lyrically gone
Got the spot blown, BOOM! Oklahoma
Watch the aroma, catch those who love me
My underground dirty cats on dune buggies
I be the type to take your watch and flaunt it
Kidnap T. Lewis and Jimmy Jam on it
Yo, I bang a nigga head till his neck pop
Do a KRS-One to a ""Black Cop""
X and E's, out for cream
Get the money, while you stay broker than Al Bundy
Uh, give it to y'all, in ""Any Given Sunday""
With J. Foxx name the spot, make it hot
(I hate E so much right now!) Blow it down hooker bounce
Come off the ropes like J. Snooka
(*X*: Two fly motherfuckers) You can't fuck widdit
Backed by +Open Bar+, so y'all forget it
(J-Ro)
J-McEnroe, cam smashin', party crashin'
I eat MC's like a ration
I'm sockin' niggaz in they goatees
I leave you stiffer than that fool on my basketball trophies
I'm in the room with 10 G's, countin' ten G's
'Cause we need a bag of weed (can you smell it?)
Now we need ten dimes, to blow on deez like wind chimes
Time to close the blinds cause you all in mines
I bought a bottle for the session, and did not share it
Drink so much Captain Mo' all I need is a parrot
You took the Alkaholik challenge, and lost your balance
You underground, we under water drinkin' liquid by the gallons
(Tash)
Slurred words, double vision, brain bustin', head rushin'
Since I'm too drunk to walk, I rock a party on crutches
And still rush the roughest MC who wanna get it
Forget it, it's Likwit, Tha Liks and, Xzibit
Ca-Tash on the blast the final piece to the puzzle
I slap bitches on the ass I slap tits up out the muzzle
I shuffle with the microphone, bang rhymes consistent
You whack and I'm Ca-Tash and that's the mother fuckin' difference
For instance, ""21 and Over"" set your clocks back
(Tick tock tick tock) Still standin' where the rocks at
Two-thousand-one, we still young guns that's +Restless+
(Thirty niggaz, sixty hoes) and that's the motherfuckin guestlist!"
5,At The Speed Of Life,1996,At The Speed Of Life (1996),Hip Hop,Xzibit,"Listen you fuckers, you screwheads
Here's a man who won't take it anymore
A man who stood up against
The scum, the cunts, the dogs, the filth, the shit
Here is some one who stood up
Here is...
Yeah! Hennessy for everyone music proudly presents
Xzibit, movin at the speed of life
Yeah! check it
Verse One:
It took a long time comin' but we waited
Xzibit went from underated
To now most anticipaded
Never would have thought that I would rock your set
And get love and respect without no special effects
Only the rugged ruff shit that the hard rock need
Lyrics must contain more then just clothes bitches and weed
Thinkin' how you like to see the next man bleed
Tryin' to glority greed
Livin' life at ridiculuos speed
Indeed, The main goal to achieve, is to succeed
Have it laid out for your seed
But the world gets colder every day by day
Physically, mentally gettin' drained by L.A.
Trying to find piece of mind
Is like trying to find a gold mine
It just wont happen
No time for relaxin
Real soldiers of fortune
The front line of the action
So never show a nigga what you packin'
""You know what I'm sayin'?""
It's too much weight to be juggling
Who do you picture when you think about struggling
Kids in the bed, no food stomach bubblin
Niggas in the E-class heavy drug smugglin
Movin... yeah!
Yes movin...
At the speed of life
Verse Two:
And plus I feel that no style is darker than mine
There was a time it was all about beats and rhymes
But nowadays the blind just follow the blind
And when I die,
Niggas still recite these lines
To rock the heads, waterbeds citys and towns
Bringin' strength to the masses that be holdin' it down
The underground, to upper echelon and beyond
Xzibit rock and roll the streets like a vagabond
Nigga wanna trip you gettin' dissed like a blond bitch
Mackin to Farrakhan, I run game like a marathon
It's here today then tomorrow it's gone
It's the law of the land
A straight modern day babylon!
Movin... yeah! yeah! like this
Like this... at the speed of life
Ah! Bring it live, yeah!
Verse Three:
Xzibit lookin' at the earth through wide angles
I found a stairway to heaven in a city of lost angels
Where small situations turn to altercation
With a heavy ass price
'Cause niggas don't fight no more
Before hip hop was all about drama
Anything for a dollar before Kane fucked Madona
Xzibit maintain and stayed bent like a comma
Just me and my bottle
We shall lead not follow
Emcees be full of shit
But they style be hollow
It seems you've bitin off more
Than you can possibly swallow
Just a day in the life of a man named X
Only blunt and latex for the opposite sex
You see niggas comin' through to smoke and pay respect
Ever since fifteen, I been ready for anything
Whatever they bring in any shape, form or fashion
I live to the fullest and rip rhyme with a passion
But in the mean while if worse comes to worst
Bust a round or bust a verse whatever comes first
Yeah, we got it locked down tight
Xzibit bring truth to the light
Shit is movin at the speed of life
Movin...
At the speed of life"
6,BK To LA,2002,Man Vs. Machine (2002),Hip Hop,Xzibit,"(Feat. M.O.P.)
Yeah! AOWWW, AOWWW!
C'mon! Yeah, yeah (yeah) yeah, yeah
M.O.P.! Uh (X to the Z)
Yeah baby, that's right, you know how we do it
One time, X, where you at my nigga?
Fiyah!
(Xzibit)
I spread the hate, like Taliban records and tapes
Shoot five times to the sky, gimme some space
I got y'all, runnin' in place, cut to the heart of the subject
(MASH OUT NIGGAZ!) Straight from the gutter you love it
Ain't nothin' above it, we stomp y'all religiously
Watchin paper thugs tryin' to hide behind the industry
From here to infinity, love thy enemy
Niggaz got the knowledge but don't know the chemistry
All inside your baseball hat and kneecaps
With baseball bats ('TIL FAME HIT YOU WITH THE MINI-MAC)
Full body black fatigues, lungs black from weed
In black limo tinted SUV's with Bill
(Billy Danze)
STILL (still) WORLD (world) FAMOUS
The underdogs of rap, back to claim this, the fact remain we're
Heartless and painless, it's dangerous to strangers
That try to change us, knowin' we're anxious to flame 'em
(Chorus 2X: Xzibit + M.O.P.)
(X) Huh, you want problems I'ma bring 'em to you
(B) We cockin them thangs
(X) Yeah, I got a song let me sing it to you
(B) We ready to bang
(X) Yeah, you talk impressive, you don't mean it do you?
(B) Watch where you aim
(F) Get lost in the game, get tossed in the flames, nigga
(Billy Danze)
You must wanna throw the towel in holmes, it's your man B.D.
From N.Y.C., the N.Y.G. (IT'S)
M.O.P., and X to the Z
Is a friend of our family (Yeah MY NIGGA)
For you, counterfeit, wannabe hardcore players
I rub you under your face with single-edged razors
Cold street INTELLIGENCE, O.G.'s and REBEL MEN
Grip quick, cock squeeze and LEVEL MEN to SETTLE IT
(From L.A. to) B.K., from B.K. to (L.A.)
Persistant and insistant on doin' it our way
Do you really wanna fuck with Danze? (c'mon)
When he comin' with them thugs in the van
Double clutch in his hands, my nigga
(Lil' Fame)
Make the world flame! Face the Fame-ster, part, Fame-ster
Y'all niggaz akin to God and gangsters
(YOU SEE IT!) It's the M dot, to the O dot, to the P
With X to the Z hot, what's happenin'?
(Interlude 2X: Xzibit)
Hunt down, hurt, hang and hate the hater
Watch how you rise, fall and thank me later
Look in my eyes, I should not have to say it
Look alive, these streets is complicated
(Lil' Fame)
AOWWWWWWWWWWWWWWWWWWW! You got problems with us? Start poppin'
I get in yo' chest like anthrax, vaccine couldn't stop it
Let's move on 'em (aoww) must move on 'em
Rush in, gun-bustin', black seven plus tools on 'em
Never snooze on 'em, I'm short, haven't got room for 'em
I send you to God with no shoes
CLUELESS! Real G's run this, we rule this
If you wanna get into some gangsta shit, let's do this
(YES SIR!) No question, no half-steppin
Streets is my profession, heat in my possession
Hollow-tips is the answer; look around you see the signs
Say ""NO SMOKIN"" but our guns got cancer!
(Xzibit)
Yeah 'cause I'm not (I'm not) what you thought I was
Like my career was gon' fade like a fuckin' buzz
Raise the stakes high, I solidify
The grip that I keep on shit, GET OFF MY DICK!
{*Random ad libs to fade*}"
7,Back 2 The Way It Was,2004,Weapons of Mass Destruction (2004),Hip Hop,Xzibit,"Yeah... yo... c'mon
Ride wit me, lemme take you somewhere
(Xzibit)
My father was a soldier, my mother was a rider
I was born wit my fists balled up, I'ma fighter
Inspired, a real rhyme writer
Get past the past the future looks brighter
But, I wanna get it back to the way it was
Exchange blows, elbows and it was still love
A better time, better place in space
Cause nothin' can erase, shame tat' like my nigga Chase
Cause Bigga B will never be replaced, right
And I'ma scream it to the whole fuckin' human race
Get a bar, get a taste
Enforce the muscle to ya hustle and ya did it with grace
Cause real niggaz don't save face, they make movements
Back to the time when hip-hop was music
When N.W.A. got booed at the Apollo
Broke ""Straight Outta Compton"" and the whole world followed
Cause right now hip-hop is hollow
With no substance, X-Man with the roughness
Cause success can suck sometime
And many of us the way we act, we even lost our minds
You can hold your breath, till your blue in the face
But you can never ever take my place
I stay strong whether right or I'm wrong
Through the struggle I will live on (now sing the song wit me)
You can speculate, on every breath I take
But you can never ever take my place
I stay strong whether right or I'm wrong
Through the struggle I will live on
(Xzibit)
Back to the day when +Cooley+ was +High+
Hustle big like Butch in the Y-B-I
We did it 'n' died, the gang still multiplied
Sock yo windpipe, cut yo air supply
Hypnotized, not by the glitz 'n' glamour
So fuck them cameras, all I need is clips and hammers
The X-Man said that the first rhyme out
Were my fans worth my time? The first line out, so
Here we are eight years strong and still movin
Groovin with a reputation ya can't ruin
I wanna take it back how it used to be
Five thousand fucked up, rockin' outta unity
(Xzibit)
Was it the alcohol in you, the money the power the fame
That made you actually attempt to try to disgrace my name?
Played those games nigga when I was younger in life
Till I seen another man's life cut short with a knife
Lose teeth, cause beef, no peace with us
Ya can't hang, and ya sho' can't eat with us
When times get tough, the tough get rough and drastic
Never been blasted, never been an arrogant bastard
But I coulda been a lawyer, I shoulda been a doctor
I never been a actor, I'm nothin' but a monster
I move in silence, speak with violence
Think with science, live free and walk with lions
Cats around me with gats like Yasser Arafat
It takes a nation of millions to hold me back
Pounds of cush to push what I'm talkin' about
It's hard to talk the talk with a gauge in yo mouth
It's hard to walk the walk with ya back blew out
Don't let the things that you can't change stress you out
Cause X take the money and run, and raise a man from a son
And change the world with the power of one c'mon"
8,Been A Long Time,2000,Restless (2000),Hip Hop,Xzibit,"(Saafir as radio host)
Rrrah, uh, bitch!
It's radio radio station, cat Xzibit huh?
K-W-Balls, Daniel Thompson hold like this
Like that in fact, with a fat-ass Battlecat track
I'm takin' caller number one, that is...
Rrrah uh, bitch - you took too long
Caller number two like this...
(Xzibit)
{*BZZT*} Bounce up out of the house close to midnight
Full rack up in the back {*BZZ BZZ*} shit is tight
Full charge and I'm out for somethin'
Mass production, Battlecat bang percussion
End of discussion, hittin some corners, rearrange thangs
And brang change, we expand California
Listen - I lost more than I can ever gain back
From this road to riches, makin' my heart turn black
So I'm cold to bitches, and I never call back
Plus I'm stoned and vicious, lay your whole hood flat
Get your, shit together nigga Big Snoop Dogg told me
'Do music and leave that other shit alone homey'
We came from dust, the X-odus, the hard to touch
Y'all niggaz ain't fuckin' with us, and plus
It ain't nothin' like standin on your own two
So run them streets, but never let 'em run you
(Chorus: Nate Dogg)
Time is steady wastin, steady wastin
Since time won't wait for me, yeah, won't wait, won't wait
Just give me a beat that's bang, give me a beat that's bangin'
I'll bust till I'm deceased, yeah, woo-ooh, ooh-ooh-ooh
(Xzibit)
Tune in, witness the rise of a icon
The python wrap around till your breath gone
The upper echelon, and I'm the cat you pull a weapon on
And wanna squeeze till my life is gone?
Back to the wall and trust nobody
Sippin Cognac with Kurupt, Young Gotti
Somebody gotta recognize this
Throw fo' fingers up, add a thumb, then make it a fist
Number one draft pick, lead the league in assists
Give a fuck how you decorate your neck and your wrists
You just settin yourself up for the twist (gimme that) it's like this
Only a few slide through like the Schindler's List
Who's the bitch, who's the mack, what's worse
The niggaz that bring in the coke or smoke the crack?
Metaphor figure four let it break your back (yeah)
It's been a long time, where the gangstas at?
(Xzibit)
Damn it feels good to be back in the saddle
On top of the game, crackin' the frame, the heat of the battle
Been a long time comin' but we waited
Xzibit went from bein hated, to makin' the whole world say it
Give a fuck if the radio play it
Niggaz fall like the domino effect and you can't delay it
It ain't about who you are when you're makin' your stack
It's the look that's on your face when you givin' it back
So picture that
(Nate Dogg)
Time, keeps on slippin, slippin... keeps on slippin away... mm-hmm
My mind keeps on trippin', trippin'... trippin' like ev-ery-day... mm-hmm
(X) Yeah, it's been a long time"
9,Best Of Things,2000,Restless (2000),Hip Hop,Xzibit,"(Xzibit)
I was voted most likely to have a psychiatric evaluation
Let's start the process of elimination
This dedication is for niggaz with the green buddha
The bandula, six-shooter to your suit coolers
Now how this feel? Cold black steel up in your grill
This hollow point lead gon' be your last meal
Say your prayers, say your graces
Pieces of your face is found in a hundred different places
Huh, so what we lookin' like? We tryin' to see some hoes to fuck tonight
And you just tryin' to see the afterlife
Make a decision before we have a head-on collision
Makin' me spend the rest of my life in prison
See I can only play the cards I was given
Multiplication division whatever you got to break mines off
Like the U.S. government did to Microsoft
Like Xzibit in some pussy with the lights turned off
It's like
I'm just livin' to fulfill my dreams
I'm just tryin' to have the best of things
None of y'all can't take shit from me
Life's a bitch she ain't fuckin' for free
So I'ma ride till the wheels fall off
While all the rest get weak and go soft
Your petite style, can get you beat down
My heat's loud, have you huggin on the street now
(Xzibit)
Niggaz keep askin me how does it feel
How does WHAT feel? Not havin' to scrape for a meal?
Not bein locked down to a fucked up deal?
The biggest man in Los Angeles is not Shaquille
We had to reinvent the wheel, draft new blueprints
Made a whole album, spent HALF what you spent
Then sent the rest to my people to invest wit it
Custom fitted, if you want it nigga, come and get it
And I suggest you bring a million niggaz runnin' wit it
Split it, feel it, hit it it's hot, look
I ain't gon' stop till everybody's shot
Muammar Khadaf's the dot, X mark the spot
With an infrared to your head, left for dead
Fuck the feds, flee the country then grow some dreads (ya mon)
I suggest you keep your distance, for instance, the same distance
It takes to get to the next solar system, motherfucker
(Xzibit)
Strike one, when a nigga talkin' shit with his hands
Strike two, gettin' caught in the wrong place with your pants down
Strike three, tryin' to fuck with the D-O-double-G
D-R-E, or any of my Alkaholik family
Huh, Xzibit turn your vital signs to a straight line
Never seen a dog bite and bark at the same time
Restless, rugged, never relaxed
Permanently owe you motherfuckers backs like tax
Baseball bats and breaks upside of your head
Homey STILL gettin' swoll off water and bread
I got this, retaliation, for any situation I'm facin
And leave the stage with a standin ovation, it's like"
