,song,year,album,genre,artist,lyric
0,#1 Fan,2006,Todd Smith (2006),,LL Cool J,"(LL Cool J:)
Uh, yeah (si papi... uh, uh-huh)
Uh-huh (I see you papi, si)
I was in Madrid yo
Had this hot club shootin my video
They was burnin up the floor to that reggaeton
Start to bailando soon as they put the record on
I was sweatin like a bullfighting matador
It was the sexiest scene that I ever saw
(La fiesta, tu mi a fuego)
But I was still cool in my light blue Kangol
I met this girl, she was off the chain yo
Cooley head model from San Diego
Father was from Trinidad, Tobago
Mother was from Rio, de Janeiro
She said please don't think I'm crazy
But I've been in love with you since the 80's
{?} Cansando baby
Have you ever been with a latin lady
Uh, she said there's one thing you should know
(Just here to find to numero uno)
Uh-huh (and I'll do anything to prove it)
(If I can get wit'cha)
Uh, she said there's one thing you should know
(Just here to find to numero uno)
Uh-huh (and it's on, one shot will do it)
(If I can get wit'cha)
(LL Cool J:)
She said I wanna get wit'cha
I'm talkin' more than an autograph and picture
(Tu quiere, benita mi casa)
I mumbled to myself, she's a monster
She said (yo no se lo que no habla)
Don't worry 'bout it lil' mama nada
The chemistry and energy was gettin' hotter
This ain't like me but I feel like I gotta
She started movin near me
Whispered in my ear so I could hear more clearly
Said grab my waist and look in the mirror
Then started windin it like Shakira
All that shakin and belly dancin
I was goin' under, I ain't stand a chance man
If I do this, will I love it or regret it
Tempted and I don't know where this is headed
(LL Cool J:)
(Wit'cha, wit'cha) Uh (uh)
Yeah (si papi, uh)
(If I can get wit'cha)
(Si papi, si) Uh-huh
(Papi) If I can't get wit'cha
Then she kept beggin sayin' let's go
Pullin on my arm, wouldn't let go
Rubbin my face, kissin' my neck slow
When we do it say hablando como {?}
She said (ooh papi te quiero mucho)
(I love you better than any woman you know)
Just then my lady hit my cell phone
I'll let y'all figure out the rest yo"
1,(NFA) No Frontin' Allowed,1993,14 Shots To The Dome (1993),,LL Cool J,"Mad madness
Trashy
Brother from way back.
We're blowin' mics since the days of 8-track.
Certified
Bonified
Pull out the weapon.
Rusted.
Your ho's gets busted.
Run your jules!
Shootin up ya damn fools.
Leavin' your loser lazy lyricist
In bloody pools.
Went away
Came back
Your still wack.
Now your slobbin Marly's mob
For a dope track.
Comin' off like a bra
And it's the witness.
No click-click
A fru (?) business
Don't care about no money
Got props in it.
Flippin scripts
With every letter in the alphabet.
Wanna jump. JUMP!
And jingle your rump. RUMP!
Here to pump punks
With real hot lead chunks.
Full-grown
I ain't no baby with these rhymes kid.
Put the mic down
My peoples know where ya live.
I chop you little brittle riddle
Right up the middle
And have the police playin' the fiddle
In the hospital.
Somebody said, ""He couldn't rip with the roughness.""
Rhymes kick your teeth
But end up frontless.
Soul survivor of a thousand beats
Sendin funeral wreathes
To all ya use-to-be chiefs.
Is a raw
To a bearlin in the woods (?).
Brothers tapes ain't jack
Their best tracks is wack.
I heard you think you got a chance to win
But my glock is stopped off
To murder the top ten.
Rough and rugged and raw
I'm like a callous.
The underground can say
""Ain't no Fra-zontin in my palace.""
Well can I be the flavor of the month?
I got the flavor
Plus I can bump a chump.
I got the funk
Straight from my underground hide-out.
I freak it in the house
And let the hits just
Ooz out.
Bust on the scene
To let ya know I wasn't frontin.
Got ya screamin for my album
So I had to do somethin'.
Write tonight
To take a bit
Not a bite.
And watch the (?)
Freak you with
All my might.
Like ""Here I am to save the day!""
I stop the tracks
With the mic
So I say ""To chay""
And ""On Guard""
When I'm swingin' for your brow.
Cause in the house of hits
Ain't no frontin allowed.
Just when you thought
That it was safe
To try and chop me.
Run for ya life
Now here somes Mr. Funky
And I'm pissed.
So watch how many heads
I'll be the takeout
Boy ya better look out
I work ya like a cook-out.
So get the flavor
The original Mr. Funky
(?)
And you watch me do my thing.
Because I hit ya with the funk
Of the fly-talker
And make your girl
""Bump-bump! Get it, Get it!""
Like Luke Skywalker.
I can't front
I love rappin' with a passion.
Crash your head front
Into the funk
You think I'm slam dancin.
See when you front
You make mad
The alter weight (?).
Freak this:
""Funky twin powers activate!""
Sheik on the mic
With the cape and muscles.
Crushin MC's
While their girls do the hustle.
See other rappers
Try to dis the lords
But yo, your dead wrong.
Damnit, can't we all just get along?
We'll see
There simply ain't no frontin allowed.
Yo, I'm out
Like the Cosby show
Peace to the Funky Child.
Punchin your god-damn eyebrows off
Roughin it up north
Lookin' like your laugh off (?).
It's a blash smash
And crash from my stash.
Be watchin your back kid.
Your girl and the phat path.
Talkin' bout your macks and tax.
What's with that?
Your gettin' wet like
Sloooow sex.
Rippin on that old school kid.
Leavin' sliced as a slit
Says I wet your crib.
No question.
Testin the west
And the east and
Once the ammo was released and
I'll make your girl come and getcha.
Hope you get the picture.
Boy your better off
If a pit bit ya!
What's it's like
In the illest fight.
Believe the hype.
I'm givin' crowds more nose jobs than Mike.
Fight sight all right
They bite
Spot light tonight
Is hype
Trigger happy tripe
Don't hit bite
My owner's right.
And ya know it's comin' off
So don't ask it.
Snatchin the vocal
And hotties on the rap tip.
Mackin ya boys up.
Bringin' the noise up.
And now ya need stitches
Because my voice cuts.
Chainsaw
Gain more
And riegn raw.
And never let a brother play it
Is my main law."
2,.357 - Break It On Down,1987,Bigger And Deffer (1987),,LL Cool J,"(LL Cool J)
That's right y'all this is the LL Cool J party
Move it, move it, move it, get on the floor baby
That's right, don't try to front like your fly
Get out there!
(LL Cool J)
To rappers I'm a nightmare on Elm Street
Hellafied hotter than heat, guess why the other's can't eat?
'Cause I'm a carnivore and I can eat much more
Than a fat man after a pack-a-jam
L.L.'s thicker than butter, well-known throw cutter
When I'm involved all the amateurs stutter
There's scared and can't believe that their whole crews
Ain't a rapper alive that can fill my shoes
I'm dope on a rope (???) water elope
I do the hustle and the shuffle and the roper dope
'Cause I'm as hard as hard rock in the hard rock town
I gotta .357 and I break it on down
(LL Cool J)
Three hundred and fifty seven reasons
Why you gotta get your butt on the floor right now
We ain't playin', we came here to get ill
Iller than ill, LL youknowI'msayin?
(LL Cool J)
Just like Ali Baba and the 40 thevz
So nasty you don't know whether to stay or leave
More fear then Evan Bluebeard I serve primrose
A picture of me is like a part of Michaelango's
I don't play the banjo will you ever understand yo
Servin' I mean the matter how old I go Rambo
Cocks strong half a block wrong
Illy ill fire starter hittin harder than King Kong
Not a battle axe not one of the mill
Not easily knocked out or easily killed
'Cause I'm as hard as hard rock in the hard rock town
I gotta .357 and I break it on down
(LL Cool J)
A hundred and ninety five pounds punk
More bounce to the ounce and I say what counts
KnowI'msayin?
Now get yourself on the floor
Stop actin' like a sissy
(LL Cool J)
Boy, I'm better than better is, badder than badder is
I won't scare 'em or dare 'em I'll just splatter his
Guts kick his butt while Bob is rockin' the cuts
Wanna step in the ring with me you must be mushed
Now ices in a crisis afraid when he's ready or chasin when he's chasin
But filling when the scene I mean I'm icin and acin
Amateurs who like it can't hack it I attack it that's why I'm gonna crack it
The shell and the soul of little kids who can't roll
I told em, scold em, teach 'em and mold em
Get paid ten knots at a time and then I fold em
I remember the blood and I remember what told em
I can, can't 'cause I'm down with E yet you have the audacity
To try and mess with him and me
Hypersonic is weak and Supersonic is wack
Sneak around at the minute like a Siamese cat
?Pellum? (1, 2, 3) catch twenty-two I'm H-A-R-D
I'm as hard as hard rock in the hard rock town
I gotta .357 and I break it on down
(LL Cool J)
Rock the beat now that can be arranged
Yo baby you look fine spread em
Yo homeboy get up against the wall put this in your pocket
Who is this?
Move it, move it, move it
(LL Cool J)
I'm a nappy, sappy crappy imitator of who
If I ever imitated it wouldn't be you, ooh
You don't know so many have died when the LL growl was amplified
Get back better yet step back get dat
Like shaft in the Mack 'cause I'm mad and I'm black
I'm a perfect plan a good boyfriend
I'm the reason rap rules and the country out Cool J-A-M-E-S
Fresh as a cliche but so is my forte
This goes out whether the blues is old news
P's and Q's keep me in your shoes
And you're dissin me because I'm young and I'm strong
And 'cause I'm capable of makin' a platinum LP
Wrong you was, you assumed I was all in
But boy is for ballin they'll never say I'm fallin'
Callin all cars for the brother in black
L-E-L the Mack back bone of this track
I'm force full of force to put you on your back
Makin' hit after hit while you sent for a contract
Hotter than hot now watch how hot I can get
Leavin' rappers fee's dried and skimmer's dimmer's wet
I'm as hard as hard rock in the hard rock town
I gotta .357 and I break it on down
(LL Cool J)
Now the LL posse is now handin out speed knots
To all those who don't want to get busy
That's right baby get your body on the floor
Move it, move it
.357 at point blank range ain't nothin' strange
You're havin' a heart attack is at your back
Now listen to me bring it, bring it on, on down, down, down, down, down, down"
3,1 In The Morning,2004,The DEFinition (2004),,LL Cool J,"It's 1 in the morning (you know what time it is)
It's 1 in the morning
It's 1 in the morning (you gonna have to come out ya clothes for this one)
It's 1 in the morning (What ever you say)
Yeah I'm still at it
The microphone addict, you get you dome splatted, Cause homie would not have it
Your ashes get scattered, Across the Atlantic
For acting like you a teenage chic with a bra padded
You might laugh at it
Putting you through the knowledge
It is really a tad tragic, How they runnin' through they cabbage
You know my track record, L battle like a savage
I think it grow rich that gives me the advantage
Uncle LL, I got prodigal sales, so I could bail Al Sharpton out of jail
Somebody gotta do it
Somebody in the black community, Gotta get this money while yaw'll march for unity
So march on Ima get my Bentley park on
Then get my dawgs a platform to bark on
The realest brother Unicode hit me and wonder to others
Children shivering under the covers
The man in Black
The tilted Fedora hat
I'm bringing it raw
You never want your money back
I'm focused baby
Livin' like a quarterback
Playin' in the Wish bowl
L keeps opuses black
Systematically, burn you like calories
Watch your mouth, Go earn your little salaries
I'm a classic like Nike airs and Wallabies
You can catch it like a flu, homie follow me
That's right sleeping Beauty
Wake up see the light
That Tylenol P.M. got you caught for you B.M.
Everybody could see em', the king of ripping coliseums
Come on you is a male groupie begging for bedim
I'm fruitcake laid out in the mausoleum
I'm the richest man in Babylon
Nobody could see him
Money's my slave, it do what I say
It could cry for me, like Denzel in glory
But I broke the cycle, no more poverty
I wonder if you hating on the low, probably
But cats know I'm real
I keep them on they heels
Damn look at my body, could have been a Navy Seal
But you lack the discipline to do what I do
Reinvention, I'm in the 11th Dimension
I'm a value stock pop; get it while it's hot
'Cause once I blow ima split and that's it
Your Honor last week he punched me in the face
I want 20 million, you know he live in waste
Last week me and the president was taking' flicks
Last week my video dropped, and you were sick
Last week I copped my shorty some kicks
They cost 29 hundred, homie you don't want it
My ears stayed flooded like your man stay blooded
My American Express is Black, no other summit
The Benjamin Graham of Def Jam, yaw'll know
My portfolio was sicker than Polio
Fo' real god is good He took me out the hood
Got me living in a mansion like a big boy should
And I'd never do Cribs
I ain't gon have all yaw'll fruitcakes knowing' how I live (never!)
Bed extra big
You sit around in your mouth potbelly on the couch
Claiming you're hot but honey what you won't vow
Was she alone Puff L I make her bounce
You on the corner risking your life to sell an ounce
Wishing you was Pablo laying in Cabot with a chick named Margo
You flew from Chicago, but no
In real life cats catch you
It's not what you expected
Life's kinda hectic huh
(Yeah, Yeah it's the definition, the definition)
Go
It's the definition partner 11 in the roll"
4,1-900-LL Cool J,1989,Walking With A Panther (1989),,LL Cool J,"(Phone rings twice)
Yo... ""Hello 1-900-LL Cool J?""
Yeah whassup? ""Can you please bust a funky rhyme for me?""
Yeah I can do that, check this one out honey
I motivate, accelerate
Devestate, and dominate
I don't smoke crack so I won't lose weight
Give me the {pussy} and the money and the mic and I'm straight
Go to a restaurant, give me steak
Then cook my chicken with Shake'n'Bake
I leave all the preachin to Reverand Flake
How much money can one black man make? Huh
I'm what's known as a true dynamiter
I write rhymes fast without a typewriter
Go with the flow, but no, I'm not a biter
Can't compare a cock-a-roach and a spider
Hell, you might as well get a glass of punch
'Cause you're bitin my lyrics like a Nestle Crunch, huh
And bitin my rhymes ain't slick
I got your gold teeth marks all over my [phone rings]
Complications and aggravation
An unnecessary-sation
I'm like Sunkist, good vibrations
Your al-blum, sounds like a compilation
Cool out, grab a seat and listen...
'Cause I'ma start dismissin
Sucker MC's who's out there frontin
Talkin' all that yang, yo you smokin' somethin'
Shoulda treated me royal, yo he wasn't loyal
Now it's all about chaos and turmoil
... Gimme that microphone
I'ma show you the real meaning of the danger zone
(Phone rings)
Yo... ""Hello is this 1-900-LL Cool J?""
Yeah whassup? ""Can you tell me what you do when you're coolin out?""
Yo check this out
Now when I'm coolin out, no time for a granny
Just a fly girl in t-shirt and panties
""Can LL {*censored*}?"" Man, can he?
I tell you what, give up the fanny
Cause on a bedroom tomb, J swift
Not too big, but nothin' to play with
In addition, you on a mission
You need to audition for another position
Doin' damage is a crew tradition
Name your next al-blum intermission
You're full of preservatives -- plus,
You're too conservative
I'm full of flair, savoir faire, debonairre
There's no competition, for this here
So don't waste your time and breath
I'm givin' you all a big F
MC's I envelop...
... As the song goes on, the rhyme develops
I'm asiatic, acrobatic, charismatic
You don't want no static
Anyway, I ain't havin' it!
When I see the microphone -- I'm grabbin it
Plug it in and take charge
LL XL, Xtra-Large
KnowhatI'msayin? Peace
(Phone rings three times)
Hello?
Hello whassup girl?
How you doin' girl? I been tryin' to call you all day
Word up I was talkin' to LL he was kickin some mo' HYPED up rhymes to me
Word, I spoke to him today too - them rhymes WAS pumpin
Well not to cut you short but I gotta go cause my man is here
All right
See-ya"
5,10 Million Stars,2002,10 (2002),,LL Cool J,"You can call it a comeback
I lay back analyse the vibes and realize to own that crown for lyrical combat
Spit raw raps to count more stacks
Kicking back in the coop I got loots relax
I'm hotness monotonous fans is running bizack
L please don't leave the game like thizat
Never in a million years, hell I never let you down baby
I drop 50 I'm still gravy
(Chorus repeat)
And I look back on Venus I look, I look back on Mars
And, and I burn in the fire of ten, of ten million stars
(Guess who's back)
I'm more than a conqueror double up your bets
Come and rumble with the bets I know you had that clown picked
Mind blowing now 'cause L still sound sick
You dreamed he was me I gleam lyrically
I love 'em for it's the highest form of flattery
Doing the buck ten chrome skating on the battery
My clutch burning on top of the world turning
Rookies is just learning 'bout stacks I been earning
I'm the uncle L teacher of the funk
Turn my joint up find out why I'm different from all these chumps
And tell your favourite rapper that I'm ready to thump
For real cat that represented rap from the jump.
(Chorus repeat)
Six figure inches on the cheddar for music, fashion, film or tele
Vision popping amaretto so what you got a vendetta
I never felt better now and forever competition gets severed by skills
You can't measure I'm a champ you a peon I kiss the ring be
Gone known and respected on every block you be on
And be on stand there get yo md on I chuckle 'cause it's
Noting to waist energy on there you have it
The uncut raw for rap addicts waited three years to see if L still had it
Ten million stars got beef to the jet ended my contract I'm the last on
Left
(Bridge repeat)
L's worth paper past def jam who put em' up in that sky paper
There's my dogs up in'05 who made a major LL player
Now who's next to need a favor drop a bomb on 'em
And I look back on Venus, I look,(I look back on Venus) I look back on mars
(I look back on mars and I burn with the fire of ten million stars)"
6,"4, 3, 2, 1",1997,Phenomenon (1997),,LL Cool J,"Make it butter
I'm gonna Bankhead bounce
No doubt
Aiyyo watch your mouth
Aiyyo, one two three four five six seven, blaze the hot
Trizack that sound like heaven
Seven six five four three two one
C'mon, Meth-Tical, come and get some
Playing my position, hot Nick, son
This one, for all the sick ones, infliction
Poisonous darts sickening, best believe
Finger itchin' with two broke legs, now I'm trippin'
On MC's cliche, shot that ricochets
Start trouble bust bubbles, hip to wicked ways
Gotta love me, G-O-D, no one above me
Look good but fuck ugly
Tap your jaw from my Punch Buggy sunning you
Got you shittin' in your last Huggie, running who
Fuckin' punk, get a speed bump coming through
A single shot make yo meat lump, respect Wu
Aiyo I put it on a nigga, shitted on a nigga
Turn a Christian to a certified sinner
The bomb I release, time pent up (explodes)
While you got sent up I was hitting your ex ho
Shit I kept low, petro' your metro
Politic, keep the chickenheads gobblin'
Shit I'm driving in, come with funk halogen
Terrorize your city, from the spliff committee
Kick ass till both Timberlands turn shitty
Gritty, smack the driver's head in the gypsy
When I approach rappers be taking notes
I drop like I shoulda invented the raincoat
Absolute, I love to burn to the roots
I keep comin' til your pour sperm from your boots
Vigilante hardcore to the penis
Tell you fuck you my attitude is anemic
I'm the illest nigga alive, watch me prove it
I snatch your crown with ya head still attached to it
Canibus is the type who'll fight for mics
Beating niggas to death and beating dead niggas to life
When you look at me long enough, I start to read your thoughts
If the signal was strong enough, and then I'll call your bluff
Like, ""Yo, how many rhymes you got?""
I think I'll go on for more Milleniums than Mazda's got on the car lot
And there's nowhere to run to, when I confront ya
Nigga, I call your bluff like it had a phone number
Who wanna see Canibus get wild?
Who wanna act fly and get shot down with a surface-to-air missile?
I take em on in all shapes, sizes, and forms, and spit on
Anybody who ain't close enough to shit on
Zero to sixty? I'm already doin' a hundred when I'm blunted
And I give it to any nigga that want it
Stay out the dark, cause if I catch you when the sun is down
Run it clown, come up off that, or I'm gon' gun it down
When in doubt, however skull goes, it's gon' be that
See that, that shit'll finish you, dog, believe that
Where we at, do you value your life, as much as your possessions
Don't be a stupid nigga, learn a lesson
I'm gon' get you either way, and it's better to live
Let me get what's between your sock, cause it's, better to give
Than receive, believe what I say when I tell you
Don't make me put you somewhere where nobody'll smell you
And when the lights is out, they don't come back on
This ain't a flick you ain't gon' come back on
You ain't that strong
You knew it was wrong, but you asked for it baby
You'se a pink nigga, ski mask for it baby
So I can hit you up on Front Street, you think I'm sweet
Want heat, one deep, leave him behind, front seat
Aiyyo, one, two, three, four, five, six, seven
Blaze the hot trizack, shine like heaven
Seven, six, five, four, three, two, one
Come on Mr. Smith, come get some
When young sons fantasize of borrowing flows
Tell little shorty with the big mouth the bank is closed
The symbol on my arm is off limits to challengers
You hold the rusty swords, I swing the Excalibur
How dare you step up in my dimension
Your little ass should be somewhere cryin on detention
Watch your mouth better yet hold your tongue
I'ma do this shit for free this time this one's for fun
Blow you to pieces, leave you covered in feces
With one thesis (""LL Cool J is hard"")
Every little boy wanna pick up the mic
And try to run with the big boys and live up to the real hype
But that's like picking up a ball, playing with Mike
Swingin at Ken Griffey or challenging Roy to a fight
Snapping, you amateur MC's
Don't you know I'm like the Dream Team touring overseas
For rappers in my circle I'm a deadly disease
Ringmaster, bringing a tiger cub to his knees
In the history of rap they've never seen such prominence
Your naive confidence gets crushed by my dominance
Now let's get back to this mic on my arm
If it ever left my side it'd transform into a time bomb
You don't wanna borrow that, you wanna idolize
And you don't wanna make me mad nigga you wanna socialize
And I'm daring every MC in the game
To play yourself out position, and mention my name
I make a rhyme for every syllable in your name
Go platinum for every time your grimy ass was on the train
Watch your mouth don't ever step out of line
LL Cool J nigga, greatest of all time"
7,6 Minutes of Pleasure,1990,Mama Said Knock You Out (1990),,LL Cool J,"Six minutes, six minutes
Six minutes, six minutes
I know why you're here
I ain't sayin' nothin'
Ayo baby I know why you're here
I know what you're doing
I can see it in your eyes you're up to somethin'
I know what it is, but we're still cool
And we can socialize, I'm peepin ya baby
I'm holdin' back I'm not lettin go
Cause a fool doesn't have a shoulder to cry on
So, give me a kiss and you service
Whether you like a mister or a miss
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Baby you're my dear I know why you're here
I know why you came I know what you're thinkin'
I know what you need and that's what I've got
You think I'm goin' crazy no I'm not drinking
I know what you want, I made ya want it
Take my hand listen to the man
You have a plan don't even risk it
What do you want - a biscuit?
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Six minutes, six minutes
Six minutes, six minutes
(I ain't sayin' nothin')
Six minutes, six minutes
Honey, I know what you're up to I know how you're livin'
I know where you go when you leave my house
I know what your dreams are but I dream too
You're with a man your not with a mouse
I see how you stare I see how you smile
I see right through now act like you knew
I know all about where you been runnin'
Wipe your feet before you come in
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Yeah, that's smooth, let's just sit here and relax
While my man plays the piano for us
Sip somethin' mellow
And it's us while you're here
But of course I ain't sayin' nothin'
OK, now that you know I know you know that I know you know
And that's the move so sit right here
Whisper in my ear caress my chest
And say somethin' smooth but don't forget
I'll know what you'll say
Just what I thought I know the routine
I know the routine just what I thought
I know you tell the truth I know you don't lie
Shh, close your eyes
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
Ayo baby I know you don't love me
I know why you're here
But I ain't sayin' nothin'
I won't tell if you won't tell
It's cool with me I know why you're here
I ain't sayin' nothin'
I ain't sayin' nothin'
I know why you're here
But I ain't sayin' nothin'
I know why you're here
I ain't sayin' nothin'
I know you don't love me
I know why you're here
But I ain't sayin' nothin'
I know why you're here
But I ain't sayin' nothin'
I know you don't love me
But I ain't sayin' nothin'
(I know why you're here)
I ain't sayin'"
8,A Little Somethin',1993,14 Shots To The Dome (1993),,LL Cool J,"(LL Cool J)
Here we go - another funky style
Peace to my brothers on ""Rikers' Isle""
Introducin' the crew, that's goin' a mile
To get behind the ropes, stop actin' wild
This here part is like section one
So you can bug-a-loo and set fire to your buns
Early mornin' light is yet to come
And when it come, we'll get buggy in the sun
Females - let your hair down
Cause this is how we do it when we go uptown
With the funky sound, the razzamatazz
You give me to the ""sploshers"", you can get your-a blast
Enter at your own risk - some brothers got weapons
Yet you're still steppin', the beats' so funkafied
And answer to the bone, people'll be dancin' alone
Leanin' on the wall next to grandma's mop
With the funky, funky groove that's far from pop
Dosey-do your partner all night long
And all you mothers, bring your kids along
(Chorus: LL Cool J)
(Yo Uncle) whassup, whassup?
(Yo Uncle) yeah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) Huh, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) yeah, hah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) (just kick a little somethin'...)
(LL Cool J)
Ain't no mountain high enough to overcome this
Funky-like type of stuff
The feds are ridiculous, they call my bluff
Oh, my wrists are too skinny to hold me with cuffs
I got the sure-shot guaranteed mover
Suck it like a hoover and do ya whole maneuver
Don't stop till you get it on
With ya head be- boppin' like a bouncy ball
They do it in the park, they do it in the mall
But when I do it (yeah), I'm doin' it for y'all
Asiatic, automatic, your funky fanatic without no static
Flippin' on the freak like I'm acrobatic
You were searchin' for the funk and I had it
Here we go - hand over the cash yo
What chime? Aiyyo, blast the tobasco
Work your body like a dime, oh no
Do the freaky-deaky - the whole girls' cargo
Females on the side - we gotta win 'em, yeah
The back pockets are stuck with nothin' in 'em, yeah
Except my beeper number, rubbin' all my lumber so I cannot slumber
Makes me sick like an earthquake
So do the baddy-too-true, we got cash to make
Able body, ready to party, all the ladies in the house
Must be eatin' hardy
And provin' and movin', groovin', so soothin' good for ya
And clinically proven - damn!
Every little bit of the tip makes ya taste flip, like sugar on Ritz
Get on down, to the sure-shot sound
Cause all five burrows are rockin' uptown
(Chorus: LL Cool J)
(Yo Uncle) whassup, whassup?
(Yo Uncle) yeah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) whattup, hah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) yeah, hah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) aiyyo, aiyyo (just kick a little somethin'...)
(LL Cool J)
Pump up the nasty, nasty, nasty sound
Kick back and let it please ya like a rub down
Put ya body in the lost and found
(Kick that L) I love the way its goin' down
What you see is what you get
And all the words who's next to be the teachers pet?
Down-home monkey - corn fed, original
And what you do is up to you, the individual
This is the place to be for y'all underage brothers
With the rebel mentality
Sweet young freaks sayin' ""Rock me ?Arma-day-us?
Skin so smooth lookin' all (???)
Video to video, tape to tape
Walkin' through the jam in search of a playmate
Party is packed like a rich man's fridge
Too many people in the crib
The situation is sweaty and crazy like Eddy
And yes we are ready to funk it up steady
Ain't nothin' here petty
Trip down to your laund-a-ray - I'm ready!
Hold your horse, and baby feel the force
And get jaws off - no matter what the cost
Come out to cloth, get hot like a stove
Early in the mornin', we're dancin' in robes
To a funkafied sweaty, greazy groove
I know the Marley remix to make you move
(Chorus: LL Cool J)
(Yo Uncle) whassup, whassup?
(Yo Uncle) yeah, I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) I do a little somethin'
(Yo Uncle) whassup, whassup?
(Yo Uncle) peace out, hah, I did a little somethin'"
9,After School,2002,10 (2002),,LL Cool J,"LL Cool J
I know a honey named Milly, raised out in Philly
Her body so illy she make a grown man silly
Her brainiac really but she pretend she dilly,
Like 'why you always look at me like that, you feel me?'
P. Diddy
There's a girl named Wendy, loves black business
Nails in her mouth stay trying to tempt me
She rolls with her sister and they both real friendly
It wasn't like that when my pockets was empty
LL Cool J
Shorty named Susie, not quite a foosey
Let's just say she has a problem being choosey
Scarf on her doobie when she in the jucuzzi
On the celly with her man 'luv you I'm at the movies
P. Diddy
There's this bird named Chyna,(LL) baby where'd you find her?
Uptown, she wrote a map down where I can find her
Hotness, with two or three girlfriends behind her
(LL) Or Amsterdam, Late in the lane, dippin the spot
LL and P. Diddy
After school I take a dip in the pool, which is really on the wall
I gotta color TV, so I can see, the Knicks play basketball
You wanna talk about check books, credit cards
I got more money, than a sucka could eva spend
And I couldn't give a fuck about cash you whip
Get your friends baby jump in the Benz
P. Diddy
I got a judge named Donna, I call her your honor
Wiling' out with the gavel and the silk pajamas
LL Cool J
And then there's Tarika, the size of BIG's beeper
Turned the Bass way up and whined on the speakers
Girl named Nelly, Rhine stone in her belly
Curly red hair crackin' jokes at the telly
Can't conceal the female my key in the deli
Hopin and praying that I ain't ready for the jelly
Both
What about Asian, major flava
Can you feel it? nothin' can save ya
Once again I got 'em catching the vapors
Mr. Smith about to get this paper
Paparazzi please give me a minute
Your pushing me to the limit, I know that I'm represented
Be easy
Diddy
Tammy, down in Miami, fo sheezy baby, I see you at the Grammy's
LL Cool Jand Diddy
I wanna rock rite now, LL and Diddy, we came to get down
Yes we internationally know, we make movies and the microphone
We get crazy, I mean outrageous
You rollin' with us, you rollin' with flava
Ask penny, I call them girl twenty
Cause after the show they ain't nothing open but Denny's
Maybe the waffle house down sout, there's many
She fix me a T-Bone and take it to the Bentley
Little Shaniqua from Massapequa,
Went and bought a beeper so I could reach her
Anyways, when you talk about Diddy and L
Yu talk about careers that's hard to kill
The whole entire globe recognize the grill
Walking down the red carpet wearing chilly chill
I wanna rock rite now, LL and Diddy, we came to get down
Yes we internationally know, we make movies and the microphone
We get crazy, I mean outrageous
You rollin' with us, you rollin' with flava"
