,song,year,album,genre,artist,lyric
0,As the Rhyme Goes On,1987,Paid in Full (1987),Hip Hop,Eric B. & Rakim,"Knowledge will begin until I finish this song
cause my rhymes' the oxygen
Then wave your hands - when you're ready I'll send you
Into your favorite dance so let the rhyme continue
And so on and I'ma go on simultaneously
And even if I stop - the rhyme remains to be
Rising to the top - and I came to drop it
Catch it and quiz it - is my topic
Universual "
1,Casualties of War,1992,Don't Sweat the Technique (1992),Hip Hop,Eric B. & Rakim,"Casualties of War!
Casualties of war; as I approach the barricade
Where's the enemy? Who do I invade?
Bullets of Teflon, bulletproof vest rip
Tear ya outta ya frame with a bag full of clips
'Cause I got a family that waits for my return
To get back home is my main concern
I'ma get back to New York in one piece
But I'm bent in the sand that is hot as the city streets
Sky lights up like fireworks blind me
Bullets, whistlin over my head remind me...
President Bush said attack
Flashback to Nam, I might not make it back
Missile hits the area, screams wake me up
From a war of dreams, heat up the M-16
Basic training, trained for torture
Take no prisoners, and I just caught ya
Addicted to murder, send more bodybags
They can't identify em, leave the nametags
I get a rush when I see blood, dead bodies on the floor
Casualties of war! (4x)
Day divides the night and night divides the day
It's all hard work and no play
More than combat, it's far beyond that
'Cause I got a kill or be killed kind of attack
Area's mapped out, there'll be no, Stratego
Me and my platoon make a boom wherever we go
But what are we here for? Who's on the other side of the wall?
Somebody give the President a call
But I hear warfare scream through the air
Back to the battlegrounds, it's war they declare
A Desert Storm: let's see who reigns supreme
Something like Monopoly: a government scheme
Go to the Army, be all you can be
Another dead soldier? Hell no, not me
So I start letting off ammunition in every direction
Allah is my only protection
But wait a minute, Saddam Hussein prays the same
And this is Asia, from where I came
I'm on the wrong side, so change the target
Shooting at the general; and where's the sergeant?
Blame it on John Hardy Hawkins for bringing me to America
Now it's mass hysteria
I get a rush when I see blood, dead bodies on the floor
Casualties of war! (4x)
The war is over, for now at least
Just because they lost it don't mean it's peace
It's a long way home, it's a lot to think about
Whole generation, left in doubt
Innocent families killed in the midst
It'll be more dead people after this
So I'm glad to be alive and walkin'
Half of my platoon came home in coffins
Except the general, buried in the Storm
In bits and pieces no need to look for em
I played it slick and got away with it
Rigged it up so they would think they did it
Now I'm home on reserves and you can bet
When THEY call, I'm going AWOL
Cause it ain't no way I'm going back to war
When I don't know who or what I'm fighting for
So I wait for terrorists to attack
Every time a truck backfires I fire back
I look for shelter when a plane is over me
Remember Pearl Harbor? New York could be over, G
Kamikaze, strapped with bombs
No peace in the East, they want revenge for Saddam
Did I hear gunshots, or thunder?
No time to wonder, somebody's going under
Put on my fatigues and my camoflouge
Take control, 'cause I'm in charge
When I snapped out of it, it was blood, dead bodies on the floor
Casualties of war! (4x)"
2,Don't Sweat the Technique,1992,Don't Sweat the Technique (1992),Hip Hop,Eric B. & Rakim,"Don't sweat the Technique (2x)
Let's trace the hints and check the file
Let see who bit to detect the style
I flip the script so they can't get foul.
At least not now, it'll take a while
I change the pace to complete the beat
I drop the bass, till MC's get weak.
For every word they trace, it's a scar they keep...
'Cause when I speak, they freak
To sweat the technique
I made my debut in '86
Wit a melody and a president's mix
And now I stay on target and refuse to miss
And I still make hits
Wit' beats, parties, clubs, in the cars and jeeps
My underground sound vibrates the streets
MC's wanna beef then I play for keeps
When they sweat the technique
Don't Sweat the Technique
They wanna know how many rhymes have I ripped in rep., but
Researchers never found all the pieces yet
Scientists try to solve the context
Philosophers are wondering what's next
Pieces are took to last who observe them
They couldn't absorb them, they didn't deserve them
My ideas are only for the audience's ears
For my opponents, it might take years
Pencils and pens, are swords
Letters put together form a key to chords
I'm also a sculpture, born with structure
Because of my culture, I'm a rip and destruct the
Difficult styles that'll be for the technology
Complete sights and new heights after I get deep
You don't have to speak just seek
And peep the technique
But don't sweat the technique
I speak indiscreet cause talk is cheap
Then I get deep and the weak then complete their
Pull with a seat, never weak or obsolete
They never grow old techniques become antiques
Better then something brand new 'cause it's radiant
And the wild style'll have much more volume
Classical too intelligent to be radical
Masterful, never irrelevant: mathematical
Here's some soothing souvenirs for all the years
They fought, and sought, the thoughts and ideas
It's cool when you freak to the beat
But don't sweat the technique
Don't sweat the technique (2x)"
3,Eric B. is President,1987,Paid in Full (1987),Hip Hop,Eric B. & Rakim,"I came in the door, I said it before
I never let the mic magnetize me no more
But it's biting me, fighting me, inviting me to rhyme
I can't hold it back, I'm looking for the line
Taking off my coat, clearing my throat
The rhyme will be kicking it until I hit my last note
My mind remains to find all kinda ideas
Self-esteem makes it seem like a thought took years to build
But still say a rhyme after the next one
Prepared, never scared, I'll just bless one
And you know that I'm the soloist
So Eric B, make 'em clap to this
I don't bug out or chill or be acting ill
No tricks in '86, it's time to build
Eric B easy on the cut, no mistakes allowed
'Cause to me, MC means move the crowd
I made it easy to dance to this
But can you detect what's coming next from the flex of the wrist
Say ""Indeed"" then I proceed 'cause my man made a mix
If he bleed he won't need no band-aid to fix
His fingertips, so I rhyme until there's no rhymes left
I hurry up because the cut will make him bleed to death
But he's kicking it 'cause it ain't no half steppin'
The party is live, the Rak can't be kept inside
If he's eruptin' just like a volcano
It ain't the everyday style or the same old rhyme
'Cause I'm better then the rest of them
Eric B is on the cut and my name is Rakim
Go get a girl and get soft and warm
Don't get excited, you've been invited to a quiet storm
But now it's out of hand 'cause you told me you hate me
And then you ask what have I done lately
First you said all you want is love and affection
Let me be your angel and I'll be your protection
Take you out, buy you all kinds of things
I must of got you too hot and burned off your wings
You caught an attitude, you need food to eat up
I'm scheming like I'm dreaming on a couch wit my feet up
You scream I'm lazy, you must be crazy
Thought I was a donut, you tried to glaze me
Funky..."
4,Follow the Leader,1988,Follow the Leader (1988),Hip Hop,Eric B. & Rakim,"Verse One:
Follow me into a solo get in the flow
And you can picture like a photo
Music mixed mellow maintains to make
Melodies for MC's motivates the breaks
I'm everlastin, I can go on for days and days
With rhyme displays that engrave deep as X-rays
I can take a phrase that's rarely heard,
FLIP IT - now it's a daily word
I can get iller than 'Nam, a killin' bomb
But no alarm - Rakim will remain calm
Self-esteem make me super superb and supreme
But for a microphone still I fiend
This was a tape I wasn't supposed to break
I was supposed to wait, but let's motivate
I want to see who can keep followin and swallowin
Takin' the making, bitin it and borrowin
Brothers tried and others died to get the formula
But I'ma let ya sweat - you still ain't warm
You a step away from frozen, stiff as if ya posin
Dig into my brain as the rhyme gets chosen
So follow me and were ya thinkin' you were first?
Let's travel at magnificent speeds around the Universe
What could ya say as the Earth gets further and further away
Planets are small as balls of clay
Astray into the Milky Way - world's outasight
Far as the eye can see - not even a satellite
Now stop and turn around and look
As ya stare in the darkness, ya knowledge is took!
So keep starin' soon ya suddenly see a star
You better follow it 'cause it's the R
This is a lesson if ya guessin and if ya borrowin
Hurry hurry step right up and keep followin
The Leader
Verse Two:
This is a lifetime mission, vision of prison
Aight listen
In this journey you're the journal I'm the journalist
Am I Eternal? Or an eternalist?
I'm about to flow long as I can possibly go
Keep ya movin cause the crowd said so
Dance - cuts rip ya pants
Eric B on the blades, bleedin to death - call the ambulance
Pull out my weapon and start to squeeze
A magnum as a microphone murderin' MC's
Let's quote a rhyme from a record I wrote
(Follow the leader) Yeah - dope
Cause every time I stop it seems ya stuck
Soon as ya try to step off ya self-destruct
I came to overcome before I'm gone
By showin and provin and lettin knowledge be born
Then after that I'll live forever - you disagree?
You say never? Then follow me!
From century to century you'll remember me
In history - not a mystery or a memory
God by nature, mind raised in Asia
Since you was tricked, I have to raise ya
From the cradle to the grave,
But remember - You're not a slave
'Cause we was put here to be much more than that
But we couldn't see it because our mind was trapped
But I'm here to break away the chains, take away the pains
Remake the brains, reveal my name
I guess nobody told you a little knowledge is dangerous
It can't be mixed, diluted; it can't be changed or switched
Here's a lesson if ya guessing and borrowing
Hurry hurry, step right up and keep following
The leader
Verse Three:
A furified freestyle, lyrics of fury
My third eye makes me shine like jewelry
You're just a rent-a-rapper, your rhymes are minute-maid
I'll be here when it fade to watch you flip like a renegade
I can't wait to break and eliminate
On every traitor or snake - so stay awake
And follow and follow, because the tempo's a trail
The stage is a cage, the mic is a third rail
I'm Rakim the Fiend of a Microphone
I'm not HIM, so leave my mic alone
Soon as the beat is felt, I'm ready to go
So fasten your seatbelt, 'cause I'm about to flow
No need to speed slow down to let the leader lead
Word to daddy, indeed!
The R's a rollin' stone, so I'm rollin'
Directions is told, then the rhymes are stolen
Stop buggin', a brother said, dig em, I never dug 'em
He couldn't follow the leader long enough so I drug 'em
Into danger zone, he should arrange his own
Face it, it's basic, erase it, change ya tone
There's one R in the alphabet
It's a one-letter word and it's about to get
More complex from one rhyme to the next
Eric B be easy on the flex
I've been from state to state, followers tailgate
Keep comin' but you came too late, but I'll wait
So back up, regroup, get a grip, come equipped
You're the next contestant - clap ya hands, you won a trip!
The price is right - don't make a deal too soon
How many notes could you name this tune?
Follow the Leader is the title, theme, task
Now ya know, you don't have to ask
Rap is Rhythm And Poetry, cuts create sound effects
You might catch up if you follow the records E. wrecks
Until then keep eatin and swallowin
You better take a deep breath and keep followin
The leader."
5,I Ain't No Joke,1987,Paid in Full (1987),Hip Hop,Eric B. & Rakim,"I ain't no joke, I use to let the mic smoke
Now I slam it when I'm done and make sure it's broke
When I'm gone no one gets on 'cause I won't let
Nobody press up and mess up the seen I set
I like to stand in a crowd and watch the people wonder damn
But think about it then you'll understand
I'm just an addict addicted to music
Maybe it's a habit, I gotta use it
Even if it's jazz or the quiet storm
I hook a beat up convert it into hip-hop form
Write a rhyme in graffitti in every show you see me in
Deep concentration, 'cause I'm no comedian
Jokers are wild if you wanna be tamed
I treat you like a child then you're gonna be named
Another enemy, not even a friend of me
'Cause you'll get fried in the end when you pretend to be
Competin' 'cause I just put your mind on pause
And I complete when - you compare my rhyme wit yours
I wake you up and as I stare in your face you seem stunned
Remember me, the one you got your idea from
But soon you start to suffer, the tune'll get rougher
When you start to stutter that's when you had enuff of
Biting, it'll make you choke, you can't provoke
You can't cope, you should've broke because I ain't no joke
I got a question, as serious as cancer
Who can keep the average dancer
Hyper as a heart attack nobody smiling
'Cause you're expressing the rhyme that I'm styling
This is what we all sit down to write
You can't make it so you take it home, break it and bite
Use pieces and bits of all the hip-hop hits
Get the style down pat then it's time to switch
Put my tape on pause and add some more to yours
Then you fake it you're ready for the neighborhood chores
The E-M-C-E-E don't even try to be
When you come up to speak, don't even lie to me
You like to exaggerate, dream and imaginate
Then change the rhyme around, that can aggravate me
So when you see me come up, freeze
Or you'll be one of those 7 MC's
They think that I'm a new jack but only if they knew that
They who think wrong are they who can't do that
Style that I'm doing, they might ruin
Patterns and paragraphs based on you and
Your offbeat DJ, if anything he play
Sound familiar, I'll wait till E say
Play 'em, so I'ma have to diss and bro
You could get a smack for this, I ain't no joke
I hold the microphone like a grudge
B'll hold the record so the needle don't budge
I hold a conversation 'cause when I invent
I nominated my DJ to president
When I'm see I'll, keep a freestyle, going steadily
So pucker up and whistle my melody
But whatever you do, don't miss one
They'll be another rough rhyme after this one
Before you know it, you're following and fiending
Waiting for the punchline to get the meaning
Like before the middle of my story I'm telling
Nobody beats the R so stop yelling
Save it, put it in your pocket for later
'Cause I'm moving the crowd and B'll wreck the fader
No interruptions till the mic is broke
When I'm gone, then you can joke
'Cause everything is real on a serious tip
Keep playing and I varies quick
And take you for a walk through hell
Freeze your dome then watch your eyeballs swell
Guide you out of triple stage darkness
When it get dark again then I'ma spark this
Microphone 'cause the heat is on, you see smoke
Then I finish when the beat is gone, I'm no joke"
6,I Know You Got Soul,1987,Paid in Full (1987),Hip Hop,Eric B. & Rakim,"It's been a long time, I shouldn't have left you
Without a strong rhyme to step to
Think of how many weak shows you slept through
Time's up, I'm sorry I kept you
Thinking of this, you keep repeating you miss
The rhymes from the microphone soloist
And you sit by the radio, hand on the dial, soon
As you hear it, pump up the volume
Dance wit the speaker till you hear it blow,
Then plug in the headphone 'cause here it go
It's a 4 letter word when it's heard, it control
Your body to dance (You got it) soul,
Ditects the tempo like a red alert
Reaches your reflex, so let it work
When this is playing, you can't get stuck wit
The steps, so get set and I'm a still come up wit
A gift to be swift, follow the leader, the rhyme will go
Def wit the record that was mixed a long time ago
It can be done but only I can do it
For those that can dance and clap your hands to it
I start to think and then I sink
Into the paper like I was ink
When I'm writing, I'm trapped in between the lines,
I escape when I finish the rhyme...
I got soul
You got it (4x)
I know you got soul
Picture a mic, the stage is empty
A beat like this might tempt me
To pose, show my rings and my fat gold chain
Grab the mic like I'm on Soul Train
But I'll wait 'cause I mastered this
Let the others go first so the brothers don't miss
Eric B. break the sticks (you got it)
Rakim will begin when you make the mix
I'll experiment like a scientist
You wanna rhyme, you gotta sign my list
'Cause I'm a manifest and bless the mic I hold
You want it next? then you gotta have soul
'Cause if you ain't got it, I'm a make an encore
Take the mic, make the people respond for
The R, 'cause that's the way it'll have to be
If you wanna get on after me
Think about it, wait, erase your rhyme
Forget it and don't waste your time
'Cause I'll be in the crowd if you ain't controlling it
Drop the mic, you shouldn't be holding it
This is how it should be done
This style is identical to none
Some try to make it sound like this but you're getting me
So upset that I'm wet 'cause you're sweating me
I drip steam like a microphone fiend
Eager to MC is my theme
I get hype when I hear a drum roll
Rakim is on the mic and you know I got soul
You got it (5x)
I got soul (you got it) that's why I came
To teach those who can't say my name
First of all, I'm the soloist, the soul controller
Rakim gets stronger as I get older
Constant elevation causes expansion
I write my rhyme while I cool in my mansion
Then put it on tape and in the city I test it
Then on the radio the R's requested
You listen to it, the concept might break you
'Cause almost anyone can relate to...
Whoever's out of hand, I'm give him handles
Light 'em up, blow 'em out like candles
Or should I just let him melt?
Then give him a hand so they can see how it felt
I'm not bold just 'cause I rock gold
Rakim is on the mic and you know I got soul
You got it (4x)
Now I'm a stop to see what you got
Get off the mic before I get too hot
I want to see which posse can dance the best
It should be easy 'cause the beat is fresh
Now if your from Uptown, Brooklyn- bound,
The Bronx, Queens, or Long Island Sound,
Even other states come right and exact,
It ain't where you're from, it's where you're at
Since you came here, you have to show and prove
And do that dance until it don't move
'Cause all you need is soul self-esteem will release,
The rest is up to you, Rakim'll say peace
You got it (10x)"
7,In the Ghetto,1990,Let the Rhythm Hit 'Em (1990),Hip Hop,Eric B. & Rakim,"Planet Earth was my place of birth
Born to be the sole controller of the universe
Besides the part of the map I hit first
Any a rhyme that I can adapt when it gets worst
The rough gets going, the going gets rough
When I start flowing, the mic might bust
The next state, I shake from the power I generate
People in Cali used to think it was earthquakes
'Cause times was hard on the Boulevard
So I vote God and never get scarred and gauled
But it seems like I'm locked in hell
Looking over the edge but the R never fell
A trip to slip 'cause my Nikes got grip
Stand on my own two feet and come equipped
Any stage I'm seen on, or mic I fiend on
I stand alone and need nothing to lean on
Going for self with a long way to go
So much to say but I still flow slow
I come correct and I won't look back
'Cause it ain't where you're from, it's where you're at
Even the (ghetto)
I learn to relax in my room and escape from New York
And return through the womb of the world as a thought
Thinking how hard it was to be born
Me being cream with no physical form
Millions of cells with one destination
To reach the best part, it's life creation
9 months later, job well done
Make way, 'cause here I come
Since I made it this far, I can't stop now
There's a will and a way and I got the know-how
To be all I can be and more
And see all there is to see before
I'm called and go back to the essence
It's alot to learn so I study my lessons
I thought the ghetto was the worst that could happen to me
I'm glad I listen when my father was rapping to me
'Cause back in the days, they lived in caves
Exiled from the original man, they strayed away
Now that's what I call hard times
I rather be here to exercise the mind
Then I take a thought around the world twice
From knowledge to born back to knowledge precise
Across the desert, that's hot as the arabian
But they couldn't cave me in 'cause I'm the Asian
Reaching for the city of Mecca, visit Medina
Visions of Neffertiti then I seen a
Mind keeps traveling, I'll be back after I
Stop and think about the brothers and sisters in Africa
Return the thought through the eye of a needle
For miles I thought and I just fought the people
Under the dark skies on a dark side
Not only there but right here's an apartheid
So now is the time for us to react
Take a trip through the mind and when you get back
Understand you're third eye seen all of that
It ain't where you're from, it's where you're at
Even the (ghetto)
Even the (ghetto)
No more props, I want property in every borough,
Nobody's stopping me because I'm thorough,
Rhymes I make gimme real estate for me to own
Wherever I bless a microphone
007 is back and relaxing
On point and reactin' and ready for action
I'm so low key that you might not see me
Incognito and taking it easy
Quiet, it's kept on a hush hush
In front of a crowd, I get loud, there's a bumrush
Be calm, keep a low pro and play the background
Hopin' the wack rapper put the mic back down
So rip it, break it in half, go 'head and slam it
'Cause when it's time to build, I'm a mechanic
I'm bonding and mending, attaching and blending
So many solos, there is no ending
People in my neighborhood, they know I'm good
From London to Hollywood, wherever I stood
Footprints remain on stage ever since
As I walk the street, I leave fossils and dents
When I had sex, I left my name on necks
My trademark was left throughout the projects
I used to get rich when I played celo
When I rolled 4, 5, 6, they go we know
So I collect my cash then slide
I got my back, my gun's on my side
It shouldn't have to be like that
I guess it ain't where you're from, it's where you're at
Even the (ghetto)
I'm from the (ghetto)
Word up, peace"
8,Keep 'em Eager To Listen,1990,Let the Rhythm Hit 'Em (1990),Hip Hop,Eric B. & Rakim,"(Rakim)
Me and the rap's laid back
Nonchalant and relaxed in the track
Put together well, so it ain't hard to tell
Easy to recognize, so my records'll sell
On the microphone, well known with a low tone
Show and prove when the stage show is shown
All you hear is screams when I'm hit by the laser beams
Ladies fiend, rappers are choosin' up teams
So who could beat up, just before we meet up
Before I kick a rhyme, I kick my feet up
To let you know, everything's under control
Under surveillance, takin' over your soul
So let me handle this, gettin' scandalous
All my jams are hits, never plan to miss
Crowd is captured, released at my permission
Peep em, as I, keep 'em eager to listen
(Rakim)
Opponents are found paralyzed from the mic down
Left with a little sight ears still hear the sound
Try to clear your mind but it's still there
Give him about a year, then give him a wheelchair
I damage and deteriorate, till your brain dead
No huss cuss what I discuss'll bust his head
Here's some hearin aids when your eardrums fail
You get scars, so you could read it in braille
Close your third eye, then I do body work
And I keep the same procedure till somebody's hurt
My DJ'll sew up cuts like an M.D.
And I still move crowds like an M.C.
Entertain and tear you out of your frame
Leave you in a puddle of blood, then let it rain
Then I get deep, so try to withstand
On my level to think, or sink like quicksand
He couldn't hang, so I cut the rope short
Watchin 'em fall, 'cause they need more support
This is the way that I done, all of my competition
Peep em, as I, keep 'em eager to listen
Keep 'em eager to listen
(Rakim)
The performance I give 'em is, somethin' like a hypnotism
Swingin' back and forth, till you can keep the rhythm
At the tone of my voice, you will become
Eager to listen dance in a trance till you see the
R on stage, no cheers, all ears
All three of your eyes on me, so it appears
Just like you thought it would be, but even better
Live and direct on stage, instead of the
Radio or video or studio rehearsin
I'm at my best in the flesh in person
The main attraction, center of attention
The crowd'll go crazy, soon as I mention
It's time to communicate, so let's conversate
I get my point across, when you respond I make sense
So now we could continue the mission
As I, keep 'em eager to listen
As I, keep 'em eager to listen
(Rakim)
I used to always say one day
I'll play in the NBA 'cause I'll slay
Opponents well, and also excel
As a black quarterback in the NFL
I throw to score so I can hear the crowd roar
Keep em, out of they seats and on the floor
And when I win, it'll pump my adrenaline
My record is undefeated, and I'll win again
I'll never lose or hear boos from the audience
'Cause they participate, and applaud me since
I bring 'em what they want to hear
And they'll fill up the atmopshere
With people that came to party, and have a good time
So when I'm gone, I'm sure, you understood the rhyme
Because I promise to accomplish the mission
'Cause I, keep 'em eager to listen"
9,Keep the Beat,1992,Don't Sweat the Technique (1992),Hip Hop,Eric B. & Rakim,"She asked could I keep the beat
So here's the beat, every time it pounds, you get weak
Comfy, imbedded like a pillow, bouncin' wit an echo
My voice is moist, and plus mellow
I got it going on, you're gonna wanna come
Skins is the drum, (I) said I'm the drummer, give the drummer some
And we'll see if you can hang wit Ra
Hm, let's see if you can Shangri-La
Easy ...like Tina Marie I play it slick
Like Rick James, I'm the fire in your desire's flames;
I heat up your temperature, keep the tempo raw
When you start to smoke, rest assured
I start to think 'cause you're a singer like Anita
High pitched like a tweeter, deep beats start to beat her
Much harder than love taps, my rap's above that
I get girls where I want wit a maze full of lovetraps
But I don't want to fall in love
I stand in love, good balanced wit a plan to shove
Accapella as we start to speak
Heart to heart and cheek to cheek then I complete the beat
Tempo's moving and I'm hoping it'll never fade away...
The beat is grooving, words are soothing and please tell me that you're here
To stay
In the morning and I'm hoping the morning come again
Hold me close and give me another dose and
Keep the beat don't ever let it end
She said, ah, so far, you didn't miss a beat yet
Pop in another cassette, then I'm in to wreck
I'll give you a beat you never had before,
I had to explore and came up wit more
Deep trunk kicks wit a brick for a drum stick
You know the song, don't hum along, come quick
You lay like Sade, it feels like paradise
At the top of the pyramid, we review new heights
The scenery of Egypt, you and me as we get
So deep in the groove, when you move, you get seasick
You seen enough, close your eyes and relax
Move wit the tracks and stay tuned for the sax
The instrumental, enters your mental...
Tense but gentle and, sentimental,
Accapella as we start to speak
Heart to heart and cheek to cheek then I complete the beat
She wanted the extended version
So I kept splurging and add more words in;
Strong: the emotion, notions move and
The poetry's smoking, potions soothing,
There goes the moon, I'm far from done,
Rise like the sun, here comes the sun
And I won't stop till it sets and then
Rewind the cassettes and I'm a play it again;
But this time it's instrumental at a faster tempo
All I wanna hear is ""Yeah Rakim, Go""!
I work overtime on your body and mind
'Cause I'm incline to do both combined
My job is never done but done well
Horizontal or parallel
Accapella as we start to speak
Heart to heart and cheek to cheek then I complete the beat"
