,song,year,album,genre,artist,lyric
0,1970 Somethin',2005,Duets: The Final Chapter (2005),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(B.I.G.)
1970 Somethin' nigga I don't sweat the date my moms was late
So I had to plan my escape, out the skins
In this world the fly girls, tangeray and hennesey
Until I call earl, 10 months in this gut, wut the fuck
I wish moms would hurry up, so I can get buck wild
Juvenile with the mics 'n' shit, New York New York, ready for the likes of this
Then came the worst date, May 21st 2:19 was when my moma water burst
No spouse in the house, so she rolled herself
To the hospital, to see if she could get a little help
Umbilicle cords wrapped around my neck
I'm seein' my death, and I ain't even took my first step
I made it out I'm bringin' mad joy
The docter looked and said he's gonna be BAD BOY
(Faith Evans)
I remmember back in time, before all the homies died, before all the dollars and nines, I knew that I was
Goin' somewhere, let me take you back in time, before I even got the rhyme, before I had nickels and
Dimes, I knew that I was goin' somewhere
(The Game)
Would pac be alive, if you let pac drive
Swear to god to reverse it I give my left eye
With the right I visualized, the king of bed-stuy
Checkin' his daughter tianna into junior high
If I was in brooklyn, and B.I. was still alive, in 2006 it might sound like this
N.Y. 7-1-8 2-1-2, with sues rendevouz
It's like moulin rouge
High fashion, up town air force ones
And vasquez, puerto ricans with fat asses
Blaze dutch masters, we dump ashes, on models and S classes
For you bastards, catch a cab to manhattan
With that broadway actin', u hype that belly shit
Would you get you capped, and wrapped in plastic
Tell the captain, S Roge was happennin'
Out here nor speak no evil, inside the magnum
(Faith Evans)
I remmember back in time, before all the homies died, before all the dollars and nines, I knew that I was
Goin' somewhere, let me take you back in time
(B.I.G.)
Now I'm 13 smokin' blunts, makin' green
On the drug scene, fuck the football team
Risk it, rupt ur spleens, by the age of 16
Hearin' the coach scream, make my lifetime dream
I mean, I wanna blow up, stack my doe up
So school I didn't show up, and fucked my flow up
Mom said that I should grow up, and check myself
Before I wreck myself, disrespect myself
Put the drugs on the shelf, naww! I couldn't see it
Scarface king of New York, I wanna be it
Rap was secondary, money was necessary
Until I got encarcerated, kinda scary
See 74' march 8, set me straight, not able to move behind a great steel gate
Time to contemplate, damn were did I fail
All the money I stacked, was all the money for bail
(Faith Evans)
I remmember back in time, before all the homies died, before all the dollars and nines, I knew that I was
Goin' somewhere, let me take you back in time, before I even got the rhyme, before I had nickels and
Dimes, I knew that I was goin' somewhere"
1,Another,1997,Life After Death (1997),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Big) Yeah... fuck you
(Kim) Fuck you too!
(Big) Fuck you bitch
(Kim) Fuck you motherfucker
(Big) You ain't shit anyway, fuck you
(Kim) You ain't shit, you fat motherfucker
(Big) Yeah, whatever whatever
(Kim) Whatevah
(Big) You wasn't sayin' that when you was suckin my dick
(Kim) You wasn't sayin' that when you was eatin my pussy!
(Kim) You a nasty motherfucker!
(Big) Check it, uh
(Kim) Crab ass
(Chorus One: B.I.G.)
What do ya do when yo' bitch is untrue?
You cut that hooker off and find someone new
I need another bitch (another bitch), in my life
(Notorious B.I.G.)
Uh-huh, uh, uh
I know he don't treat you like I treat you
Time to explain your game is see-through
Sex is lethal, I ain't gon' lie
Means to get ya back, I ain't gon' try
Like this y'all, my girl sucked anotha nigga dick y'all
Light skinned with the chromed out six y'all
Thought they was creepin', took trips to V-A every third weekend
While you was sleepin', he hit you on the box
Sixty-nine code non-stop
Shoulda left ya then, but my heart said not
You knew too much, the relationship grew too much
You knew about the crack vials, means to be trialed
Way I hid dough under the bathroom tile
Waited for a while, thought you would do the right thing
Then things got frightening
Peep the scene, sorta like Sam Rothstein
Guess you Ginger, huh, go figure
Never thought you could be a gold digger
Take my dough and spend with the next nigga
Asked my man Jigga, my ace boom coon
Told me cut the bitch off 'fore the shit balloon
Now I'm like Brandy, ""Sittin' in My Room""
Pissy drunk listenin to the Stylistic tunes
Or the O'Jays, thinkin' 'bout the old days
My nigga's like, ""Fuck that bitch, go play
Baller, did she beep you? Don't call her
Guess who I seen, that freak bitch Paula
She was askin bout ya whereabouts
Here's the digits, I know you can wear that out
Tear that out the frame, ya game so tight
You'll be all fuckin' tonight""
(Chorus Two: Lil' Kim)
What do ya do when your man is untrue?
Do you cut the sucker off and find someone new?
I need another man, in my life
(Lil' Kim)
Mmm, uh, uh!
Member when you said you would die for me, shit
All of that was just lies to me
Motherfucker shoulda never said bye to me
Now you cry for me, like Jodeci
It's like that y'all, my nigga hit another bitch from the back y'all
Black nasty and mad fat y'all; shoulda seen the hoe
Nigga pack ya shit, you out the do', oh
What about the fight in the Mirage?
I seen ya Benz, parked outside my sister's garage
Said it was ya friend Rog, bullshit
I ain't gonna keep puttin' up wit the bullshit
And still I, never sweat these bitches
Who be hanged like plaques on the wall and ya pictures
Scalin fishes, my love is concrete
Stashin ya heat in the passenger seat
Of the Nautica Jeep, we've been down for so long
Still a bitch like me tryin' to hold on
Teary-eyed, damn a bitch schemin
Girls steady screamin, ""Kim you need to leave him!""
When I testified in court
Couldn't think straight thinkin' 'bout the bitches I fought
Over you, you can have the shit you bought
And fuck you, using is my last resort
You see nine outta ten niggaz, ain't shit
One outta five niggaz suck a dick
Ya mad at me, too bad she ain't as bad as me
Shoulda kept the freak bitch off my canapé
Now you see, ain't no pussy warm as mine
Long as mine, ain't no love as strong as this
When I sucked ya dick, it's like smokin' a roach
Uh, why go from first class to coach?
(Chorus One)
(Chorus Two)
(Chorus One)
(Chorus Two)"
2,B.I.G. Interlude,1997,Life After Death (1997),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"Yo
C-Gutta where you at?
D Rockafella
Caesar Leo Degenero
Bled C
Money SL
Uh...
B.I.G. is making this cream
Bitches always say what the hell does that mean?
B is for the bitches, who can't understand
How one fly nigga became a man
I is for the way it goes in and out
One by one I knocks 'em out
G is for the way the game goes in the gutter
Other MC's man they ain't sayin' nothin'
Rockin' on, to the break of dawn
Make the bitch give the pussy get the mouth I'm gone
What?
It ain't no more to it"
3,B.I.G. Live in Jamaica,2005,Duets: The Final Chapter (2005),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Jamaican host)
Ladies and Gentlemen
We're gonna ask you for some fanfare... the band fanfare because... ladies and gentlemen... sting has always gone ahead of itself.
They have done it again and again and again.
I remember the year they brought in the fat boys they were hotter then ten thousand fire sides.
And if you know... and if you enjoy hip-hop... if you want one of the coldest brothaz out of North America... a brotha that gave you a song like
Juicy...
(Bigge) Uh-huh...
(Jamaican Host)
You hear a crew in Jamaica with something that goes like this
""Who the heck is this
Paging me in the morning
At the crack of dawning""
(Bigge) Yeauh!
(Jamaican Host)
Please welcome... for the first time... in Sting 96... Please welcome (welcome... welcome)
The Notorious... the Notorious... B.I.G... AKA bigge!"
4,Beef,2005,Duets: The Final Chapter (2005),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Biggie)
We here (uh-huh)
We ain't goin' nowhere (uh-uh)
(Diddy)
Y'all motherfuckers don't know what beef is
(Biggie)
Ha ha ha ha ha, check out this bizarre
Rapper style used by me, the B.I.G. (b.i.g.)
I put my key you put your key in, money we'll be seein (c'mon)
Will reach the fuckin' ceiling, check it (check it)
My Calico been cocked, this rap Alfred Hitchcock
Drop top notch playa hating won't stop (uh)
This instant, rappers too persistent
Quick to spit Biggie name on shit
Make my name taste like ass when you speak it, (yeah)
See me in the street your jewelry you can keep it, (keep it)
That'll be our little secret, (shhh)
See me, B that is, I that is, G whiz
Motherfuckers still in my biz (c'mon)
Hope they know my nigga Gutter fuckin' kidnip kids (that's right)
Fuck 'em in the ass, throw 'em over the bridge (ah)
That's how it is, my shit is laid out (laid out)
Fuck that beef shit, that shit is played out (played out)
Y'all got to go, all I make is one phone call
All y'all disappear by tomorrow (tomorrow)
All your guns is borrowed, I don't feel sorrow (no sorrow)
Actually, your man passed the gat to me, now check this (talk to em)
(Biggie) (chorus)
What's beef? Beef is when you need two gats to go to sleep
Beef is when your moms ain't safe up in the streets
Beef is when I see you, guaranteed to be an ICU, one more time
What's beef? Beef is when you make your enemies start your Jeep
Beef is when you roll no less than thirty deep
Beef is when I see you guaranteed to be a ICU, check it
(Havoc)
I done clapped at the best of them
Been caused the death of them
These dudes don't want no more, shit is affecting them
Tops popped off, them niggaz from the bridge
Just be, wildlin' on you line that red dot on you, (take that)
Don't know or warn you, catch them all hogged up
Sober that ass up with clips, the ratchet spit
Number one with the buddhaka, henny-sour diesel
Ain't no tellin' what I do to ya
It's obvious ma you ain't fucking keep it moving ma
(Prodigy)
Pow, pow, pow, pow, pow they shot 'em in their cars
I wish I was there, I would of shot back all em'
They fire return fire put it right back on em'
Sacrafice myself for you no problem, (no problem)
In the flames I burn for my niggaz that's gone
And the niggaz that took the hits on my niggaz you been warned
P's not the one, Hav not the one
You try to run up on us
We already bustin' the guns
(Biggie)
They'll be nothin' but smooth sailing (talk to em)
When I spit shots, now your crew's bailing (y'all don't know what beef is)
All I got is heat and tough talk for you
Tie you up, cut your balls off just for you
Man this is straight torture, look what that slick shit bought ya (c'mon)
A first class ticket to Lucifer, real name Cristopher (yeah, chris)
Watch me set it off like Vivica (c'mon that's right)
Here lies your demise, close your eyes (close your eyes)
Think good thoughts, die while your skin start to glisten
Pale blue hands get cold, your soul's risen (damn)
It's bad 'cause I just begun
What make the shit real bad I was havin' fun (hahaha)
(Diddy)
Attention MCs... Attention MCs
Beef doesn't happen on records
Beef does not happen on records
You don't know what beef is, (you don't know what beef is)
You don't want no beef you fuckin' fake studio ass gangsta
Rapping motherfuckers!, (c'mon man)
Fuck outta here!, (fuck outta here)
Beef is B.I.G. not being here, (b.i.g. we miss you)
Beef is your love ones not being here, (we miss you)
Beef is every so-called ghetto superstar that rose
To the top and dropped just as quickly, (that's beef)
On some bullshit
What's beef 2006?
What's beef (that's beef)
Y'all motherfuckers don't know what beef is, (that's beef)
Fuck all y'all (bitches)
Bad Boy Bitch we still here"
5,Big Booty Hoes,1999,Born Again (1999),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Too $hort)
Beeotch!
Talk about these hoes Big...
(Notorious B.I.G.)
I got a bitch that suck my dick till I nut
Spit it on my gut and slurp that shit back up
Ain't that a slut (HELL YEA) she even take it in the butt
Fuck for 'bout a hour, now she want a golden shower
You didn't know that we be pissin on hoes, bitch (BEOTCH)
Luke and Biggie straight shittin on hoes, bitch (BEOTCH)
Lick your toes, bitch? (BEOTCH) Fuck no, you must be crazy
Squirt in your face and then I'm Swayze (bitch)
Recognize G, straight up, I can't knock ya
After Big Poppa, fuck ALL of Junior M.A.F.I.A.
The whole clique, dick sucked, ass licked
Leave your number by the phone, bring yo' ass on home
I roam in Lexuses and Benzes, the fly way
With the flyest bitch gettin' head on the highway (ridin')
My way deep throat on Luke's boat
When the moon rises, I'm cumin in her eyes-es (do it)
Just the way players play
Leave it up to me, I get fucked all day (yeah)
Sucked all day, smokin' blunts, countin' cheese
Fucking bitches till they assholes bleed
What you say ba-by
Chorus: Too $hort, Biggie (repeat 2X)
($Hort) All I want is hoes, big booty hoes
(B.I.G) Check it out, here's another one
($Hort) All I want is hoes, big booty hoes
Don't take 'em to the crib unless they bonin
(Notorious B.I.G.)
Uh... uh...
Biggie bag bitches from barbecues to barmitzvah's
The dick don't fit, use your lips cause... (use em)
I'm feelin' kinda itchy for a quickie
Don't take off your coat, all you got to do is lick me
Me eat you, I beat you, then greet you to the door bitch
'Cause I don't love you no more
Which one of these hoes in the lobby wanna slob me
You know me, I like my dick Brown like Bobby
Jim Duke shoot, then the bitch get the boot
Unless she lick ass and blow dicks like flutes
I like 'em cute, round tits and fat asses
Educated, so I can bust off on they glasses
I wanna cum on your tongue and gums, all night
The bitch drink nuts by the pint
(Too $hort)
Drink it bitch!
All of these hoes do that shit
(Too $hort)
It's after midnight, it's time to come up
Fuckin' with some sluts tryin' to bust a nut
I ain't seen this many hoes in a long time
I wanna make 'em all mine (get down hoe)
But it's gettin' kinda late, and I cain't wait
Bitch fuck a first date
I pulled out my dick, she called me rude...
... But then she ate it like food (tramp)
Then she noticed the limp and the whip
Recognize game, you've been pimped by a pimp
Throw all that trick shit, out the window
You come up short tryin' to doubt the pimp hoe
Too $hort baby, straight from Oakland
Hoe money is my fix and I can't be broken
Freak bitches all on my dick
We on some Brooklyn - Oakland, California shit (beotch!)
(Too $hort)
You knew I was a dog when you met me bitch (BITCH)
Ha ha, fo' sho' (Yeah)
Tell you anything you wanna hear right about now
To the spot, that's where we goin' baby
See we goin' to the spot
Do our thang like we always do
You ain't know?"
6,Big Poppa,1994,Ready to Die (1994),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"Uh, uh
Check it out
Junior M.A.F.I.A., uh, um
(I like this) Yeah
Nine-four
To all the ladies in the place with style and grace
Allow me to lace these lyrical douches in your bushes
Who rock grooves and make moves with all the mommies?
The back of the club sipping Moët is where you'll find me
The back of the club, macking hoes, my crew's behind me
Mad question asking, blunt passing, music blasting, but I just can't quit
Because one of these honeys Biggie got to creep wit'
Sleep with, keep the ep a secret, why not?
Why blow up my spot 'cause we both got hot?
Now check it, I got more mack than Craig and in the bed
Believe me sweetie, I got enough to feed the needy
No need to be greedy, I got mad friends with Benzes
C-notes by the layers, true fucking players
Jump in the Rover and come over, tell your friends jump in the GS3
I got the chronic by the tree
(I love it when you call me big poppa)
Throw your hands in the air if you's a true player
(I love it when you call me big poppa)
To the honies getting money playing niggas like dummies
(I love it when you call me big poppa)
If you got a gun up in your waist, please don't shoot up the place (Why?)
'Cause I see some ladies tonight that should be having my baby, baby
Straight up honey really I'm asking
Most of these niggas think they be macking, but they be acting
Who they attracting with that line, ""What's your name, what's your sign?""
Soon as he buy that wine, I just creep up from behind
And ask what your interests are, who you be with
Things that make you smile, what numbers to dial
You gon' be here for a while?
I'm gon' go call my crew, you go call your crew
We can rendezvous at the bar around two
Plans to leave, throw the keys to Lil Cease
Pull the truck up front, and roll up the next blunt
So we can steam on the way to the telly, go fill my belly
A T-bone steak, cheese eggs and Welch's grape
Conversate for a few, 'cause in a few we gon' do
What we came to do, ain't that right boo? (True)
Forget the telly, we just go to the crib
And watch a movie in the Jacuzzi, smoke L's while you do me
(I love it when you call me big poppa)
Throw your hands in the air if you's a true player
(I love it when you call me big poppa)
To the honies getting money playing niggas like dummies
(I love it when you call me big poppa)
If you got a gun up in your waist, please don't shoot up the place (Why?)
'Cause I see some ladies tonight that should be having my baby, baby
(How you living, Biggie Smalls?) In mansion and Benzes
Givin' ends to my friends and it feels stupendous
Tremendous cream, fuck a dollar and a dream
Still tote Gats strapped with infrared beams
Chopping O's, smoking la in Optimos
Money, hoes and clothes: all a nigga knows
A foolish pleasure? Whatever
I had to find the buried treasure, so grams I had to measure
However living better now, Coogi sweater now
Drop top BM's, I'm the man, girlfriend
Honey, check it
Tell your friends to get with my friends
And we can be friends
Shit, we can do this every weekend, aight?
Is that aight with you?
Yeah, keep bangin'
(I love it when you call me big poppa)
Throw your hands in the air if you's a true player
(I love it when you call me big poppa)
To the honies getting money playing niggas like dummies
(I love it when you call me big poppa)
If you got a gun up in your waist, please don't shoot up the place (Why?)
'Cause I see some ladies tonight that should be having my baby, baby, uh
Check it out, my full shit for that ass
Uh, Puff Daddy, Biggie Smalls
Junior M.A.F.I.A., represent baby, baby, uh"
7,Biggie,1999,Born Again (1999),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Lil' Cease)
Queen Bee, and Notorious B.I.G. nigga
The best that ever lived, the best that ever did it
The best that ever lived it
Cocksuckers, What's his name, huh?
That's how we do it y'all
To all my niggaz in the house
Bad Boy, Who we die for
All day, everyday nigga
For the love of BIG, we bang out
Since my man died, we don't hang out
We blow brains out, we tear the club up pullin things out
Mafia World, all my niggaz max out
We Bad Boys, why y'all niggaz cracked out
Coward niggaz, most are buried down south
Far from gangstas, really hush puppies
Niggaz bearly speak when we discuss money
Niggaz stay yappin when there's always somethin' funny
The realest niggaz never took nothin' from me
Rock ice, stay jig, fuck with niggaz that got drunk, and hate kids
Got niggaz on state bids, that hate movies like Rosewood and Matrix
A yo, Biggie taught me well, Biggie told me how to flip bricks like cartwheel
Chorus: Lil' Cease and Notorious B.I.G.
(Lil' Cease)
To all my thugs who puffed him
To all my girls who hugged him
You love him, yell his name...
I'd rather die on my feet, than live on my knees
Nigga please, I cock and squeeze for...
Mafia
(Notorious B.I.G.)
Representin Bucktown
Mack 11's cocked back, niggaz better duck down
Face down, you know the routine, the cream
Earings, you know the drama Biggie bring
For BIG I learn to grip aim and cock it
Once I got it, I lock it
Banger, big city boy with deep pockets
See me speak, that paper better be the topic
I like my ice frozen like the Antartic
I'm quick to finish it, your good to start it
And with the flashy colors on, you just a target, Waitin for a hard hit
I like marine blue, marine green, roll with a mean team
Meshed out, fresh out, and stay greams
We big boys, we do big things, born in this county of kings
I ain't got shit, I spread things, take things
Fuck whenever my mood swings, from the summer for the winter to the spring
My nigga ill's holdin' it down for the beam
Like BIG said, we do the real things, we still bubble and steal chains
Still tustle, still struggle, we feel pain
Still ride, still die for BIG's name
For BIG I grip the cig, put six in your wig
Not cause of what he said, cause of what he did
When I hear that pop quiz, that's the way I was raised and that's the way it is for...
We roll like the Panthers, show our guns on camera
Do jokes with police scanners, niggaz mediocre, full of dirt like hampers
I roll with a bunch of niggaz that wear bandanas and rep...
We kept it thurough, from the heart ripped the barrel
B.K. style, see BIG howl, now
Lets see who, wanna go against Mafia world
Niggaz nothin' but squirels, they know we rep...
Niggaz tryin' to get a nut, hit in the head or below the gut
Wood style roll'em up, get plucked, nigga what
Go back to spend a ton, and know cats wit gold tooths
Know my gat and bust for my nigga...
(Lil' Kim)
Now when I cock back and squeeze, my Desert E'z
Make you drop to your knees, barly able to breathe
My bullets move in threes, one for Brook-lyn
One for Mafia so take that, Uh, and this one's for...
You know Frank kept me iced out
Mink dragon, seven figures in my bank account
All that material shit, y'all still tryin' to get it
Uh, you fuckin' pricks, get off his dick tryin' to be like...
All y'all lame ass niggas keep my man name out your mouth
Or get this shit right, check it, it's the B-I, double G-I, E
Y'all niggaz can't see Poppa, nor the Big Moma
Who you love... for the Y2G, the two ten
We got it sewn, we don't need y'all help, we hold our own
Cause this goes out to cats not tryin' to give it up
BIG missin' us, shout him out...
(Chorus into fade)"
8,Billie Jean Remix,2005,Duets: The Final Chapter (2005),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"I want a remix again, come on,
I think want a remix again,
This goes out to my Brooklyn crew
Representin' all the freaky bitches.
em all day and 
em all night
We don't love these hoes.
I want a remix again, come on,
I think want a remix again, badboy
You heard me
B.I.G. the greatest
Uh, I go, on and on and on and
Then take her to the crib unless they boning
Easy, call 'em on the phone and
Platinum Chanel cologne and
I stay, dressed, to impress
Spark these bitches interest
Sex is all I expect
If they watch TV in the Lex, they know
They know, quarter past fo'
Left the club tipsy, say no mo'
Except how I'm gettin' home, tomorrow
Caesar drop you off when he see his P.O., uh
Back of my mind I hope she swallow (uh-huh)
Mad She split a drink on my cream Wallows
Reach the gate, hungry just ate
Riffin, she got to be to work by eight
This must mean she ain't tryin' to wait
Conversate, sex on the first date I state
She starts, 
Then I, whipped it out, rubber no doubt
Step out, show me what you all about
Fingers in your mouth, open up your blouse
Pull your G-string down South, aoowww
Threw that back out, in the parking lot
By a Cherokee and a green drop-top
And I don't stop, until I squirt
Jeans skirt butt-naked it all work
Billie Jean is not my lover
She's just a girl who claims that I am the one
But the kid is not my son
She says I am the one, but the kid is not my son
I remember we
Went to Tennessee
Then we came home, mad messages was on my phone
Bitch named Symone
Screamin, she feenin, for the semen
Me bein, the man that I am
Took it to her condo, pronto
Half Indian, called her Tonto
Roll the kronk ton in the dark pronto
Few buzz, I got load
And off to the bedroom we go (mmmmmm)
Sex is drama, head to trauma
Rip pajamas I'ma stay to tomorrow
Satisfyin all my needs twice
With the whipped cream, handcuffs and ice
The bitch is nice, word is bond
Can't wait to put my niggaz on, what, what?
Ladies, my Mercedes
Hold fo' in the back, two if it's fat
Keep a gat, cause cats, try to test me
They just fans like DeNiro, Wesley
Let's see, the bitch I'm waitin on
Gaudy years teens look like they painted on
Ask thee, leave it up to me
Lay her on back ever so gently
She like the way the dope fold up, Rolls roll up
Cristal just throw up, bitch grow up
Hold up, there's DeGenero
Dripped out, iceberg Capero
Billie Jean is not my lover
She's just a girl who claims that I am the one
But the kid is not my son
She says I am the one, but the kid is not my son
Intro goes without speaking
Call me Cease 'cause I keep em,
We can go freaking
All weekend, so, roll in
Ain't it good that my Lex
Keeps folding? Unnh
To all you bitches wanna fuck with me
Freakin you bitches like Jodeci
If I was dead broke you wouldn't notice me
So I think, Big, this is how it's supposed to be
To all you bitches wanna fuck with me
Freakin you bitches like Jodeci"
9,Born Again (Intro),1999,Born Again (1999),East Coast Hip Hop|Hip Hop,The Notorious B.I.G.,"(Puffy background)
What about ten years from now?
(Biggie)
Ten years from now, where do I want to be? I wanna be... just livin' man, just
Living comfortably with my niggas man, in a pool and shit, smoking plenty indo
You know I'm saying? I got my wife, just lounging with my wife you know I'm
Saying?
With my daughter, her daughter, you know just laid back, just chillin',
You know I'm saying? Living all my niggas is living where I think I be? Ten
Years
I don't think I will see it for real dogg for real man, that shit ain't
Promised man
I don't think my luck is that good, I hope it is but if it ain't, so be it, I'm
Ready
(Your dead wrong)
(B.I.G.chant)
(Repeat till fade out)
The weaker the strong,
You got it going on,
Your dead wrong..."
