,song,year,album,genre,artist,lyric
0,1st Key,2006,"Like Father, Like Son (2006)",Hip Hop|R&B,Lil Wayne,"I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
(Verse 1: birdman)
Yeah, hustlin on my city streets
Tryna get a whole ki (I bought my frist ki, my first ki)
In 93 and we was gettin' 'em like for 25
Columbian connect, homey we was gettin' fly
We on the grind and our nuts got bigga
And every day we in the muthafuckin hood our guns got bigga
Stuntin on them niggas, gettin' money stayin fly every day a nigga spendin
Ridin' 25s and we blazin' gettin' high, nigga showin off his ride
Crusin through the beach nigga rollin' in them bimmers
Them people pull me over hatin' 'cause they can't see us
Know I got the money (laws won't leave me alone)
Now they actin' funny 'cause they know a nigga strong
Money long and we comin'
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
(Verse 2: lil wayne)
I ain't have to touch a piece of work since '94
I lost my daddy in '96 and started makin' moves
In '98 (I got a brand new lexus coupe)
(Now them laws won't leave me alone)
They pull me over, lock me up, I bail out on my own
I call my poppa on the phone, tell him cook up a zone
I leave a house with a pocket full of stones
Got them hoes slangin, hidin packs in they titties
Them small chest bitches gotta put it in they butt
(20s in them they can't fuck wit us)
I got so many hoes
(It's to the flow or I don't see, don't know)
(Now they won't leave me alone)
Man I got so much dough
(It's to the flow or I don't see, don't know)
(Now they won't leave me alone)
Weezy baby d boy
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
(Verse 3: birdman)
And I ain't touch a mothafuckin ki since '04
And that's the word that we servin', look that's all we know
Them niggas talkin' shit but we the niggas wit the cash flo'
(I still smoke that weed, smoke that smoke that smoke that weed)
And I'm back on the beach and we blowin' out the whole beat
My ak mack eleven represent the 3
Gangsta like a mothafucka me and my homies
(Lil wayne:)
Yeah, my nigga rabbit was a og
My momma husband that's what show me (my first ki)
Yup, then you know I had to be a hustla
I started sellin hubbers"
1,1st Key,2006,Young Money Millionaire (2006),Hip Hop|R&B,Lil Wayne,"I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
(Verse 1: birdman)
Yeah, hustlin on my city streets
Tryna get a whole ki (I bought my frist ki, my first ki)
In 93 and we was gettin' 'em like for 25
Columbian connect, homey we was gettin' fly
We on the grind and our nuts got bigga
And every day we in the muthafuckin hood our guns got bigga
Stuntin on them niggas, gettin' money stayin fly every day a nigga spendin
Ridin' 25s and we blazin' gettin' high, nigga showin off his ride
Crusin through the beach nigga rollin' in them bimmers
Them people pull me over hatin' 'cause they can't see us
Know I got the money (laws won't leave me alone)
Now they actin' funny 'cause they know a nigga strong
Money long and we comin'
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
(Verse 2: lil wayne)
I ain't have to touch a piece of work since '94
I lost my daddy in '96 and started makin' moves
In '98 (I got a brand new lexus coupe)
(Now them laws won't leave me alone)
They pull me over, lock me up, I bail out on my own
I call my poppa on the phone, tell him cook up a zone
I leave a house with a pocket full of stones
Got them hoes slangin, hidin packs in they titties
Them small chest bitches gotta put it in they butt
(20s in them they can't fuck wit us)
I got so many hoes
(It's to the flow or I don't see, don't know)
(Now they won't leave me alone)
Man I got so much dough
(It's to the flow or I don't see, don't know)
(Now they won't leave me alone)
Weezy baby d boy
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
I bought my first ki from my baby momma brotha
I bought my first ki
Bought my bought my first ki
I bought my first ki from my baby momma brotha (cooked it up myself and started ...)
(Verse 3: birdman)
And I ain't touch a mothafuckin ki since '04
And that's the word that we servin', look that's all we know
Them niggas talkin' shit but we the niggas wit the cash flo'
(I still smoke that weed, smoke that smoke that smoke that weed)
And I'm back on the beach and we blowin' out the whole beat
My ak mack eleven represent the 3
Gangsta like a mothafucka me and my homies
(Lil wayne:)
Yeah, my nigga rabbit was a og
My momma husband that's what show me (my first ki)
Yup, then you know I had to be a hustla
I started sellin hubbers"
2,3 Peat,2008,Tha Carter III (2008),Hip Hop|R&B,Lil Wayne,"Yes Sir
They can't stop me
Even if they stopped me... [laugh]
Yeah, I'm on it, ooh I'm on it
I'm so on it
And however you own it
You can get it tonight hoe
And all night hoe
I get the beat from [Maestro]
Fuckin' right hoe
I might go crazy on these niggas
I Don't give a fuck
Run up in a nigga house.
And shot his grandmother up
What? What I don't give a fuck
Get ya baby kidnapped and ya baby mother fucked
It's the Carter 3 bitch
Better put your supper up
Holly Grove I throw it up
Like I'm tryin' to lose my gut
Fuck is up, Beat 'em up
Like a million uppercuts
Got a million duffeled up
For the fuck of it
Shit, get on my level
You can't get on my level
You will need a space shuttle
Or a ladder that's forever
However, I'm better
If not now then never
Don't ever fix your lips
Unless you 'about to suck my dick
Bitch, swallow my words
Taste my thoughts
And if it's too nasty
Spit it back at me
2 more inches I'd have been in that casket
According to the doctor
I could've died in traffic
Bounce right back on them bitches like magic
Abra Kadabra, I'm up like Viagra
I could do this shit for my clique like Adam Sandler
I control hip-hop & I'm a keep it on my channel.
Watch me
Bitch, watch me
Bitch, watch me
But they cannot see me
Like Hitler, it's the New Orleans nightmare
Money so old it's growing white hair
Young Money baby
Yeah be right here
I'm a make sure we ball
Till we fall like tears
And mama don't cry
Your son can handle his
I got her out tha hood
And put 'er in tha hills
Yeah, when I was 14 I tolds my mom
""We will see better days""
And sure enough
I got Ms.Cetha in a betta place
Yeah, when I was 14 I told my mom
""We will see better days""
And sure enough
We did exactly what I said
I tell my girl ""When you fuck me,
Better fuck me good""
'Cause if another girl could
She gonna fuck me good
No sittin' at tha table
If you bringin' nothin' to it
And I get straight to it
Like there's nothin' to it
Yeah, I got game like Stuart
Scott, fresh out tha ESPN Shop
And when Sports Center poppin'
Everything stoppin'
But you can't fool me
I know what you watchin'.
Me! You watch me
You watch me
You watch me
'Cause I be Weezy
Must see TV, C3
Nigga that's me & I'm me
I'm me times 3
So retreat or suffer defeat
I'm back, 3 Peat, C3."
3,30 Minutes to New Orleans,2010,The Nino Brown Mixtape (2010),Hip Hop|R&B,Lil Wayne,"Ok, Gucci backpack, fresh black Adidas
I'm rolling on a pill, rolling up some reefers
Declining all the Keishas, replying to the Kims
Still knocking boots like hammers on timbs
I'm a motherfucker baby, Weezy F. Baby
Yeah I get it wet and I keep it wet baby
I can make a dyke say she leaving that lady
I can make a lady say she leaving that pussy ass nigga
That gave her that baby, now she with
Weezy F., Weezy F., Weezy F., Weezy F. Baby
Hahaha, Weezy F. Baby, hahaha, yeah
Whatcha gon', whatcha gon', whatcha gon' do?
When Nina Ross come and put that pussy on you
You probably still a virgin, I'mma bust your cherry
And I'mma come through in something so cherry
And I'm sittin' on Pirellis, pumpin Machiavelli
Showed you girlfriend my house she think I live in a telly
Just bought a jet I'm 'bout to take that bitch to L.A
Bitch I never met I'm 'bout to meet that bitch in L.A
Ooh, I'm feeling myself, I'm so fly shawty think I really fly stealths
I'm so paid shawty I could really buy stealths
And I'm feeling my belt, I'm feeling my sneaks
'Cause I don't see them on anybody
Got the Semi by me for anybody
Yeah I'm from uptown, yeah I'm from uptown, yeah I'm from uptown
Eastside, I'm lighting up two blunts at one time
And I thank God I can say fuck one time
I'm sippin' out of two cups at one time
And I thank God I can say fuck one time
Fuck one time, fuck one time, fuck one time, thank God
Loui V. bag, all black hammer
Loui V. shoes with the Loui bandana
The Loui phone case with the sidekick case
Might put L.V. on the side of my bitch face
Man I'm a dog, I go so hard
Man I'm a dog, 'bout to come in your yard
'Bout to, 'bout to cum in your lady
Weezy F., Weezy F., Weezy F. Baby, hahaha
Weezy F., Weezy F., Weezy F. Baby, hahaha
And Young Mula Baby, can't forget that
How would you do that?
I beat that track 'til that bitch be black
It's Weezy F. the monster, even F your mama
Even ex your mama, leave you next to mama
You are so pussy gonorrhea's your aroma
Blind gynecologist could see that your vagina
Me, me, me turn beef to bologna
And you go around me like a Honda
Better yet she ride me like Travis Pastrana
Fuck the X Games, it's ecstasy games
Show me a mirror 'cause I'm so glad to meet Wayne
And I'm feeling myself, So fly shawty think I really fly stealths
But I'm so paid shawty I could really buy stealths
But I'm feeling my belt, I'm feeling my sneaks 'cause
I ain't never seen them on anybody
Got the Semi by me for anybody
Yeah I'm from uptown, yeah I'm from uptown
Eastside"
4,30 Minutes to New Orleans,2011,Tear Drop Tune 4 (2011),Hip Hop|R&B,Lil Wayne,"Ok, Gucci backpack, fresh black Adidas
I'm rolling on a pill, rolling up some reefers
Declining all the Keishas, replying to the Kims
Still knocking boots like hammers on timbs
I'm a motherfucker baby, Weezy F. Baby
Yeah I get it wet and I keep it wet baby
I can make a dyke say she leaving that lady
I can make a lady say she leaving that pussy ass nigga
That gave her that baby, now she with
Weezy F., Weezy F., Weezy F., Weezy F. Baby
Hahaha, Weezy F. Baby, hahaha, yeah
Whatcha gon', whatcha gon', whatcha gon' do?
When Nina Ross come and put that pussy on you
You probably still a virgin, I'mma bust your cherry
And I'mma come through in something so cherry
And I'm sittin' on Pirellis, pumpin Machiavelli
Showed you girlfriend my house she think I live in a telly
Just bought a jet I'm 'bout to take that bitch to L.A
Bitch I never met I'm 'bout to meet that bitch in L.A
Ooh, I'm feeling myself, I'm so fly shawty think I really fly stealths
I'm so paid shawty I could really buy stealths
And I'm feeling my belt, I'm feeling my sneaks
'Cause I don't see them on anybody
Got the Semi by me for anybody
Yeah I'm from uptown, yeah I'm from uptown, yeah I'm from uptown
Eastside, I'm lighting up two blunts at one time
And I thank God I can say fuck one time
I'm sippin' out of two cups at one time
And I thank God I can say fuck one time
Fuck one time, fuck one time, fuck one time, thank God
Loui V. bag, all black hammer
Loui V. shoes with the Loui bandana
The Loui phone case with the sidekick case
Might put L.V. on the side of my bitch face
Man I'm a dog, I go so hard
Man I'm a dog, 'bout to come in your yard
'Bout to, 'bout to cum in your lady
Weezy F., Weezy F., Weezy F. Baby, hahaha
Weezy F., Weezy F., Weezy F. Baby, hahaha
And Young Mula Baby, can't forget that
How would you do that?
I beat that track 'til that bitch be black
It's Weezy F. the monster, even F your mama
Even ex your mama, leave you next to mama
You are so pussy gonorrhea's your aroma
Blind gynecologist could see that your vagina
Me, me, me turn beef to bologna
And you go around me like a Honda
Better yet she ride me like Travis Pastrana
Fuck the X Games, it's ecstasy games
Show me a mirror 'cause I'm so glad to meet Wayne
And I'm feeling myself, So fly shawty think I really fly stealths
But I'm so paid shawty I could really buy stealths
But I'm feeling my belt, I'm feeling my sneaks 'cause
I ain't never seen them on anybody
Got the Semi by me for anybody
Yeah I'm from uptown, yeah I'm from uptown
Eastside"
5,500 Degreez,2002,500 Degreez (2002),Hip Hop|R&B,Lil Wayne,"It's the real shit, yeah
500 Degreez this time biotch
Yes sir, you already know
You see me? I eat, sleep, shit, and talk snaps; so fuck rap
Man I got weed, pills, pistols, all crack
Bitch niggas where ya hearts at?
Y'all ain't stuntin' like us
Bitch niggas where ya cars at?
They like, ""Wayne why the fuck you dressed in all black?""
I'm about to bring CMR back
And all the lames, we done lost that
And all we got is Weezy, Weezy, and Lil' Weezy to fall back
I'm about to lock it from the summer to the fall and back
""Its Weezy baby!"" The ballers back
And the wheels on my car you got all of that
Stop playing, I've been balling jack
You don't want my glock spraying - I hit all them cats
You don't want my stomach ache - I shit on them cats
I get all them gats - Fresh and B it's all a rap!
If I'm the only Hot Boy what do you call that?
You don't want to fuck with Weezy
You don't want to fuck with Weezy
Bitch what? I'll bust ya ass up
Don't even go there round
Niggas get your cash up
We probably need to clash up
And shit got me 'bout ass up
They finding niggas in they shit with they ass up
It ain't October 31st but we gone mask up - and guess what
And I heard they got a nice chain
And for the right price I'll bust the right brain
And mommy hot cause pull up in that white thang
Yo nigga might be fly but I still get trifling
Riding through the city just me and my friend
Friday night special, professional tight aim
A gangsta is who you hearing
Me in my building with 20 bricks in the ceiling
I'm more real than, I got more scrill than
Got more skill than them there
I'm a Cash Money Millionaire
You don't want to fuck with Weezy
You don't want to fuck with Weezy
Hot Boy, Hot, Hot, Hot Boy, Hot, Hot, Hot Boy
Hot, Hot, Hot Boy
Baby let me get the keys to the rover
No, let me get the keys to the house in Eastover
So I can throw a 500 Degreez platinum party
Than the after party
Me and my Squad stomping in this bitch
Fuck a bachelor party
Don't go to rapper parties - I'm no rapper man
But when the homies come home we throw a monster jam
And all my people tote chrome - we some monsters man
We gone mob to the promise land
I bought big - I'm a Tymer man
Son of a Stunna - still a girl fuck with a hustler!
Weezy keep it gutter for ya Baby Bubba
Baby blue Mercedes Coupe - Got it bullet proof
Make me shoot my 80 duke at your fucking roof
You're fucking with a big dog, nigga fucking woof
Mr. S-Fucking-Q - I'm the fucking truth
Three stripes, baby nice, lot of ice fucking ooohf!
That's 500 Degreez!
You don't want to fuck with Weezy
You don't want to fuck with Weezy
Hot Boy, Hot, Hot, Hot Boy, Hot, Hot, Hot Boy
Hot, Hot, Hot Boy
Bitch get your mind right, Bitch get your mind right"
6,6 Foot 7 Foot,2011,Tear Drop Tune 4 (2011),Hip Hop|R&B,Lil Wayne,"Six-foot, seven-foot, eight-foot bunch
Six-foot, seven-foot, eight-foot bunch
Excuse my charisma, vodka with a spritzer
Swagger down pat, call my shit Patricia
Young Money militia, and I am the commissioner
You don't want start Weezy, 'cause the F is for ""Finisher""
So misunderstood, but what's a World without enigma?
Two bitches at the same time, synchronized swimmers
Got the girl twisted 'cause she open when you twist her
Never met the bitch, but I fuck her like I missed her
Life is the bitch, and death is her sister
Sleep is the cousin, what a fuckin' family picture
You know father time, we all know mother nature
It's all in the family, but I am of no relation
No matter who's buying, I'm a celebration
Black and white diamonds, fuck segregation
Fuck that shit, my money up, you niggas just Honey Nut
Young Money running shit and you niggas just runner-ups
I don't feel I done enough, so I'ma keep on doing this shit
Lil Tunechi or Young Tunafish
Six-foot, seven-foot, eight-foot bunch
Six-foot, seven-foot, eight-foot bunch
I'm going back in
Okay, I lost my mind, it's somewhere out there stranded
I think you stand under me if you don't understand me
Had my heart broken by this woman named Tammy
But hoes gon' be hoes, so I couldn't blame Tammy
Just talked to moms, told her she the sweetest
I beat the beat up, call it self defense
Swear man, I be seeing through these niggas like sequins
Niggas think they He-Men, pow, pow, the end
Talking to myself because I am my own consultant
Married to the money, fuck the world, that's adultery
You full of shit, you close your mouth and let yo ass talk
Young Money eating, all you haters do is add salt
Stop playing, bitch, I got this game on deadbolt
Mind so sharp, I fuck around and cut my head off
Real nigga all day and tomorrow
But these muthafuckas talking crazy like they jaw broke
Glass half empty, half full, I'll spill ya
Try me and run into a wall, outfielder
You know I'ma ball till they turn off the field lights
The fruits of my labor, I enjoy 'em while they still ripe
Bitch, stop playing, I do it like a king do
If these niggas animals, then I'ma have a mink soon
Tell 'em bitches I say put my name on the wall
I speak the truth, but I guess that's a foreign language to y'all
And I call it like I see it, and my glasses on
But most of y'all don't get the picture 'less the flash is on
Satisfied with nothing, you don't know the half of it
Young Money, Cash Money
Paper chasing, tell that paper, ""Look, I'm right behind ya""
Bitch, real G's move in silence like lasagna
People say I'm borderline crazy, sorta kinda
Woman of my dreams, I don't sleep so I can't find her
You niggas are gelatin, peanuts to an elephant
I got through that sentence like a subject and a predicate
Yeah, with a swag you would kill for
Money too strong, pockets on bodybuilder
Jumped in a wishing well, now wish me well
Tell 'em kiss my ass, call it kiss and tell
Word to my mama, I'm out of my lima bean
Don't wanna see what that drama mean, get some Dramamine
Llama scream, hotter than summer sun on a Ghana queen
Now all I want is hits, bitch, Wayne signed a fiend
I played the side for you niggas that's tryna front, and see
Son of Gunz, Son of Sam, you niggas the son of me
Pause for this dumber speech, I glow like Buddha
Disturb me, and you'll be all over the flow like Luda
Bitch, I flow like scuba, bitch, I'm bald like Cuba
And I keep a killer ho, she gon' blow right through ya
I be macking, 'bout my stacking, now I pack like a mover
Shout to ratchet for backing out on behalf of my shooter
Niggas think they high as I, I come laugh at your ruler
Cash Money cold, bitch, but our actions is cooler
Wayne, these niggas out they mind
I done told these fuck niggas, so many times
That I keep these bucks steady on my mind
Tuck these, I fuck these on your mind, pause
To feed them, on my grind, did I get a little love?
Keep throwing my sign in the middle
Hit 'em up, piece on my side, 'cause ain't no peace on my side, bitch
I'm a man, I visit urinals abroad
Tune told me to, I'm shooting when the funeral outside
I'm uptown, thoroughbred, a BX nigga, ya heard?
Gunna"
7,6 Foot 7 Foot,2011,Tha Carter IV (2011),Hip Hop|R&B,Lil Wayne,"Six-foot, seven-foot, eight-foot bunch
Six-foot, seven-foot, eight-foot bunch
Excuse my charisma, vodka with a spritzer
Swagger down pat, call my shit Patricia
Young Money militia, and I am the commissioner
You don't want start Weezy, 'cause the F is for ""Finisher""
So misunderstood, but what's a World without enigma?
Two bitches at the same time, synchronized swimmers
Got the girl twisted 'cause she open when you twist her
Never met the bitch, but I fuck her like I missed her
Life is the bitch, and death is her sister
Sleep is the cousin, what a fuckin' family picture
You know father time, we all know mother nature
It's all in the family, but I am of no relation
No matter who's buying, I'm a celebration
Black and white diamonds, fuck segregation
Fuck that shit, my money up, you niggas just Honey Nut
Young Money running shit and you niggas just runner-ups
I don't feel I done enough, so I'ma keep on doing this shit
Lil Tunechi or Young Tunafish
Six-foot, seven-foot, eight-foot bunch
Six-foot, seven-foot, eight-foot bunch
I'm going back in
Okay, I lost my mind, it's somewhere out there stranded
I think you stand under me if you don't understand me
Had my heart broken by this woman named Tammy
But hoes gon' be hoes, so I couldn't blame Tammy
Just talked to moms, told her she the sweetest
I beat the beat up, call it self defense
Swear man, I be seeing through these niggas like sequins
Niggas think they He-Men, pow, pow, the end
Talking to myself because I am my own consultant
Married to the money, fuck the world, that's adultery
You full of shit, you close your mouth and let yo ass talk
Young Money eating, all you haters do is add salt
Stop playing, bitch, I got this game on deadbolt
Mind so sharp, I fuck around and cut my head off
Real nigga all day and tomorrow
But these muthafuckas talking crazy like they jaw broke
Glass half empty, half full, I'll spill ya
Try me and run into a wall, outfielder
You know I'ma ball till they turn off the field lights
The fruits of my labor, I enjoy 'em while they still ripe
Bitch, stop playing, I do it like a king do
If these niggas animals, then I'ma have a mink soon
Tell 'em bitches I say put my name on the wall
I speak the truth, but I guess that's a foreign language to y'all
And I call it like I see it, and my glasses on
But most of y'all don't get the picture 'less the flash is on
Satisfied with nothing, you don't know the half of it
Young Money, Cash Money
Paper chasing, tell that paper, ""Look, I'm right behind ya""
Bitch, real G's move in silence like lasagna
People say I'm borderline crazy, sorta kinda
Woman of my dreams, I don't sleep so I can't find her
You niggas are gelatin, peanuts to an elephant
I got through that sentence like a subject and a predicate
Yeah, with a swag you would kill for
Money too strong, pockets on bodybuilder
Jumped in a wishing well, now wish me well
Tell 'em kiss my ass, call it kiss and tell
Word to my mama, I'm out of my lima bean
Don't wanna see what that drama mean, get some Dramamine
Llama scream, hotter than summer sun on a Ghana queen
Now all I want is hits, bitch, Wayne signed a fiend
I played the side for you niggas that's tryna front, and see
Son of Gunz, Son of Sam, you niggas the son of me
Pause for this dumber speech, I glow like Buddha
Disturb me, and you'll be all over the flow like Luda
Bitch, I flow like scuba, bitch, I'm bald like Cuba
And I keep a killer ho, she gon' blow right through ya
I be macking, 'bout my stacking, now I pack like a mover
Shout to ratchet for backing out on behalf of my shooter
Niggas think they high as I, I come laugh at your ruler
Cash Money cold, bitch, but our actions is cooler
Wayne, these niggas out they mind
I done told these fuck niggas, so many times
That I keep these bucks steady on my mind
Tuck these, I fuck these on your mind, pause
To feed them, on my grind, did I get a little love?
Keep throwing my sign in the middle
Hit 'em up, piece on my side, 'cause ain't no peace on my side, bitch
I'm a man, I visit urinals abroad
Tune told me to, I'm shooting when the funeral outside
I'm uptown, thoroughbred, a BX nigga, ya heard?
Gunna"
8,A Milli,2008,Da Drought Is Over Part 5 (2008),Hip Hop|R&B,Lil Wayne,"Young Money
Ya dig
Yeah, Mac, I'm going in
A millionaire, I'm a Young Money millionaire
Tougher than Nigerian hair
My criteria compared to your career, this isn't fair
I'm a venereal disease like a menstrual bleed
Through the pencil and leak
On the sheet of the tablet in my mind
'Cause I don't write shit, 'cause I ain't got time
'Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-ch-ch-ch-chopper
Sister, brother, son, daughter, father, motherfucka, coppa
Got the Maserati dancin' on the bridge, pussy poppin'
Tell the coppa's, ha-ha-ha-ha
You can't catch 'em, you can't stop 'em
I go by them goon rules
If you can't beat 'em, then you prop 'em
You can't man 'em, then you mop 'em
You can't stand 'em, then you drop 'em
You pop em, 'cause we pop 'em like Orville Redenbacher
Motherfucka, I'm ill... yeah
A million here, a million there
Sicilian bitch with long hair and coke in her derriere
Like smokin' the thinnest air, I open the Lamborghini
Hopin' them crackers see me like, ""Look at that bastard Weezy""
He's a beast, he's a dog, he's a motherfuckin' problem
Okay, you're a goon, but what's a goon to a goblin?
Nothin', nothin', you ain't scarin' nothin'
On some faggot bullshit, call 'em Dennis Rodman
Call me what you want, bitch
Call me on my Sidekick
Never answer when it's private
Damn, I hate a shy bitch
Don't you hate a shy bitch?
Yeah, I ate a shy bitch
And she ain't shy no more, she changed her name to my bitch
Ha-ha, yeah, nigga, that's my bitch
So when she ask for the money when you through
Don't be surprised, bitch
It ain't trickin' if you got it
But you like a bitch with no ass, you ain't got shit
Motherfucka, I'm ill, not sick
And I'm okay, but my watch sick
Yeah, my drop sick, yeah, my Glock sick
And my knot dick
I'm ill
Motherfucka, I'm ill... yeah, see
They say I'm rappin' like Big, Jay, and Tupac
Andre 3000, where is Erykah Badu at?
Who that? Who that say they gonna beat Lil Wayne?
My name ain't Bic, but I keep that flame, man
Who that wanna do that, boy?
Ya knew that true the swallow
And I be the shit, now you got loose bowels
I don't owe you like two vowels
But I would like you to pay me by the hour, ha-ha
And I'd rather be pushin' flowers
Than to be in the pen sharin' showers
Tony told us this world was ours
And the Bible told every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches like Mike Lowry
Even Gwen Stefani said she couldn't doubt me
Motherfucka, I say life ain't shit without me
Chrome lips pokin' out the coupe, look like it's poutin'
I do what I do, and you do what you can do about it
Bitch, I can turn a crack rock into a mountain, dare me
Don't you compare me, 'cause there ain't nobody near me
They don't see but they hear me, they don't feel me but they fear me
I'm illy
C3, 3P"
9,A Milli,2008,Tha Carter III (2008),Hip Hop|R&B,Lil Wayne,"Young Money
Ya dig
Yeah, Mac, I'm going in
A millionaire, I'm a Young Money millionaire
Tougher than Nigerian hair
My criteria compared to your career, this isn't fair
I'm a venereal disease like a menstrual bleed
Through the pencil and leak
On the sheet of the tablet in my mind
'Cause I don't write shit, 'cause I ain't got time
'Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-ch-ch-ch-chopper
Sister, brother, son, daughter, father, motherfucka, coppa
Got the Maserati dancin' on the bridge, pussy poppin'
Tell the coppa's, ha-ha-ha-ha
You can't catch 'em, you can't stop 'em
I go by them goon rules
If you can't beat 'em, then you prop 'em
You can't man 'em, then you mop 'em
You can't stand 'em, then you drop 'em
You pop em, 'cause we pop 'em like Orville Redenbacher
Motherfucka, I'm ill... yeah
A million here, a million there
Sicilian bitch with long hair and coke in her derriere
Like smokin' the thinnest air, I open the Lamborghini
Hopin' them crackers see me like, ""Look at that bastard Weezy""
He's a beast, he's a dog, he's a motherfuckin' problem
Okay, you're a goon, but what's a goon to a goblin?
Nothin', nothin', you ain't scarin' nothin'
On some faggot bullshit, call 'em Dennis Rodman
Call me what you want, bitch
Call me on my Sidekick
Never answer when it's private
Damn, I hate a shy bitch
Don't you hate a shy bitch?
Yeah, I ate a shy bitch
And she ain't shy no more, she changed her name to my bitch
Ha-ha, yeah, nigga, that's my bitch
So when she ask for the money when you through
Don't be surprised, bitch
It ain't trickin' if you got it
But you like a bitch with no ass, you ain't got shit
Motherfucka, I'm ill, not sick
And I'm okay, but my watch sick
Yeah, my drop sick, yeah, my Glock sick
And my knot dick
I'm ill
Motherfucka, I'm ill... yeah, see
They say I'm rappin' like Big, Jay, and Tupac
Andre 3000, where is Erykah Badu at?
Who that? Who that say they gonna beat Lil Wayne?
My name ain't Bic, but I keep that flame, man
Who that wanna do that, boy?
Ya knew that true the swallow
And I be the shit, now you got loose bowels
I don't owe you like two vowels
But I would like you to pay me by the hour, ha-ha
And I'd rather be pushin' flowers
Than to be in the pen sharin' showers
Tony told us this world was ours
And the Bible told every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches like Mike Lowry
Even Gwen Stefani said she couldn't doubt me
Motherfucka, I say life ain't shit without me
Chrome lips pokin' out the coupe, look like it's poutin'
I do what I do, and you do what you can do about it
Bitch, I can turn a crack rock into a mountain, dare me
Don't you compare me, 'cause there ain't nobody near me
They don't see but they hear me, they don't feel me but they fear me
I'm illy
C3, 3P"
