,song,year,album,genre,artist,lyric
10,Guess Who's Back (Alternative Mix),1997,18th Letter (1997),,Rakim,"Once again back it's the incredible""
Yeah, yeah
It's the return of the Wild Style fashionist
Smashin hits, make it hard to adapt to this
Put pizazz and jazz in this, and cash in this
Mastered this, flash this and make 'em clap to this
DJ's throw on cuts and obey the crowd
Just pump the volume up, and play it loud
Hip-Hop's embedded, before I said I wouldn't let it
But me and the microphone is still magnetic
Straight off the top, I knew I'd be forced to rock
Dancefloors just stop, the spot's scorchin hot
Hoping I open Rakim Allah seminars
Massage at the bar smokin' ten dollar cigars
While I admire ?, with more vision than TV's
I find it easy catchin diabetes from fly sweeties
Sit back and wait to hear a slammin' track
Rockin' jams by popular demand, I'm back
I control the crowd, you know I hold it down
When it drop you know it's jiggy when you hear the sound
From town to town, until it's world renowned
And I rock New York City all year around
Check it out
It's on so you can swerve when it's heard in clubs
Thought patterns displayed on Persian rugs
Equations are drawn up in paisley form
Mic it stay warm, my flow is Evian
Deep as a Nautilus, you stay dipped in Ra style
From the shores of Long Island to Panama Canal
Intellect pitches new trends like a clothes designer
I'm in effect, quicker than medicines in China
Split the mic open fill it with somethin' potent to go in
And take a toke then, mental planes start floatin
Hot science is smokin' altitudes cause chokin
Product is hypnotic you're soakin and still smokin'
Showin better scenes than grams of amphetamines
Plans to scheme, means I'll forever fiend
Long as the mic is loud and the volume is pumpin
I'ma move crowds to 2000
Yo, my rhymes and lyrics, find spirits like a seance
Since fat Cray-ons, I write and display chaos
My plan is ?, the diagram know where the damage
I take advantage, until your crowd go bananas
What a rush I hear cuts and I lust to touch
Microphones get clutches by the illustrious
Word spread I inherited, many ways to say the unsaid
Born with three 7's in my head
In time no one can seem to blow your mind as far as this
To find you'll need philosophers and anthropologists
Astrologists, professors from your smartest colleges
With knowledge and scholarships, when Ra be droppin' this
Some of the things I know, will be in your next Bible
When I die go bury me and my notebook in Cairo
With the great God from Egypt manifest was write rhymes
Align with the stars, I come back to bless the mic
""Once again, back it's the incredible""
Word up, Rakim Allah the Microphone Fiend is back, ya know what I mean?
""Rakim Allah""
Till death do us part
""Once again, back it's the incredible""
It's on
""Rakim Allah""
CD sample
Ra sample in sequence to 3:50
""Once again back it's the incredible
The incredible, the incredible
The incredible...
Once again back it's the incredible
Rhyme animal, the incredible..."""
11,Holy Are U,2009,The Seventh Seal (2009),,Rakim,"Holy are you
Holy are you
There is no God but you (ah huh)
There is no God but you
(I need to talk to y'all for a minute)
Praised be the Lord
(And be serious for a minute)
Holy are you (here it is)
Holy are you
There is no God but you
There is no God but you (Rakim Allah)
There is no God (G-O-D, the God MC)
Praised be the Lord (Yeah)
For those who find it hard to believe, and it is
Why they call me the God MC, the lyricist
Trace this style to the roots from Genesis
The world wonder, of still standing like pyramids
Design so vivid, every brick it got a story to tell
My rhyme flow different like a hieroglyphic
Mind prolific, infinite, like mathematic
The first language, now add that, and add graphics (Go 'head)
Then go let the blocks know it's the gospel
Lifes new manual, so watch close
The new Michaelangelo or Pablo Picasso
Prepared to show you the cosmos and rhyme flows
Even my lyrical metaphysical
What this will do is help you get to your spiritual pinnacle
You find your mind too far-fetched for it to fathom
I bring the darkness to the light, split the atom
It's like watching the big bang theory emerge
I take titles, bond them to reveal new words
They want a clear view
From the farthest and the darkest corners in the universe
To a corner near you
A pharaoh in ghetto apparel, stay blinged up
Fort Knox display, a modern day King Tut
Wrapped tight, rap like I've been preserved in time
Spit the holy water, then touch it and turn it to wine
It's the God
Holy are you
Holy are you
There is no God but you (I, I am the Alpha and Omega)
There is no God but you (you are not what you heard)
Praised be the Lord (you don't even know what you once were)
We were children of the most high, so we fell
From paradise to holy hell
Probably descendants of the Holy Grail
Another part of history they won't reveal
Times'll only tell
You waiting for Judgment? It came
In the form of a thug in the game
To create a strong position, there's blood in my vein
The chemical is identical, we one and the same
With seven letters in all three of my government names
Walk on water? Nah, neither did Jesus
It's a parable to make followers and readers believers
From Egypt to Budapest, Rakim is the truest left
Understand the Scriptures like the minister Louis F
I told you who God is, you ignored me like most the prophets
Jesus, Solomon, Abraham, Moses and Muhammad
I showed the scholars, we'll fulfill the broken promise
I spit this truth to predict the future like Nostradamus
Like Revelations, I'm hoping my quotes reveal
The seven spirits of God when I open the seal
Interpret the holy Quran, these flows will guide you
Translate the Torah, and decode the Bible
Warn the elders in the mosques, masons, and the law
The seven churches, the synagogues, it's the Renaissance
Skin is bronze, like the Messiah
Rakim Allah's 'bout to reveal a bigger secret than time and the God
Holy are you
Holy are you
There is no God but you (I want to challenge you)
There is no God but you (and soon I will challenge the talents of the Lord)
Praised be the Lord (I, I am the Alpha and Omega)
Rakim Allah
Peace"
12,How I Get Down,1999,The Master (1999),,Rakim,"(Rakim)
Before the dough came, my whole aim, was blow like propane
Control the whole domain, and then show no shame
Make rappers go ? and they so lame, playin' with no game
Put 'em on the lil plane till they can't claim no fame
I got, the range, better, stay in the slow lane
I make the flow change from hurricanes to a slow rain
Your thoughts are so plane, I rearrange your whole frame
Until my whole name grow out your brain like Rogaine
Letter by letter, I put words together
Once merged, apart never, they be heard forever
And then I grab a pen and stab him in his abdomen
And smash him in, throw his mic like a javelin
Then I explain verses, that remain on the surface
At times it get deep, but I never defeat the purpose
Never go out, to go the dough route, forever hold out
I never sold out, for any amount, no doubt
Chorus: Rakim (repeat 2X)
That's how I get down, so tell me how you like that
I hit the town, hold it down on a tight track
I start a party now - everybody like rap
Haters are mad 'cause they gave the R the mic back
(Rakim)
I like to hang where e'rythang seem to happen at (y'know?)
It's Ra's habitat, I'm like that czar Arafat
And yes I have a gat, snap like a Israeli
A terrorist I never miss blowin' up kids daily
I step to writers, and let my virus hurt the closest
I'm sick as hepatitis and worse than tuberculosis
Pull out a pen, like a grenade, and drop it quick
I strike again and I'ma get paid, exotic shit
You know the God ra be, hot as the Mojave
Swing like King Usabi, my posse be kamikaze
On the corners like I'm homeless and I, don't know where home is
The bonus, is where the next open microphone is
Me and my team, vision like a radar screen
Intervene and yo, cut the mic off, cause Ra fiend
To show the whole world some of the things I seen
Then blow it up, like Edi Amin, yaknahmean?
(Rakim)
I do a thang thang, I write the songs they sing
Make sure that they swing, from New York to Beijing
Put your thoughts in the sling and your brain is gangrene
Pull in the ring, repeatin and sayin' the same thing
Xerox, zero, no match, you ditto
Copy machine, couldn't reprint my ??
My new style, that I produce now's beyond two-thou'
I knew how, since a juvenile, to make a ka-pow
When the night's fallin', I can hear the mic callin
I like ballin, I cut back like Mic Jordan
This is for y'all while I'm spittin' literatures
Lyrics'll ball like Allen Iverson dribble the ball
They hopeless - whoever approaches my high explosives
My vision sadicious, and freestyle's ferocious
I wrote this, words flew over my head like a locust
I turned the beat up, sat back, and stayed focused"
13,How To Emcee,2009,The Seventh Seal (2009),,Rakim,"Look what y'all made me do
This is your koran or bible
To be a true emcee icon or idol
The contents you put in your songs are vital
Like training for the ufc you want a title
Slam thoughts on a canvas flip 'em and pin 'em metaphors and similes and synonyms in em
Spit heat around the town the more you get it heard till you spit at 2000 miles before it hit a curve
Then flood your rhymes and your rap pages word play punch lines and catch phrases
Heat sports with players and ballers new game street talk straight off the corners new slang
I got heat for crowds for those that pursuit it
Spitters I show you flow till your vocals are through it
I m showing you freestyle just focus into it
If you a gee ill show you how to cope when you do it
Forever sick like catching aids is
In a class of greatness for magic phrases
My predicates last for pages every letter fit trend setter like fashion statements
My quotes get a shrine in the hood forever
I wrote some of the illest rhymes ever put together
Soon as I make 'em rappers take 'em analyze 'em for days and para phrase em
I'm back hip hoppers
I back my scripts and documents
Raps hit the block it's a wrap it's the apocalypse
The hood give my rap flow names like nine eleven and crack cocaine
I hit the building it gets hotter in em
It's like birds most rappers don't know how to flip em
I got hip 'em get hop and show 'em how to spit 'em I bust a rhyme then I school 'em for for free I scholarship em
Chorur:song the competition know the deal your not ready now
Because your dealing with the R know how it's going down this is it your so sick with your skills your flow goes right in you can kill rap
Its hard since you can flip it isn't it bars its infinite so ra deliver it far different
Hard lyric and part instruments start spitting the articulate y'all rhythms get
Till every syllable you drop is pivotal
It's not original it's not as memorable
Ill lyrical till hes so popular they sick of you
Pandemic a threat level five its critical
Kill 'em off with a word like euthanasia
Till it spread to the youth in asia
In the booth I'm major my music monumental I'm a mogul
You gonna make sense I'm gonna show you
You got to put the life in them lines make the deaf hear sight to the make your flow tighter brighter design
So if the mic is your grind then biting s a crime especially if a ghost writers writing your rhymes.
Chorus : it don matter if I ain't on the page
You gonna tell me what you want
I give it to you the way you want it show you how to flow and how to rip any phrase you you want you just keep your eye on me I show you how to emcee
If its wack ordinary displays you want tell what you want I give it to you the way you want show you how to flow and how to rip any stage you on I can show you how to emcee like I got a degree"
14,I Ain't No Joke,2008,"The Archive: Live, Lost & Found (2008)",,Rakim,"I ain't no joke, I use to let the mic smoke
Now I slam it when I'm done and make sure it's broke
When I'm gone no one gets on 'cause I won't let
Nobody press up and mess up the seen I set
I like to stand in a crowd and watch the people wonder damn
But think about it then you'll understand
I'm just an addict addicted to music
Maybe it's a habit, I gotta use it
Even if it's jazz or the quiet storm
I hook a beat up convert it into hip-hop form
Write a rhyme in graffitti in every show you see me in
Deep concentration, 'cause I'm no comedian
Jokers are wild if you wanna be tamed
I treat you like a child then you're gonna be named
Another enemy, not even a friend of me
'Cause you'll get fried in the end when you pretend to be
Competin' 'cause I just put your mind on pause
And I complete when - you compare my rhyme wit yours
I wake you up and as I stare in your face you seem stunned
Remember me, the one you got your idea from
But soon you start to suffer, the tune'll get rougher
When you start to stutter that's when you had enuff of
Biting, it'll make you choke, you can't provoke
You can't cope, you should've broke because I ain't no joke
I got a question, as serious as cancer
Who can keep the average dancer
Hyper as a heart attack nobody smiling
'Cause you're expressing the rhyme that I'm styling
This is what we all sit down to write
You can't make it so you take it home, break it and bite
Use pieces and bits of all the hip-hop hits
Get the style down pat then it's time to switch
Put my tape on pause and add some more to yours
Then you fake it you're ready for the neighborhood chores
The E-M-C-E-E don't even try to be
When you come up to speak, don't even lie to me
You like to exaggerate, dream and imaginate
Then change the rhyme around, that can aggravate me
So when you see me come up, freeze
Or you'll be one of those 7 MC's
They think that I'm a new jack but only if they knew that
They who think wrong are they who can't do that
Style that I'm doing, they might ruin
Patterns and paragraphs based on you and
Your offbeat DJ, if anything he play
Sound familiar, I'll wait till E say
Play 'em, so I'ma have to diss and bro
You could get a smack for this, I ain't no joke
I hold the microphone like a grudge
B'll hold the record so the needle don't budge
I hold a conversation 'cause when I invent
I nominated my DJ to president
When I'm see I'll, keep a freestyle, going steadily
So pucker up and whistle my melody
But whatever you do, don't miss one
They'll be another rough rhyme after this one
Before you know it, you're following and fiending
Waiting for the punchline to get the meaning
Like before the middle of my story I'm telling
Nobody beats the R so stop yelling
Save it, put it in your pocket for later
'Cause I'm moving the crowd and B'll wreck the fader
No interruptions till the mic is broke
When I'm gone, then you can joke
'Cause everything is real on a serious tip
Keep playing and I varies quick
And take you for a walk through hell
Freeze your dome then watch your eyeballs swell
Guide you out of triple stage darkness
When it get dark again then I'ma spark this
Microphone 'cause the heat is on, you see smoke
Then I finish when the beat is gone, I'm no joke"
15,I Know,1999,The Master (1999),,Rakim,"(1st verse)
Aye yo, who's the most explosive one yet?
The a roundest one left
Who flows express to them rhythm drum set ain't done yet?
Flow like a trumpet to your eardrum are deaf
Who pose a threat?
Yo- who's more ferocious- none yet
To the night damn set mic trends and life ends
In sight, I see the whole world through a tight lens
Rhymes I write wins and kept a white Benz
Spend G's like hundreds and hundreds like tens
I get paid, Black, but laid back with mild manners
When I flip it's the opposite of dark Bruce Banner
Out the lab with soul and melodies in your ear
And just when it all seem clear I disappear
All you gotta do is holler
Reappear like vol-la the street scholar
I'm 40 deep like Ali Baba
Give the mamas something to talk about in the beauty parlor
Keep it hot like lava, yeah
It's Rakim Allah
I know you find it hard to believe that
I am the genie of the mic an
I can do anything you wish but
Right now I'm commanding you to dance
(2nd verse)
Ready to dance y'all, my magic carpet's the dance floor
Last chance y'all even if you can't ball
What part don't you understand? Your wish is my command
And I'm a rock a jam by popular demand
You gone love this, it's marvelous, baby
It gotta thug's twist-it start to get crazy
It's off the meat rack- can't keep my peeps back
Speak raps and I freak tracks for these cats
I got a fetish for puttin' together words and letters
It ain't all about the cheddars and y'all know where my head is
Ghetto scriptures for my little brothers and sisters
And still get vicious for the thugs and the Misses
What I don't do is talk about the same old thing
When I come through, I drop it, and they gone swing
I bring the ladies joy until they make crazy noise
'Cause the beat's bangin'- I'm born to blaze, baby boy
I know I you find it hard to believe that
I am the genie of the mic an
I can do anything you wish but
Right now I'm commanding you to dance
(3rd verse)
The editor-forever more the predator, I said it all
I spread a war, like never before
Spit lead at yours like a ghetto braud raw at a?
She'll never pause
With raw metaphors, I set it off
But I just begun the best is yet to come
Blessed with a majestic tongue since I was young
But I was stressed for funds and obsessed with guns
Test the one, let Allah protect your son
Cause something musical magician, the ageiathic author
The microphone magician when I have a magic marker, a mentor
You can explore, every sentence is a tour
The inventor is more than adventure
You'll be blown away, and a zone?
It's so ill, I still grab the microphone and say
One of my own displays like I'm known to blaze
And I bet rhyme pays until I'm old and gray
I know you find it hard to believe that
I am the genie of the mic and
I can do anything wish but
Right now I'm commanding you to dance"
16,I Know You Got Soul,2008,"The Archive: Live, Lost & Found (2008)",,Rakim,"It's been a long time, I shouldn't have left you
Without a strong rhyme to step to
Think of how many weak shows you slept through
Time's up, I'm sorry I kept you
Thinking of this, you keep repeating you miss
The rhymes from the microphone soloist
And you sit by the radio, hand on the dial, soon
As you hear it, pump up the volume
Dance wit the speaker till you hear it blow,
Then plug in the headphone 'cause here it go
It's a 4 letter word when it's heard, it control
Your body to dance (You got it) soul,
Ditects the tempo like a red alert
Reaches your reflex, so let it work
When this is playing, you can't get stuck wit
The steps, so get set and I'm a still come up wit
A gift to be swift, follow the leader, the rhyme will go
Def wit the record that was mixed a long time ago
It can be done but only I can do it
For those that can dance and clap your hands to it
I start to think and then I sink
Into the paper like I was ink
When I'm writing, I'm trapped in between the lines,
I escape when I finish the rhyme...
I got soul
You got it (4x)
I know you got soul
Picture a mic, the stage is empty
A beat like this might tempt me
To pose, show my rings and my fat gold chain
Grab the mic like I'm on Soul Train
But I'll wait 'cause I mastered this
Let the others go first so the brothers don't miss
Eric B. break the sticks (you got it)
Rakim will begin when you make the mix
I'll experiment like a scientist
You wanna rhyme, you gotta sign my list
'Cause I'm a manifest and bless the mic I hold
You want it next? then you gotta have soul
'Cause if you ain't got it, I'm a make an encore
Take the mic, make the people respond for
The R, 'cause that's the way it'll have to be
If you wanna get on after me
Think about it, wait, erase your rhyme
Forget it and don't waste your time
'Cause I'll be in the crowd if you ain't controlling it
Drop the mic, you shouldn't be holding it
This is how it should be done
This style is identical to none
Some try to make it sound like this but you're getting me
So upset that I'm wet 'cause you're sweating me
I drip steam like a microphone fiend
Eager to MC is my theme
I get hype when I hear a drum roll
Rakim is on the mic and you know I got soul
You got it (5x)
I got soul (you got it) that's why I came
To teach those who can't say my name
First of all, I'm the soloist, the soul controller
Rakim gets stronger as I get older
Constant elevation causes expansion
I write my rhyme while I cool in my mansion
Then put it on tape and in the city I test it
Then on the radio the R's requested
You listen to it, the concept might break you
'Cause almost anyone can relate to...
Whoever's out of hand, I'm give him handles
Light 'em up, blow 'em out like candles
Or should I just let him melt?
Then give him a hand so they can see how it felt
I'm not bold just 'cause I rock gold
Rakim is on the mic and you know I got soul
You got it (4x)
Now I'm a stop to see what you got
Get off the mic before I get too hot
I want to see which posse can dance the best
It should be easy 'cause the beat is fresh
Now if your from Uptown, Brooklyn- bound,
The Bronx, Queens, or Long Island Sound,
Even other states come right and exact,
It ain't where you're from, it's where you're at
Since you came here, you have to show and prove
And do that dance until it don't move
'Cause all you need is soul self-esteem will release,
The rest is up to you, Rakim'll say peace
You got it (10x)"
17,I'll Be There,1999,The Master (1999),,Rakim,"I will always be there
I always be there for you
I will always be there
I'll be there
(1st verse)
I'm bout to meet my comrade on the busy Ave where we clash
Trying to see how much gritty cash this city has
Meantime harass every bitty that pass
And then here you come with your pretty ass
All petite like you make ends meet on Wall Street
Your for keeps couldn't find a woman more complete
You got your head on tight and when you talk I like
For me and you two different walks of life
I'm in the streets too much I pack the heat too much
Put too much trees in the Dutch and don't keep in touch
You try to get in contact I don't respond back
Where the god at come back smellin' like cognac
Baby beware I'm tryin' my best to be fair
Aye yo-the key here is repair this love we share
'Cause if we care we would prepare to see clear
Eye to eye we here as long as you be there
I will always be there
I will always be there for you
I will always be there
I'll be there
(2nd verse)
Yo, I'm startin' to understand it you like your evenings enchanted
Love is bond, organic- restaurants romantic
Want me to take your hand and take you around the planet
But I take advantage and take you for granted
Call collect explainin' why I ain't came yet
I ain't winnin' the game yet can I get a rain check
Blow me a kiss in the wind, I'm missin' again
Don't let your sisters and your friends tell you this is the end
Talk a hole in your head puttin' bugs in your ear
Make you role in your bed when your thug ain't there
Somewhere around ladies know I get lonely and proud
Open my file baby you should know me by now
Tryin' to get paid and stay away from old sites
Find my place in life plus I like to hold mics
It might be seven whole days and seven whole nights
But yo it's gonna be all right just hold tight
I will always be there
I will always be there for you
I will always be there
I'll always be there baby
(3rd verse)
Who said something good won't last forever
I know too much of any thing is ìwhateverî
Long as we have good and bad times together
Bad times make the good times that much better
Peaches and cream, diamonds and ice
You like pieces of dreams you shinin' in the night
Features of a Queen and your mind frame is tight
Timin' is right get ready for the time of your life
You speak about stackin' gees and havin' seeds
Apparently we know it's no guarantee
But losin' you boo who smooth as you
You unusual this is for the cool in you
And for the chill I will forever come real
Your appeal makes it hard to keep my love concealed
All it took was one look, one kiss, one meal
Now come feel, let's make this a done deal
I will always be there
I will always be there for you
I will always be there
I'll be there"
18,Intro,1997,18th Letter (1997),,Rakim,"(Interviewer, possibly Harry Allen)
What are you giving them back?
(Rakim)
Umm, I think what I'm givin' them back man is umm...
What they been waitin for yaknahmean? Umm...
Skills"
19,Intro,1999,The Master (1999),,Rakim,"(Interviewer, possibly Harry Allen)
What are you giving them back?
(Rakim)
Umm, I think what I'm givin' them back man is umm...
What they been waitin for yaknahmean? Umm...
Skills"
20,It's A Must,1999,The Master (1999),,Rakim,"(1st verse)
If I lay low and let the day go it'll slow my payroll
Aye-yo I'm a terrorize charge and slay shows
Ra slay flows go as far as the Barbados
On the turntable sound like tornadoes
My style is performed like tropical storms
Your not to get on the whole spot will get torn
I keep the metropolitan hollering and bring the dollars in
Keep the models following wise as King Solomon
Come slow through the jungle like an animal
Invade any land I go like General Hannibal
From Long Island to Queens light up the New York scenes
All the way to New Orleans and everything in between
Left to go bless a show in Mexico
Next Thing I know it's extra cold I see Eskimo's
Time to rock get it hot soon as I get in there
Spit in they ear so flow they froze and I disappear
It's a must that I bust any mic that you hand to me
It's inherited it runs in the family
(2nd verse)
They said I was a head of my time or either here before
To see the idea clear it takes a year or more
Now times that by the years I reign straight-seven
No hear for four years still multiplied by eleven
The silence's a set back make 'em regret that
One way to get back is violence and wet cats
But hold your head black or I'll never rap again
Just when I thought I was out they pulled me back in
Now that was two years ago and if cats start interfering
Then I'm a go back to the gat and racketeering
My sabotage is camaflouge and espionage
You ain't havin' Ra so don't test the god
I'm takin' all orders I can't afford extorters
I hit 'em in the head with a hundred dollars in quarters
So warn a friend tell 'em it's on again
If it's a freestyle bust in a park I want in
It's a must that I bust any mic that you hand to me
It's inherited it runs in the family
(3rd verse)
I managed to get paid for a decade now add three years on to that
Perform with a knack yes I was born to rap
The mic Lebanon Teflon don is back
I strike with better bombs and armed to attack
So reload the van go ahead let 'em in
Every tours a war and I'm on the road again
Suprise a town the place it's live and loud
We vibin' now I go wild and dive in the crowd
Never hit the ground they catch me and carry me around
Then put me right back on stage to shut it down
From New York to Cali, Japan and I-tali
I'm known as the microphone Muhammad Ali
I'm worldwide my brothers be biggin' me up
Keep the girls occupied lovin' diggin' me what
Ain't around when I come to town they mad glad
Like Saddaam they even say I'm the bomb in Baghdad
It's a must that I bust any mic that you hand to me
It's inherited it runs in the family"
21,It's Been A Long Time,1997,18th Letter (1997),,Rakim,"It' been a long time
Follow procedures the crowd couldn't wait to see this
Nobody been this long awaited since Jesus
Who wouldn't believe this I heard the word on the street is
I'm still one of the deepest on the mic since Adidas
They said I changed the times from the rhymes that I thought of
So I made some more to put the New World in order
With Mathematics, put your status above the average
And help you rappers, make paragraphs with graphics
'Cause new days is dawnin', new ways of peformin'
Brainstormin', I write and watch the night turn to mornin'
On and on and, I got the whole world respondin'
Rock, I keep it hot and blow the spot without warnin'
The Emperor, well known for, inventin' a sentence
Full of adventure, turnin' up the temperature
Rush with adrenaline, how long has it been again
To be in the state of mind that Rakim is in?
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
When I'm out proppin' either, hangin' or shoppin'
People see me stop and ask me when the album droppin'?
The wait is over, information like a soldier
Like I told ya, greater stronger, now that I'm older
I broke the, code of silence with overloads of talents
My only challenge, is not to explode in violence
I'm Asiatic, and blazin' microphones a habit
At least once during the course of a day, it's automatic
In ghetto apparel, mind of a Egyptian Pharaoh
Far from shallow, thoughts travel like an arrow
Allah's monotony, so far they can't stop me
You know, Ra want property like Mumar Khadafi
More thoughts than Bibles, recital taught disciples
A sawed off mic, so words scatter like a rifle
Thoughts that's trifle, I'm bustin' these for you
Aiyyo, technical difficulties is through
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
When I float at night, I show 'em new heights, I go to write
They know I strike with new prototypes to blow the mic
Critics and biters, don't know where my source of light is
Still leave authors and writers with arthritis
Cursed kids like the Pyramids when they found the style
First to ever let a rhyme flow down the Nile
The rebirth of hiphop'll be dropped now
'Cause the crowd didn't hear the original in a while
So be alarmed, what you bout to see is the bomb
Like, 3D in 'Nam, vivid like CD Rom
Info kept like ""Internet.com""
My note book's my bond like the Holy Qu'ran
Since I came in the door, said it before
But no I ain't down with Eric B no more
At night the open mic be invitin' me to rhyme
So yo I'm on line, it' been a long time
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim
It' been a long time
Rakim
It' been a long time
Rakim
..."
22,It's Been A Long Time (Suave House Mix),1997,18th Letter (1997),,Rakim,"It's been a long time
It's been a long time
It's been a long time
It's been a long time
Rakim the microphone soloist
Follow procedures the crowd couldn't wait to see this
Nobody been this long awaited since Jesus
Who wouldn't believe this I heard the word on the street is
I'm still one of the deepest on the mic since Adidas
They said I changed the times from the rhymes that I thought of
So I made some more to put the New World in Order
With Mathematics, put your status above the average
And help you rappers, make paragraphs with graphics
'Cause new days is dawnin', new ways of peformin'
Brain stormin', I write and watch the night turn to mornin'
On and on and, I got the whole world respondin'
Rock, I keep it hot and blow the spot without warnin'
The Emperor, well known for, inventin' a sentence
Full of adventure, turnin' up the temperature
Rush with adrenaline, how long has it been again
To be in the state of min'd that Rakim is in?
It's been a long time
Rakim, the microphone soloist
It's been a long time
It's been a long time
Rakim
When I'm out proppin', either, hangin' or shoppin'
People see me stop and ask me when the album droppin'
The wait is over, information like a soldier
Like I told ya, greater stronger, now that I'm older
I broke the, code of silence with overloads of talents
My only challenge, is not to explode in violence
I'm Asiatic, and blazin' microphones a habit
At least once durin' the course of a day, it's automatic
In ghetto apparel, mind of a Egyptian Pharaoh
Far from shallow, thoughts travel like an arrow
Allah's monotony, so far they can't stop me
You know, Ra want property like Mumar Khadafi
More thoughts than Bibles, recital, taught disciples
A sawed off mic, so words scatter like a rifle
Thoughts that's trifle, I'm bustin' these for you
Aiyyo, technical difficulties is through
It's been a long time
Rakim, the microphone soloist
It's been a long time
Rakim, the microphone soloist
It's been a long time
Rakim, the microphone soloist
It's been a long time
It's been a long time
When I float at night, I show 'em new heights, I go to write
They know I strike with new prototypes to blow the mic
Critics and biters, don't know where my source of light is
Still leave authors and writers with arthritis
Cursed kids like the Pyramids when they found the style
First to ever let a rhyme flow down the Nile
The rebirth of hip-hop'll be dropped now
'Cause the crowd didn't hear the original in a while
So be alarmed, what you 'bout to see is the bomb
Like, 3-D in' 'Nam, vivid like CD-Rom
My notebook's my bond like the Holy Quran
Since I came in the door, said it before
But no I ain't down with Eric B no more
At night the open mic be invitin' me to rhyme
So yo I'm online, it's been a long time
It's been a long time
It's been a long time
Rakim, the microphone soloist
It's been a long time
Rakim, the microphone soloist
It's been a long time
It's been a long time
It's been a long time
It's been a long time
It's been a long time"
23,It's Been a Long Time,2008,"The Archive: Live, Lost & Found (2008)",,Rakim,"It' been a long time
Follow procedures the crowd couldn't wait to see this
Nobody been this long awaited since Jesus
Who wouldn't believe this I heard the word on the street is
I'm still one of the deepest on the mic since Adidas
They said I changed the times from the rhymes that I thought of
So I made some more to put the New World in order
With Mathematics, put your status above the average
And help you rappers, make paragraphs with graphics
'Cause new days is dawnin', new ways of peformin'
Brainstormin', I write and watch the night turn to mornin'
On and on and, I got the whole world respondin'
Rock, I keep it hot and blow the spot without warnin'
The Emperor, well known for, inventin' a sentence
Full of adventure, turnin' up the temperature
Rush with adrenaline, how long has it been again
To be in the state of mind that Rakim is in?
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
When I'm out proppin' either, hangin' or shoppin'
People see me stop and ask me when the album droppin'?
The wait is over, information like a soldier
Like I told ya, greater stronger, now that I'm older
I broke the, code of silence with overloads of talents
My only challenge, is not to explode in violence
I'm Asiatic, and blazin' microphones a habit
At least once during the course of a day, it's automatic
In ghetto apparel, mind of a Egyptian Pharaoh
Far from shallow, thoughts travel like an arrow
Allah's monotony, so far they can't stop me
You know, Ra want property like Mumar Khadafi
More thoughts than Bibles, recital taught disciples
A sawed off mic, so words scatter like a rifle
Thoughts that's trifle, I'm bustin' these for you
Aiyyo, technical difficulties is through
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
When I float at night, I show 'em new heights, I go to write
They know I strike with new prototypes to blow the mic
Critics and biters, don't know where my source of light is
Still leave authors and writers with arthritis
Cursed kids like the Pyramids when they found the style
First to ever let a rhyme flow down the Nile
The rebirth of hiphop'll be dropped now
'Cause the crowd didn't hear the original in a while
So be alarmed, what you bout to see is the bomb
Like, 3D in 'Nam, vivid like CD Rom
Info kept like ""Internet.com""
My note book's my bond like the Holy Qu'ran
Since I came in the door, said it before
But no I ain't down with Eric B no more
At night the open mic be invitin' me to rhyme
So yo I'm on line, it' been a long time
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim, the microphone soloist
It' been a long time
Rakim, the, the microphone soloist
It' been a long time
Rakim
It' been a long time
Rakim
It' been a long time
Rakim
..."
