,song,year,album,genre,artist,lyric
0,(O.J.) Wake Up,1996,Tha Doggfather (1996),Hip Hop,Snoop Dogg,"(Snoop) Yeah man, this shit here gonna be bigger than the O.J. case
(Tray Deee) What?
(Snoop) His dick
*Laughter*
(Tray Deee) Another blast from the Long Beach section
Break gangsta shit (Wake up)
I thought these fools knew
(Verse 1: Tray Deee)
Out on the scout I'm about my papers
Cause ain't nobody doin' Deee no favors
I'm tryin' ta get major with minor risk
Maximisin the minimum of time is spent
On the heist, nice and easy believe me
I take mine and make mine extra cheesy
Keepin' niggas in a headlock
Undress em, press 'em down in a full nelson
I hit jacks off six packs of the crooked one
They slip and I'm bookin em
Fuck fingerprints, gimme from their fingertips
Chips to the neckline 'cause I got a Tec-9
Check mine like a pimp-main ho
So hope you only see me when my grip ain't low
I go up in ya like a skeleton
So S-N-double O-Please let 'em know the crew I'm bailin with
(Chorus: Snoop Doggy Dogg)
East-side LBC
Is what I claim but my game is DPG
And every hustler in my clique got to get his grip
And in my world a girl is considered a biiiiiitch
Is money all that makes you move?
You ain't doin' what'cha s'posed to so you gots ta prove
Somethin' to the ones you love but you needs ta know
If you ain't doin' it for yourself it don't matter d'ooh!
It was a wake up, wake up, wake up...
Just to wake up, wake up, wake up...
Wake up, wake up wake up...
Get up, get up, get up...
(Verse 2: Tray Deee)
I break fools off like leprosy
If they dare, you stare when they next to me
I'ma threat to whoever sweat my style
Hard gangsta aim to represent till death
Reality, you battle me you be in the dirt quick
I'm clever with whatever type of weapon I work with
The bare hand man sleeper
I even banked up and shank motherfuckers in the *?penta?*
I sanked a gang of tough fools in my time
So try me you're liable to lose on my line
The 44'll be what cracks ya head
'Cause that's exactly what I'm bout ta cap you with
I figured niggas gettin' soft like jellatine
So Doggy Dogg tell 'em all who we're sailin wit
(Chorus: Snoop Dogg)
East-side LBC
Is what I claim but my game is DPG
And every hustler in my clique got to get his grip
And in my world a girl is considered a biiiiiitch
Is money all that makes you move?
You ain't doin' what'cha s'posed to so you gots ta prove
Somethin' to the ones you love but you needs ta know
If you ain't doin' it for yourself it don't matter d'ooh!
It was a wake up, wake up, wake up...
Just to wake up, wake up, wake up...
I had to wake up, wake up wake up...
Get up, get up, get up...
(Verse 3: Snoop Dogg)
Uh, gonna work that motherfucker and do the percolatin
Cause Snoop Dogg came back with the head raider
Al Davis's? Nah nigga Tracy Davis
The Eastside Long Beach greatest
Criminal with style and boy you love that
Sit back relax and let me drop another rap
But this one's for the sisters and not the hoes
The ones who be groovin it on the step shows
Let a nigga in, I ain't diss ya friend
And like The Staples I make sure we do it again
But don't blow a nigga up or show a nigga up
And don't think a nigga sprung 'cause you know a nigga fuck
Love is a house and you got the key
So give it to a nigga like a D-O-double G
I'm from the...
(Chorus: Snoop Dogg)
East-side LBC
Is what I claim but my game is DPG
And every hustler in my clique got to get his grip
And in my world a girl is considered a biiiiiitch
Is money all that makes you move?
You ain't doin' what'cha s'posed to so you gots ta prove
Somethin' to the ones you love but you needs ta know
If you ain't doin' it for yourself it don't matter d'ooh!
It was a wake up, wake up, wake up...
Just to wake up, wake up, wake up...
I had to get up, get up, get up...
It was a wake up, wake up, wake up..."
1,(Tear 'Em Off) Me & My Doggz,1996,Tha Doggfather (1996),Hip Hop,Snoop Dogg,"Intro: (*distressed Latino woman*)
The dog saw 'im... they tear... they... looked liked they try to tear him off.
I said ""Oh my God! They want to eat my husband
I was sittin' at the pound about to eat dinner
Had a hard day at the studio, I was gettin' thinner
My nigga Sparky-O was playin' basketball
And my niggas in the backyard, y'all about to squab my Doggz
Dirty ???? gets CREAM, it's a good scheme
But you know it's all a part of the Corleone team
I squabble... Friday 'cause that's what I do
Dogg Pound for life nigga, uh thought you knew
But you didn't, you think I'm kiddin nigga, my Doggz scrap
They get down for theirs, bring 'em right to the back
Hit the gate don't wait and ask the homey Nate
He gotta pit named Tiny mobbin behind him
Now they've got Michael Corleone
Oh, Kurupt he got Lonely the psycho assassin
He likes to smash on, uh
And ain't no need to reach for heat 'cause you can't get your blast on
Doggz we keep em, busters we sweep em
And when it's time all my Doggz'll bite your momma
We leave you niggas on stuck in paws
And I'ma dedicate this one to my Doggz
Remember that pit, the one I had named Petey
Uh, she got killed so I didn't need him
Uh, it's like that, what about Sweetie?
He got killed too (damn) so I didn't need him
It's a cold thang but it's a cold game
But when you wit a Corleone name it's a cold thang
Cold name, cold game ya got ta get down
'Cause if you don't then you can't represent the Pound
Now it's like a sport
And if I get caught I'm right back in court
So I gots ta keep it on the DL and don't yeezell
But you know I gots tha pitbulls for seezell
So if you want one, get one, holla at'cha boy quick
'Cause I'ma be on the lookout for the sell-to-dem pigs
Ask my little homey Technique
I 'came Scarface, Corleone killers, baby boy OG
The homey Tray Deee I give him rock seat
But the rest of the pits they rollin' wit me
We're layin low in the cut, holstered up in Chino
Scrappy-Du and the crew called the Gambinos
Ma bark and she'll spark up some shit real quick
Just last week y'know what? She bit the shit out of me
???? Bitch is a trick, I had to get cold feet
To get the bitch up off me
And I can't tame her and I can't blame her
That's why I had to name her the top Dogg gamer
Man, it's a shame-uh nigga got love for y'all
But I got more love for my motherfuckin Doggz
It's just...
Me and my Doggz (sick em), me and my Doggz (sick em)
(Beware, beware) Me and my Doggz
Now when it comes to my Doggz they stay fly like geese
But as for me I'm Snoop Dogg I'm soopafly like Priest
I unleash my Doggz then I tilt my brim
I'm bout to trip off Locko 'cause he go taken my swim
I think 'cause my CREAMy low, get back to the pound
He gon' be itchin like hell to put the bite on the clown
And when you look with the frown he gon' get like 1-2
And ain't a damn thang that your ass can do
I think it's 'cause he lost his big homey Don Killer see
Who ran the whole yard and gangbanged OP
And leave your ass red and yeah half-head
He's a damn fool, he'll jack you for pants leg
Don't beg you're dead, and don't dare show fear
Young gangsta fucked wit Scrappy and Red tore off his head
And all the kid do was cry like a bitch
His life was a pit and mine's in the shit
(Beware, beware)
(Sick em) It's just me and my Doggz
I keep my heat in my seat, my killers in my backyard
Just in case you niggas wanna fuck and try to act hard
Outro: (*reporter speaking over hook*)
...Deadly serious in East Los Angeles and South Central where people
Encounter stray dogs on a daily basis and often bare the scars to prove it)"
2,(Tear 'Em Off) Me & My Doggz,2000,Dead Man Walkin' (2000),Hip Hop,Snoop Dogg,"Intro: (*distressed Latino woman*)
The dog saw 'im... they tear... they... looked liked they try to tear him off.
I said ""Oh my God! They want to eat my husband
I was sittin' at the pound about to eat dinner
Had a hard day at the studio, I was gettin' thinner
My nigga Sparky-O was playin' basketball
And my niggas in the backyard, y'all about to squab my Doggz
Dirty ???? gets CREAM, it's a good scheme
But you know it's all a part of the Corleone team
I squabble... Friday 'cause that's what I do
Dogg Pound for life nigga, uh thought you knew
But you didn't, you think I'm kiddin nigga, my Doggz scrap
They get down for theirs, bring 'em right to the back
Hit the gate don't wait and ask the homey Nate
He gotta pit named Tiny mobbin behind him
Now they've got Michael Corleone
Oh, Kurupt he got Lonely the psycho assassin
He likes to smash on, uh
And ain't no need to reach for heat 'cause you can't get your blast on
Doggz we keep em, busters we sweep em
And when it's time all my Doggz'll bite your momma
We leave you niggas on stuck in paws
And I'ma dedicate this one to my Doggz
Remember that pit, the one I had named Petey
Uh, she got killed so I didn't need him
Uh, it's like that, what about Sweetie?
He got killed too (damn) so I didn't need him
It's a cold thang but it's a cold game
But when you wit a Corleone name it's a cold thang
Cold name, cold game ya got ta get down
'Cause if you don't then you can't represent the Pound
Now it's like a sport
And if I get caught I'm right back in court
So I gots ta keep it on the DL and don't yeezell
But you know I gots tha pitbulls for seezell
So if you want one, get one, holla at'cha boy quick
'Cause I'ma be on the lookout for the sell-to-dem pigs
Ask my little homey Technique
I 'came Scarface, Corleone killers, baby boy OG
The homey Tray Deee I give him rock seat
But the rest of the pits they rollin' wit me
We're layin low in the cut, holstered up in Chino
Scrappy-Du and the crew called the Gambinos
Ma bark and she'll spark up some shit real quick
Just last week y'know what? She bit the shit out of me
???? Bitch is a trick, I had to get cold feet
To get the bitch up off me
And I can't tame her and I can't blame her
That's why I had to name her the top Dogg gamer
Man, it's a shame-uh nigga got love for y'all
But I got more love for my motherfuckin Doggz
It's just...
Me and my Doggz (sick em), me and my Doggz (sick em)
(Beware, beware) Me and my Doggz
Now when it comes to my Doggz they stay fly like geese
But as for me I'm Snoop Dogg I'm soopafly like Priest
I unleash my Doggz then I tilt my brim
I'm bout to trip off Locko 'cause he go taken my swim
I think 'cause my CREAMy low, get back to the pound
He gon' be itchin like hell to put the bite on the clown
And when you look with the frown he gon' get like 1-2
And ain't a damn thang that your ass can do
I think it's 'cause he lost his big homey Don Killer see
Who ran the whole yard and gangbanged OP
And leave your ass red and yeah half-head
He's a damn fool, he'll jack you for pants leg
Don't beg you're dead, and don't dare show fear
Young gangsta fucked wit Scrappy and Red tore off his head
And all the kid do was cry like a bitch
His life was a pit and mine's in the shit
(Beware, beware)
(Sick em) It's just me and my Doggz
I keep my heat in my seat, my killers in my backyard
Just in case you niggas wanna fuck and try to act hard
Outro: (*reporter speaking over hook*)
...Deadly serious in East Los Angeles and South Central where people
Encounter stray dogs on a daily basis and often bare the scars to prove it)"
3,10 Lil' Crips,2006,Tha Blue Carpet Treatment (2006),Hip Hop,Snoop Dogg,"10 lil crip niggas runnin' outside all from the turf and they bangin' out rides far from a scrub 'cause from the east side where they don't die they just muiltiply so (so) don't give them niggas reason to turn it in to spray season (what) don't give them niggas a reason 'cause they'll turn it to crip season
(Snoop dogg verse 1)
The gangstas back the bank is fat the gangsta mac in a gangsta lac hmm fools be like break off some cheese friends and enemies all nigga please fuck you thought who brought you up stop you stuck too much pop drop you pluck it's all similar to gettin' laid on yo back on the motha fuckin' case sprayed I grind for my shine bout my bisness lunatic on dis shit and I get ignet go on and proceed to squeeze with ease wannabe's they can't believe how I leave look into the mind of a nigga that's crazy 17 years old still a baby gangsta real they pop the pill you cap back young mothafucka it's like that
10 lil crip niggas runnin' outside all from the turf and they bangin' out rides far from a scrub 'cause from the east side where they don't die they just muiltiply so (so) don't give them niggas reason to turn it in to spray season (what) don't give them niggas a reason 'cause they'll turn it to crip season
(Snoop dogg verse 2)
Wake up in the mornin lookin' funny and shit fuck a honney dip 'cause I got money to get ain't no books ain't no help ain't no role dis stay focused young homie that's the code to dis keep a strap in ya pocket when you dip through the town 'cause it's a million matha fuckas tryna get you down alot of pain in this game cocane is the thang if ya money right then you might you a chain but if ya money is low there's only one way ta go jack a rapper at a local rap radio show so mean so clean crip back to tha block den brag to da homie show'em what you got it's a gangsta jack and gangsta lack and they thought we just gangsta rap (ha-ha) yeah nigga we take yo snaps yo shooby dooby harubees and yo scooby snacks
10 lil crip niggas runnin' outside all from the turf and they bangin' out rides far from a scrub 'cause from the east side where they don't die they just muiltiply so (so) don't give them niggas reason to turn it in to spray season (what) don't give them niggas a reason 'cause they'll turn it to crip season
(Snoop dog verse 3)
It's a whole lot of feelin' when you on da east side on da east side nigga we ride it's a whole lot of dealin' when you on da east side in da east side nigga we ride it's a whole lot of stealin when you on da east side in da east side nigga we ride it's a whole lot of killin' when ya on da east side, east side yeah nigga we ride
10 lil crip niggas runnin' outside all from the turf and they bangin' out rides far from a scrub 'cause from the east side where they don't die they just muiltiply so (so) don't give them niggas reason to turn it in to spray season (what) don't give them niggas a reason 'cause they'll turn it to crip season
They say it crazy out here it ain't no more fun I can't walk down the street without my gun."
4,1800,2009,Malice N Wonderland (2009),Hip Hop,Snoop Dogg,"Yeah
They ain't ready for this one nephew
Lil jon (hey) snoop dogg (un huh)
Turn this shit up nigga (let's go)
1800 I'm blunted for sho
We get on you hoes everybody here turnt
1800 I'm blunted for sho
We get on you hoes everybody here turnt
Well nigga I'm burnt lil mama what it do
Yeah nigga I'm burnt lil mama what it do
Shorty you burnt lil mama what it do
If a nigga make a move lil mama comin' to
1800 I'm blunted for sho snoop d.o dub
Pocket full of dub all my niggas dubs rollin'
On candy feelin' like mesquare bitches can't
Stand me hey
My niggas turnt up I'm a beast bitch west coast
I'm on the east bitch when I'm in the place the
Hoes lose it they say they love me and the music
The spot jerkin they be gettin' low she wanna roll
That's what I'm here fo I threw a grand up and watch it
Come down that ain't for you bitch I like to hear the
Sound now put your hands up I wanna see you work
She blew a kiss I blew that perp I'm geeked up girl
I'm on my tip to my niggas all on and ima get you
1800 I'm blunted for show snoop d.o. dub I'm higher
Than a mug cameras goin' off all the chickens want
Hugs and when I'm on the bill I for show feel the club
Everybody know me nigga I'm a star long beach lakers
See the faces in the car pimpin' what it do she poppin'
Like a pill 1800 then my hand made it spill your party
On E if snoopy don't come you smoke about a zone
I smoke about a drum burnt in the club my hands on
Her thigh a eastside nigga put his hood in the sky
She like what I say I like what she do turn that ass around
And drop it like a fool I'm geeked up girl I'm on my tip to
The homies all on but ima get you
1800 I'm blunted for show snoop. d.o. dub turn that shit up
I don't buy bub tekelia got me going burnt in the club and
Everybody knowin' nigga I'm a boss I do what I do millionaire
Status nigga who is you my locs on right baby look at me
She like how I talk I get it from the p lil jon did it the party
Going dumb put it in the air listen to the drums snoop dogg said
It we gettin' turnt up switch us all around gettin' burnt up look
At how I do I grab her by the waist whisper in her ear then i
Touch her on her face I'm geeked up girl I'm on my tip to
Everybody on but ima get you
Lil jon
(Ok)"
5,2 Minute Warning,2009,Malice N Wonderland (2009),Hip Hop,Snoop Dogg,"Sometimes I feel lost like a runaway
???????
Reap while I stay
Getting Richard (richer) like Pryor
Need to put the gun away
'Cause I got pryors
Its hard to stay rollin' when the world full of riders
Bullet tip on fire
Flyin down sunset
Motivated to win
Like I ain't won yet
Take shit over
Hell naw I ain't done yet
I LBC y'all bringin' ???
Tonight it's going down like free fall
Chevy bouncin' up and down like a fuckin' see saw
Trippin' off hate no hee haw
All blacks locs on the loc
Actin' like I don't see y'all
Doing that shit to da mean dogg
When I bring it to you
You be like what you mean dogg?
Then we go back and forth like its ping pong
Knowin' I should just ring ya bell ding dong
But that's one thing about this shit partner
Every move is so watched by these rich boxes
So why should I lose all my rich sponsors
I'm gone then you suddenly hip hoppin
Shit, sip the gin then I'm in the wind
Pop a ?? like an m n m
So strong yet a nigga thin
Rappers stay sayin' Slim so Shady but ain't talking Eminem
So fuck you him and him
I was gangbangin before a nigga mtv
No facade I went from the yard to a 3 car garage
To instant manaj just vintage, relentless
I mean this I promise
No Suge, No Dre, Ida did this regardless
And that's what I'm supposed to think
Flinch at me like I'm supposed to blink
Motherfucka, this crip still, hard to swallow like a big pill
Pushin 40s still a big deal
Ponytail still swanging, hair still braided
Laker to a Clipper I won't be faded
Nigga! So buzz on that shit
Backflip back to plack shit
Blue red white to black shit
But for the green I send a whole motherfuckin team to clack shit
React to mack shit
Problem, terrorist
Fuck this rap shit"
6,20 Dollars to My Name,1998,"Da Game Is to Be Sold, Not to Be Told (1998)",Hip Hop,Snoop Dogg,"Damn a nigga only got 20 dollars shit
Check this out
Snoop Dogg
Nigga 20 dollars to my name
Deep in this dice game
I dust off my knees
I fucked off two g's
Nothing left to do, but buy some shells for my glock
Why? so I can rob every known dope spot
I'm having hard times, grit, and grind
Shit I'm tyring to get mine
Ain't nothing to lose plus I'm living on the frontline
It's a cold twist the way that shit goes
Gotta keep your hands on some motherfuckin' fetty yo
And keep a down bitch for when your money run out
And get you gun out
And shoot'em up till they come out
I'm blowing in the wind
It feels good my friend
Silkk brought the Gin and Juice and my nigga chipped in
I'm amongst killers with a dub in my pocket loc
A drug dealer at the same time I love to smoke
But if I wasn't in this rap game
Would a nigga Snoop Dogg have 20 dollars to his name
Choruos Fiend
Now 20 dollars to my name in this game of drugs
And the only thing we now is gan bangers and thugs
If my yale don't sell how shall we proceed
Because we can't slang the urb, 'cause we smoke too much weed repeat
Fiend
I got 19 dollars and 50 cents up in my pocket with what?
With this automatic rocket
Gotta have it to pop it, unlock it, and take me up a hostage
Let'em now this itch of my finger is worser than jock itch
Extended glock clips allow me to cop chips
Erasing cops tips and sisters that pop lip, stop this
Cold blooded killing for ??? this
Soda couldn't rock this
Chop a shelf when I drop this
My ??? can't chop this
The hunger that I hold
Setting here wondering should I take it from his soul
See this here with a hole
Allowed that silencer to blow
And took motherfuckin' lives for less than twenty before
Soulja Slim
Now with this last 20 dollars I might buy me some douja
Because that weed from Magnolia still have a nigga sober
I seen my nigga, nigga from way way back
Me and him used to jack and rock a rental cadillac
He sees my nick, he sees my grill, he says I'm flossin
He sees my wrist, he says damn nigga you flossin
And I'm bossin, and tossin'em up at the same time
So if you thinking about with me it'll be your death in ???
And why put your life in danger over 20 dollars, that's all I got
And my weed habit is so close to smoking powder it ain't worth being
Shot
Silkk the Shocker
Now look, I'm fresh up out of jail it feels goo to be on the outside
I had 120 dollars, but I spent a 100 on my ride
Now the only thing I got left is 20 dollars to my name
Nigga want front me some motherfuckin' caine
I told him weed charge it 2 the game
Nigga now now I gotta be on some murder one shit
Some slum shit
Some out the projects dumb shit
Some weed and blunt shit
Some I don't give a fuck shit, where it from shit
Some penitentiary solitary confinement never see no motherfuckin' sun
Shit
Now I got 20 dollars to my motherfuckin' name, and I gotta get more
So I tell nigga hit the floor I'm about to pull a motherfuckin' kick
Door
Now whether it's rapping, or jacking, kidnapping, or gun totting
Y'all call me down??? do get scared I ain't flipped till my guns smoking
It be a hustle just to eat
And it be hard on these streets
Gotta get my hustle on
Got 20 dollars y'all now that shit don't last long picture this"
7,20 Minutes,1999,No Limit Top Dogg (1999),Hip Hop,Snoop Dogg,"(Feat. Goldie Loc)
(Snoop Dogg)
Hey yo Goldie Loc let me hear some dog (puff)
We gotta go some for the hood that's on the real
Yeah, this is a public service announcement from the mathafuckin LBC
Yeah, check this out cuzz, uhm,
Hey yo Goldie Loc
Let's do this for the homies in the hood
The dub, waddup
No disrespect to them other hoods
But this is where I'm from
3-2-1 I can't cum
No other way
No way, no how
You know the bowwow do it Long Beach style
To the fullest young nigga row
With my steal I cap home feeling like a O
No he didn't, yes he did
Bank your chin in her crib
This ain't no fed
But now he did
On the other side where the cowboys at
Where the brown blast black
And the black blast right back
That's a fact in the city where I'm from
You betta get ready
Caus here they kitty come cum
Nigga we can dumb on your bitchass
I ain't trippin' caus I'm from the oldschool
And I never hesita to blast
See, we be innin
You gotta beginnin to win
Holla back nigga in 20 minutes
(Goldie Loc)
Gimme your mic and watch me brake these niggas
How they figga
Bustas get shot tryin' to plot
Blew the dice hit them twice hit a seven
Now Snoop watch me trip when I back your eleven
Mix for licks to double my chips
Some bangers so much I got cheers even go to there
Now back up and watch me stack up my dirt
I steal like G'z when you woke up and it hurt
Watch me try matches no need for no practice
Fuck around and get straight stoned with the package
Dogg get the weed bangin'
How the homies feel
If me and you left here for hangin'
I feel like givin' it up
Caus I'm a young nigga livin' it up
Me and Snoop ain't give a fuck
20 minutes to get your C-walk on
You know I get my ride on all on his own
Check this out dog, you don't know me shit
You know I respresent the eastside Long Beach with the crip nigga
(Snoop)
Two's, O's, fo's and hoes
Nigga only fuckin' with the real 2-0's
20 minutes, 20 minutes
Holla at me, 20 minutes
Deuce, fo's, hoes and clothes
Nigga only fuckin' with the real 2-0's
20 minutes, 20 minutes
Holla at me, 20 minutes
(Goldie Loc)
We ride
Sliding of to the eastside
Hoo-ride, to homicide
Rollin' in the G-ride
So what y'all bustas gon'do
When the pimps, bangers and hustlaz smash on you
One for the money
And too for the sjizzo
I'm lil Goldie Loc that gives a fuck about a hizzo
Three to the fizzo
And five to the sizacks
My nigga snoop dogg gives a fuck about a bi-zitch
Yeah you hearded from me, mmm,
Authograve that ass
Nigga, L-A-L-G
Little Goldie Loc
Goldie locks the same thang
Smashing for the hood caus I wanted to gangbang
Will I change
Hell nah nigga
Quick to jack that ass to make my bank roll bigga
(Snoop Dogg)
Trip
I shot 'em down
I shot em, shot 'em down
And if the too damn big
Then I cut em, cut 'em down
Nigga where the pound
Hell yeah I'm from the pound
Nigga how that sound
Dogg pound bounce
I got homies from the dub that bang everyday
I got homies from the hood that do the same all day
I keep my feet real close to the street
And keep my hands real close to the heat
I'm not descreet when it comes to the dogg
I'm a real O like eight-ball
We C now us by the gangbangin
Crackslangin, entertain us
Sippin silver set not to contain us
Askin which one of y'all niggas wanna scrap
We can do it G-style
Mathafucker strap
Just like I tought nigga
You got caught
Ol'bitchass nigga droppin' all that soul
You see, first thangs first when you're a grown man
You gotta get up, get out and get your own man
See, I don't owe you and you don't owe me
It's 1999 I'm the OG
Respect your G'z is what my homies told me
So I show real love to the dubs
20 minutes, 20 minutes cuzz
Yeah, nigga 20 minutes cuzz
And like I said
Deuce, fo's, hoes and shows
Nigga only fuckin' with the real 2-0's
Yeah 20 minutes
Holla at me nigga like I said
Two's, fo's, hoes and shows
Nigga only fuckin' with the real 2-0's
20 minutes, 20 minutes
Holla at me cuzz
20 minutes
Roll, roll, roll your dubs
Eastside I-T-C
Roll your doggin doggy dogg
Nigga this D-P-G"
8,2001,1996,Tha Doggfather (1996),Hip Hop,Snoop Dogg,"All I wanna do is make the whole crowd bounce y'all...
*Repeat*
It's structures to this game, it's instinct mixed with knowledge
I'm a player in the game and I know not from college
Eyes open, focus, scopin out the scene
Watch the gangsta haters close 'cause they worse than dope fiends
I hope things get better for you
'Cause I'ma make things get better for me
And keep the Doggystyle hottest thing out the LB
The L-L-G wit DPG by the sea
We ride at high tide, the East is my side
I'ma tell you 'long as my voice is recordable
That plan you got ain't gonna work you better audible
Oh yes I'm fresh and like spy from existence
Wit persistence I perceive
To supply you wit what you need, no room for greed
Better go around and when it come to you
Don't bite off more than you can chew
Respect the game and the game will respect you back
Game is life, life is struggle
Without the coastal juggle
So if you drop I test that, fragile as a crsytal
(Will you get mad and go pull out your pistol?)
Or will you be a man and pick up all the pieces
And put it back together and remain tougher than leather
As for me I'm tryin' to keep it real Dogg
All I wanna do is make the whole crowd bounce y'all
Just keep it real Dogg
All I wanna do is make the whole crowd bounce y'all
*Repeat x2*
*?Teatlet?*, hold em, shake em, roll
Fly G boys and all you hoodrat girls
Pound puts it down all around the world
But let's pick up the litter, LB young nigga
I need solar on my Dogg nall, I bark when it get dark
Bitches in heat we tear the beat up, what?
On the microphone I bury the bone
Always, strays try to follow me home
Uh, to get the pooper scooper, why? They droppin' doo-doo
I'm steppin on shit, lift up the bottom of my shoe
See I'm smashin full-breaded wit no leash
When I mob, make marks across the street
See I'm vicious like hell, got 'em waggin they tail
For the bow-wow LBC style
Hit you like the Dogg bopper fever, I fetch paper
On the receiver, go get it like a retriever
I want 'em close enough so I can lock on em
Wit the mizzic, see I let the Doggz loose on em
Check this out here man, I lick em, sick em
Man's bestfriend, I hit you for ten, uh
Fleas can't seize my pack, what what's my name?
Major trick we're hittin licks like a doberman gang
Y'done trip and try to fuck me up ever since a young puppy
Run a cat up a tree, nigga it's DPG
All I wanna do is make the whole crowd bounce y'all
Just keep it real Dogg
*Repeat x2*
They say once upon a time in the land of the loccs
Where it's all about dope and pistol smoke
I packs me a heavy calibre .38 revolver
We'd out, Dp'd out, GC'd out
Oh, did you not know
Snoop wit the .44 knockin' at'cha door
We the passion for smashin and mashin the masses
Knockin' niggas llike cash is, Dogg Pound Gangsta assassin
It's like in a action
'Cause for the cash in my own zone we known for blastin
Bustin', no need for discussion
We don't discuss, we stay close as 10 inches then bust
Close enough to touch then rush
Clean and radical and get clutch
The Dogg is the Don like killer Corleone
For the D-O-double G (with the solid gold rhyme)
Just keep it real Dogg
All I wanna do is make the whole crowd bounce y'all
*Repeat x3*"
9,A Bitch I Knew,2006,Tha Blue Carpet Treatment (2006),Hip Hop,Snoop Dogg,"Bitches will be bitches as I smash in the chevy it's getting it's getting it's getting kinda heavy x3
(Lyrics)
It all goes back to 85' when start getting pussy every day of my life it really didn't matter what the bitch look like I rememeber one night after the suga ray fight wouldn't you believe it dog like a retreva I went up in this big fat bitch named trina she had a best friend wit titties named vanessa she told me to undress her yes sa ain't no pressure lada that semester she put me down wit a home gurl named tanesha she was so visious lips so lushious suck a nigga dick and have it shining like some dishes patrisha patrisha she love da way I stick her I take her to the movies and now she even thicka big bucks no wammeys I had to meet this white bitch her name was tammy she lived in the valley she couldn't understand me but she let me dig out a home girl named brandy now brandy was a cute lil thick bitch she moved from the hood to the 206 she broght some new tricks flipping them squirls in the pearls and turning out the nighboor hood little girls and I seen that so I beat the yam so put her down bottom bitch on my team and we began making breaking bitches taken what eva we won't see she was up fo faking its real in the field no mastaken and cracked a lil bitch ya she jamacian time and time again she would bring me bud and let me beat it up listening to one love off some jerk chicken I got mo bitches now I'm pumping her sister it's getting real suspisiouse but the dick is good so they won't tell now there next door nighboor clorisa baleshe been looking at me I think she wanna hit but I'm a hola back because I'm on another bitch I'm on some other shit I got a phone call from the motha fucking presidint y'all he said snoop dogg how can I fuck a bitch and make her suck a dick and not get caught for the fuck of it I told him look her this is what you do make that first now you seddle a lil pussy for you I think he got it 'cause he left fast he left his daughters and alot of cash and what do you know do double g major pimping out in dc and I'm a young pimp wit a lot of growing left and you a young hoe wit a lot of hoeing left always keep a hoe in chech blowing out a train reck ya I might have to go adapt see every little hoe I meet the stand outs the ones like evet we fucked in the car behind the bar I shot it in her face and it went far my home boy charles went up in his sister behind the garage I was nasty I was freaky I was sick when y'all was trying to hump I was teaching her suck dick always trying to go up in a hoe got caught trying to fuck at school they asked me what I di it fo you know just what I told her I love pussy and this dick is what I showed them and now they threw me out now I'm at the pad I'm at a new school way cool new hoes new skript fresh fish walk up in the room and bust a new bitch I'm in some new tail when I hola back but for now let me hola back and hola black she's a twelf grada in my science class I done seen her pussy ya boy moving fast see I was caught by and I was taght by betta move on something fast if I thought I could claim a dame or gain a brain or tame a maim not wit the same old game see on the same old stuff I'm a different cut it's what I say and do that make the bitches give it up oh you wanna brag I wanna brag to and what you gonna do when day ask you are you gonna tell a lie or you gonna keep it g or you gonna hold it all in side like you gonna tell on me shit it's all cool and it's all good its just a nother day in doggie doggie neighboor hood you betta watch your girl if she's on the loose it's a 90 percent chance that see goin' to get pimp juiced now what it do what it is how you living wit dat chick when you got 4 kids
Bitches will be bitches as I smash in the chevy it's getting it's getting it's getting kinda heavy x5"
