,song,year,album,genre,artist,lyric
0,All In Together Now,1999,Nigga Please (1999),Hip Hop,Ol' Dirty Bastard,"(Ol' Dirty Bastard)
Yeah youknowhatI'msayin? It's all I'm sayin'
Knahmsayin? Yo I'ma tell all y'all motherfuckers somethin',
Knahmsayin? I'm a Dalmation, knahmsayin?
Motherfucker I'm white AND I'm black, what?
You can't understand it? Then FUCK YOU! Knahmsayin?
I love this
Motherfucker, I need this
We work from hand to hand, from country to town,
From city to state, from world to world; nigga
From universe to universe
It's a white and black thing (all the world leaders)
It's all, and together (I said peace, and love, from happiness)
You understand meeeeeeeeeeeeeeeeeee??!
??, Turn me up!
Ah turn me up! (7X)
{Keep repeating ""Ah turn me up!"" in the background}
White girls shake your ass
Black girls shake your ass
Everybody shake your ass
C'mon, shake yo' ass!
Turn me up! Motherfuckers gettin' hot in here
Niggaz all gettin' hot in here
Everybody gettin' hot in here
Whitey's gettin' hot in here
Blackie's gettin' hot in here
Somebody gettin' hot in here
Everybody gettin' hot in here
Red people gettin' hot in here
Yellow people gettin' hot in here
Blue people gettin' hot in here
Aliens gettin' hot in here
Somebody gettin' hot in here
White people gettin' hot in here
Black people gettin' hot in here
Everybody gettin' hot in heeeeereeeeeah
The chamber of this banger, is 36th chamber
Understand Equality Slang, that of Allah's name
Played the rabbit, like you dead
Mork from Ork, first take support see me in The Source
Yo I take the Eighty-Five Percent brain
Cause Black makes what makes rain
Dirty brain is like payday to me
GOD, Unique baby
Who's the Five Percent of the planet Earth?
Tell 'em Poppa Wu, well it sure ain't Poppa Smurf!
Got to check your blood, take you to church
Ministers down with the NURSE
Ever since birth,
White man always tryin' to take the black man's turf
Black man built America
I named ya after Asia, you ain't my MOMMA!
Now her name is Erika, Bo Derek-ah
What, you like that slave name?
It wasn't 'posed to sound better
New Rule order, New Rule order
For ALL the maniacs in jail read this letter
Be behind me when I'm makin' this cheddar
'Cause I'ma make it more better, for our babies
SO they play in A SAFE schoolyard everyday
C'mon, c'mon, c'mon, c'mon, c'mon!
You've, got, that WHITE WHITE WHITE WHITE
White man clock on your wall
I'm tired of gettin' up goin' to work
For that WHITE WHITE WHITE WHITE man y'all
I's got a BLACK boss
These thoughts was fuckin' Diana Ross
I ain't know it was easy makin' this money
Nuh! sell yo shit!
Whitey come on, get the money (GET THE MONEY)
My Father Allah walk with Gods
Just like the dollar bill walk with God We Trust
And I walk this dog, two-thousand two-hundred miles for you
Whaaaaaaaaat? Let the ?? know it's done
Hey blackie, yo whitey
It's all, all, all in together now
We gettin' paid gettin' dressed for the weather now
All, all, all in together now
We gettin' paid gettin' dressed for the weather now
All, all in together now
Gettin' paid gettin' dressed for the weather now
Alllllll in together now
We're gettin' paid gettin' dressed for the weather now
Peace!
It's all in together now
New World Order baby, knahmsayin?
Y'all recognize it's together
You understand me? It's the Dirt Dog speakin'
My word is BOND, and my bond is life
It's all in together now my niggaz, and my niggarettes
My peoples, don't worry about it
It's all slang from the same gang
I'm black out, and I'm black in
I'm white out, and I'm white in
So what?!?!?!"
1,Anybody,2002,The Trials and Tribulations of Russell Jones (2002),Hip Hop,Ol' Dirty Bastard,"(Feat. E-40 & C-Murder)
(Intro: C-Murder)
Tytanic, let's wake 'em up, ya heard?
Yeah, it's real out here
Killa block notch, wit' the ODB
NYC, CP-3, nigga, what?
Let me ask you a question
What do you think about the game now? (What you think about it now?)
How you feel like my name now (How you feel 'bout me now?)
How you feel like C now?
What do you think about the ODB now? (What?)
What do you think about the game now? (What you think about it now?)
How you feel like my name now (How you feel about me now?)
How you feel like my name now (I told you I wanted somethin')
(Ol' Dirty Bastard)
Yeah, bite that point, the habit apprievin'
No hope to find, that you're misbehavin'
Link your crupid, fuck your brewin'
Flash the burgers on your crewin'
'Cause the monks, skippin' from the other MC's
I got the amazing ability
I get on the mic so you can have a ball
I could fly through the air and stick to the wall
I could take a punch or get hit by a car
Could go to the nearest or farthest star
As a matter of fact it's what I won't talk about
Pop a word out of trace just to be in the house
(Chorus: E-40)
So pimped out about my big spendish
I got a 20, 6 O'Clock extra chrystall
Anybody dat wanna pop off at the lip
Anybody that wanna give me banana split
It's only E-40, Murder in this bitch
All the money motivated me to biatch
Three soldiers from the East, South and West
Street soldiers holdin' it down for they vets
(C-Murder)
I'm C-Murder, murder mass ten, I'm wit' the Dirty Bastard
And my flows comin' faster than a jet to Alaska
I ask ya how you feelin' my collabo'
The CP3, the ODB from NYC the ghetto B
Light it up, let it cook, look in the mirror, let me crush
Don't worry about how it looks, put some momey on my books
Only God can judge me now
That's when I heard the click click, I was Christened
I ain't with them are you wid that
Let them whistles out them pistols
Let loose on them troops and then shake 'em like Cherok smoke
I slam dunk 'em like Shaq
I wanna be free, I'm not guilty, do you feel me?
(E-40)
Hey sluggin', wanna hit this rock dowm (rock down)
I only got one world, mane, I feel like take this to the thick of him
Under there, got the smell, you do the hoe you hear
Fuck it there, let me get a swig of that Thunder Bird
OK, it's cute, it's squashed
Now, no though mane, lets have a back wash
Yeah you trippin', ""no I ain't"", yeah you is
That boy spittin', what's his name? 40, quarter, biatch
(Ol' Dirty Bastard)
I stage a place, place stage a me
I'm a vision of truth, just a true MC
Love hiphop so much, mic won't untouched
Thugs grow unbust, bitch won't get fucked
Every 40 ounce cracked, every napsack packed
Ol' Dirty kickin' your ass, the record gets scrapped
Oh, the record gets scrapped, the record gets scrapped
(Outro: E-40)
And there you have it
E-40 the bonzerelli
The ballatician from the Soyo block soil
Turf hall, been through it all
Hard till we have it all (hard till we have it all)
Ay look it's C-Murder and Ol'Dirty Bastard
If you don't stay your ass out of trouble
What's up boy? ODB
We got the same motherfuckin' birthday
November the 12th to be exact motherfuckers
What the fuck you drinkin'? Fortay
Get 'em off this motherfucker..."
2,Anybody (Remix),2002,The Trials and Tribulations of Russell Jones (2002),Hip Hop,Ol' Dirty Bastard,"(Feat. E-40 & C-Murder)
(Intro: C-Murder)
Tytanic, let's wake 'em up, ya heard?
Yeah, it's real out here
Killa block notch, wit' the ODB
NYC, CP-3, nigga, what?
Let me ask you a question
What do you think about the game now? (What you think about it now?)
How you feel like my name now (How you feel 'bout me now?)
How you feel like C now?
What do you think about the ODB now? (What?)
What do you think about the game now? (What you think about it now?)
How you feel like my name now (How you feel about me now?)
How you feel like my name now (I told you I wanted somethin')
(Ol' Dirty Bastard)
Yeah, bite that point, the habit apprievin'
No hope to find, that you're misbehavin'
Link your crupid, fuck your brewin'
Flash the burgers on your crewin'
'Cause the monks, skippin' from the other MC's
I got the amazing ability
I get on the mic so you can have a ball
I could fly through the air and stick to the wall
I could take a punch or get hit by a car
Could go to the nearest or farthest star
As a matter of fact it's what I won't talk about
Pop a word out of trace just to be in the house
(Chorus: E-40)
So pimped out about my big spendish
I got a 20, 6 O'Clock extra chrystall
Anybody dat wanna pop off at the lip
Anybody that wanna give me banana split
It's only E-40, Murder in this bitch
All the money motivated me to biatch
Three soldiers from the East, South and West
Street soldiers holdin' it down for they vets
(C-Murder)
I'm C-Murder, murder mass ten, I'm wit' the Dirty Bastard
And my flows comin' faster than a jet to Alaska
I ask ya how you feelin' my collabo'
The CP3, the ODB from NYC the ghetto B
Light it up, let it cook, look in the mirror, let me crush
Don't worry about how it looks, put some momey on my books
Only God can judge me now
That's when I heard the click click, I was Christened
I ain't with them are you wid that
Let them whistles out them pistols
Let loose on them troops and then shake 'em like Cherok smoke
I slam dunk 'em like Shaq
I wanna be free, I'm not guilty, do you feel me?
(E-40)
Hey sluggin', wanna hit this rock dowm (rock down)
I only got one world, mane, I feel like take this to the thick of him
Under there, got the smell, you do the hoe you hear
Fuck it there, let me get a swig of that Thunder Bird
OK, it's cute, it's squashed
Now, no though mane, lets have a back wash
Yeah you trippin', ""no I ain't"", yeah you is
That boy spittin', what's his name? 40, quarter, biatch
(Ol' Dirty Bastard)
I stage a place, place stage a me
I'm a vision of truth, just a true MC
Love hiphop so much, mic won't untouched
Thugs grow unbust, bitch won't get fucked
Every 40 ounce cracked, every napsack packed
Ol' Dirty kickin' your ass, the record gets scrapped
Oh, the record gets scrapped, the record gets scrapped
(Outro: E-40)
And there you have it
E-40 the bonzerelli
The ballatician from the Soyo block soil
Turf hall, been through it all
Hard till we have it all (hard till we have it all)
Ay look it's C-Murder and Ol'Dirty Bastard
If you don't stay your ass out of trouble
What's up boy? ODB
We got the same motherfuckin' birthday
November the 12th to be exact motherfuckers
What the fuck you drinkin'? Fortay
Get 'em off this motherfucker..."
3,Baby C'mon,1995,Return To The 36 Chambers: The Dirty Version (1995),Hip Hop,Ol' Dirty Bastard,"Yo, are you taping baby?
Baby are you taping?
Oh yeahhahhahheeyahhhyahhhhohhhyah
Baby baby c'mon, baby c'mon, baby c'mon
What the fuck anybody wanna do?
Right motherfucking now!
Ahhahhahhhah
Verse One:
I'm the dog who's ahead of the Lords
Dirty Bastard from the Wu-Tang squad
Can I get raw, yes I get Dirty to the floor
Rhymes, hittin on your mind, you could never ignore
Hip-hop to me is like a place to be
My specialTY from me to you is emCEE
Say what you wanna sayyyah, baby sayah
I flip the microphone-ah, any dayah
I'm mad swift because I got that gift of gab
Niggaz get mad, your ass stink never had
This talent that I got will resound the spot
MC's, you got paid a lot
You ever notice a black man damn mostly slams
When it come to the money yo it ain't funny
It's what you gotta do what you got to do
C'mon, can I get a Wu-Tang
Wu, Tang, Wu, Tang, Wu, Tang, Wu, Tang
Wu, Tang, Wu, Tang, Wu, Tang, it's on your brain
I get riggy diggy raw when it's time to get
On the dancefloor shotgun kill the shit
BLAOW, then you won't step to me
Thinking is he really raw as he said he'd be
If I wasn't really raw, standing here on the floor
You'd be like BOOOOO HE AIN'T NO HARDCORE
Niggaz play like they live but won't survive
Jumpin' up and down ticklin that jive when you ticklin gab
I'm an average man, G-O-D fan
Let it be known who's the champ, Wu-Tang Clan!
It's coming through and WU, boy it's bad too!
Throw your hands in the air, if you don't care
WHO, the Ol Dirty Bastard be
Oh me on my, you be hoppin on my shit just like a fly
BZZZZZT, all around
The dirtiest stinkin sound down to the ground
What what, what you wanna do?
What you wanna do when I'm coming for you?
I'm gonna give it to ya, bayyybah, bayybah,
Bayybahhhahahahahahahahahahah..."
4,Back In The Air,2005,A Son Unique (2005),Hip Hop,Ol' Dirty Bastard,"We used to sleep in the staircase, smoke weed in the staircase
Friday night got drunk, used to pee in the staircase
Hopin' a cop might slip and never known to drop the clip
You copped the fifth, nigga, I'll pop the fifth
I show no mercy, dunk like a bottle of Hershey
Call my gun, Lil' Seymore, bitch or Big Percy
A Dapper Dan fan who will clap a man
For five grand of small bills, wrapped in a rubber band
Then lay up in a fat pair of titties, my bitch is so saditty
This is Dirt McGirt, hoe, not P. Diddy
All we got in common is the money
The only thing I want is the money
You see my face on the wall of every precinct
Bitches keep your pussy decent, I'm juvenile delinquent
For guns that I creep with they whisper in secret
Only bitch that peepin' is the one that I sleep with, nih huh
Alotta niggas wanna dust me off
Bad bitches wanna suck me off
(What, what?)
Dropped a million here
And Dirt McGirt back in the air
All my gangstas, where ya at?
Throw your guns up and make them clap
Tell me now, muthafuckas, you strapped?
And bitch betta have my money
Aiyo, the bitch better your money and mine
'Cause if she don't, we both gon' double team that bitch from behind
And for them niggas outside screamin' that
'Somebody gotta die' shit, same dudes on the cop's dick
This is Tone, y'all niggas be frontin'
And most of y'all niggas don't got no guns
Borrowed your man's shit, how's that for a bum?
Dum-dums emptied out of pun son, so see man, see Ach' run
See spots over my Reebok's 'cause he got done
Cheap shots fell out his weak glock and he got stung
My cheap gun is a gangsta's protein
Treat bitches with the upmost respect like get 'em wetted
Tellin' to drink the milk, boo, don't even wet it
This is Starky, I got a foot fetish, loot fetish
With the dusthead men, we got good credit
Alotta niggas wanna dust me off
Bad bitches wanna suck me off
(What, what?)
Dropped a million here
And Dirt McGirt back in the air
All my gangstas, where ya at?
Throw your guns up and make them clap
Tell me now, muthafuckas, you strapped?
And bitch betta have my money
Notorious glock buster, cap pealin', block hustler
Who slap hoes? Who lack feelings?
Black building, crack dealing, black villain
Had a taste for blood steelin', love stealin'
Anything that twinkle bright to my eye sight
Many nights I used to stay up at the twilight
And wonder to myself if's there's a heaven or hell
Been alone in these streets since eleven or twelve
On my own, I run buck wild in the west
A knucklehead nigga, used to sleep in my vest
Had no home, my mom used to show me no lovin'
Burn the crib down, tryna dry my shirt with the oven
Now I'm exiled, destined for penal
Hyperactive off the cocaine, got me senile
Back on the block, knowledge to build, knowledge to kill
Intent to put a dent in your grill with the steal
Alotta niggas wanna dust me off
Bad bitches wanna suck me off
(What, what?)
Dropped a million here
And Dirt McGirt back in the air
All my gangstas, where ya at?
Throw your guns up and make them clap
Tell me now, muthafuckas, you strapped?
And bitch betta have my money"
5,Brooklyn Zoo,1995,Return To The 36 Chambers: The Dirty Version (1995),Hip Hop,Ol' Dirty Bastard,"Shit Word
I bust that niggas ass right now
Ain't none of those niggas can fuck
What nigga you can never fuck me my nigga
I'll fuck you up right now
What what what
I'll bust your motherfuckin ass boy I ain't no Motherfuckin Joke
Know who you talkin' to Ol Dirty Bastard
Know what I'm sayin'
I'll fuck you up right now yeah
What What What
O'l Dirty
(He ain't sayin' nothin' fuck him)
I'm the one man army Ason
I never been tookin out I keep MC's lookin' out
I drop science like girls be dropin babies
Enough to make a nigga go crazy
Energy building takin' all types of medicine
Your ass thought you were better than
Ason, I keep planets in orbit
While I be comin' with deeper and more shit
Enough to make ya, break ya, shake ya ass
As I create,
Rhymes good as a tasty cake mix
This style I mastered in
Niggas catchin headaches what what you need aspirin
A type of pain you couldn't kill with Midol
Fuck around get sprayed with the lysol
In your face like a can of mace baby'
Is it burnin well fuck it now your learnin
How I don't even like you Motherfuckin profile
Give my my fuckin' shit (click click) Pow
That's when you know
No one knows you forget niggas be quiet as kept
Now you know nothin' before you knew a whole fuckin' lot
Your ass don't wanna get shot
Alot of MC's came to my showdown
TO watch me put your fuckin' ass low down
Now you should go
Below the ropes
With outa doubt I never been tookin out
By a nigga who couldn't figga yo by a nigga who couldn't figga yo by a nigga who couldn't figga
Nigga who couldn't figga
How to pull a fuckin' gun trigga so get the fuck outa here
Niggas wanna get to close to ja upmost
But I got stacks that attack any wack host
Introducing yo fuck that nigga name
My hip-hop drops on your head like rain
And when it rains It pours to the ryhmes hardcore that's why I give you more of the raw
Talent that I got will result to swat MCs I be burnin burnin hot
Whoa ho ho
Let me like slower with the flow
If movin quick ow you just won't know
I'm homicidal when ya enter the target
Niggas get up act like a pig tryin' to hog shit
So I'll take yur ass out quick
The mics are mad at my nigga
You can suck my dick
If you wanna step to to my mother fuckin' rent
(Chik chik) Bow Bow Bow Blown to death
]You got shot cause your knock knock knock
Whose there another motherfuckin hard rock
Slackin' on your mackin' cause raws what ya lack you want to react bring it on back
Shame on you when you step through to the o'l dirty bastard
Brooklyn Zoo (x5)
What my nigga"
6,Brooklyn Zoo II (Tiger Crane),1995,Return To The 36 Chambers: The Dirty Version (1995),Hip Hop,Ol' Dirty Bastard,"One two, one two -- you taping this?
All types of shit yo let that shit ride
Word to mother, turn up the microphone!
Get all that good shit, get all that good shit (one two, one two)
One two, one two, one two... one two
Now niggaz know
Ssssshhhit, yo yo check this out, check this joint
This is strictly for the radio, yo
I just want all y'all to know
The reason why I curse is because my momma and my daddy
They grew up cursin
So please respect my style, please!
Verse One: Ol Dirty Bastard
I'll grab the mic and now I damage you, cut your whole stamin-u
Oh, sssshit, nah
I'll grab the mic and now I damage ya, cut your whole staminuh
Here comes the medical examinuh
One verse then you out for the count
Bring the ammonia make sure he sniffs... the right amount
Ya yo, I'm sorry, un-gah-e-gas-e-ya
I'll grab and the mic and now I damage you, cut your whole stamiNUH
Here comes the medical examiNUH
One verse then you're out for the count
Bring the ammonia, make sure he sniffs the right amount
Wake you up and then I ask you
How do you intend this --
Competition to get an asssss kickin so tremendous, RARRH!
You shouldn't bother this
Leave me alone like a son he'll be fatherless!
I got the asiatic flow mixed with disco
Roll up on the scene like the Count of Monte Crisco
And MC's start to vanish
I rolled up on a jet black kid the nigga started speakin' Spanish
Yo! You wasn't from Panana!
I asked you how you get so fuckin' dark, you said suntama
He responded so fast, you made me laugh
Ha-ha-ha, HARARRRH scared-his ass!
Kick the hundred strongest rhymes
Then I brought out the punk in him
Roll up with the strong five deadly venoms
Told HIM! Enter the Wu-Tang!
Witness the Shaolin slang, that crush any shit you bring
I watch your ass take a big fall, why?!
My Main Source, is like a friendly game of stickball
And as you step up to bat man, I play the riddler
You try to do me for my nigga I'll change to Hitler
I'll go out like Nazi, wish your fuckin' ass stayed
Home and play Yahtzee!
Or watchin Happy Days sweatin Poxie
With Ralphie and Cunningham, Joni and Chachi
(Yo Unique, yo kid
Check this shit out! Yo, yo)
Verse Two: Ghostface Killer
Ninety-five niggaz is wasted
Keystone capered, and Wu kept the rap fiends basted
Foamin out the mouthpiece, heads blown like geese
Murderous police, I do shows and perform in Grease
It's not magic, gaming is the gadget
World classic big national high attracts dear graphics
Lampin in my own zone, my physical show
Inhale bones Tony stuck, for the diamond in Rome
He's convincin, labelled one man rap convention
The nigga that'll gun down, eighty frenchmen
Lead vocalist, music specialist, rap arsonist
I deal with sharpness plus spark the hardest individual
I plant crimes inside vocals
My rap's like my passport, my life's my proof
Hit the sun roof, be out like a wanderin dream
Shuttle, and get startled off the verbal hygiene, my nigga
(Sample of Stamina)
(Sample of Baby C'mon)
(Sample of Brooklyn Zoo)
(Sample of Drunk Game (Sweet Sugar Pie)
(Sample of The Stomp)
Shame on you when you step through to
Ol Dirty Bastard, Brooklyn Zoo!
Shame on you when you step through to
Ol Dirty Bastard, Brooklyn Zoo!
What?! My nuh
Shame on you when you step through to
The Ol Dirty Bastard, Brooklyn Zoo
Shame on you when you step through to
THe Ol Dirty Bastard, Brooklyn Zoo
To the West coast!
To the East coast
To the North coast
To the South
When you take North, East, West, South
Put it all together and it spell NEWS!
Then you got the ol rhythm, bastard blues
And ya don't stop
So keep your shit, motherfucker, fucker, fucker!
(Live concert)"
7,C'mon,2002,The Trials and Tribulations of Russell Jones (2002),Hip Hop,Ol' Dirty Bastard,"Yo, are you taping baby?
Baby are you taping?
Oh yeahhahhahheeyahhhyahhhhohhhyah
Baby baby c'mon, baby c'mon, baby c'mon
What the fuck anybody wanna do?
Right motherfucking now!
Ahhahhahhhah
(Ol' Dirty Bastard)
I'm the God who's ahead of the Lords
Dirty Bastard from the Wu-Tang squad
Can I get raw, yes I get Dirty to the floor
Rhymes, hittin on your mind, you could never ignore
Hip-hop to me is like a place to be
My specialTY from me to you is emCEE
Say what you wanna sayyyah, baby sayah
I flip the microphone-ah, any dayah
I'm mad swift because I got that gift of gab
Niggaz get mad, your ass stink never had
This talent that I got will resound the spot
MC's, you got paid a lot
You ever notice a black man damn mostly slams
When it come to the money yo it ain't funny
It's what you gotta do what you got to do
C'mon, can I get a Wu-Tang
Wu, Tang, Wu, Tang, Wu, Tang, Wu, Tang
Wu, Tang, Wu, Tang, Wu, Tang, it's on your brain
I get riggy diggy raw when it's time to get
On the dancefloor shotgun kill the shit
BLAOW, then you won't step to me
Thinking is he really raw as he said he'd be
If I wasn't really raw, standing here on the floor
You'd be like BOOOOO HE AIN'T NO HARDCORE
Niggaz play like they live but won't survive
Jumpin' up and down ticklin that jive when you ticklin gab
I'm an average man, G-O-D fan
Let it be known who's the champ, Wu-Tang Clan!
It's coming through and WU, boy it's bad too!
Throw your hands in the air, if you don't care
WHO, the Ol Dirty Bastard be
Oh me on my, you be hoppin on my shit just like a fly
BZZZZZT, all around
The dirtiest stinkin sound down to the ground
What what, what you wanna do?
What you wanna do when I'm coming for you?
I'm gonna give it to ya, bayyybah, bayybah,
Bayybahhhahahahahahahahahahah..."
8,Caked Up,2005,Osirus: The Official Mixtape (2005),Hip Hop,Ol' Dirty Bastard,"(Intro: Ol' Dirty Bastard (Baby Sham))
Yo, this Dirt McGirt representin' Brooklyn
We gettin' ready to wreck shit up, downtown, uptown
(Boroughs, y'all niggaz better know it's something) Wu-Tang, bitch
(Get ya fuckin' head punched ya fuckin' shoulders, duke
This is how we do, everyday, blast through your motherfuckin' speaker, nigga)
Bastards!
(Chorus: Baby Sham)
Uh, we be so caked up, y'all best wake up
It's just us and we livin' this up
We sip that cognac, then lean far back
It's just us, and we flippin' the truck
Don't be so gassed up, be foul, assed up
When them coroners, pickin' you up
First you was in a black tux, now you all axed up
You smashed what, like you givin' it up
(Ol' Dirty Bastard)
I'm good with them free throws, like I play ball
When the war is on, it's McGirt that you call
The last man standing, heavy with the cannon
Come through on a bike, with a bulletproof, prancin'
Leave you in your pearl, put you on the porch, dancin'
And leave your brains on the back of a white shirt
While they playin' some old school shit by Al and Bert
(To all my bitches that smell like perfume, Dirt McGirt be here for you baby)
I'm not gonna stop till I'm under the dirt
(Baby Sham)
You can never be as half as me
'Cause one thing'll lead to another, cock sucker, melt ya knees
And make sure that your casket's deep
'Cause my trigger finger's itchin' like Athlete's feet
So stand wise, when you meet the chief
And watch your movements in the circle of the ultra-beast
I'm that nigga that'll culture speak
Whose gon' ride, whose gon' die, divorce your peeps
It get's worse on the down reaking
So please, dog, do you a favor, move from around me
'Cause I set my boundaries, you wanna know where I'm from
Ask Bust' where he found me, true B
Paper chasin', Franklin' raping
And for sure, I'm gonna make my statement
And believe that the shit is taken
'Cause the gun, playin' long, like vacations
(Outro: Ol' Dirty Bastard)
We lay the law down, motherfucker
Big Moses in the motherfucker house
Any way that nigga go out, that's how the nigga go out
Grand capo"
9,Caught Up,2002,The Trials and Tribulations of Russell Jones (2002),Hip Hop,Ol' Dirty Bastard,"(Feat. Mack 10 and Royal Flush)
(Chorus: sample)
Some people get caught up
Some try and get rolled up
Some people... (x9)
(Ol' Dirty Bastard)
Ol' Dirty kickin' your ass...
The things that you learnt in class is trash
You can't do nothin' wit' it, I put you in the past
You broken motherfuckers, shut the fuck up
I do it till you bad luck and head gets plucked
The only thing on your brain is to give me this cash
Stay out of my business 'cause I'm takin' your tash
This struggle on the ming, non of y'all bring
I got y'all in... flavouring
(Mack 10)
I seem to fuck about a bitch or a crooked ass cop
I'm a burst that, it's dealin', the hustle don't stop
I got stones and hairone, ecstasy and weed
Meth, imphetamine, sherm, sticks and speed
Pay it high wid, dope is all I got to give
I'm a ghetto nigga dog so I get it how I live
Got money, lock 'em off, fuckers still I got drama
Got two strike dog and five baby mamas
With new strain I maintain, I'm ready and willin'
To keep change on niggas brains to keep the blood spillin'
I hate it but it ain't complicated, it's real simple
Fuck with me and know you get a hole in your temple
I ain't gonna play you niggas, I'ma slay you niggas
Don't take but a few figures and a few new triggers
Mack 10 livin' legend, every West coast rhymin'
Straight hoo bangin' gangsta and all rhymin' sodom, it's bad
(Royal Flush)
Shut up, let me talk for a minute, alot of bull shit on my mind
Dealin' with crime, alot of y'all dealin' wid rhymes
Stuck on the grind, crackheads cookin' my pies
Startin' off on the 1-2-5, the block's mine
Bucket the spine, DH tryna tap my line
Stop my producitons, wanna know my money discussions
Who I roll wid, ""buy so many cars is he legitin' of my dick""
It didn't matter when I ain't have shit
They done watch me in helicopters, parklin' in my crib
All I wanna feed is my kids, no time to do a bid
Feel me, I forced the whole guns a while for my ones
Didn't sell drugs, where the money come from?
No school, no job, no bitch, no food, fuck that
Do what I do to make my shit true
And I make it hard on them boys who blew they cats charges
If I go to jail you know I'm blowin' on the Sergeants"
