,song,year,album,genre,artist,lyric
0,100,2015,The Documentary 2 (2015),Hip Hop,The Game,"(Johnny Juliano)
(Cardo got ranks)
Real nigga shit
Other night at your crib
It was like me, Black, 40, OB
We just sittin' there talkin' 'bout life
Play some beats, but I forgot to tell you one thing
Niggas called me to set you up
Want me to come and wet you up
'Cause you were out of town
Nigga like Biggie heard about the shit with Diddy
So I came through to vest you up
And I got a vest for 40, a vest for Hush
A vest for every nigga with an owl on his chest and what
I got LA unified, you're better off committing suicide
Teachers ain't testin' us
See I know how it feel to be platinum plus
Niggas is jealous of you so they try to wrap you up
Tat you up, but it's OVO blood money
Nigga catch these bullets like he catchin' the bus
Dark fame is a mothafucka
Do a nigga four favors, when you can't do the fifth
How soon they forget?
Run up on you at your granny's house
Leave you lyin' like Fif'
How a nigga supposed to love you niggas?
Heart beatin' fast when I dap and when I hug you niggas
Drake told me not to trust you niggas
Your energy off, you're finicky, I rush you niggas
Just walk around the crib like...
Why a nigga can't live? Get this money, fuck these bitches
Thinkin' 'bout the beef like
We can pass these motherfuckin' straps like a physical
This my city, nigga everybody know it
Ridin' 'round town, just me and my four pounds
Tucked in my Tom Fords, hope I ain't gotta show it
LA niggas be the craziest, these niggas do some shady shit
Niggas'll run up on your car, catch you off guard
Like the Lil Wayne and Baby shit
Yo 40 I'm fucked up
Y'all better not come to my studio wit' that fake shit
Y'all better not come to my funeral wit' that fake shit
Y'all better off realizing there's nothin' that y'all could do wit' me
All I ever ask is keep it 8 more than 92 with me, 100, yeah, 100
All I ever ask is 100, yeah, 100
All I ever ask is 100
Thank me later, thanks for nothin'
Thanks for bluffin'
Thank you so, so much for wearing your true colors to every single fuckin' function
Had niggas tell me to my face how we were family
And how they love me while they was skimmin' off the budget
Now, when I see 'em, they the ones that's actin' funny
People been reachin' out to me
And I'm on some straight unresponsive shit
I would have so many friends
If I didn't have money, respect and accomplishments
I would have so many friends
If I held back the truth and I just gave out compliments
I would have all of your fans if I didn't go pop
And I stayed on some conscious shit
I would have so many more friends
If I lost my success and my confidence
I'm in the club every time that they play the competition
If they even play the competition and I seen the response they get
Nobody's even hearin' it on top of the pyramid
Might go to Jamaica, disappear again
My circle got so small that it's a period, sayin' to myself
Y'all better not come to my studio wit' that fake shit
Y'all better not come to my funeral wit' that fake shit
Y'all better off realizing there's nothin' that y'all could do wit' me
All I ever ask is keep it 8 more than 92 with me, 100, yeah, 100
All I ever ask is 100, yeah, 100
All I ever ask is 100
Miss 4 Cent, that was my real nigga
Held a nigga down since he was a lil' nigga
If he was still alive, he would kill niggas
He was Lil Snupe, I was Meek Mill, nigga
Know how it feel when you're missin' your nigga though
Can't think so you roll up that indigo
Stressin' while drivin' down Figueroa
Blowin' kush clouds until his ghost is in my Ghost
Make a real nigga wanna give his life to God like, ""Here it go""
Screamin' Frog's name at the clouds, they don't hear me though
Guess they too busy with 2Pac and Biggie though
You niggas don't feel me though
That was on Suge's watch, I'll take Suge's watch
You dissin' Drizzy, that's cool but don't come to my city though
Not even to H-Town
So underground that I gotta be a trill nigga
Strapped up from the waist down
That's word to Pimp C, J Prince is my real nigga
Shit was so simple when Henchman was out
He had a young nigga right there with me
So happy when Bleu Davinci got out
We came up on these California streets
LA niggas be the craziest, these niggas do some shady shit
Niggas'll run up on your car, catch you off guard
Like the Lil Wayne and Baby shit
Got a nigga confused, but why a nigga gotta choose?
Don't even matter dawg 'cause I'ma always be a real nigga
Always be a real nigga
I never learned how to be nothin' but a real nigga
Y'all better not come to my studio wit' that fake shit
Y'all better not come to my funeral wit' that fake shit
Y'all better off realizing there's nothin' that y'all could do wit' me
All I ever ask is keep it 8 more than 92 with me, 100, yeah, 100
All I ever ask is 100, yeah, 100
All I ever ask is 100"
1,100 Barz and Gunnin',2005,West Coast Resurrection (2005),Hip Hop,The Game,"Game
Yo yayo think he hot but on the real he not, 50 think he nice but realli he lik suga and spice, buck think he the one but he onlii carry a water gun, I'm sick of yu niggas don mess, man fuck 50 I don't need a vest on my chest, these people think they tha shyt but wen they hear this they gon hav a fit, the underground is mine, man I'm gone shyne, o ye I forgot to say damnnn olivias finneee"
2,3D,2011,Purp & Patron (2011),Hip Hop,The Game,"Shawty say she wanna love me, she won't leave me alone
She say she wanna tangle no iphone
She wanna get me face time, no iphone
She gotta black berry BBM I'm on
Spinnin bottles of patron what I do for fun.
Take her back to the crib have a two on one
And after she get bent, bend her over like a shot gun,
Tank on E so you know I'm about to pop one.
Looking 3D, ass so fly see it from the front had to walk around the back
Told whatever she want, she know got that
She know I'm a big boy so I gave her 3 stacks
Told her there's a lot more Grey Goose where that came from.
You drinking 'em bottles up, I tell her to back it up,
Then she pull out a blunt where that came from
Now shawty gonna light it up, wanna come fly with us
Shawty I wanna drink, I justa wanna cut
If you see a freak tell her I just in the cut.
Bottles upside down,
And I'm feeling turned up, Body looking 3D
Would she back it up, back it up like this,
Up like that, up like this, up like that
Fuck it up like this, up like that,
Shawty looking 3D would she back it up.
Shawty says she love the way we talk in the south
You can do it too, put it in your mouth,
On the V.I.P. couch, snow in the face, (throwing green?) we suck no waste,
She says she love how it taste point blank range, shoot it in her face
She think I'm running game but game already ran in a marathon
Heard the pussy bomb hiroshima. Aquafina wet, betta splash ass like the Avatar
Big tall blue bitch, 3D camera. And imma Thor on the blue whore.
Pull out the MC Hammer bitch and beat it on the floor.
All these extra spare bottles in the club you can tell me I'm (takin', takin'?)
Me and david banner in the club got the speakers on sub bitches shaking, shaking,
And Game I'm like damn about this brotha on these hoes Pittsburgh pussy taking, taking
Then I might hit it from the back like a Mac now she sayin' that it's achin, achin
I'ma back it up she need a (sad car now?)
(I'mma act it up if it make it hurricane bill?)
I'mma stack it up like an 18 wheeler now.
She can back it up
Call the waiter cause"
3,Ain't Fuckin' with You,2008,LAX (2008),Hip Hop,The Game,"That T.M. shit, that T.M. shit
Trackmasters, that T.M. shit, that shit
That T.M. shit ? Game!
(Chorus: unknown singer (The Game))
I don't care that you lookin' like Beyonce on her best day
(I ain't fuckin' wit'chu)
You got your high heels on and your body feel warm but tonight
(I ain't fuckin' wit'chu)
You got your hair did right and your panties too tight but tonight
(I ain't fuckin' wit'chu)
Could be another night, girl, but tonight
(I ain't fuckin' wit'chu)
(The Game)
I'm tired of playin' your games, you pissin me off
I'm watchin LeBron so holla when this shit go off
You say I be trippin' but really it's you that be gone
Always bringin' up Tanisha be givin' me dome
I ain't tryin' to hear that, I'm just tryin' to chill
So chill, like Chamillionaire or Mike Jones grill
All in front of my flat screen, True Religion black jeans
Dancin like Ciara, I ain't Bow Wow or 50
Tryin' to get me but I back out, I could blow your back out
Lay you down, put it in the hole, like Stackhouse
We used to hit midtown, throwin' all them stacks out
Run through the Louis Vuitton store and clean the racks out
Used to feel good, when I watch your Porsche back out
You bought Keyshia Cole album, now you tryin' to act out
Flippin like a Sidekick, tell me what is that 'bout?
You can't take the heat, get the fuck up out of Shaq house
Black out
(The Game)
Bitch, I'm rollin' 21's and over
Not the club, the dubs on that platinum Range Rover
My neck's so iced out, my wrists so shined up
I make hoes line up, see a pole climb up
Brown sugar or light skin, black or white skin
If she could drop it low then she could be my night friend
Or my one night stand, if she got a nice tan
Before I leave I cut the light off of your nightstand
Back to the house, my girl wanna have real sex
Nah, I keep my kids like Britney Spears' ex
Take her back to the future, I ain't even here yet
And that line was fly, bitch I'm a Leer jet
(The Game)
Stop playin' girl, stop playin'
Stop playin' girl, stop playin'!
Stop playin' girl, stop playin'
I said stop playin', you better stop playin'
'Fore I break you off like a Kit Kat, you know I wanna hit that
Banana split that, but a real nigga had to sit back
Cause that's what we do, when girls be with the chit-chat
Every mornin on ""The View"", them girls be with the chit-chat
Enough with all the riff-raff, let me see your cat walk
I'm old school, Garfield, I can make your cat talk
But I'm a gangsta, so I'ma back off
Keyshia and DMX, I'll leave yo' ass with that thought
For real
That T.M. shit, uh-huh, that T.M. shit
Trackmasters, that T.M. shit, that shit
That T.M. shit ? Game!"
4,Ali Bomaye,2012,Jesus Piece (2012),Hip Hop,The Game,"Get my people out them chains nigga
I mean handcuffs, time to man up
Put my hands up? Fuck you sayin' bruh
'Cause I'm a black man, in a Phantom
Or is it cause my windows tinted
Car cost 300 thou' and I blow Indo in it
You mad cause your daughter fuck with me on spring break
Well, I'm a fuck her till the springs break
Yeah Roll another one 'cause I'm winnin'
And my four door looking real photogenic
Jam 'em on the tire, in threads that won't expire
I'm in a class of my own, my teacher got fired
Money getting long, pussy rate keep rising
Versace outfit cost me 3, 000
From the P houses, did it from the weak hours
Selling that chicken no lemon pepper, no sweet and sour
First you get the power, then you get respect
I'm getting so much money I can buy ya bitch
Take it how you wanna, if you wanna take it
I like clubs where all the women working naked
Fell in love with a waitress what the fuck I'm thinking
Bought that ho a ring it was for her pinky
Uhn, that's pimpin' that's slick
Got a bottle of cologne that cost more than your rent
Fuck y'all mad at me for
Got a black car, and a black phantom
With a white bitch in Idaho, I do the same thing in (Montana)
Got a thick bitch in Atlanta, got a redbone in the Chi
Got two chains, they two-tone, two hundred racks, no lie (true)
Ali Bomaye! Ali Bomaye!
I'm bout to rumble in the jungle in these new Kanye's
Ali Bomaye! Ali Bomaye!
My lawyer threw them gloves on and beat another case
Fuck y'all mad at me for, cause my belt got two G's on it
Her belt got two C's on it, my daughter's stroller got D's on it
Free Big Meech, Free Boosie and C-Murder
Like New Orleans, like Baltimore, come to Compton you'll see murders
And my AR see murders, that's beef nigga no burgers
I'm insane and you Usain, nigga better turn on them burners
Got [?], bitch [?]
Got dope to sell in this hotel, no half price, no retail
You a bitch nigga, no female, I smack niggas, Sprewell
I'm on the block like D 12, I got the white, no D-12
Like a little nigga in Africa, I was born toting that K
And that's real shit, no Will Smith, and no [?]
But they yellin'...
Ali Bomaye! Ali Bomaye!
Thank God that a nigga seen another day
Ali Bomaye! Ali Bomaye!
Got a chopper and a bottle fuck it let 'em spray
I take my case to trial, hire the Dream Team
Robbie Kardashian, Johnnie Cochran, I seen things
I dream big, I think sharp
Inhale smoke, Hawaiian tree bark
Humble yourself, you not a G, keep it one with yourself
Run to niggas for help, favors I keep one on the shelf
I got rifles with lasers, swing it just like the majors
Hit you right above navel, now you swimming in pavement
Gold medals on my neck, I call it Michael Phelps
Hoes settling for less, I call 'em bottom shelf
Niggas tough on them blogs and never did nothing at all
On the road to the riches, bitches not tagging along
Unless it's ass in a thong, hit that ass and I'm gone
Disrespect my nigga Boss and I'm flashing the chrome
I'm waving the Tec, Tity spraying the Mac
Extendos in the back, gonna lap [?]
Got a bitch that look like Laila Ali sitting in my lap
Got a call from Skateboard, pick 'em up at Lax
Speaking skateboards, where Tune at?
Fuck with him, I'll break a skateboard on a nigga back
2 Chainz!
Skateboard on a nigga track
No lie, No Lie already got a plaque
Mama got a house, daughter got accounts
Just to think a nigga like me started with a ounce
Bad bitches and D-boys, we bring 'em out
If them niggas pussy, we douche 'em, we clean 'em out
This the voice of ghetto intelligence, if you got work
Go to work the work at your residence...
... For presidents
Word to Muhammad, that triple beam is heaven-sent
Riding through the jungles in that muthafuckin' elephant
That's a gray ghost, with the ears on it
Swimming through the hood like it got fins on it (Tell 'em!)
You know I got that work on the foreman grill
Weigh the muthafuckas in, made another mill'
Got a nigga feeling like Cassius Clay
Thrilla in Manilla, nigga want it whip his ass today
Ali Bomaye! Ali Bomaye!
Thank God that a nigga seen another day
Ali Bomaye! Ali Bomaye!
Got a chopper and a bottle fuck it let 'em spray"
5,All I Know,2011,The R.E.D. Album (2011),Hip Hop,The Game,"(Hook - Luu Breeze)
All I know is this pain in this life
And this struggle it troubles me so
All I know is that I'm stuck on this road
Of success so I got to get mine
All I know is this pain in this life
And this struggle it troubles me so
All I know All I know
Red phantom, they say I look like Josh Smith from Atlanta
I do, hachoo, excuse you, that nigga look like me
He from the G.A., and I'm M easy, that's Game
I don't do what you niggas do, that's lame
I So Woo with my crew from the from the Burque
I So Woo with my crew, from under Young Wayne
A walkin' motherfuckin' flame
Livin' up to my brothers name
Rockin' that red shit, wasn't fuckin' with them other gangs
Most other gang's, they wasn't fuckin' with me
Ain't your average motherfucker, I'm a motherfuckin' G
I got some shit on my chest that I want to get off
I got some shit for that vest that will knock that bullshit off
Money like Madoff, Kill 'em like Adolf, Roy Halladay
I'll let a fuckin' K off, and I don't take a fucking day off...
Cincinnati C hat, Boston B hat, them is me hats to Philadelphia P hats
Believe that; bring it to the hood so you can see that
Dumb ass niggas like game, Where the keys at?
Automatic start, nigga where the trees at?
Red boned bitch like Alisha, where the keys at?
Freeze that, like a fucking picture
If you ain't a blood I ain't fucking with ya na I'm just fucking with ya
Stay on my hood shit, hop in the bucket with ya
Throw the ski masks on and get to straight fucking with ya
Ain't that some shit, that bastards sick
You wana know how I'm livin' nigga ask your bitch
Told you precisely how the Aston sit, and she a nasty bitch
I came in her mouth ask her lips, you know why?
'Cause I had to go past them lips, Trick
You probably paid for those ass and tits for...
Fuck with the blood clock, smile for my mug shot
Can't go out like 'em but I love Big, I love Pac
Love Fab, love kis that's where the love stops
'Cause I sleep with the enemy and I hug blocks
Birthed me in the drug spot, nigga with a attitude
Searching me and it's
Fuck cops, nigga pay your gratitude
Before you say I'm acting Ruth
Understand I'm tryna feed my people
Hati just like Compton the way I'm packing food
But I will act a fool, put cheese on your head
Motherfucker I will Green Bay Packer you
Have a whole football team of niggas after you
Like the punt return, when will you fucking learn
Now take your ass back to school
Wait till 3-o-clock click clack at you
And fuck with your conscience like back packers do
And I ain't Talib, Black Thought or Mos Def
But I've seen the most deaths
And nigga I'm just telling you"
6,All That (Lady),2012,Jesus Piece (2012),Hip Hop,The Game,"You know I love you like cooked food, I'm a good dude
Let's hit the Roscoe's on Pico, I'm in a hood mood
I'm sittin' here thinkin' 'bout all the things I could do
So what you should do is
Play your position for Berkin bags, we poppin' tags
Her shoe game sick, we drinkin' Ace out of Red Bottles
True gang shit, fuck with me and you're famous
Kanye'd my bitch, now she's away from the nameless
Camera flashes from strangers, turn a Range to a manger
Jesus piece on the plate, yeah my baby an angel
Fell straight up out of Heaven into what we into
Who knew we'd grew into, whatever we into
That's too much for your mental so we snapback that
Game on point like the stripes on my Gucc backpack
My ladybug, yeah she cool like that
In them Trues, why you move like that
You know my lady always on
She know I need it so
She know she can get
All that, all that, all that, all that, all that
My lady got me going
I'm where she already knows
She knows she can get
All that, all that, all that
Uh, you my lady
And that pussy feel like a haven
We can make babies, let's be creative
She say leave them tricks alone but I'm a skater
I love her like her daddy, told her no man would
I got a lot of bad bitches, she the only one good
I got her flowers for nothing, she smiling and blushing
If I don't answer my phone, then we probably fucking, ya
She love my tattoos
Ain't got no room for her name but I'm a make room
She let her hair down, we have a stare down
She said ""I'm glad you ate it, where my cap and gown?""
Told her ""I can be your chauffeur, "" dick like a limo
Multiple orgasms, that's my M.O
Redbone pretty
I kiss her from her titty to her clitty
You know my lady always on
She know I need it so
She know she can get
All that, all that, all that, all that, all that
My lady got me going
I'm where she already knows
She knows she can get
All that, all that, all that
Look, my girl's sweet like my hotel floor
From where they ran through more keys than a hotel door
Indeed, give her the D now the whole hotel know
Feel like I'm looking down from Heaven screaming ""Oh, Hell no!""
When you hop on top, girl, that's what it feel like
She always had a player back like them field lights
And every time I left it ain't feel right
Cheated on her and she stayed, that's just real life
'Cause it's hard when you ain't on the same coast
Burning bread in the club so all these girls want toast
Hoes try and wave but we ain't on the same boat
They trying to sink everything that we made float
She told me 'bout her ex man, her old boy stories
And how she had a dildo, you know, toy stories
Don't fuck her on her period, ain't into horror stories
I take her to my favorite restaurant, she order for me
'Cause she know me
You know my lady always on
She know I need it so
She know she can get
All that, all that, all that, all that, all that
My lady got me going
I'm where she already knows
She knows she can get
All that, all that, all that
I'm feeling your style
I'm loving your swag
I like how your jeans fit
You're killing that bag
You working them heels
Your diamonds are real
You give me the chills, girl
You all that"
7,All the Way Gone,2011,The R.E.D. Album (2011),Hip Hop,The Game,"(Mario)
Just me and you girl... Whoa
(Game)
She leave her hair in the sink
She leave her hair on the floor
Her hair all over the bed, that make me love her more
She wear a scarf, Louis V to be exact
It's a wrap, messing up her wrap, blowing out her back
Never let another rap nigga hit it from back or the front
On my mama nigga, I be gone for months
I come back
(Mario)
And it's still tight, I like when it's real tight
(Game)
I'mma lick in circles now...
(Mario)
Tell me what that feel like
(Game)
Feels like when you try them red bottoms on
It feels like the song 'cause we all the way gone...
Between me and you, do anything for old girl
Like hit it in the morning, yeah, Cole World
(Hook - Mario)
Baby you're the one
You ain't gotta hit the club no more
'Cause we done did that
Tryna find the one
But you been looking for love in all the wrong places
Every day's a movie, girl, you make the scene
They gon keep on watching, give 'em something to see
We gonna be all the way gone
We gonna be all the way gone
(Wale)
She call me all the time, I ain't no regular Joe
I be staying at the Roosevelt more than Marilyn goes
I'm messing bitches with Chuck, but I was wearing some Foams
Shorty been fly forever, these bitch's parachutes broke
TC's is on her person I'm aware that you know
And you know the flow, they jack it, I'm apparently cold, you know
Life's lemons is bitter, I need another fruit
She know we can't elope, look at what honey do
Straight G thing, double M G thing
Weed they can't fuck with, I'm puffin A.C. Green
When I peep in the public, bet I'm leaving with something
And I'm so fly I make some homebodies ?? leave the luggage
Shout out Donny Sublime
Shout out Bobby on Hundreds
Not too many is touching, double M G this summer
The RED album, lil red shortie, you can't touch her
I know Mario's on the hook, but I was playing Duck Hunt
(Hook - Mario)
(Game)
Yeah, he blowing up your cell phone
Send him the voicemail 'cause we all the way gone
And you ain't doing nothing wrong
But killing the competition in that Cosabella thong
Turn to the side, let me see them thighs
Profile, damn I'm digging your style, we can start slow now
Then speed it up, this playing in the background
While I beat it up - I beat it up
(Mario)
Baby soon as we get home, it won't take us too long
We gon make it to the bedroom, I like the guest room
You can pick the next room
Put the camera on the tripod, got me playing on your iPod
I know you feeling me on my job: Director
(Game)
Cut!"
8,Angel,2008,LAX (2008),Hip Hop,The Game,"Ange... angel... ange... angel)
Verse 1 - Common
I spent my day so,
First I pray yo, then I lay low, looking for the halo
Or more yayo, my lil' angel, reminded me to stay playful
Faitful walks I take in the woods,
Thinkin' what's good, things that I can't change I should
Things I can't, need to be understood
Th-this is the bliss, I used to drift from the hood
For a second at least, I'm ressurectin the peace
Pipes the Indians used to like, we called it chief, right
Stepping on the leafs right, to reach heights
Th-th-th-that I never seen, it's so so evergreen
Some use it for medicine, or to write better things
I was in amsterdam, man, bike pedaling
To the nature spot, to taste the flavors they got
My eyes drop, I like it alot... yeah, an angel
I wanna turn up the sound, and spread my wings because I'm riding with my (angel)
Going through the city of the Chi, make me feel like I'm in the city of (angels)
Ooh, I wanna fly, fly away with my (angel)
She takes me high, she will always be my (angel)
Verse 2 - The Game
Th-the way that I rhyme, loc, is mine
Like the first time you heard Mary J and you were standing in line
To purchase tickets to see her blow like Chicago wind
And I'm ridin' with Common looking for Chicago zen
And like Chicago winds, I was once a street disciple
Rockin' every jordan shoe, Nike put out by Michael
That made me feel like I could fly, sometimes I wanted to die
Prolly 'cause the angel dust was fuckin' with my third eye
So I start hip hop and I understand why Common used to love her
She got me open so I even had, had
But I used the rubber, 'cause she was married to Rakim
So I bought me a gold chain, pretendin that I was him
So I can get close to the girl I loved the most
But she left Cali and went on tour with Ne-Yo and Ghost
Big gave her one more chance, and she took Big down
I should've knew it, shot G, and 'Pac told ya she get around
Verse 3 - The Game
(Fly away, fly away)
My love for her's not about jewelry or cars
I love her 'cause she love me, just for who I are
Who I is, who I am, resembles the rims on the Lam'
I shine like Shyne when Barington Levy was sayin'
Diddly Whoa!
I got love for the streets, peace to New York and every hood in the East
Before I was ducking cops, gunshots, I used to be an LA Dodger, now I'm a (angel)
From the city of lost souls, Impalas and polished gold
Between the car, and the rims, we got alot of chrome
Your hood not alone, they knockin', we not at home
And when they bust in, we not Cesar, but got it wrong
'Cause they tryna wire phones, I'm talkin' Verizon phones
The ones they put wires on, they got us on tap
But I put wires on, my Bentley, in fact
I spit it through the wires on a Kanye track
Outro - Common
Yeah, it's The Game and Common
Spread your wings, follow your dreams
Things will be so serene, L-A and the Chi as a team
Yeah, angel supreme, yeah, keep on
Yeah, its for the world boy, we do it forever, yeah"
9,Anything You Ask For,2006,G.A.M.E. (2006),Hip Hop,The Game,"Huh, niggaz think they got the game sewed, yeah right
I'm air tight, fresh in them Air Nikes
If the Navy outside, I might be there
Black hoodie, black 9, black wifey airs
Rock guns like Caddy trunks, keep a spare
You see the lump under the Iceberg fleece and gear
And when the beef cook, I'ma put the piece to your head
And if you see a white truck that mean yo' sheets is dead
Then I'm goin' goin', back back
To the block to dump the bucket and jump in the drop
Niggaz know I'm good with the glock, they call me Chick Hearns
'Cause if the game on knot, I'm callin the shots
I'll wear a shiny suit for a minute like I'm The LOX
Then get gangster with a swap meet bag and a Jordan box
And when I die, bury me with the glock and a bucket of shells
In case niggaz want drama in hell
Yeah, so when Compton niggaz and Fillmoe niggaz get together
Shit happens mayne, real talk from ya nigga Fig'
Doin' it big and don't wanna split yo' wig
I'll give you anything you ask fo', money over bitches
Tell me what'chu blast fo', fuck around with snitches
What you had to smash fo', niggaz tried to play me man
Anything you ask fo', all about this Bay game
Anything you ask fo', representin' Bay game
I'll give you anything you ask fo', money over bitches
Tell me what'chu blast fo', fuck around with snitches
What you had to smash fo', niggaz tried to play me man
Anything you ask fo', all about this Bay game
Anything you ask fo', representin' Bay game
I be the boy with the most cabbage, pluck strings like I'm Lenny Kravitz
I'm in the streets where they goin' savage
One, two, we dance on the rooftop
Let the Coupe ghost ride then we come to two stops
Figga eight'n by the corner sto'
Niggarali from killer Cali you gotta let 'em know
Yeah, ya hit me on my Sidekick
Inventory pilin' up, niggaz tryin' to buy shit
They got me diggin in my files
Pro Tools, ADAT tapes and big sounds
Jumpin' on a plane, jumpin' out a taxi cab
Stackin' up this fettucini now these niggaz hella mad
Fuck that nigga, he got another album on the board?
Damn right, another album on the board
Fuck the bullshit, the Figgarali don't play
I represent the whole Bay every motherfuckin' day
I'll give you anything you ask fo', money over bitches
Tell me what'chu blast fo', fuck around with snitches
What you had to smash fo', niggaz tried to play me man
Anything you ask fo', all about this Bay game
Anything you ask fo', representin' Bay game
Count rubber band grands
I'm out big on the under, with my fam bam
And I, hover the lands
To expand, I'm from the gutter grime and the sand
No jams the flam's all busted
The dames want the bucks when, they see you stuffed in
Your pockets, till they get them some
But testin' my pocket, only gets you none
'Cause I, got a pimp mentality
The scrubs wanna eat shrimp and get my salary
They ain't knowin' I'm tight laced in my shoestrings
Hate the way I'm flowin' on the mic 'cause I do gleam
All types of baguettes and bezels
We shine like life's {unverified} rebels
2005, me and my crew just pile the pots
Move like the ice loose, pimp these thangs to watch
D.J. Nesha"
