,song,year,album,genre,artist,lyric
0,Adam Lives In Theory,2002,MTV Unplugged (2002),,Lauryn Hill,"Adam lives in theory
Trying to turn stone into bread
Masquerading like he got it figured out
Cut off from the sunshine, only smart in his own head
Leaving his descendants to hope and doubt
Left to his devices, those worthless sacrifices
Praying to the alter of himself
Making pilgrimages, thinking he's religious
Like he's got all the light, and no one else
He takes the unsuspected
'Cause he knows they're not connected
And he shows them how to be just as he is
Virtually real, and commercially appealed
To the lust of all the people where he lives
Eve was so naive, blinded by the pride and greed
Wanting to be intellectual
Drifting from the way she got turned down one day
And now she thinks that she's bisexual
Caught up in emotion
Burning up in her devotion
To the king of exploitaion in the field
She handed him her virtue
'Cause he told her ""I won't hurt you""
So she lay with him to see how good it feels
Now can you tell me, what, what we gonna do now
Where we gonna go now, what we gonna say now
Now can you tell me, what, what we gonna do now
Where we gonna go now, what we gonna say now
Now after the sensation, and the empty fornication
She brought affection home into her bed, quickly multiplying
Now the 3 of them are dying by the poison she perceived to be good bread
Now Eve and her husband are perverted in their judgment
'Cause everything appears to be the same
They entertain suggestion,
Next time just use protection
Desiring to cover up their shame
But much to their demise, poor decision closed their eyes
To the very antidote to their dilemma
Burning in their lust,
Both of them adulterous
Destroying the original agenda
Praying to the sky, in order to maintain a lie
They exhausted every possible conclusion,
They can't even entertain the solution,
In a brain filled with vain information and pollution
Hiding from the truth,
He provided an excuse to explain away his desperate situation
When confronted, blamed his wife
Giving birth to carnal life
Refusing to acknowledge what he done
Now if we can't agree with who created us to be
Who says we're guilty everyone before his eyes
Making no exceptions, since the day of our conception
Predisposed to hating truth, and loving lies
Then can you tell me, what, what we gonna do now
Where we gonna go now, what we gonna say now
Then can you tell me, what, what we gonna do now
Where we gonna go now, what we gonna say now
Stop walking in pride, let the thief be crucified
Un-learn everything you know, and let him teach you
Line upon line, every step upon pre-step, say goodbye,
To this decaying social system
He wants to know, how far we're willing to go
If we love him like we say we do,
He will try us
Just don't regress,
Or slip into hopelessness
Once he's satisfied his love,
He won't deny us,
And then he'll tell us,
What, what we gonna do now
Where we gonna go now, what we gonna say now
And then he'll tell us,
What, what we gonna do now
Where we gonna go now, what we gonna say now"
1,Can't Take My Eyes Off You,1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"You're just too good to be true
Can't take my eyes off you
You'd be like heaven to touch
I wanna hold you so much
At long last love has arrived
And I thank God I'm alive
You're just too good to be true
Can't take my eyes off you
Pardon the way that I stare
There's nothing else to compare
The sight of you leaves me weak
There are no words left to speak
But if you feel like I feel
Please let me know that it's real
You're just too good to be true
Can't take my eyes off you
I need you baby and if it's quite alright
I need you baby to warm the lonely nights
I love you baby, trust in me when I say: ok (It's ok)
Oh pretty baby, don't let me down, I pray
Oh pretty baby, now that I've found you, stay
And let me love you, oh baby, let me love you, oh baby
You're just too good to be true
Can't take my eyes off you
You'd be like heaven to touch
I wanna hold you so much
At long last love has arrived
And I thank God I'm alive
You're just too good to be true
Can't take my eyes off you
I need you baby and if it's quite alright
I need you baby to warm the lonely nights
I love you baby, trust in me when I say: it's ok
Oh pretty baby, don't let me down, I pray
Oh pretty baby, now that I've found you, stay
And let me love you, oh baby, let me love you, oh baby
I need you baby, if it's quite alright
I need you baby, you warm the lonely nights
I love you baby, trust in me when I say: it's ok
Oh, oh pretty baby, don't let me down, I pray
Oh pretty baby, now that I've found you, stay
And let me love you, oh baby, let me love you, oh baby"
2,Doo Wop (That Thing),1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"Yo, remember back on the bully when cats used to harmonize like 
Yo, yo, my men and my women, don't forget about the Deen
The Sirat al-Mustaqim, yo
It's about a thing
Yo, yo, yo, if you feel real good, lift your hands up in the air
And lick two shots in the atmosphere
Yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
It's been three weeks since you were looking for your friend
The one you let hit it and never called you again
'Member when he told you he was 'bout the Benjamins?
You act like you and him then give him a little trim
To begin, how you think you really goin' to pretend
Like you wasn't down when you called him again?
Plus when you give it up so easy you ain't even foolin' him
If you did it then, then you'd probably [fuck] again
Talking out your neck, saying you're a Christian
A Muslim sleeping with the Jinn
Now that was the sin that did Jezebel in
Who're you going to tell when the repercussions spin?
Showing off your ass 'cause you're thinking it's a trend
Girlfriend, let me break it down for you again
You know I only say it 'cause I'm truly genuine
Don't be a hard rock, when you really are a gem
Baby girl, respect is just a minimum
Niggas fucked up and you still defending him
Now, Lauryn is only human
Don't think I haven't been through the same predicament
Let it sit inside your head like a million women in Philly, Penn
It's silly when girls sell their souls because of sin
Look at what you be in, hair weaves like Europeans
Fake nails done by Koreans, come again
Yo! A-when when come again 
When when come again 
My friend come again 
Guys you know you'd better, watch out
Some girls, some girls are only, about
That thing, that thing, that thing
That thing, that thing, that thing
The second verse is dedicated to the men
More concerned with his rims and his Tims than his women
Him and his men, come in the club like hooligans
Don't care who they offend, popping yin (Like you got Yen)
Let's stop pretend, the ones that pack pistols by the waist men
Cristal by the case men, still living in his mother's basement
The pretty face men claiming that they be the big men
Need to take care of their three and four kids
But they face a court case when the child support's late
Money taking and heart breaking, now you wonder why women hate men
The sneaky silent men, the punk domestic violence men
Quick to shoot the semen, stop acting like boys and be men
How you gonna win, when you ain't right within?
How you gonna win, when you ain't right within?
How you gonna win, when you ain't right within?
Unh unh come again
Yo yo come again
Brethren come again
Sistren come again
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out
Girls you know you'd better, watch out
Some guys, some guys are only about
That thing, that thing, that thing
That thing, that thing, that thing
Guys you know you'd better, watch out
Some girls, some girls are only about
That thing, that thing, that thing
That thing, that thing, that thing
Girls you know you'd better, watch out
Some guys, some guys are only about
That thing, that thing, that thing
That thing, that thing, that thing"
3,"Every Ghetto, Every City",1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"I was just a little girl
Skinny legs, a press and curl
My mother always thought I'd be a star
But way before the record deal
The streets that nurtured Lauryn Hill
Made sure that I never go too far
Every ghetto, every city, and suburban place I've been
Make me recall my days in the New Jerusalem
Story starts at Hootaville
Grew up next to Ivy Hill
When kids were stealing quartervilles for fun
""Kill the guy"" in Carter Park
Rode a Mongoose till it's dark
Watching kids show off the stolen ones
Every ghetto, Every city, and suburban place I've been
Make me recall my days in the New Jerusalem
You know it's hot, don't forget what you've got
Looking Back
Looking back, looking back, looking back
(Repeat)
Looking back, looking back, looking back
A bag of Bontons, twenty cents and a nickel
Springfield Ave. had the best popsicles
Saturday morning cartoons and Kung-Fu
Main street roots tonic with the dreds
A beef patty and some coco bread
Move the patch from my Lees to the tongue of my shoe
'Member Frelng-Huysen used to have the bomb leather
Back when Doug Fresh and Slick Rick were together
Looking at the crew, we thought we'd all live forever
Drill teams on Munn Street
Remember when Hawthorne and Chancellor had beef
Moving Records was on Central Ave.
I was there at dancing school
South Orange Ave. at Borlin Pool
Unaware of what we didn't have
Writing my friends names on my jeans with a marker
July 4th races outside Parker
Fireworks at Martin Stadium
The Untouchable PSP where all them crazy niggaz be
And car thieves got away through Irvington
Hillside brings beef with the cops
Self destruction record drops
And everybody's name was Muslim
Sensations and 88 attracted kids from out of state
And everybody used to do the Wop
Jack, Jack, Jack ya body
Nah the Biz Mark used to amp up the party
I wish those days they didn't stop
Every ghetto, every city, and suburban place I've been
Make me recall my days in the New Jerusalem
Lookin' back looking back looking back [fade]"
4,Everything Is Everything,1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"Everything (everything)
Is Everything (is everything)
What is meant to be, will be
After winter (after winter)
Must come spring
Change, it comes eventually
Everything (everything)
Is Everything (is everything)
What is meant to be, will be
After winter (after winter)
Must come spring
Change, it comes eventually
I wrote these words (I wrote these words)
For everyone who struggles in their youth
Who won't accept deception in
Instead of what is truth
It seems we lose the game
Before we even start to play
Who made these rules? (Who made these rules?)
We're so confused (We're so confused)
Easily led astray
Let me tell ya that
Everything is everything
(Everything is everything)
Everything is everything (everything)
After winter (after winter)
Must come spring
Everything is everything
I philosophy
Possibly speak tongues
Beat drum, Abyssinian, street Baptist
Rap this in fine linen
From the beginning
My practice extending across the atlas
I begat this
Flippin' in the ghetto on a dirty mattress
You can't match this rapper-slash-actress
More powerful than two Cleopatras
Bomb graffiti on the tomb of Nefertiti
MCs ain't ready to take it to the Serengeti
My rhymes is heavy like the mind of Sister Betty
L. Boogie spars with stars and constellations
Then came down for a little conversation
Adjacent to the king, fear no human being
Roll with cherubims to Nassau Coliseum
Now hear this mixture
Where hip hop meets scripture
Develop a negative into a positive picture
Now everything is everything
What is meant to be, will be
(What is meant to be, will be)
After winter (after winter)
Must come spring (Must come spring)
Change, it comes eventually
Sometimes it seems (sometimes it seems)
We'll touch that dream (we'll touch that dream)
But things come slow or not at all
And the ones on top (the ones on top)
Won't make it stop
So convinced that they might fall
Let's love ourselves then we can't fail
To make a better situation
Tomorrow (Tomorrow)
Our seeds will grow (our seeds will grow)
All we need is dedication
Let me tell ya that
Everything is everything
(Everything is everything)
Everything is everything
(Everything is everything)
After winter, must come spring
Everything is everything
(Everything is everything)
Everything (everything) is everything (is everything)
What is meant to be, will be
After winter (after winter)
Must come spring (must come spring)
Change, it comes eventually"
5,Ex-Factor,1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"It could all be so simple
But you'd rather make it hard
Loving you is like a battle
And we both end up with scars
Tell me who I have to be
To gain some reciprocity
See, no one loves you more than me
And no one ever will
Is this just a silly game
That forces you to act this way
Forces you to scream my name
Then pretend that you can't stay
Tell me who I have to be
To gain some reciprocity
See, no one loves you more than me
And no one ever will
No matter how I think we grow
You always seem to let me know
It ain't working (it ain't working)
No, it ain't working
And when I try to walk away
You'd hurt yourself to make me stay
This is crazy (this is crazy)
Oh, this is crazy (this is crazy)
I keep letting you back in
How can I explain myself
As painful as this thing has been
I just can't be with no one else
See, I know what we got to do
You let go and I'll let go too
Cause no one's hurt me more than you
And no one ever will
No matter how I think we grow
You always seem to let me know
It ain't working (it ain't working)
It ain't working (it ain't working)
And when I try to walk away
You'd hurt yourself to make me stay
This is crazy (this is crazy)
Oh, this is crazy (this is crazy)
Care for me, care for me
I know you care for me
There for me, there for me
Said you'd be there for me
Cry for me, cry for me
You said you'd die for me
Give to me, give to me
Why won't you live for me
Care for me, care for me
You said you'd care for me
There for me, there for me
Said you'd be there for me
Cry for me, cry for me
You said you'd die for me
Give to me, give to me
Why won't you live for me
Care for me, care for me
You said you'd care for me
There for me, there for me
Said you'd be there for me
Cry for me, cry for me
You said you'd die for me
Give to me, give to me
Why won't you live for me
Care for me, care for me
You said you'd care for me
There for me, there for me
Said you'd be there for me
Give to me, give to me
Why won't you live for me
Cry for me, cry for me
You said you'd die for me
Where were you when I needed you
Where were you when I needed you
Where were you
You, you, you, you, you, you, you"
6,Final Hour,1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"I treat this like my thesis
Well-written topic
Broken down into pieces
I introduce them produce
Words so profuse
It's abuse how I juice up this beat
Like I'm deuce
Two people both equal
Like I'm Gemini
Rather simeon
If I Jimmy on this lock I could pop it
You can't stop it
Drop it
Your whole crew's microscopic
Like particles while I make international articles
And on the cover
Don't discuss the baby mother business
I been in this third LP you can't tell me, I witness
First handed I'm candid
You can't stand it
Respect demanded
And get flown around the planet
Rock Hard like granite or steel
People feel Lauryn Hill from New-Ark to Israel
And this is real
So I keep makin' the street's ballads
While you lookin' for dressin' to go with your tossed salad
You could get the money
You could get the power
But keep your eyes on the final hour (2x)
I'm about to change the focus
From the richest to the brokest
I wrote this opus
To reserve the hypnosis
Whoever's closest
To the line's gonna win it
You gonna fall tryin' to ball
While my team win the pennant
I'm about to be in it
For a minute
Then run for senate
Make a slum lord to be the tenat
Give his money to kids to spend it
And then amend it
Every law that ever prevented
Our survival since our arrival
Documented in The Bible
Like Moses and Aaron
Things gon change, it's apparent
And all the transparent gonna
Be seen through
Let God redeem you
Keep your deen true
You could get the green too
Watch out what you cling to
Observe how a queen do
And I remain calm readin' the 73 Psalm
'Cause wit all this on I got the world in palm
You could get the money
You could get the power
But keep your eyes on the final hour
You could get the money
You could get the power
But keep your eyes on the final hour
Now I be breakin' bread sippin'
Manichevitz wine
Pay no mind party like it's 1999
But when it comes down to ground beef like Palestine
Say your rhymes, let's see if that get you out your bind
Now I'm a get the mozzarella like a Rockefeller
Still be int he chruch of Lalibela
Singin' hyms acapella
Whether posed in Maribella in Coutore
Or collectin' residuals from off 'The Score'
I'm makin' sure
I'm with the 144
I've been here before this ain't a battle this is war
Word to Boonie
I makes a lot like a Sunni
Get diplomatic immunity in every ghetto community
Had opportunity went from
Hoodshock to Hood-chic
But it ain't what you cop
It's about what you keep
And even if there are leaks
You can't capsize this ship
'Cause I baptize my lips every time I take a sip
You could get the money
You could get the power
But keep your eyes on the final hour"
7,Forgive Them Father,1998,The Miseducation Of Lauryn Hill (1998),,Lauryn Hill,"Forgive us our trespasses as we forgive those that trespass against us
Although them again we will never, never, never trust
Dem now, know weh dem do, dig out yuh yei while dem sticking like glue
Fling, skind, grin while dem plotting fah you
True, Ah Who???
Forgive them father for they know not what they do
Forgive them father for they know not what they do
Beware the false motives of others
Be careful of those who pretend to be brothers
And you never suppose it's those who are closest to you, to you
They say all the right things to gain their position
Then use your kindness as their ammunition
To shoot you down in the name of ambition, they do
Forgive them father for they know not what they do
Forgive them father for they know not what they do
Why every Indian wanna be the chief?
Feed a man till he's full and he still want beef
Give me grief, try to tief off my piece
Why for you to increase, I must decrease?
If I treat you kindly does it meant that I'm weak?
You hear my speak an think I won't take it do the streets
I know enough cats that don't turn the other cheek
But I try to keep it civilized like Menelik
And other African czars ovserving stars with war scars
Get yours in this capitalistic system
So many caught or got bought you can't list them
How you gonna idolize the missing?
To survive is to stay alive in the face of opposition
Even when they comin' gunnin'
I stand position
L's known the mission since conception
Let's free the people from deception
If you looking for the answers
Then you gotta ask the questions
And when I let go, my voice echoes through hate ghetto
Sick of men trying to pull strings like Gepetto
Why black people always be the ones to settle
March through these streets like Soweto
Like Cain and Abel, Caesar and Brutus, Jesus and Judas
Backstabbers do this
Forgive them father for they know not what they do
Forgive them father for they know not what they do
It took me a little while to discover
Wolves in sheep coats who pretend to be lovers
Men who lack conscience will even lie to themselves, to themselves
A friend once said, and I found to be true
That everyday people, they lie to God too
So what makes you think, that they won't lie to you
Forgive them father for they know not what they do
Forgive them, forgive them
Forgive them father for they know not what they do
Forgive them, forgive them
Gwan like dem love while dem rip yuh to shreds
Trample pon yuh heart and lef yuh fi dead
Dem a yuh fren who yuh depen pon from way back when
But if yuh gi dem yuh back den yuh mus meef yuh end
Dem noh know wey dem do
Dem no know, dem no know, dem no know
Dem no know, dem no know wey dem do"
8,Freedom Time,2002,MTV Unplugged (2002),,Lauryn Hill,"Everybody knows that they're guilty
Everybody knows that they've lied
Everybody knows that they're guilty
Resting on their conscious eating their insides
Its Freedom
Said, its Freedom Time now
Its Freedom
Said its Freedom Time now
Time to get free
Oh, give yourselves up now
Its Freedom
Said, its freedom time y'all
There's a war in the mind
For the territory over dominion
Who will dominate opinions
Schizims and isms
Keeping us in forms of religion
Conforming our vision
To the wolrd church's decision
Trapped in a section
Submitted to committee elections
Moral infection
Epidemic Lies and deception
Insurrection
Of the highest possible order
Distorting our tape recorders
From hearing like under water
Beyond the borders
Finding sin in disorder
Bound by the strategy
And systemic depravity
Heavy as gravity
Head first in the cavity
Without a bottom
A fate worse than Sodom
What's got 'em drunk off the spirit?
Truth comes and we can't hear it
And you've been programmed to fear it
I had a vision
I was falling in indecision
Appalling
Calling religion some program on television
How can dominant wisdom
Be recognized in a system
Of anti-christs and majority rules
Intelligent Fools
PhDs of ilusions
Masters of mass confusion
Bachelors of Past illusions
Now, who you choosing?
The head or the tail?
The Bloodshed or the Male?
Or confidence in the veil?
Conferences at Yale
Discussing Doctrines at Baal (pronounced Bale)
Causing People to Fail
Keeping A third in jail
His word is nailed, everything to the tree
Severing all the me
From all I used to be
Formless and void
Totally paranoid
Enjoyed darkness as lord
Keeping me from the sword
Blocked from mercy
Bitter than Ceres
Hungry and thirsty
For good meat, we would eat
And still dine at the table of deceit
How incomplete
From confrontation to retreat
We belong to true enemy's defeat
Destitute a necessity
Causing desperation to get the best of me
Punishment till there was nothing left of me
Realizing the inescapable death of me
No options in the valley of decision
The only option supernatural circumcision
Inwardly
Only water can purge the hearts from words
The firey darts
Thrown by the workers of the arts
Iniquity
Shaping in
There's no escaping when
Your whole philosiphy is paper thin
In vanity
The wide road is insanity
Can it be all of humanity
Picture that
Scripture that
The origin of man's heart is black
How can we show up for
An invisible war
Preoccupied with a shadow
Making love with a whore
Aching in sores
Babylon the great mystery
Mother of human history
System of social socercery
Our present condition needs serious recongnition
Where's there's no repentance there can be no remission
And that sentence more serious than Vietnam,
The atom bomb and Sudam and Minister Farakhan
What's going on
What's a priority to you
By what authority do we
Majority hasn't a clue
We majored in curses
Search the chapters check the verses
Recapture the land remove the mark off our hands
So we can stand
In agreement with his commands
Everything else is damned
Let them with ears understand
Everything else is damned
Let them with ears understand
Its Freedom
Said, its Freedom Time now
Its Freedom
Said its Freedom Time now
Its Freedom
I'm a be who I am
Its freedom time
Said, its freedom time
Everybody knows that they lied
Everybody knows they perpetrated inside
Everybody knows that their guilt is
Resting on their conscious eating their insides
Get free
Be who you're supposed to be
Freedom
Said its freedom time now
Freedom
Said its freedom time
Freedom
Freedom time now..."
9,I Find It Hard To Say (Rebel),2002,MTV Unplugged (2002),,Lauryn Hill,"I find it hard to say that everything is all right
Don't look at me that way like everything is all right
Cause my own eyes can see through all your false pretenses
But what you fail to see is all the consequences
You think our lives are cheap and easy to be wasted
As history repeats so foul you can taste it
And while the people sleep to comfortable to face it
His life's so incomplete and nothing can replace it
And while the people sleep to comfortable to face it
Your life's so incomplete and nothing can replace it
Fret not thyself I say against these laws of man
Cause like the bible says his blood is on their hands
And what I gotta say, and what I gotta say is rebel,
While today is still today, choose well
And what I got a say, is rebel
It can't go down this way, choose well, choose well,
Choose well, choose well, choose well, choose well
And while the people sleep, too comfortable to face it
Your life's so incomplete and nothing and no one can replace it
Oh no no no no no no no
And what I gotta say (x8) is rebel (x6)...
Repent, the day is far too spent,
Rebel, rebel
Wake up (x8) and rebel
We must destroy in order to rebuild
Wake up you might as well
Are you, are you satisfied,
Are you satisfied, rebel
Oh oh oh oh oh oh oh oh rebel
Why don't you rebel? (x3)"
