,song,year,album,genre,artist,lyric
0,A Toast To The Good Life,2009,Loso's Way (2009),,Fabolous,"A toast to Mr. Tagalucci
And zippin open Louis duffle bags of lootchie
Braggin loosely 'bout baggin hoochies
No logo's on the clothes but the tags say Gucci (nice)
And everybody raise your glasses
The beautiful tits, and amazing asses
Bring cigar cutters and the trace of ashes
To money burials, hideaways, and staches
Thanks to DEA's gettin' slick
They used bad tape, the charges didn't stick
The lawyers, Ebanks, Sadler
Life's a bitch and I probably coulda had her
Here's to no witnesses
And playing dumb like ""I dunno what this is""
Unforgetful that's why I keep my shit full
Along with alarm systems and pitbulls
Good food, still need seasoning
Gangsta POV, that's how we sees things
It's talked about with good reasoning
Over good steaks and sweet measlings
Yeah
Beef is just a entre
Put stacks on the boy like his name Andre
All the shootouts and the killings
Sympathy for bad guys, rooting for the villians
I put my money up, loot is in the ceiling
And two baby .9's that look cuter than some children
Cheers, blood sweat and tears
No room for emotions and fears
It's the way, nothing more to say
I make the call, we can go to war today
This is Loso's Way
Follow me into Loso's way"
1,B.K. Style,2003,"More Street Dreams, Pt. 2: The Mixtape (2003)",,Fabolous,"Yeah, Its bout to get real hard for these niggas to move man
Somebody get these niggas some wheelchairs or somethin'
Goin' to war is still a scary issue
But in my hood they train to kill wit every pistol
Like they military issue
Guess you a star if you sell a million every disc two
Catch a gun case and bounce and still they'll barely frisk you
'Cause, I proved I move the retail
Make the smoothest grooves wit female
And I remove the rules on V12's
You ain't never seen it move this smooth on sprewell's
I'm a hustler, you just a middle man to me
The way I pass the rock could make Jason Kidd a fan of me
Just cop one joint, I'm a one point somethin'
Still I'll have you at gunpoint, with one joint dumpin
So watch what you say to them crackers
Ill put a couple G's on yer head like you play for the Packers
I'm rap's Labron James, I quickly see baskets
These scrubs wouldn't make it to the Mickey-D's classics
You got some sticky weed? Pass it
If not put it out, I'm pushin it before they put it out
Wit the dash, wooded out, Shaq O'Neal footed out
Blastin a (?) get it first, before they put it out, Clue!
Yeah, uh, uh, uh, uh, uh
Maybe wouldn't be a million kids wit they faces on containers
If cops pursue the same way they chase us entertainers
In the hood, a few big faces and a chain a-
Get metal in ya mouth like braces and retainers
Even the young bucks be scheming on somebody change
Tryin' a sell somebody 'cain, before they even potty trained
You can smooth talk your way into a hottie brain
Have her suckin long enough to leave a nigga body drained
I wasn't taught, I learned from watchin stupid people
That'll run up shootin, in front of a group of people
I lay in a cut,"
2,Baby,2004,Real Talk (2004),,Fabolous,"Fab, Fab, Fab, Fab, Fab
Can you be my B A B Y?
I'll never call another lover mine
And why would I? And why should I?
When I seen a lady tonight with my good eye
That I would try and make my
(Baby, baby)
I was up in the club putting my hood high
When I saw you and I stood by
Just looking at your onion
Girl, I could cry and I could lie
I mean I could try and say you ain't sweep me off my feet
But only one thing could keep me off the street
And that's if you be my, B A B Y
I can be why you always be fly
And I'm from B-Stuy, just like B.I.G. was
That's how F A B does
We can sip something till we both be buzzed
In a V-dub and that's only because
Need someone to be my
(Baby)
Kind of girl you find in the club rocking those phat jeans
(Baby)
Gonna find someone to be my
(Baby)
I see some ladies tonight that should be having my
(Baby, baby)
After the baby talk, the goo goo ga ga
You like this, that, you do bla bla
Couple good jokes, a few brouhaha's
It's time to do you mama
First I'ma put you on your back
And make you scream out just like I put you on the track
(Baby)
Then I'ma lay you on your side
And slowly stroke you while you telling me the way you feel inside
But my sex drive won't make me play you on the side
You know you get the keys any day you wanna ride
And my baby know how to start me up
You got the kind of kiss that'll speed a heartbeat up
And you got the kind of touch that'll gimme the chills
I ask you 'cause I know you gonna gimme it real
It won't be fake and don't we make a good couple
And won't we make a good?
(Baby)
Ooh, if I seem just a bit taken, pardon me
But you're so amazing
I just want us to do this exclusively
Say you'll be my baby
My baby's the only one I bring to the villa
That can get the bling and the scrilla
Girl, I know you smooth enough to spring a chinchilla
And still take a sting of Tequila, the way you swing is a thriller
I'm watching that like the boxing match
In the ring of Manila
I wanna keep it coming like the singles of 'Thriller'
I mean if you still uh, my B A B Y
Need someone to be my
(Baby)
Kind of girl you find in the club rocking those phat jeans
(Baby)
Gonna find someone to be my
(Baby)
I see some ladies tonight that should be having my
(Baby, baby)
Fab, Fab, Fab, Fab, Fab
Can you be my B A B Y?
I'll never call another lover mine
Fab, Fab, Fab, Fab, Fab
Can you be my B A B Y?
I'll never call another lover mine
Fab, Fab, Fab, Fab, Fab
Can you be my B A B Y?
I'll never call another lover mine
..."
3,Baby Don't Go,2007,From Nothin' to Somethin' (2007),,Fabolous,"I try to play cool
Actin' like what you do don't phase me, don't phase me
Meanwhile I'm sittin' at home, all alone
Tryin' to keep myself from goin' crazy
When I'm in the house, when I think about
When I see you out, when I hear about {T-Pain}
I want my baby back! {'Lo-so} And I thought it would be easy
But it's hard for me to let you GO~!
(Baby don't) GO! (Baby don't) go!
(Baby don't) go (baby don't) {y'all know what this is}
Now I'm better than your ex, gon' be better than your next
Baby Screwed Up so you better be from Tex-as
Can't seem to doubt that I creamed her out
Now you dream about how I turned Nieman out
Nothin' to scream about just back your Beemer out
Pack it up in the trunk, go back to Kima house
'Cause I can play cool, but I can't play fool
There's options in break up, you ever play pool?
Better do you 'cause I damn sure does me
And what your buzz be is only because of me
The wifey, hus-by, never was me
I does me, trust me
I don't wanna another you so I'ma slide (yup)
But I got another boo, on the side, bay-bay
I try to play cool
Actin' like what you do don't phase me, don't phase me
Meanwhile I'm sittin' at home, all alone
Tryin' to keep myself from goin' crazy
When I'm in the house, when I think about
When I see you out, when I hear about
I want my baby back! And I thought it would be easy
But it's hard for me to let you GO~!
(Baby don't) GO! (Baby don't) go!
(Baby don't) go (baby don't)
Through the time I been alone, time I spent on phones
Know you ain't lettin them climb up in my throne
Now, baby that lime with that Patron
Have me talkin' crazy, it's time to come on home
Now, I talk with someone above
It's okay to lose your pride over someone you love
Don't lose someone you love though over your pride
Stick wit'cha entree and get over your side
We break up to make up at Jacob's baby
Her parents fought too, I'm the makeup baby
Wake up baby, love'll have you open though
I mean you seen Tom Cruise on the Oprah show
So I just can't bet on the next hand
There's too much in this pot just to give to the next man
I try to play cool
Actin' like what you do don't phase me, don't phase me
Meanwhile I'm sittin' at home, all alone
Tryin' to keep myself from goin' crazy
When I'm in the house, when I think about
When I see you out, when I hear about
I want my baby back! And I thought it would be easy
But it's hard for me to let you GO~!
(Baby don't) GO! (Baby don't) go!
(Baby don't) go (baby don't)
Now if you ain't never went through it you ain't really into it
The next rap to show you I really been through it
Every other day I'm givin' the love away
That's what your friend's sister or little brother say
If I'ma do somethin', it's the undercover way
When them hatin' ass watchdogs look the other way
And others may not see that we need each other
But if we on the same page we can read each other
They should learn us, instead of try to turn us
Mr. and Ms. Smith, we both got the burners - UP~!
If you love your baby then turn this up
Know we keep this hot like a Thermos cup
Relax, don't be tryin' to perm us up
We already straight - yesss
I try to play cool
Actin' like what you do don't phase me, don't phase me
Meanwhile I'm sittin' at home, all alone
Tryin' to keep myself from goin' crazy
When I'm in the house, when I think about
When I see you out, when I hear about
I want my baby back! And I thought it would be easy
But it's hard for me to let you GO~!
(Baby don't) GO! (Baby don't) go!
(Baby don't) go (baby don't)
Fab we gon' have to make a dance to this song man!
Y'knahmean; ain't no WAY you can't dance on this
Uh, T-Pain!
I want my baby back! And I thought it would be easy
But it's hard for me to let you GO~!"
4,Back to Do the Damn Thing,2008,There Is No Competition (2008),,Fabolous,"I feel like the ex champ back in the title fight
The young contenders are lookin' at me in idol light
Fresh taper, Waves lookin' tidal tight
Yeah I'm in the buildin like a corey lidal flight
I'm married to the streets, This is my recital right
I got the phantom drop dressed up bridal white
You know them doors is suicidal right
Sorta like they slit ya wrists wen I try sit ya miss
Nigga picture this, Like a kodak moment
I'm off the bullshit, Bout to go back on it
N I ain't hard to find, Bet ya lo-jack on it
Call it corn row roof, Cause it go back don't it?
I gotta get it now, Ain't no pitchin plan in rappin'
Fuck bein friends, Save me the hand dappin
Understand captain, You'll be under land nappin
If you keep thinkin' that it can't when it can happen
Ask scarface, Faster than a car chase
At ya grandma's place, Lettin A-R's waste
Sports coupe, Not too much car chase
The trunk look like Desperados guitar case
If you say a thing wrong, I won't let it string long
All I gotta do is push the button like ding-dong
I don't play the back 'n' forth game unless it's ping-pong
Mike Tyson flow, So I ain't in the ring long
Nigga you ain't King Kong, Thinkin' that you did shit
You gon have ya man sick, Someone sing his theme song
My nigga Freck plugged me in with this Beijing jon
So hot, She play Alaska with a string thong
Real delicate, I just call her china set
Fendi Fur, Gucci Gators, Guess she like designer pets
She saw a few things that get her vagina wet
SF, G4, N it's not a niners jet
But check the body drop, Baby boy shittin
But it's just sittin', So it's like I made a potty stop
It's like karate chops, We be breakin bricks down
Cocaine tour, I ben through 6 towns
Openin crack is the openin act
Heroin headliner, Stage name china
What you call dat? That's what you call a crack star
I could get the kingpin charge for these rap bars"
5,Bad Bitch,2003,Street Dreams (2003),,Fabolous,"(Fabolous)
(Hahahaha)
Yeah, I'm a Ghetto Superstar nigga
Most niggas trying to get one chick, right?
I'm trying to get two
You know, two is always better than one, right?
Yeah...
I'm trying to kill two birds with one stone
It's 151's prone, that have you and hun's stoned
Trying the unknown
Doing things I know y'all parents wouldn't con-done
It's you, her and me; eyes too blurred to see
Speech too slurred to G
But you know ""Young'n"" would love ta
See ya upon each other, feeling on me while tongue'n each other
Wow! it's a wonderful thing
To have a pretty female under each wing
The cake can prob'ly Pollie, both of these Bobby Darlies
That take off their Rockavalis?
My job is narly from getting slobbed on Harley's
Getting smoke from the supplier, robbin' Marley
I hope this ain't tooking wrong
But ma now I wanna see how both of y'all look in thongs
I got a bad bitch on my left side (oww)
Bad bitch on my right side (okay)
I suggest it be best if we get by
Said a bad bitch on my left side (oww)
Bad bitch on my right side (okay)
I suggest it be best if we get by
I'm willing to geese 'em if they feeling a threesome
I'm pulling up in the GT before the dealers release them
I ain't with the blazay blah
'Cause I hold the record for the most Menage ' Trois and lama taje (?)
I got a bad chick on my left lap
Bad chick on my right lap
Do as I suggest, I confess
At my request they gon' get right
So when you see lipstick on both cheeks
That mean I slip dick in both freaks
They started calling me Two Time Johnny
After repeatedly leaving the club wit two damn mami's
This brother done had 'em
From close friends, the girls all know each other from Adam
I'm always this humble boo, HELL YES!
It's cool for your girlfriend to come through too
At the most it'll take an hour together
To get these girls from dancing wit each other
In to taking showers together
They know, it's a studio in Fab crib
One of y'all can rock the mic while the other one ad libs
Boo, my government is personal
But I got enough sets of twins to make Doublemint commercials
After trying X, I can only imagine what y'all be trying next
The stacks that I be splurging have girls in the back of the Excursion
Forgetting 'bout the fact that they was virgins
I don't care who you bringing wit you
Just let her know that I'm poking her while I'm fingering you
I love that thing that you do
And I know about the tongue and nipple
But I ain't know you had a ring in it too
I can tell when they came, 'cause they start spelling my name
Like F-A, B-O, L-O, U-S (oww)"
6,Bang Bang,2009,Loso's Way (2009),,Fabolous,"Chitty chitty bang bang
Chitty chitty bang
Chitty chitty bang bang
Chitty chitty bang
Chitty chitty bang bang
Chitty chitty bang
Chitty chitty bang bang
Chitty chitty bang
Yo if niggas don't know nothin'
They know not to try me though
Yeah I like pussy, just not standing by me though
My man did 15, he came home grimey though
Hold his gun eh'day, still think he in '94
We missed him, but we caught up with his slimey hoe
Shooters ain't picky so it's Inny Minny Miney Moe
Catch a nigga by his toe
We don't play no games
But it sound like Call Of Duty when we let that P90 go
Chitty chitty bang bang
Chitty chitty bang
It's not a pretty thing so it might get ugly
It could get knifey, it might get slugly
I send the family at 'em I might get Pugsly
Might get Wednesday, Gomez, Cousin It
We on some can't find em, we run up on ya cousin shit
Always sayin' what they does and knowin' who they wasn't wit
All we tryna do is make the pieces to the puzzle fit
So we question niggas wit the gun out
The story changes, the excuses never run out
It's Summertime so we gonna make sure the heats felt
See me reach hear the clip, don't think it's a seatbelt
Think of 9mm think of .45's
I get away wit a bitch, I must let shorty drive
I tell her keep it running, honk if them people coming
I bought her a Louis bag, it's just to keep the gun in
Chitty chitty bang bang
Chitty chitty bang
Follow me my nigga 'cause I know where they hang
Chitty chitty bang bang
Chitty chitty bang
Stand back click clack, watch me do my thang
Chitty chitty bang bang
Chitty chitty bang
Follow me my nigga 'cause I know where they hang
Chitty chitty bang bang
Chitty chitty bang
Stand back click clack, watch me do my thang
(Fabolous talking, chorus repeats)"
7,Body Bag (Remix),2010,There Is No Competition 2: The Grieving Music EP (2010),,Fabolous,"Yo Fab what up nigga
Funeral Service, Killa Season, Slime Flu
Lot of shit going on
Let's get ready to go in though
(Verse 1: Cam'Ron)
Huh, I said, ice in a ceramic van?
Dammit Cam, Cam is stuntin'
Weed in a picnic basket, bastard hit the panic button
Over a piece of paper, street sweepers, meat cleavers
Deep freezer, meet your maker, place your order, we the waiters
Coke, keep the?, instigators?, keep the flavours
Main course, meat potatoes, keep your favours, see ya later
The crew?, black and grey, we the Raiders
Diamonds in my ear, please baby these are lasers, haters
Front on me? Huh, I doubt it punk
Pop the trunk, my goons, high noon, out to lunch
The D&G bag? That's where the weed stash
Keep cash, breeze past, fuck y'all, eat glass
My tank on full, ease gas
Stay on point with the white, (like who?) Steve Nash
Gun go in the waist, dun' dough, I get cake
Me and funeral Fab, front row at your wake
(Hook: Vado)
Hit 'em up, shotty blast, zipped up, body bag
Fifth tucked, then what? Bullets hit your body fast
We beatin' murderers with the same lawyer Gotti had
Tie him to a pick-up truck and watch his body drag
(Verse 2: Fabolous)
Funeral, Killa, this just got very scary
All the competitions in the cemetery buried
Jesus piece, rosary, black white canary jerry
Pardon me, it's the God in me, marry Mary
But all them long stairs/stares ain't necessary, hear me?
Cannon with me, not the one Mariah Carey carry
I'm talking sawed offs and 4 fizzys?
Fuck knocking on the door, to blow the doors off, it's more easy
I'm at the top floor of the Wardarf, for four seazzys
Nickname, never caught off the floor seazzys
Tonight they lost?, ask Walt Frazier
We had a little bet, wouldn't say a vault breaker
But watch your mouth, I'm not the best insult taker
I make them call the yellow tapers and the chalk tracers
They got names for niggas like y'all, it's called ""fakers""
They should put anthrax in your salt shakers
(Hook: Vado)
(Verse 3: Vado)
In due time let your semi spray, they kidnap my slime
On a rainy day I got them back with two 9's and 20k
Timberland boxes of plenty yay, more squares than?
Our records carry? like a Fendi case. Huuh!
Four five meetings make a long day
Rap LeBron James 23 a whole ball game
That's what we call cane, black rocks, all dames
No slaves, suit and jewels, pin stripe, ball chain. Ha!
Skinny nigga on his? shit
Benz doors go up like the arms on the Karate Kid
A cocky kid, no rappers but my pockets big
""Can I Live"" bumpin' pumpin' out my mamas crib
Burners, mayhem murders
Gangland, double black suit, white tie off Space Jams
I'm causing funeral arrangements, make plans
I'm Paid In Full, y'all ain't rich like H-Man"
8,Body Count,2010,There Is No Competition 2: The Grieving Music EP (2010),,Fabolous,"(Chorus: Fabolous)
I see dead people
I see dead people
I look in my pocket and I see dead people
I see dead people
I see dead people
I look in my pocket and I see dead people
One, two, three, body count
One, two, three, everybody count
One, two, three, body count
I check my other pocket more bodies found
(Verse 1: Fabolous)
More bodies I'm back for more bodies
The competition is a skinny bitch nobody
I'm running and I know's it
That's why I'm so snotty
You little boys sit yo ass down, no potty
(Verse 2: Fabolous)
Let's keep it a hundred
That's word to Ben Frank's
Money's what you can count on when your friends ain't
Grass green over here
Green like the kushes
I got presidents in my jeans like the Bushes
We don't chase money we chase dreams
Rub this money in your face, face cream
Doctors say I have a problem
I see nothing but the bread
Told me close my eyes ""what you see""
You know what I said!
(Verse 3: Fabolous)
And if I go make sure the family gets the cash
And at my funeral there's only 1 wish I ask
Give the haters one last chance to see me cause this they last
Turn me over one by one let them kiss my ass
I see dead people
I see dead people
Pocket full of ego, big head people
One two three body count rising
And everybody got their hand out fucking Heisman
Your boy just convinced her that she gorgeous
Must have took a couple thousand of them Georges
They call me funeral they call us [? ]
Face on point they should call us swordfish
He got a gang of money
You can't stop his drive
He in the blue six screaming out stop it five
Black out jewelry, you still see it though
I make a moviue in the club, you still see it though"
9,Body Ya,2010,There Is No Competition 2: The Grieving Music EP (2010),,Fabolous,"Shout out to my enemies, shout out my competitors
Shout out to my mini-me's, I hope you do better, brah
Better me, better you, etcetera, etcetera
Shout out to the followers, I will stay ahead of you
Big up to the haters, big up all you low niggas
Biggin' you all up should make you feel a little bigger
Big up to the fake niggas from a real nigga
Fake niggas, help you recognize a real nigga
Uh, I'm a Brooklyn nigga anyhow
Closet lookin' like I opened up a Vinnie's Styles
Bitches say, ""We are the best""
So mami in my jeans PRPS
Yeah, street fitted in a gang
Yeah, at you like a Twitter name
Same place I see 'em, same place they chalk 'em out
We speak gwap-enese, come see what we talkin' 'bout
Holla at your homie, holla at your dog
Lookin' for the competition, holla at them all
Once I say hi to her, she gonna say bye to ya
If looks could kill then my style might body ya
B-b-body ya, b-b-body ya
If looks could kill, then my style might body ya
B-b-body ya, b-b-body ya
If looks could kill, then my style might body ya
Shout out to the groupies, shout out to my ex
Probably sayin' fuck me so shout out to the sex
Don't get mad at me 'cause I'm on to the next
All of this because I ain't respond to your text
Big up to you bum bitches and your ten dollar dresses
Big up to the big girls, y'all are so precious
Salty bitches tryin' to raise a nigga blood pressure
Grown little girls, do yo' mouth get any fresher?
Huh? But it ain't fresh as Loso
Monogrammed out, son, case you didn't know so
Flow so deadly, swag too murderous
Known for bein' nice, that don't mean courteous
This is nothin' new, I'm not a beginner
I get big checks like a lottery winner
Her boy dissin' ah, boy, listen ah
Kindly sent him on his way, tell the mortician hi
You better holla at your homie, holla at your dog
Lookin' for the competition, holla at them all
Once I say hi to her, she gonna say bye to ya
If looks could kill then my style might body ya
B-b-body ya, b-b-body ya
If looks could kill, then my style might body ya
B-b-body ya, b-b-body ya
If looks could kill, then my style might body ya
What it look like, nigga? It's Young Funeral
Told y'all niggas I got this shit nigga
There Is No Competition 2: The Funeral Service
What up Dram'? What it look like?
Huh? What we talkin', baby?
What we talkin' 'bout?
These niggas is dead
What we talkin' 'bout?
Yeah, I said it, dead, nice
Niggas might as well lay down in a hole
And throw dirt on they self
It's funeral"
