,song,year,album,genre,artist,lyric
0,1 Train,2013,Long. Live. A$AP (2013),Hip Hop,ASAP Rocky,"Feeling like a vigilante or a missionary
Tell my A$AP killers get they pistols ready
Send 'em to the cemetery with obituaries
Don't be scared, nigga, is you ready?
I've been thinking 'bout all the O's in my bank account
X the O's in my bed is 'round the same amount
Ever since this new star fame came about
Or ever since me and Drizzy started hangin' out
Young boy, let his gun bang, let his nuts hang
Transition to a Lamborghini from a Mustang
Drugs slang in the drug game with the hustling
(I know one thing) Anything is better than that 1 train
Bag made of Goyard, cheffin' like I'm Boyar-
Dee, probably selling D in your local courtyard
Braids like I'm O-Dog, my la familia go hard
Down to my inlaws, they outlaws with no laws
We outlawed then I bogart, any pros that got 'proached at
With a toe-tag, get broke off, in the projects with a skateboard
I roll past and I blaze y'all like, ""DOO DOO!"" I hate y'all
When the beef cooked, I ate y'all like, ""Mmm mmm,"" let's play ball
In a ballpark with all sharks and a blindfold, I rhyme cold
My K hot, your 9 cold, that bark like K9 drone
That banana clip, straight from the rip
I'll make that shirt say RIP, I'm on some shit
If I'm not the hottest then Hell must've froze over
You thought it was safe then forgot what the code was
I carry traits of a traumatized soldier
Don't look in my face, I might snap, I might choke ya
Spine right out of place, give me dap like you 'posed ta
Darts at your posters, dark nights like this
I metamorph like I'm 'posed ta, I might slice my wrist
Or pretend like a vulture and drop off this cliff
Barely even conscious, talking to my conscience
Gettin' deeper in these flows like conches
I'm on my convict, don't drop bars, I drop prisons
Don't sell rocks seen the spectrum through the prisms
Somehow bypassed the bias and the -isms
The violence and the killin', so given
They seen my pigment and thought that was the ign'ance
Unfortunately I am not that type of niglet
But pass the pot let me skillet
Just got back to the block from a 6 o'clock with Jigga
And I'm thinkin' 'bout signin' to the Roc
But my niggas on the block still assigned to the rocks
And I swear it hurt me soul
I try to prevail, but when I preach it only hurt their sales
Like you're only gon' end up either dead or in jail
But you my nigga, wish you the best for real
When you mention my name amongst other white rappers
Or for that matter, any fuckin' rapper, fuck it
Painter, skater, musician, trailer park dirt ditch diggin'
Burger flippin', eat, sleep, shittin' human bein', you would be in
Trouble to body double or couple me to these others
Cause comparatively speakin', my reach is beyond the bubble
That they put me in, my vision's beyond the Hubble's
I huddle with Nubians, new beginning again
You in school at 10, late, Radioactive's goin' gold
And so? GREAT. Do I give a flying duck
If I'm applyin' love to my rhymin' plus alignin' us?
Alabama's climbin' up, wait, no I don't give a
Flying duck, nothing but a buckshot, Ch, pow!
Motherfuck your life, pussy blood clot
Ain't never been no rapper this cold since 2Pac was froze
And thawed out for spot date at a Coachella show, Yelawolf
Weed a different color like a hoodrat bra and panties
And my flow be overhead like pots and pans in pantries
Antsy 'cause I'm high like Michael Jackson penny loafers
Moonwalkin' on the sun, barefoot, with shades on
Bitch pussy smell like a penguin
Wouldn't hit that shit with my worst enemy's penis
Bitch when I say this I mean this: ""Ho, I'm the meanest""
Dick so big, stretch from Earth to Venus
That molly got me nauseous, on shit, no off switch
Lawless, obnoxious, on that ""suck my cock"" shit
That is my synopsis, ostrich pot shit
Hoes on some God shit, stop it! You not this!
Novice, regardless, heartless and awkward
Cryin' tears of vodka prima donna at the concert
Adonis smokin' chronic 'bout to vomit gin and tonic
Just bein honest, tell me, isn't that ironic?
Swiftly, I shift the Bimmer 860
A heavy smoker so you know I brought the Blake with me
The moon's reflection off the lake hit me
You should've stayed with me
Now many Asian bitches lay with me
The face is silky like a tablecloth
My shorty gallop in the morning on the beach like a Chilean horse
Red roses drop on boxes very often
Confetti torture, drinking Henny like I'm Kenny Lofton
Outstandin'
I fixed the game between Georgia Southern and Grambling
You see us scrambling, selling Susan Sarandon
The cloud of smoke like the phantom
Damn this shit tastes like fantastic
You see me comin' through in each state
Just so the lord could put the fork inside the cheesecake
Cuffed to my wrist I've got the briefcase
The gavel slam, I'm a free man, try not to eat ham
Big KRIT, shawty
Spit like my last breath: casket rap, six deep
Eyes closed, the black is back, out come the 'Lac with flats
After that, bottles I can't pronounce, like, ""How you ask for that?""
Why you ask for crack and all you had was scratch?
All I had was rap, when all they had was wack
All I wanted was love, all they had was dap
Fuck them haters and fuck them hoes and cherish your wins
The aftermath, ask LeBron, open palm slap a bitch
Walk the plank or break a bank, I've been in the business of sinkin' ships
Chokin' niggas out with the anchors that they anchor with
Resuscitations cost the label, I'm taxing if you want a hit
Clear, fuck your career, bitch, I was born here
Been a killer, '86er, nigga, that's my born year
Get the fuck from 'round here, that's just my country ways
Suckin' on your momma's titty, bitchin' while I was choppin' blade
Grippin' grain, fuckin' hoes, candy paint like Everglades
Miss me with that rapper chatter, take that shit up with my bass
I put that on my sub, how could you ever doubt me?
Most rappers hoping the world end so they won't have to drop another album
B.B. King saw the king in me, so why can't you?
In order to come up close, you'll have to dig up Cash and Elvis, too
Muddy water flow, Dixie rebel past
Fuck your Louis flag, popping benji tags on your wifey's ass
That's out of line, but in living color?
I'm more like Miya Bailey on you rap motherfuckers, a true artist"
1,Acid Drip,2011,Live. Love. A$AP (2011),Hip Hop,ASAP Rocky,"Feelin' out of place, plus its gettin' kinda late
Tryna make it home safe, and not get raped. Where you live?
Tina tummy ache, Gina got the funny face
Mona's sniffin dope, so Odoma's leanin' on the rib[?]
I bet you wish you had a Benz cause you just helped you friends
Flag a taxi. Now you walkin' not too far from your crib
Cravin for an acid tablet for your satisfaction
Said you feelin' flabbergasted you just had to have it
Made your way to 7th ave. Flagged a yellow cab
Now you need an upper fast to help your mellow swag
Black kid French braids and he keep it potent?
Hold ya purse don't trust him cause his teeth is golden
Dice rollin' reefer blowin' in the streets he smokin'
Blowin' weed while police patrollin
Acid strips, purple drink you can have a sip
Have a fix of this acid drip
Hand on the dail kiss on the lips
Eye for an eye drip for a drip
I getcha high please don't forget
I can supply the fix for ya drip
X2"
2,Angels,2013,Long. Live. A$AP (2013),Hip Hop,ASAP Rocky,"Ten gold chains, wood grain propane
Sell the whole thang from the cellphone rang
I'm the dope mane bitches sniffin' cocaine
All my young niggas know that they could all weigh, all weigh
(Call me, call me, call me) All weigh, all weigh
(Call me, call me, call me) All weigh, all weigh
(Call me, call me, call me) All weigh, all weigh
(Call me, call me, call me) All weigh, all weigh
If, if, if you see me trucking bitch
They call me young drug dealer
They call me young thug nigga
24 karats my slugs glitter
24 years old worth a couple million
Shouts out to my 'cause niggas
Finna' let it fly for my blood niggas
Middle finger up to you fuck niggas
If you a trill nigga, then fuck wit' us
Nigga dash like a speed of a bullet
Wit' a pistol on him prolly' wouldn't even pull it
Heart made of puddin' mean muggin' wit' a hoodie
Like what's goodie
Tryin' to be the motherfucker that you couldn't
Knowin' you
Down to let it fly when I shouldn't
All my young niggas they gon' rep it to the fullest
Tell a fuck nigga be you fuck tough be cool
All the young niggas in crew they down to let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, jiggy young like me
Ten gold chains, wood grain propane
Sell the whole thang from the cellphone rang
Niggas got rips in they jeans man I started that
Hood by air man I started that
Niggas claim they the God of black
Well your name is purple I'm the God of that
Gave you my back nigga' pardon that
Fuck that shit I brought mobbin' back
I brought robbin' back, I brought the Garden back
Motherfuck black land I brought Harlem back
Rollin' in my Benzo
Hoes on the curb a couple of friends
Rollin' down my window
Yo what's the word, fuck it get in
Ride round wit' these bimbos
She give head to my kin folk
Shout outs my connect tho'
Keep a watch out for them Winslows
Cause' the boys gon' creep
D-boys gone' serve
Hoes gone skeet and the V gone swerve
Imma' get by while the world gon' turn
Imma' get mine like you gon' get yours
Niggas do the least do when the piece got nerve
Niggas in the streets when the heat got burned
Tell a fuck nigga be you fuck tough be cool
All the young niggas in crew they down to let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, young nigga like me
They let it fly
For a nigga like me, jiggy young like me
Ten gold chains, wood grain propane
Sell the whole thang from the cellphone rang
Ten gold chains, wood grain propane
Sell the whole thang from the cellphone rang"
3,Back Home,2015,At. Long. Last. A$AP (2015),Hip Hop,ASAP Rocky,"Gotta find my way back home, I've been away to long
Gotta find my way back home, I'm moving...
War Lords, we all Lords, but we your Lords
Tryna find home, next stop is the Waldorf
Past the racism and fake-ism
Type of hate that make you feel worse than a rape victim, raw dogs
You other rappers mad soft, mad I rap my ass off
They throwin' mats off, till I go bath salt
On wax, spitting heat to melt the wax off
I'm Mr Miyagi and Issey Miyake
Ass hole flow, fuck name brands, past logos
Now I'm onto grand raps, hands so low, uh
It's like my fashion style is the life saver
Guess she wasn't satisfied with titties that Christ gave her
Bragging that her new ass shots is a life changer
Head so good on that girl that I might pay her, or no
Super laid back cat, opposite of fat black, Al Capone
Tell them lil' niggas Flacko home
Gotta find my way back home
I've been way too long
Gotta find my way back home
I've been way too long
Gotta find my way back home
I've been way too long
Gotta find my way back home
I've been way too long
Father, Lord forgive me as I load up the semi
Roll through the city, that Joseph is in me
Hold it, don't load it, reload it
On plenty, any, [?]
That ever voted against me, dissed me
Pissed me off then tried to hold it against me
Or wish we off the worst luck that ever hated
Never hesitated, the designated (all of the wrong[?]) they did me
You stored in my memory all of the doors that I thought of
Means walk from my enemies
Sippin' holy water like it's bore from my kidneys
Load the smoke like a chimney, make a toast for the memories
Make a toast for the henny, it's the best for the remedies
Energy, synergy, frienemies, industries
Finna get advantage on him and his nemesis
Bitches been sniffing
If I, if I ain't the greatest, bitch I'm one of em
How in the fuck could you front on em
My old ho beefing, my ex won't be friends
Bronson told me not to eat ham, rest in peace Yams
Rest in peace Yams, RIP A$AP Yamborghini
We gon' take it up town one time
We gon' take 'em back, show 'em how me do
They call me Pretty Flacko ladies and gentlemen
I'd like to introduce Pretty Flacko Sir
Yasiin Bey
Magnum spectacular, black man megalas
Shine amethyst, fly champion, it's like that again
What's happening? Mathematics master blin'
Flacko season, all day, erryday
Ask me how it's going, I tell 'em on and on and on and on and
You led me out to [?]
Steady flowing, staying golden
Sand cover, ready Rover
Flacko glowing in that Owens, that's how it's going
Awareness to the areas, familiar with the routes
Travellin man, moving through places space in time
In a country called Earth
Nah'mean, these tack ass mah'fucker be in the pictures. Wearing all types of mother fuckin' red and green stripes, over accessorizing out this mother fucker. We from Harlem, we gave y'all mother fucker this wave. Grab y'all surfboards, cause y'all got your boogy boards ready now. Y'all just gon' keep watching us at the beach show with your mother fuckin' khaki's rolled up. Chancletas in your hand and we just gon' keep surfing in this mother fucker. Straight up. It's ya boy, A$AP Yams, Yamborghini. Yo Rock man, let these mother fuckers know what it is out this mother fucker. A$AP, bitch!"
4,Bass,2011,Live. Love. A$AP (2011),Hip Hop,ASAP Rocky,"These other niggas so-so, they open off my mojo
Spanish sobe with a half a kilo by her cho-cho
Blow it out your culo, who got dough on the smoke though
My partner had cinco now we blowin' on that ocho
Bozos love my rose gold, purple got me slow-mo
Stuntin' like I'm Dorothy but my rubies in my dough tho
What you think this four for, these niggas must be loco
Steppin' on these bricks and for your fix so call me Toto
Follow me, follow me, follow me now
Now I'mma come through getting down
Got a new Cadillac with a diamond in the back
Got a bitch and she bad with about a hundred tats
Got my goons on deck, and we got a hundred straps
What you know about that, got me swaggin' to the max
Everybody know we got the shit and baggages to match
Better come correct, fuck what the basis is
Gold grills like a set of new braces's
Why they comment on my set though, they lookin' cause my neck gold
And I let that Tec show... hear that echo?
Let go, that medal, .38 special, to your threshold
Niggas actin' petro, like they sexual, was metro
Bunch of bad bitches fuckin' out on tour
Like it through the backdoor, give it to her raw
Shimmy shimmy y'all ODB, ODB
Fuckin' other niggas broads OPP, OPP
Comin' down stuntin' like a bitch, bitches on my dick
On the set and they like the nicotine to cigarette
How they feenin' for a nigga got these hoes up on my set
Got my niggas in the back, couple bitches in the bed
ASAP where it's at, where that weed, how that cake
Bitches all up in my face, back back, give me space
Cas you know how we do it, niggas scream ASAP
Aye Clams nigga tell me where that bass at?
Bass, uh"
5,Been Around the World,2011,Deep Purple (2011),Hip Hop,ASAP Rocky,"Don't cry dry your eyes call me a jerk
Not 'cause the size of my jeans but how I hurt ya
I know this relationship is never gonna work
But I plant thoughts in your head that only do ya dirt
And I said this once before we make the perfect team
We barely get along forever makin' scenes
Your cryin' on my sleeve what does it really mean
It doesn't really matter to me
'Cause I go I go all around the world
Fuck different girls, 'cause when they see ya boy they scream
And as sad as it seems it doesn't really matter to me
'Cause I know I know there's the perfect girl
Who I can share my soul with but I can only see in my dreams
And as sad as it seems it doesn't really matter to me
Now you can cry me a river or cry me a ocean
Maybe the Pacific that's just to be specific
I gotta keep it pimpin' these hoes they say I'm trippin'
I don't care about your nails your new hair-do your lipstick
Dip dip next ho they be on my dick like
All on my testicles I can't even piss right
After we fuck you won't see me again after this night
Real niggas know what I mean
'Cause I go I go all around the world
Fuck different girls, 'cause when they see ya boy they scream
And as sad as it seems it doesn't really matter to me
'Cause I know I know there's the perfect girl
Who I can share my soul with but I can only see in my dreams
And as sad as it seems it doesn't really matter to me
Don't cry dry your eyes call me a jerk
Not 'cause the size of my jeans but how I hurt ya
I know this relationship is never gonna work
But I plant thoughts in your head that only do ya dirt
And I said this once before we make the perfect team
We barely get along forever makin' scenes
Your cryin' on my sleeve what does it really mean
It doesn't really matter to me
Now you can go go where you want front who the one gotta get that vibe
Girl I hit that quit that hotter hit that niggas know how I keep it live
Live try dis surprised but she just say I'm on her eyes
Whenever get it in that prada or ????????
Now I be the man peter man I fly high cause you like my drift
She know how I do it 'cause I got pizzaz and I'm so swift
Get her girlfriend in this whirlwind how we spin
It don't really matter 'cause I'm pimpin' bitchin till the end
'Cause I go I go all around the world
Fuck different girls, 'cause when they see ya boy they scream
And as sad as it seems it doesn't really matter to me
'Cause I know I know there's the perfect girl
Who I can share my soul with but I can only see in my dreams
And as sad as it seems it doesn't really matter to me"
6,Been Around the World (Chopped & Screwed),2011,Deep Purple (2011),Hip Hop,ASAP Rocky,"Don't cry dry your eyes call me a jerk
Not cause the size of my jeans but how I hurt ya
I know this relationship is never gonna work
But I plant thoughts in your head that only do ya dirt
And I said this once before we make the perfect team
We barely get along forever makin' scenes
Your cryin on my sleeve what does it really mean
It doesn't really matter to me
'Cause I go I go all around the world
Fuck different girls, 'cause when they see ya boy they scream
And as sad as it seems it doesn't really matter to me
'Cause I know I know there's the perfect girl
Who I can share my soul with but I can only see in my dreams
And as sad as it seems it doesn't really matter to me
Now you can cry me a river or cry me a ocean
Maybe the Pacific that's just to be specific
I gotta keep it pimpin' these hoes they say I'm trippin'
I don't care about your nails your new hair-do your lipstick
Dip dip next ho they be on my dick like
All on my testicles I can't even piss right
After we fuck you won't see me again after this night
Real niggas know what I mean
Now you can go go where you want front who the one gotta get that vibe
Girl I hit that quit that hotter hit that niggas know how I keep it live
Live try dis surprised but she just say I'm on her eyes
Whenever get it in that prada or (?)
Now I be the man peter man I fly high cause you like my drift
She know how I do it 'cause I got pizzaz and I'm so swift
Get her girlfriend in this whirlwind how we spin
It don't really matter 'cause I'm pimping bitching till the end"
7,Better Things,2015,At. Long. Last. A$AP (2015),Hip Hop,ASAP Rocky,"Don't give a fuck about your man
I'm just seeing what it's hitting for
(Bitch I'm sayin') How you fronting on a kid though?
You should fuck with me girl
You know what you need girl
See I got used to livin' life up on my own, yeah
And searching lovely for a wife to call my own, yeah
It's all I think about at nights when I'm alone, yeah
Swear that I can't get no rest in California
Swear that life is just a whole bunch of vices
Niggas biting off of my shit, my dick
Stay up in your chick ride stick without a license
Tell her hold on like some vice grips
Might just call her, let her ride with a baller
Look up on her face was priceless, wonder what my type is
Well tonight Mrs. Lightskin with a light mix, or a light switch
White chick, dark skin complexion and she righteous
I take a dyke chick if she like dick
I kissed the dyke chick and I liked it
Fucking each and every Katy Perry for the night bitch
Light this
Light it light it, puff it puff it, pass it, pass it
(Moving on to better things)
Just sit back and relax one time, clear your mind
'Bout to send me back to my old ways
Know what I mean
I've been puffing, rolling up
Cop a lot and pourin' up
Plus my niggas know the plug
A generation's thrown on drugs
I swear that bitch Rita Ora got a big mouth
Next time I see her might curse the bitch out
Kicked the bitch out once 'cause she bitched out
Spit my kids out, jizzed up all in her mouth and made the bitch bounce
Ride with a nigga mane, and you know I stay fly like the jigga mane
And it figures, 'cause here is something you can't understand
How I could just kill a man, anyways
Nowadays everybody's stressed, yes
Animosity is better off your chest, yes
Everybody want to stay blessed, stay fresh
Take a nigga threats, but I'm up next, take debts
Light it light it, puff it puff it, pass it, pass it
(Moving on to better things)
Inhale exhale, relieve your mind of stress
Smoke some one time for your boy A$AP
I've been puffing, rolling up
Cop a lot and pourin' up
Plus my niggas know the plug
A generation's thrown on drugs"
8,Brand New Guy,2011,Live. Love. A$AP (2011),Hip Hop,ASAP Rocky,"(Verse 1: Asap Rocky)
I'm camo down to my boxers, gold teeth, a bathing ape
It's animals in my projects like monkeys, orangutans
Banana clip on that chopper, I hold heat, bangers bang
(Let Chiquita speak) Let it keep the peace that Lil B, brrrangadang
I don't care if you blue or you red flagging, head swinging, my pants sagging
Hoes all on my band wagon, your bitch gagging, she jet lagging
All my 'cause niggas, what's crackin'? All my blood niggas, what's poppin'?
I ain't set tripping, I just happen to know who click clacking, you mismatching
Fuck swagger, you been jacking, fuck fly, I am fashion
Tryna cop that Benz wagon, my bitch drive it and my friends crash it
Niggas threat with the chit chattin', see a nigga don't shit happen
I'm finna blow, and I'm Bin Laden, so talk money, pig latin (Suck my fuckin' dick bitch)
Brand new clip, brand new nine
Brand new bitch, brand new ride
Brand new weed, brand new high
Brand new me meet the brand new guys
(Verse 2: Schoolboy Q)
That 45 be the big toy
Now which nigga want it with the fat boy?
Clipped up like I'm paranoid
Hot as hell nigga, Fitzroy
Pull it off through the city like
Seen that whole nigga like
Hopped up on a nigga like murk
Put that pussy nigga in a purse
You wouldn't be the first covering the dirt
Put him in the ground, he was down to earth
Knacked up nigga, I been down since birth
Backpack full of random work
With two bad hoes I'll teach you how to jerk
Teach you how to jerk
Swaggin' in my J's
Pop me a pill and throw that pussy a rave
My prerogative ways
Nappy chin hairs with the brand new fade
Brand new nigga with the brand new V
Sold that bitch out
Should've made that ho bigger
Killer charisma these cupcakes remember
My objective is to serve your agenda
Biggie and Nas put they ass in a blender
Sprinkle some 50 and came out this nigga
You quick with the gat and the dick in your mouth
Balls in my hands and your bitch in my house
Twisting up weed
I'm digging her out
Just filling her out
Do all that shit you be talking about
While you gone? Shit, NetFlix on your couch
What this popcorn about?
Microwave oven while you out there cuffin'
You over there lovin'
That bitch be my stuffing, like
Like we really be fucking
Brand new clip, brand new 9
Brand new bitch, brand new ride
Brand new weed, brand new high
Brand new me meet the brand new guys
(Verse 3: Schoolboy Q)
Brand new shirt to the brand new drawls
Brand new socks to the brand new Glock
This motherfucker hold 15
Smack that ho in, tell the clip get lost
Bitch I'm a boss
Pulled up clean, don't you hear the exhaust
Got my tie on, gripping on my iron
Who I'm about to fire on?
(ASAP Rocky)
Rap game fucked up, boy
Fuck you think I rap for?
Crack game fucked up, boy
Fuck you think I trap for?
Riding round with that mask on
Like a Mac attack when that strap on
Like a Shaq attack on that backboard
Clap on, clap off
(Schoolboy Q)
Blue pit in my back yard
(ASAP Rocky)
Red nose my bad broad
(Schoolboy Q)
Tight and full of that hydro
(ASAP Rocky)
Pretty nigga, no catwalk
(Schoolboy Q)
Big bird and your big mouth
(ASAP Rocky)
Pussy niggas suck lead off
(Schoolboy Q)
I pull it up then skirt off
Vodka shots, he Smirnoff
(ASAP Rocky)
40 oz of that Cristal
Rose, that Rick Ross
(Schoolboy Q)
Got it jumping like Kriss Kross
(ASAP Rocky)
Mishmashing, no jigsaw
(Schoolboy Q)
No horseplay when we quick draw
(ASAP Rocky)
Pussy nigga get a tit job
(Schoolboy Q)
Hands up, stick your mands up
Your time's up, the new brand's up
Brrap!
Q!"
9,Canal St.,2015,At. Long. Last. A$AP (2015),Hip Hop,ASAP Rocky,"Yeah, live through the strugglin', life's a every day hustle
I hustle every day in life thinkin' back
Takin' packs up the block them older niggas said I couldn't hustle
Man fuck 'em niggas, I'll be back, strapped back pack
Bitch I'm flipping work, hand in hand, I think they call it trappin'
Racin' laps, re-up went to waste, it pays to make it stack
Face the fact, there's always niggas out there tryin' to knock the hustle
I guess that's why they say we trap, don't let niggas hold you back
I'm just a kettle from the ghetto with no pot to piss in
So who am I to call it black? Black man, black male
Black ball, black opsy, black diamonds glistenin'
Attract the pigs and all the rats, kitten scratch
I went from roaches on my bump to red broaches on the cuff
On my tux, chauffeur pullin' up, no if, ands or buts about him
I went to Paris for my trunks, 100 thousand spend on Goyard
Used it once, couldn't give a shit, damn or fuck about 'em
Hit Canal Street, real as a gold medallion
Smokin' blunts in front of public housing
Wildin' 'til they throw me in 'em cuffs
Mouth full of fronts, look like Master P up in my Cartier's
Diamonds shinin' in the frames
Changed the game and made them say Uh
Ain't no limits to this shit, life's a flick, you're speakin' to the script
My life is like a movie, they should film me through it
Take a pic, then show the frame and shit, forever me, was always G
Way before this famous shit, y'all just pretend to do it
You say you got 'em guns, but I've never seen you bang
You say you get 'em drugs, but I've never seen you sling
You say you in that game, but I've yet to see you play
You say you going hard, but nobody feels the same, yeah
You say you got 'em guns, but I've never seen you bang
You say you get 'em drugs, but I've never seen you sling
You say you in that game, but I've yet to see you play
You say you going hard, but nobody feels the same, yeah
Rap game like the crack game, swear it's all the same, hustle
Whippin' soda through the pot, watch it bubble
Flex a muscle, hit the block, I better teach you niggas how to hustle
Sellin' coca on the charts, watch it double
Uh, taking me in zoom and bust my shit, my mobile office
Gettin' head while at my desk, this shit my oval office
I remember when I got a hundred for recordings
Now to sum up my performances, just put me on the Forbes list
Fuck Jiggy, I'm flawless, fuck pretty, I'm gorgeous
Your favourite rapper's corpses couldn't match up my importance
My mind is out in orbits, plus my ego got endorsements
Heard the people want that raw shit, but y'all be talkin' bullshit
You say you got 'em guns, but I've never seen you bang
You say you get 'em drugs, but I've never seen you sling
You say you in that game, but I've yet to see you play
You say you going hard, but nobody feels the same, yeah
You say you got 'em guns, but I've never seen you bang
You say you get 'em drugs, but I've never seen you sling
You say you in that game, but I've yet to see you play
You say you going hard, but nobody feels the same, yeah"
