,song,year,album,genre,artist,lyric
0,20 Wave Caps,2013,Doris (2013),Alternative Hip Hop,Earl Sweatshirt,"(Verse 1: Domo Genesis)
Look for me, lost in a whirlwind, 2012 quality
High up until the world end, doing eighty-five in my ride
And these niggas hiding, know I'm striding like a giant
I ain't lying when I'm rhyming, rule these niggas like a tyrant
Damn, Doms, it don't even seem like you trying
Know these niggas crucify 'em, couldn't crack him I'm a diamond
I know that niggas is finding my progression so uncommon
The pressure I'm still applying until I hear the angels crying
Sad day in Hell for those who doubted, hope your head explode
Cry about it, but don't deny that Doms got the realest flows
My eyes is feeling low, pulling on the killer 'dro
Chilling with a vixen, thinking ""This is what I did it for""
Still banging, Wolf Ganging as if you niggas didn't know
Still trife and Loiter Litter Life and triple sixing, ho
(Verse 2: Earl Sweatshirt)
Doms, while they ripping through the packaging to grab the shit
I'm shaded with the few whom I usually blow cabbage with
New patterns patty-caking with mannequins
'Cause I don't like my fucking homies dip, bruh, they all
Jaw-slacking, all 'em awe struck
And I ain't got shit but a pretty bitch and cigar tucks
Riding in the city and knocking out in the Starbucks
I swear these niggas is fucking phony, smoking spliffs and that's
Prior to arriving to the studio
Eyes glued to a gluteus maximus, attractive lady
Where you headed with that shit?
And can a real nigga get a look at it? Crook, panic-shook
Ain't ya? Blunt fatter than some butch ankles
Cheffing, fit the cook apron, ante up for good payment
Run until my foot achy, running till my foot aching
Full-grown terror type, Ferragamo do-rag
With my nigga Travy out in Maui, running two-man's
Smoking till I'm loopy as a motherfucking toucan
20 minutes, burn a fucking quarter back to two grams
But I'mma dip, I know you must have had it with my rude ass"
1,AM // Radio,2015,"I Don't Like Shit, I Don't Go Outside: An Album By Earl Sweatshirt (2015)",Alternative Hip Hop,Earl Sweatshirt,"Nineteen, still gettin' kicked out the crib
Ripped off my bib, spit out my food, hiccup and piss
Urine burnin', I could smell the liquor in this
Cats always tryna' pick up the fist
""Duff this dude out""
Rappers stoop just to get to your crib
Now it's like who's face? who's warped? too sauced
Distort thoughts, on my corpse on the asphalt
Back when I'd slack more, rock my slacks or my ass
Everytime, I rap I blast-off
Back when I catch Cor', I always had Sports
Dippin' on cops in my track shorts
So tell my mom I had to make it right
I lie every night about the lime-light so I could lie at night
And tell my Pops' I gotta' take advice
Keep my head screwed on tight, abuse these mics
See me, I'm the contusion type
A cat to smack the mic against my fuckin' head when I'm losing hype
Ratking, never losing hype, no
It's Ratking and I do it right, no
Ratking, yeah, I do it nice, whoa
Bitch, I skated before I rapped, if you take me before your captain
Bet twenty hots on your Daddy
That someone gon' nola clap 'em probably cold and passive
'Cause Pops' was the one that got to me
Feeling down like he passed it and when I'm cornered, it's action
I was kinda' out the game, I'ma put the quarter right back in the slot
In 09', we took the 7 to the Dussy 17 to the block
Bitch, if yo' nigga had Supreme, we was the reason he copped it
And nowadays, I'm on the hunt for mirrors to box with
And some pretty bitches that ain't trip if it's a hit and run
I got the gold 'cause I don't do the crying bro
She Mario, I'm tryna' keep the whining to a minimum
Piggies come, bet I'm splittin' quicker than I finish rum
Find me some Indica, nuggets on my fingers and my shirt like they was chicken crumbs
The room spinnin', finna' yak if I don't hit the blunt
Got the chin wagon, slim chances of me getting up
After this, mind in the trash next to where my fuckin' passion went
Dodge fanatics, half-a-Xanax when I'm traveling six hours or more
Brick out on the tour, got kicked out of the morgue
Spit cattle manure shit, shit, rally the Horsemen
Tally the corpses"
2,Burgundy,2013,Doris (2013),Alternative Hip Hop,Earl Sweatshirt,"(Intro: Vince Staples)
""What's up, nigga? Why you so depressed and sad all the time like a little bitch? What's the problem, man? Niggas want to hear you rap. Don't nobody care about how you feel, we want raps, nigga.""
(Verse 1: Earl Sweatshirt)
Grandma's passing
But I'm too busy tryna get this fuckin' album cracking to see her
So I apologize in advance if anything should happen
And my priorities fucked up, I know it, I'm afraid I'm going to blow it
And when them expectations raising because daddy was a poet, right?
Talk all you want I'm taking no advice
Nigga, I'm 'bout to relish in this anguish
And I'm stressing over payment, so don't tell me that I made it
Only relatively famous in the midst of a tornado
Misfitted, I'm Clark Gable, I'm not stable, abrasive as fuck
And they all pay me, I'm chuckling, cross-faded in public
Heart racing till blunt is lit like, ""He don't give a fuck again, right?""
(Interlude: Earl Sweatshirt)
""Hey Thebe, nigga, what's up nigga? I heard you back, I need them raps, nigga. I need the verse, I don't care about what you going through or what you gotta do nigga, I need bars, sixteen of 'em.""
(Verse 2: Earl Sweatshirt)
I don't fuck with too much of y'all's shit
Judging by the pants and the mall grip
Gully, in the vans with the dark tints
I'm a start-shit type nigga, night life living
Riding in the Jeep, I'mma side-swipe niggas
What's your life like? That's aight nigga
Hammer in the left ready when the price isn't
Right got the whip and I ain't got the license for it
And Jill got me living like my life is golden
Sitting on the sofa feeling high and dormant
If we could smoke another while the mic records it
The nicest doin' it, what the fuck you staring at?
Acting like you've never seen a tooth that's carat-capped
Bars hotter than the blocks where we be at
Stuntin' these niggas gon' flop like Divac
See that nigga? And for the time being
I'mma be that nigga, believe that nigga
You see that nigga? And for the time being
I'mma be that nigga, believe that, nigga"
3,Centurion,2013,Doris (2013),Alternative Hip Hop,Earl Sweatshirt,"""Yeah... me? Yeah, yeah, yeah. I'm just tryna say somethin' before... I... I... dropped off.""
(Verse 1: Vince Staples)
I feel like the Tom Sawyer for real niggas
Looking for a problem, revolver under the Hilfiger
No bluff needed, we will kill niggas
So try me if you want, bruh, I promise I'm with all of that
Late night shooters, got 'em thinking Johnny Carson back
Trying to win this white man game with my heart intact
All off a dollar and a dream that I really had
Kind of hard to sleep when your thoughts is in the streets
North north is the side where my family stay
Big Baby Jesus, I can't wait
Until the money coming in, spend it all on guns and rims
I ain't nothing but a nigga, ain't no reason to pretend
(Verse 2: Earl Sweatshirt)
Kept the sticky in the Stussy pouch
Ski mask, bloody 'Preme hoodie tossing doobies out
The window of the hoopty, night black as Paul
Mooney at the movies but the moon was out
Food was always optional
Eating nothing but hard punches to that abdominal
Closed fist chronicles, sold sniff, Momma knew
Baggies laying 'round, peanut shells at a carnival
Stomping clowns, welcome pussy niggas to the romper room
Buckshot'll cover a whole torso like a parka do
In a park at 2, plotting, trying to garner loot
Split it with his big road dog, call him Marmaduke
Searching for a shard of truth and found uh
Couple bucks bought his cousins lunch
Another Dutch, stiff collar on the button-up
Hood, rich, wild, and 'bout to run amok
Road to Hell paved with cement, covered trestled drugs, toughen up
""Well, all right, okay
If that's how you truly feel about it, then.
All right, okay
If that's how you truly feel about it, then.""
(Verse 3: Earl Sweatshirt)
Vinny Stape, they stupid, think the city safe
Until that little bindi placed, headshots, red dot
Block as hot as Denny plates, fed watch, Fed watch
Opinions only pity based, deep in the Civic with the
Evilest niggas this side of the Mississippi
All courtesy of Vincent from niggas who plot against
Ear-L-double-S, hear shells from the Tec
Hear in full-effect, eat a dick and cut a check, bitch
Few niggas I'm on a first-name basis with
Address me by the alias, that trunk weighted like he
'Bout to catch a case again, eighths louder than the voice of
Satan that be plaguing him, bruh, I'm caking
Whether Hell or bad weather, high water, I'm a sailor-type
Assailant for the paper, living like I met the maker twice
Hit it till I'm faded right? Mami, take a hike
Or treat it like you fucking shaking dice, bitch"
4,Chum,2013,Doris (2013),Alternative Hip Hop,Earl Sweatshirt,"Something sinister to it
A pendulum swinging slow
A degenerate moving
Through the city with criminal stealth
Welcome to enemy turf
Harder than immigrants work
""Golf"" is stitched into my shirt
Get up off the pavement
Brush the dirt up off my psyche
Psyche, psyche
(Can I get that, oh)
(Let me get that beat in my headphones)
(Louder)
It's probably been twelve years since my father left
Left me fatherless
And I just used to say I hate him in dishonest jest
When honestly I miss this nigga
Like when I was six
And every time I got the chance to say it
I would swallow it
Sixteen, I'm hollow, intolerant, skipped shots
I storm that whole bottle
I'll show you a role model
Drunk, pissy pissing on somebody front lawn
Trying to figure out
How and when the fuck I missed moderate
Momma often was offering peace offerings
Think, wheeze cough, scoffing and he's off again
Searching for a big brother, Tyler was that
Plus he liked how I rap
The blunted mice in the trap
Too Black for the White kids and too White for the Blacks
From honor roll to cracking locks up off them bicycle racks
I'm indecisive, I'm scatterbrained and I'm frightened, it's evident
And them eyes where he hiding all them icicles at
Something sinister to it
A pendulum swinging slow
A degenerate moving
Through the city with criminal stealth
Welcome to enemy turf
Harder than immigrants work
""Golf"" is stitched into my shirt
Get up off the pavement
Brush the dirt up off my psyche
Psyche, psyche
(Can I get that, oh)
(Let me get that beat in my headphones)
(Louder)
Time lapse, bars rotten, heart's bottomless pit
Was mobbin' deep as '96 Havoc and Prodigy did
We were the potty-mouth posse, crash the party and dip
With all belongings, then toss 'em out to the audience
Nothing was fucking awesome, trying to make it from the bottom of Syd's
Feeling as hard as Vince Carter's knee cartilage is
Supreme garment and weed gardeners garnishing spliffs
With Keef particles and entering apartments with 'zine article
Tolerance through boundaries, I know you happy now
Craven and these Complex fuck niggas that track me down
Just to be the guys that did it, like I like attention
Not the type where niggas trying to get a raise at my expense
Supposed to be grateful, right, like thanks so much, you made my life
Harder and the ties between my mom and I are strained and tightened
Even more than they were before all of this shit
Been back a week and I already feel like calling it quits
Something sinister to it
A pendulum swinging slow
A degenerate moving
Through the city with criminal stealth
Welcome to enemy turf
Harder than immigrants work
""Golf"" is stitched into my shirt
Get up off the pavement
Brush the dirt up off my psyche
Psyche, psyche
(Can I get that, oh)
(Let me get that beat in my headphones)
(Louder)"
5,Couch,2010,Earl (2010),Alternative Hip Hop,Earl Sweatshirt,"Uh, was always smartmouthed and quick-witted
But somethin' was always missin' like six digits
Lucky seven probably poppa
Little nigga so they picked on him, hassled him
Things changed when I hassled back, so
David hit the pavement with this grapple rap
Snapple fact: you rather wack
While I am poppin' like a snappin' crack
So high you could see like Tallahass, the opposite of cataracts
Matter fact I am Farmer John milkin' cattle tracks
Action packed nipple squeezin', boy colder than sniffle season
Simple genius, go hard and spit bits of semen
So when the street is split, don't act surprised, agree with it
The Gang of Wolves and creeps and Crips
Is deep as Dawson's Creek and shit
I pray they got gills either that or grab some floaties
I know I got skills, why you think I'm posted boastin'
Braggin' tell these faggots to stop naggin'
Cause them Wolf Gang niggas threw them off the bandwagon like
Uh, was always fucked up and shit witted
But I didn't cross the line until the bridge hit it, troll
I got you niggas nervous like virgins flirtin' with Uncle Mervin
Fuckin' y'all with no lubricant, go grab the detergent
I preach to demons at your church, now I'm the newest sermon
Wearin' nothin' but they fuckin' blast with the matchin' turban
I drive through white suburbans in the black Suburban swervin'
Hittin' curbs and blastin' Erick Sermon drunk off English Bourbon
I'm stealin' purses rapin' nurses I'm a crooked surgeon
And treat the beat like sanitized nazi pussies, I'm a German
I'm squirtin' while I'm masturbatin' and regurgitatin'
From eatin' Miley Cyrus salad pussy platter they were servin'
My only purpose is to jerk it cause it has a curve
So bitches hate to do me like it's convict community service
This my Zombie Circus, you better get a fuckin' ticket
Odd Future Wolf Gang like they're filmin' Twilight in this bitch
I'm back on my sixty six sick shit
Flowin' like the blood out the competition's slit wrists
She lick it up, Dracula, then spit it back, back at ya
She mad as fuck, stuck in the back of a black Acura
Fed her acid now the duct tape quacks back at her
Hello Heather yellow feathers now you ain't laughin', huh
Bitch you're barely breathin' leavin' on the back of the boat
While I fill you up with semen from the Wolf Gang team and
Flowin' like the creampie inside of your daughter
Oughta eat the bitch with salt and wash it down with a gallon of water
I grab the saw and sawed her arm off and auctioned it
And dip her teeth in gold molds and flossed the shit
Fuckin' awesome spittin' box of trees, got you niggas
Shakin' like it's Parkinsons from the clitoris of Kelly Clarkson's dick
Ironin' you niggas now it's time to start some shit
Drown your bitch in a tub of cum and throw a shark in it
Find a random abandoned garage and go to park in it
Find Earl lying on the burgundy carpet, pull my knife out, sharpen it
Stab him, put a arch on it, pour unleaded gas on him
Get the Zippo and spark the shit
Hop back in the van and then depart the bitch
Killed him on his own track, the faggot shouldn't have started it"
6,DNA,2015,"I Don't Like Shit, I Don't Go Outside: An Album By Earl Sweatshirt (2015)",Alternative Hip Hop,Earl Sweatshirt,"Intercepting a fifth of whisky
And necking it till I'm dizzy
I never was defenseless
I never hugged the fence
I pick a side and trust in it
Stomach full of drugs and shit
My niggas on some other
Cleanse Sunday, binge Monday
Then another six days
Back to Sunday when it's done again (shit)
And the pants better be creased on my corpse
If you need that, run until the street lights off
Back got bigger, got the team strapped on
And you thought it was magic
But that's just the difference
Nigga my team is magicians
We think of the shit that we want then we get it
Look I got hoes in my britches
Big Up Dill and Britches
Full part coming soon
Thought you knew this my nigga
It's crackin' like French tips
Just checkin' and balancing
And checks and salaries
Testing my friendships
Cause niggas get sour of this
Rap shit got the best of me
I threw the rest off the balcony
Shoutout Da$h and Retchy
I know yo bitch check for me
So much for chivalry
So long to every bitch tryna get intimate
I'm in my 20s now
Feet aimed at the jaws of the running mouth
Disdain for the law since a fucking child
Spotlights on me I ain't stopping in my tracks
We taking it all and we running out
Threw shade in the past but you want me now ho
Put your face in your palm when I come around ya
Tell momma get a gun if I get too popular
I'm just being honest with it
Tell her stop whining, it ain't no mo problems
I'm the best out of all these niggas
Watch your tone when you speaking
Ain't no home for the weak and
No rest for your ass if I know that you're sleeping
I'm here and I'm there
And I'm up and I'm down
And I'm low and I'm peakin
It's cold in the deep end
Bitch nigga, we the train
If you see 'em wave
Ain't no bitch in my DNA
Bitch nigga, we the train
If you see 'em wave
Ain't no bitch in my DNA
Hundred blunts, niggas chains, that's my day to day
Niggas tryna ride my train like they fucking strays
My bro left today, fuck
Hot sauce in my cup of noodles, you taught me that
I ain't seen us in years
And this news right here almost made me have a heart attack
Your momma heart intact
We just spoke, I couldn't stomach that
I'm going to London on the first, I'm bringing you something back
A house on the hill with a big ass grill
Where we could have a boxing match
Japan, Australia, I know you be proud of that
I got a couple bitches now, I ain't gotta lie about that
I know you in a better place, I can't even cry about that
When I look into the clouds, I know you look down on me
Right next to grandmammy
And the rest of the ones who wanna see me happy"
7,Earl,2010,Earl (2010),Alternative Hip Hop,Earl Sweatshirt,"Yo, I'm a hot and bothered astronaut crashing while
Jacking off to buffering vids of Asher Roth eating apple sauce
Sent to Earth to poke Catholics in the ass with saws
And knock blunt ashes into their caskets and laugh it off
Twisted sicker than mad cattle, in fact I'm off
Six different liquors with a Prince wig plastered on
Stop screamin', bitch: you shouldn't be that alarmed
When Big Lips is in the Attic Arms with an addict's arm
Earl puts the ""ass"" in ""assassin""
Puts the pieces of decomposing bodies in plastic
Puts them in a pan and mixes it up with scat
Then gobbles it like fat black bitches and catfish
It so happens that I'm so haphazardous
I'll puke a piece and put it on a hook and fuckin' cast the shit
I'm askin' that you faggot rap actors take action
And get a hall pass for this class-act shit
How the fuck I fit an axe in a satchel?
Slip capsules in a glass, you dizzy rascal
Party staff baffled, askin' where her ass go
In my room, redefinin' the meanin' of black holes
Go on, suck it up; but hurry, I got nuts to bust
And butts to fuck and ups to shut and sluts to fuckin' uppercut
It's OF buttercup, go ahead, fuck with us
Without a doubt, a sure-fire way to get your mother fucked
Ask her for a couple bucks, shove a trumpet up her butt
Play a song, invade a thong, my dick is havin' guts for lunch
As well as supper; then I'll rummage through her ruptured cunt
Found the mustard, fuckin' nosey neighbors notice somethings up
""What you doin'?"" Nothin' much, squish out some other stuff
Got to fucking bounce, guess the bouncer's had enough of us
Get up off the pavement, wipe the dirt and vomit off
DopeBoyz hatin' but them faggots is a lotta talk
Cotton soft pussy them Odd niggas is Molotov
Cocktails, fuckin' toss one in your apartment dog
Wolf Gang we ain't barkin', nah
Try talkin' on a blog with your fuckin' arms cut off
Put in a carpet and watch it get auctioned off
The Ace tell Shake's daughter ""We're sorry, but papa's gone, bitch"""
8,EpaR,2010,Earl (2010),Alternative Hip Hop,Earl Sweatshirt,"All the bad bitches boo when you rap
I can teach you how to pull 'em like a tutor, in fact
I got one in the front and two in the back
And the bitches keep screaming ""Odd Future is back""
Wolf with a T-Rex cock, less talk
While I invest stock in wet rock
Smoke with all the big bitches bumping ""Bedrock""
Sub in the truck, thumpin' up against the dead cops
And pop it like I tossed a match in the engine
And go harder than a fucking crack intervention
Clown of the class and the last to attend it
Big Earl make you fags stand at attention
Odd Future, I'm your motherfucking general
Catch 'em where them slap, slash, stab bitch ass niggas go
Girl, you ain't even gotta ask cause you finna know
Why this Playboy so sticky in this centerfold
Sticky where my niggas blow, icky Earl finish foes
Hit 'em low, litter them with Chronicles of Riddick bows
Chronic in the spliff to the dome, got my system slow
Saw 'em walking out, ask them niggas what they sprinting fo'
All the bad bitches boo when you rap
I can teach you how to pull 'em like a tutor, in fact
I got one in the front and two in the back
And the bitches keep screaming ""Odd Future is back""
Black Ted Bundy sick as John Gacy
Chilling with a possible victim, she was 18
A hitchhiker hippie whore, met her at the liquor store
She freaked with dick to help support the habit picked up in the fourth
Grade A piece of ass, so I plan on screwing it
Slipped of a couple Rufilin inside the bitch's juice and gin
Next thing you know, we're on Earl's burgundy carpet
She's kicking and screaming, begging for me to fucking stop it
Look, you know it's not rape if you like it, bitch
So sit down like a pretty ho and don't fight the shit
Or else I'll have to tie a pretty bow 'round your bloody neck
Hide the slices from the gashes given with a dull Gillette
Mop the blood up, put the body in the apartment
Stash her where we hide the marijuana and the condoms
""Hey, what's that?"" Don't touch it or even fucking look
You are Fantasia and the body bag's a fucking book
All the bad bitches boo when you rap
I can teach you how to pull 'em like a tutor, in fact
I got one in the front and two in the back
And the bitches keep screaming ""Odd Future is back""
Yo Vince, let me tell you 'bout these hoes I met last night
They thought I was cute till I asked what that ass like
Damn right, red light, ran right through it
""You don't even have your permit, what the fuck are you doing?""
Maybe if you shut the fuck up, we'd be cruising
And you wouldn't be sitting, boohooing 'bout your bruises
But no, you wanna be Miss Fuck-with-the-Music
I'm zoning on Relapse, she's sliding on Blueprint
Three seconds it takes for her to turn blue
With my hands around her throat, her arms stopped moving
Pulse stops too, in the back, look confused
As I turn to tell them both not to do shit stupid
Red, white, blue lights in the rear-view, shit
Swerved to the shoulder, tell them both no moving
Sit down in the back, cause the windows tinted
As I rolled down mine to forge a new friendship
""Aren't you a little too young to be driving?""
Look Officer, I'm just tryna get home
""Get out the fucking car with your license and registration""
I ain't getting outta shit, you're starting to try my patience
Didn't have backup, I could tell by the Hummingbike
Reached to the glove, grabbed the motherfucking hunting knife
Stabbed him in his neck and hip, threw him in the trunk and dipped
Back to the fucking crib for some tea and crumpets, shit
All the bad bitches boo when you rap
I can teach you how to pull 'em like a tutor, in fact
A one dead in the front, dead cop in the back
And two live bitches screaming ""Odd Future is back"""
9,Faucet,2015,"I Don't Like Shit, I Don't Go Outside: An Album By Earl Sweatshirt (2015)",Alternative Hip Hop,Earl Sweatshirt,"Chef Sweaty braising your faculty
Face getting gray from the ash, but I'm laughing
That's the trace of me nigga
Fuck out my face while I'm thinking
Ain't step foot up in my momma place for a minute
My days numbered
I'm focused heavy on making the most of 'em
I feel like I'm the only one pressin' to grow upwards
It's still fuck you and whoever you showed up with
Just trying to see an end and some steadier hands
Who you callin' your man's
Bet you thought he was solid
When he really just sand
Washing away with the water
I'm a land mammal
Staying away from the altar
Shit changed in the August
In the wake of that August
Last autumn the leaves fell
And I raked in the profit
Disobeying the doctor
The good guy prescribe, faith never caught 'em
Chasing these rabbits, whole face in a faucet
And I don't know who house to call home lately
I hope my phone break, let it ring
Toe to toe with the foes, new and old
Basic hoes try to cage him like the po'
When I run, don't chase me
And I don't know who house to call home lately
I hope my phone break, let it ring
Toe to toe with the foes, new and old
Basic hoes try to cage him like the po'
When I run, don't chase me
Solid, so the funds don't phase me
On tour wildin' by the truck stop racists
As hard as finding me a, a common thread between us
Raised different, my momma, she born readily
To get shit poppin' like the gun's off safety
Sayin' easy and doing harder when you get caught up
Raised neck and neck with Nak, so I'm a fluent brawler
Rain checkin' on ya product, never (I'm)'pressing papa
Out the toaster I gotta focus my family problems
Shrunk and widen with the bumps of my personal findings
It hurt 'cause I can't keep a date or put personal time in
Or a reverse of the times when my face didn't surprise you
Before I did the shit that earned me my term on that island
Can't put a smile on your face through your purse or your pocket
Shit in a pile, never change, I'm stupid for tryin'
Still just too busy wildin'
And I don't know who house to call home lately
I hope my phone break, let it ring
Toe to toe with the foes, new and old
Basic hoes try to cage him like the po'
When I run, don't chase me
And I don't know who house to call home lately
I hope my phone break, let it ring
Toe to toe with the foes, new and old
Basic hoes try to cage him like the po'
When I run, don't chase me"
