,song,year,album,genre,artist,lyric
0,A-1 Performance,2002,Aziatic (2002),East Coast Hip Hop|Hip Hop,AZ,"(Talking)
Y'all can't be serious, this is A-1 performance
Your boy wit' the million-dollar vocal chords
No more Cristal and DoM P, straight Gatorade
And they say in death, all life questions shall be answered
But this here started before the womb
And will not end after the grave
Y'all can't disturb me
(Verse One)
Critically acclaimed, verbally I'm sickly insane
Officially, I remain the Ripleys of the game
Believe or not, the hustler's here to retrieve his spot
From y'all dungaree thieves that mislead the block
No rehearsal, nothing's controversial
Relax homie, react, one response'll hurt you
I know death, I was there when souls left
Froze holdin' my nose, over decomposed flesh
It's deeper, brown reefer, no beeper, low ceaser
Outta sight, the life make the doe sweeter
The raps Derrick Jeter, veggie-eater, half-ebonizer
Love leisure, crewed up, in the stretch 11-seaters
It's either; move accordin' or, lose an organ
It's sorta like an abortion, you choose what's more important for ya
Pimp to poet, from prince to heroic to
Now, King of New York now, as if y'all don't know this.
If you, If you think you want it
You know y'all can get it
Nobody doing it better than AZ, no, no, no (2x)
(Verse Two)
I done did the ostrige, the gators, silver foxes
Silk boxers, rocked ice so obnoxious
Wore pradas, Taj Mahal more dollars
What other motherfucker y'all could call hotter
Street affilly, sweet swisher, switch from willy
This so amazing, MJ style the flows Cajun
Connect wit me, absorb, reflect wit me
Respect I'm so N-Sync, I could sex Britney
Been about it, no comparison, send 'em a stylest
They too old for gold, and they dress code is childish
I'm grown music, so I ask don't confuse it
Consider, I'ma soul food this Howard Heuwit
Sos the don, so seductive overdose 'em wit' charm
Paranoid, sorta, so please approach me calm
Clothes and money, hydro, hoes among me,
Emphatically, the truth is y'all can't take nothin' from me.
If you, If you think you want it
You know y'all can get it
Nobody doing it better than AZ, no, no, no (2x)
(Verse Three)
Although it's all music, at times we misuse it
Confuse it, like we back on the block suited
Born-thugs now get recruited, but listen youngin'
You still a student I spit twirlin' tricks wit' a toothpick
Taught ya teacher, I'm the source for seekers
Resurrected like Christ off the cross on easter
Zone excessive, seven different home addresses
So many years lost through tribulations, I've grown possessive
I, earned my title, I learned survival
Self made, never too concerned wit' idols
The earth and the moon is one, and I'm the sun
So all competition is none, get ya gun.
If you, If you think you want it
You know y'all can get it
Nobody doing it better than AZ, no, no, no (2x)
Nobody, doing it better than AZ"
1,A.W.O.L.,2005,A.W.O.L. (2005),East Coast Hip Hop|Hip Hop,AZ,"(Animal)
It's another interlude motherfucker
You know it's Animal the Mixtape Bully nigga, MTB
You know how I do it the way I do it when I do it the way I do it
Motherfucker stab you in your throat with a icepick
Shoot you in the face with a beebee gun
Whatever I do to bring you to the conrete I'ma do it, you heard?
My motherfuckin nigga A, it's the closin of the album nigga
I salute you nigga, for never bein a bitch
For never bein a bitch-ass nigga {*music starts*}
Cryin, retirin, sayin' you comin' back to the game
Go findin God and comin' back, keep gettin' shot and comin' back
Niggaz doin' mixtapes and comin' back
Lyin' till y'all caught with guns and comin' back
Keep comin' back baby, you in the top five man
Y'all niggaz pay The Source for mics man
Cause you don't know how to be an original nigga from the streets
I respect you man, close it out like this, 2-double-oh-5
Fuck the world, you heard, say what's up A.W.O.L. take it
(AZ)
I am one of the flyest, crew is like the Al'Qaeda's
We war like in the mess halls of Elmyra
Bodies get caught, predicate spells is higher
Why talk if you ain't walk through hell's fire
All-nighters, upscale attire
In car get new cars you and your man's admire
Young messiah, back bottom guns for hire
I am that what the rap contracts require
Ghostwriter, coast to coast cyphers
I do this for them grown men in diapers that don't like us
Though, still the nicest, sendin kites to Riker's is priceless
Reminiscin on past life fights with Cypress
Hung lifeless, sprung from financial crisis
Never ran, I stand amongst the righteous
AZ-Q, dark denimy V suits
His, arson is lethal, only pardon his people so
Just ask it open the closed casket
Coke or the dope acid I'm back on that old Shaft shit
Got my ratchets, army fatigue jacket
Fitted cap on backwards with them cats from Flatbush
Bravehearted, fuck if they say squash it
We remain the largest, we invade regardless
Trains to Spofford insane with a brain from Hartford
It's hard to explain my artwork
One for the haters, two for the true and the raiders
I know dudes who eat your food with a razor
It's major, barbaric, brutal behavior
Called addict, I talk about the jewelry later
My respect is for the DL cartel connects
And the crews that came through and left arise well effect
Finesse, big boys only play with the best
It's no regrets, bein dead broke and raised in the 'jects
I'm a vet, cousin Comstock callin collect
Sayin' he just left the box hot annoyed and depressed
Claimin he stressed did a 3 still facin the stress
I'm like look this ain't the vote and you ain't facin your death
So save your breath, tie your boots up and bang with the rest
Cause in reality they just incarcerated your flesh
You know the deal, I pray they process your appeal
Cause on the real, I still got my hands on the wheel
And I'ma drive till the gas run out
Either crash or a wrap till a smash come out
We them real niggaz"
2,AZ's Back,2001,9 Lives (2001),East Coast Hip Hop|Hip Hop,AZ,"Everybody wanna take chills
It's either that or nigga wanna play sales
Try tha floor when I bound wit a fake bill
When I see seven niggas I don't say shit
Motherfucker like me try to stay big
Who you got laying down in a ""stay there""
If a whips I can do it any kind of way
From this A to the Crist to the Chardonnay
Through the belt, from tha pipe to the parkway
Everything a nigga touch is like park-ay
Get it right, bill nigga let it light
From the stand though, two mil, living life
And this chicks from the streets better get it tight
Their pussy laid out better get it right
So where we at now
AZ's back (come on)
(Where we at now?)
Where we at?
(Talk to me, talk to me now)
AZ's back
(Ga, Ga, Ga, Ga)
Where we at?
(What you want, what you want)
AZ's back
(What you like, what you like from me now)
No niggas from both coast
Everybody built pride but they hold toast
No joke, fuck co' but a whole load
Lone cones got bombs and .04s
'91 put cha stickers wit the low cone
Who's down getting' blunted and tryin' blow smoke
Take notes, love cars only one side
Always talk to blend in wit the young guys
Hustle up, play the block till the sunrise
Fuck wit us, bro', fuck you just gon' die
That's that, where are the real hard haters at?
Only who jack niggas sittin' back
Hit the broad, let 'em ball, nigga play it all
Wanna walk wit cha guns, nigga make the call
Where we at now?
AZ's back (come on)
(Where we at now?)
Where we at?
(Talk to me, talk to me now)
AZ's back
(Ga, Ga, Ga, Ga)
Where we at?
(What you want, what you want)
AZ's back
(What you like, what you like from me now)
Run away from the funny style,
Cut those fake niggas wit tha funny smile
Every hater in the game wanna run me out
Everybody that's broke wanna run their mouth
What that be about the time nigga see the cloud
Won't stop till every last dollar, we even now
Give it all back, bills in a small stack
Stack a whole lotta shit in the door crack
Where we at now?
AZ's back (come on)
(Where we at now?)
Where we at?
(Talk to me, talk to me now)
AZ's back
(Ga, Ga, Ga, Ga)
Where we at?
(What you want, what you want)
AZ's back
(What you like, what you like from me now)
AZ's back, y'all better watch out
AZ's back, y'all better watch out
AZ is back...
[Chorus] - repeat to fade"
3,AZ's Chillin,2005,A.W.O.L. (2005),East Coast Hip Hop|Hip Hop,AZ,"Aight I'm waitin on you...
(AZ)
AZ's chillin', Brooklyn's chillin'
What mo' can I say? Why catch feelings
Used to hide the crack in the hotel ceilings
But that was way back when I was wholesale fillers
We made a killing off our little bity buildings
But really them lil' gun silly niggaz still illin
Clip is chillin', chips to the ceiling
Shot in ninety-six June this wound still healing
That's right, this three-wheeling got it good
And if you never had it locked in your own hood you should
Stop frontin, and lookin' hard
'Fore the gym star sneeze, leave your face scarred it's
No more bosses, girls think that I'm god I'm a
Young full artist either eat or you starvin
Either beef or you barred, the finger either the yard
I'm sittin' peepin my odds before seekin' peace in the Mars but
Still do me 'cause it's easy to do
So the fly CEO, I ain't easy to jew
And that's how it is, you can ask Blitz
Jail, for more than aggravated assault
Wild Style took it to trial said it's all his fault
AZ's chillin', Brooklyn's chillin'
What mo' can I say? Why catch feelings
My cons-tributions to this jam
Is confusing because I am...
... Low key and y'all know the deal
And when you real then you real no need to ice grill
YES, I'm nice still, YES, my mic skills
Is so ill for real give myself slight chills
And I get money, money I got
Big bottles of Belve keep the bloodflow hot
Bone's up in queen, wood in the feds
Wild born and barred niggaz hold your head
'Cause I'm still here, hustle with no fear
The muscle is still here that love be still sheer
I dare, a muh'fucker pull my card
I got more than a great big bodyguard
So press up if you wanna get served
I survived in the hood, now I'm all in the burbs
With the bass on thump, suitcase in the trunk
Probably UV with the tooly lettin Akon pump
AZ's chillin', Brooklyn's chillin'
What mo' can I say? Why catch feelings
How long can I lay to touch millions
'Fore that AK spray or sprays on civilians
I'm five for five, I'm rated R
I'm gifted, and I'm goin' far
Down the ave, to the spot
Four dubs of 'dro that's all I copped
No mo' but chammy that's all I pop
So solo with the fam that we all we got
Hate for what, I live that life
I done drove every car, I did that ice
Done touched a few broads, some hid they wife
I was too large to dodge, had to deal my life
I kept it fair, I played the game
Now it's time for the whole world to know my name
AZ's chillin', Brooklyn's chillin'
What mo' can I say? Why catch feelings
Just do the dance that's easy to do
Lean back or that two-step, what's easy for you
This jam is on and on and on
Guaranteed airplay till your breath is gone!
I get the money so I don't care, I do-I don't care, I do-I don't care
New York get that money so I don't care, get the-get the money so I don't care
Cali get that money so I don't care, I do-I don't care, I don't care
Miami get that money so I don't care, get the-get the money so I don't care
Detroit get that money so I don't care, I don't care, I do-I don't care
Chi-Town get that money so I don't care, I don't care, I do-I don't care
Atlanta get that money so I don't care, get the-get the money so I don't care"
4,Affirmative Action,1994,Decade 1994-2004 (2004),East Coast Hip Hop|Hip Hop,AZ,"Intro: AZ
This is what... this what they want huh?
This is what it's all about...
What? Time to take Affirmative Action son
They just don't understand, youknowImean?
Niggaz comin' sideways thinkin' stuff is sweet man
Yknahmean?
Niggaz don't understand the four devils:
Lust... Envy... Hate... Jealousy
Wicked niggaz man
(AZ the Visualiza)
Yo, sit back relax catchin contacts, sip your cog-nac
And let's all wash this money through this laundry mat
Sneak attack, a new cat sit back, worth top dollar
In fact, touch mines, and I'll react like a Rottweiler
Who pull the late, we play for high stakes at gunpoint
Catch 'em and break, undress 'em tie 'em with tape, no escape
The Corleone, fettucini Capone
Roam in your own zone or get kidnapped and clapped in your dome
We got it sewn, The Firm art of war is unknown
Lower your tone, face it, homicide cases get blown
Aristocrats, politickin daily with diplomats
See me I'm an official mack, Lex Coupe triple black
(Cormega)
Criminal thoughts in the blue Porsche, my destiny's to be the new boss
That nigga Paulie gotta die - he too soft
That nigga's dead on, a key of her-oin, they found his head on
The couch with his dick in his mouth, I put the hit out
Yo, the smoothest killer since Bugsy, bitches love me
And Queens where my drugs be, I wear Guess jeans and rugbies
Yo my people from Medina they will see you
When you re-up on your heater all your cream go betweeen us
Real shit, my Desert Eagle got a ill grip
I chill with, niggaz that hit Dominican spots and steal bricks
My red beam, made a dread scream, and sprayed a Fed team
Corleone be turnin' niggaz to fiends
U-Conn's and ninja black Lexus, 'Mega the pretty boy
With mafia connections it's The Firm nigga set it
(Nas)
Yo, my mind is seein through your design like blind fury
I shine jewelry sippin on crushed grapes, we lust papes
And push cakes inside the casket at Just wake
It's sickenin, he just finished biddin upstate
And now the projects, is talkin' that somebody gotta die shit
It's logic, as long as it's nobody that's in my clique
My man Smoke, know how to expand coke, and Mr. Coffee
Feds cost me two mill' to get the system off me
""Life's a Bitch,"" but God-forbid the bitch divorce me
I'll be flooded with ice so hellfire can't scorch me
Cuban cigars meetin Foxy at Demars
Movin cars, your top papi Senor Escobar
(Foxy Brown)
In the black Camaro
Firm deep all my niggaz hail the blackest sparrow
Wallabee's be the apparel
Through the darkest tunnel, I got visions of multimillions
In the biggest bundle, in the Lex pushed by my nigga Jungle
He money bags got Moet, (Sean Don)
Bundle of sixty-two, they ain't got a clue what we about to do
My whole team we shittin hard like Czar
Sosa, Foxy Brown, Cormega, and Escobar
I keep a fat marquis piece, laced in all the illest snake skin
Armani sweaters Carolina Hebrera
Be The Firm baby, from BK to the 'Bridge
My nigga Wiz, operation Firm Biz, so what the deal is
I keep a phat jew-el, sippin Crist-ies
Sittin' on top of fifty grand in the Nautica Van, uh!
We stay incogni' like all them thug niggaz in Marcy
The Gods, they praise Allah with visions of Gandhi
Bet it on, my whole crew is Don Juan
On Cayman Island with a case of Cristal and Papa Chula spoke
Nigga with them Cubans that snort coke
Raw though, an ounce mixed wit leak that's pure though
Flippin the bigger picture, the bigger nigga with the cheddar
Was mad dripper, he had a fuckin' villa in Manilla
We got to flee to Panama, but wait it's half and half
Keys is one and two-fifth, so how we flip
Thirty-two grams raw, chop it in half, get sixteen, double it times three
We got forty-eight, which mean a whole lot of cream
Divide the profit by four, subtract it by eight
We back to sixteen, now add the other two that 'Mega bringin' through
So let's see, if we flip this other key
Then that's more for me, mad coke and mad leak
Plus a five hundred, cut in half is two-fifty
Now triple that times three, we got three quarters of another key
The Firm baby, volume one uh..."
5,Affirmative Action II,1994,Decade 1994-2004 (2004),East Coast Hip Hop|Hip Hop,AZ,"(Feat. Cormega, Foxy Brown, Jungle, Nas)
(Foxy Brown)
Protect this nigga for the necklace
I though of the death wish
The pretty slim sex shit the rep this
Remember Fox said this
We on some neck shit, we blessed this
The scars on our back, we met this
The live form, the 25 sentence to keep my eyes on 'em
I'm straight, knowing Allah shine on 'em
Shitty drugs and drama I present 3 pretty thugs in the dime mama
Feelin' the rest, its illa chest when booked through the kiss of death
It was over and we laid out
Chill I was hoping of the way he ate out
It was real, for real I was fuckin' with Mills and he was fragile
We wildin, the brown stallion, stay stallon
On the low foulin the whole Firm wildin
You lucked it, I know the trick bitch he fucked wit
On some duck shit, heard through the grave that she sucked it
Firm: Sos and Esco, mad loco, Fox and Mega for whatever
And through this cheddar, we going to stay family until we fry though
The fam will never split even if one of us die though
Along with our get-go, we gonna blaze bricko
Peeped the nana, sweet taboo the firm tattoo on the dada
Now tell me what crew hold it down like we do dada
(AZ)
Till the death of us murders moves pursue efflux
Ice necklace high price dress executives
Peep the grammar, slim built strong stamina
44 nickel plate long with the silencer
Play for keeps in the shut eyes, you stay sleep
Shit remain deep cause shells thrown at range jeep
Giuliani suite got all the kings going at creek
Devil light beers, now who left controllin the streets?
No intelligent, strictly slow niggaz mind we negligence
It's evident, past vest up, bring your residence
We often livin' heavy weight firm division
Mind, I check mine, eating swine cause my religion
You know the steeze, take game cock and squeeze
It's the prophecy, not the philosophy Socrates
Next up...
(Cormega:) {Yo I believe that's me}
Aiiyo Mega represent for the family
(Cormega)
Aiyo, the feds got me in the top 10
'Cause when my crew I got knocked in
My 4-4 main cocked in
My sinister mind shines like dillenger
Mega exhausted baby face crime emperor
Yo, life is based on poachers and grease
And peep the way drugs feed thug nigga sees
I seen niggaz light up, hand cuffed and tied up
Coke price rise when drugs supply dry up
The millennium drives up
Rims semi blind your eyes temporarily
Mind Mega be heavily arm for felonies
Shine you could never see, the next fat cat out NYC
It Was Written like, ghetto life hieroglyphics, livin'
Since my real niggaz bailed me out of prison
I'm not schemed cause the narcotics team in Queens
Have more dollars than the knowledge of fiends
My dreams is the legacy of Montana treasury
Fake thugs could even take slugs or bury me
(Nas)
To all thorough breads taking corners y'all need to join us
Firm most powerful nation of rap performers
High class, generals, confident paying loyals
Sweef as Oscar Delahoya green baret warriors
Face I peep like 'em like the J. Kennedy tape
In a new with dudes bustin' all in the face
Another word you see threw
My men build Sugar Hill from a sweet tooth
We all eat, 'cause I speak the truth and educated
Black youth's street diploma, teach Greeks and Romans
But the legacy was stolen, it's a Firm thing genuinely gleam
I wrote theme on how to sell millions
While y'all crabs mad at your promotion team
I roll with nicest, fox, the black ices, push your Benz without license
Gear, tight as bike clips, Nas got 19 wifees
7 shiesties, non of them pizies, 3 white meat under tight jeans
Wildin, big links is heavy like wink that you shoot on your pitbull neck
While feeding him raw steak, its court take, more cake
I take the crown of the so called king of the town and lock it down
(Outro: Jungle)
Yeah dunn, that shit dunn, y'all niggaz ripped that shit yo
Word is born, that's that real shit, for all y'all fake
Motherfuckers out there yo
That's how we do it from Queensbridge nigga, The Firm
What
This is Jungle, yo big Jungle boy what?
Y'all niggaz don't want it
Yo Stoute, if these niggaz don't know right now, yo
Fuck all them niggaz then"
6,Animal,2006,The Format (2006),East Coast Hip Hop|Hip Hop,AZ,"(Hook: Rap Samples)
(Notorious B.I.G.: x4)
I've been in this game for years, the name is The Animal
(Notorious B.I.G.:)
It's rules to this shit
(Intro: AZ)
Yeah, enough respect
The Bad Boy, Death Row, No Limit
Rap-a-lot, Roc-a-fella, Cash-Money, Ruff Ryders
So-So-Def, The Inc.
And all the incarcerated Scarfaces from ghetto to ghetto
Now introducin' to you a new Empire
Quiet Money Records and Hush Management
Formely presents - yours truly
(Verse 1: AZ)
I'm praised for wicked word-play
Emerge from my Earth days
Was boxed in the Bird Cage
Now flock wit the Mermaids
A shorty wop, till I copped then I turned age
Saw it unfold, certain laws are untold
Unsolved Mysteries, coffins is closed
A Carnivore trickery, cautions your road
Any slip-ups will be huntin' your shows
So neva get it twisted nigga, keep an Iron Biscuit witcha
Beast promoted, the street's is coded
For the Naked eye times is too deep to notice
Yeah I specialize in rhymes, but I peep the bogus
On every known level, I'ma stone cold Rebel
Clothes is crisp, I rolls Gold the Wrist
I was schooled how to tuck, hide and hold the fifth
How to crush, cut, divide and supply the sniff
So if the truth ain't need, then the truth can't be
(Hook: Rap Samples)
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(NaS:)
Peeps that's into Drug money, Market into rap
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(Prodigy of Mobb Deep:)
I'm fallin' and I can't turn back
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(NaS:)
Peeps that's into Drug money, Market into rap
(Prodigy of Mobb Deep:)
The street's is ki's
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(Prodigy of Mobb Deep:)
I'm fallin' and I can't turn back
(Verse 2: AZ)
From base potter to that hard rock white
We all hustlers, live that hard knock life
Some get knocked, and their Hearts not right
Cuffed up in the air, met this charge that night
We all know that the Narc's ain't nice
But... that's the price when your bars ain't tight
The Beast within release within, you get caught-up lose trust
You don't speak to friends, you lose lust
Rarely fuck, you just seekin' Sin
You know ducks stay glizzly and love to get busy
The stakes is high, the bench is long
A few wakes niggaz cry, you live, you gon'
If you escape, rules apply, kids is born
And the game won't change, it's the same ol' game
(Hook: Rap Samples)
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(NaS:)
Peeps that's into Drug money, Market into rap
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(Prodigy of Mobb Deep:)
I'm fallin' and I can't turn back
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(NaS:)
Peeps that's into Drug money, Market into rap
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(Notorious B.I.G.:)
It's rules to this shit
(Prodigy of Mobb Deep:)
And I can't turn back
(Verse 3: AZ)
And my mind been back was since puffin' on the back-woods
Clutchin' on them clappers, and duckin' from them crackers
Neva been in Nappa, neva fuck wit no Rappers
I'm so gon' wit it, but I'm so long winded
Seen the worst, when I seen my first
Body get caught, I was prolly this short
The victim right beside me, stressed on the sidewalk
But you neva seen a man cry, till you seen a man die
The killer shots, the realer the co-op
If you could realer, then it's similar plots
Then if not, you won't familiar, you a squilar
You no dilla you hot, fuck around get the whole block locked
But neva me, I've been Boss playin', cookin' up sautéin'
Till I saw another dough, I had to force a nigga weighin'
Now in all Black wit the Gloves and Hat
I'm so deep in it, that I can't turn back
(Hook: Rap Samples)
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal
(Prodigy of Mobb Deep:)
I'm fallin' and I can't -
(Notorious B.I.G.:)
I've been in this game for years, the name is The Animal - Animal"
7,At Night,1994,Decade 1994-2004 (2004),East Coast Hip Hop|Hip Hop,AZ,"I don't give a hell what you spit
Who you are, where you from...
This is... this is projects
I don't give a hell what you spit
Who you are, where you from
And who the hell you be gettin'
Urban wolves
Dream team baby
The sosa of the game has returned
Brooklyn
Black sopranos
Let's play
Nice and smooth, white knights, icey jewels
So cool, but the slightest shit ignite my fuels
Love it low, stay in mine, attach semi
'Cause its hard to enter rap just passin' by
XK8, it's all good, the next they hate
Was never the type of nigga that flexed his weight
See, frontin just ain't my forte, I'm all foreplay
Hoppin' out the porsche, drop products on graves
My slow grind story niggas cosign for me
Y'all slouch rappin' fake trash niggas' rhymes bore me
Adore me, respect niggas way before me
Since a shorty, in love wit big guns and orgies
Engaged to it, guzzlin' that beige fluid
Spazzin' like it's the music that made me do it
Move through it if you that thorough, I'm certified
Through the grapevine, I know that niggas heard I'm live
I don't give a hell what you spit
Who you are, where you from...
This is projects
I don't give a hell what you spit
Who you are, where you from
And who the hell you be gettin'
Look, look, I be postered up like I'm toasted up nice
Stop niggas from gettin' killed, broken up fights
Blunted at the park jams, opened up mics
Now its on us, in the ??? I focus on right
Its hardball, now niggas can't call foul
Y'all can't get wit me, I can't fall now
Immune to the murderous plots
Been about it way before niggas heard I was hot
Heavy jewels, the type to keep the herb in the sock
A fresh pair, and I fuck wit them Germans a lot
Let's play, pop bottles like its no tomorrow
Ricky Ricardo, the young black Leonardo
Part Spanish, my robe'll make the dark vanish
Too complicated for y'all 85's, don't understand it
Respect game, there's rules as a criminal
So recognize I'm a five star general
You touchin' who
Yo, yo, at time its hard illin', it kinda scars the feelings
But what y'all want from a game that's involved in millions
Cars, and chillin', sex wit' they broads, but villain
It could find a broke man, have him harm civilians
It's like a larson and razor blades but robbers spinnin'
Niggas runnin' from court tryna dodge they sentence
The odds is endless, moms can't calm the menace
It's like Saddam's in us, comin' fully armed for business
Chrome pubelies, smoke great, two tone seventies
Five miles on the same line, the zone is deadly
Hope heaven got a ghetto for us
In the hood, for the hustlers that bled before us
Weep slow, soak in, feel the Schweppervesence
Specialize foot notes for the adolescents
Locked in, there's beef in the game now
I know its deep but the streets know the name now
The war is on"
8,At Night,2001,9 Lives (2001),East Coast Hip Hop|Hip Hop,AZ,"I don't give a hell what you spit
Who you are, where you from...
This is... this is projects
I don't give a hell what you spit
Who you are, where you from
And who the hell you be gettin'
Urban wolves
Dream team baby
The sosa of the game has returned
Brooklyn
Black sopranos
Let's play
Nice and smooth, white knights, icey jewels
So cool, but the slightest shit ignite my fuels
Love it low, stay in mine, attach semi
'Cause its hard to enter rap just passin' by
XK8, it's all good, the next they hate
Was never the type of nigga that flexed his weight
See, frontin just ain't my forte, I'm all foreplay
Hoppin' out the porsche, drop products on graves
My slow grind story niggas cosign for me
Y'all slouch rappin' fake trash niggas' rhymes bore me
Adore me, respect niggas way before me
Since a shorty, in love wit big guns and orgies
Engaged to it, guzzlin' that beige fluid
Spazzin' like it's the music that made me do it
Move through it if you that thorough, I'm certified
Through the grapevine, I know that niggas heard I'm live
I don't give a hell what you spit
Who you are, where you from...
This is projects
I don't give a hell what you spit
Who you are, where you from
And who the hell you be gettin'
Look, look, I be postered up like I'm toasted up nice
Stop niggas from gettin' killed, broken up fights
Blunted at the park jams, opened up mics
Now its on us, in the ??? I focus on right
Its hardball, now niggas can't call foul
Y'all can't get wit me, I can't fall now
Immune to the murderous plots
Been about it way before niggas heard I was hot
Heavy jewels, the type to keep the herb in the sock
A fresh pair, and I fuck wit them Germans a lot
Let's play, pop bottles like its no tomorrow
Ricky Ricardo, the young black Leonardo
Part Spanish, my robe'll make the dark vanish
Too complicated for y'all 85's, don't understand it
Respect game, there's rules as a criminal
So recognize I'm a five star general
You touchin' who
Yo, yo, at time its hard illin', it kinda scars the feelings
But what y'all want from a game that's involved in millions
Cars, and chillin', sex wit' they broads, but villain
It could find a broke man, have him harm civilians
It's like a larson and razor blades but robbers spinnin'
Niggas runnin' from court tryna dodge they sentence
The odds is endless, moms can't calm the menace
It's like Saddam's in us, comin' fully armed for business
Chrome pubelies, smoke great, two tone seventies
Five miles on the same line, the zone is deadly
Hope heaven got a ghetto for us
In the hood, for the hustlers that bled before us
Weep slow, soak in, feel the Schweppervesence
Specialize foot notes for the adolescents
Locked in, there's beef in the game now
I know its deep but the streets know the name now
The war is on"
9,Aziatic Outro,2002,Aziatic (2002),East Coast Hip Hop|Hip Hop,AZ,"Yeah, yeah
Realism of life in actuality
Uh huh,
Yeah
I wanna tell you
Uh huh
Fuck who's the baddest, only the real could relate
Bigboys,
Nothing changed, they know
The Players of the game
Realism of life in actually
The Pioneers
I wanna tell you
This is the essence right here
Fuck who's the baddest, only the real could relate
AZiatic,
Nothing changed, they know
I rep pure realness younahmean?
I wanna tell you
For the deceased, and those still carrying the torch
Hold your head though, ya heard?
Once again
I wanna tell you
Realism of life in actuality
I wanna tell you
Fuck who's the baddest, only the real could relate
Nothing changed, they know
Realism of life in actually
I know, it get kinda hard sometimes
We all looking for some kind of, outlet
To plug into, but ah,
From the corners of street, in every hood and every ghetto
Every hood
I'm the proof of what could be, if you try
If you wanna try
It's on you
All the haters wanna see,
Uh uhn
A niggas life in misery
Uh uhn
But I'ma keep on doing me, till I die
Handcuffed by the wrist and tied in the feet, so stressed
Wish that I could die in my sleep
And Lord knows, through his grace I done tried it wit peace
But it's like niggas ain't happy till they find me deceased
Feel the grief, of a street, nigga that turned to rap
And just applied Everything that he learned from crack
I'm in now, it's life ain't no turning back, it been foul
So what kinda concerns is that
Peep the signs of the eyes 'cause it tell it all
One of the few in the Streets that was selling it raw
Made mistakes, but it made me intelligent more
And how I move, you could still look and tell I was poor
How can the hate from another man stop my flow
That's like another pimp thinking he can knock my hoe
I'm here now, just trying to copp and blow, couple of cars and lot's of Doe
From the corners of street, in every hood and every ghetto
I'm the proof of what could be, if you try
If you wanna try
All the haters wanna see
A niggas life in misery
But I'ma keep on doing me, till I die
One by one, seen 'em rise, seen 'em fall, you seen one nigga ball
You done seen 'em all
Even standup niggas seen 'em lean and crawl
What makes a man wanna fiend for more
Life itself is more than a trial or a quest
Intelligent wise, it's like I done ran with the best
And very rarely, you can catch me casually - dressed
I'm more relaxed in a hat and some sweats
Doing me, been amongst some of the street's most strongest men
Around for months then they gone again
Incarcerated, penalized for the love of they acts
Criminals, cold-hearted, now what's fucing wit that?
Where we at? hit inside of a life that's rarely exposed
Spoken in codes for the killers that daily'll dose
Get yours, hit a quota then get indoors, get legit
Then hit them stores
From the corners of street, in every hood and every ghetto
I'm the proof of what could be, if you try
If you wanna try
All the haters wanna see
A niggas life in misery
But I'ma keep on doing me, till I die
So now it's on y'all, could see, I figured it out
Only a few could say that they been in my house
And caroused at my wall color, blend with my couch
I'm as low as you can go in the south
When it's too deep, it's hard for the mind to relate
Some say I'm too street and way too involved wit the snakes
What make a man bigger that life, I'm twice his age
Understand I'm a sinner but I'm nice some ways
Knee deep in what I speak 'cause I spit the truth
I become angelic when I sit in the booth
Just a thought of all the ill shit that lurk in streets
How can another real nigga wanna work wit police
Bad enough you got thiefs and the beef is rough
I took an oath just to smoke, eat, sleep and fuck
Knowledge of self, I'ma do this regardless of wealth
Regardless of how the deck and how the cards get dealth
From the corners of street, in every hood and every ghetto
I'm the proof of what could be, if you try
If you wanna try
All the haters wanna see
A niggas life in misery
But I'ma keep on doing me, till I die"
