,song,year,album,genre,artist,lyric
0,40 Acres,2013,My Name Is My Name (2013),Hip Hop,Pusha T,"(Hook: The-Dream)
Trouble world, trouble child
Trouble times destroyed my smile
No change of heart, no change of mind
You can take what's yours
But you gon' leave what's mine
I'd rather die, than go home
I'd rather die, than go home
And I ain't leaving without my 40 acres
(Verse 1: Pusha T)
Unpolished, unapologetic
This cocaine cowboy pushed it to the limit
You thought Tony in that cell would've made us timid
We found his old cell, bitch, we searchin' through the digits
Anything Spanish, got me speaking Spanglish
Money is universal, that's the only language
The dream ain't die, only some real niggas
We was born to mothers who couldn't deal with us
Left by fathers who wouldn't build with us
I had both mine home, let's keep it real niggas
My better half chose the better path, applaude him
Younger brother me a spoiled child, I fought him
I heard that the Devil's new playground is boredom
The California top just falls back like autumn
And they say I'm on the verge of winning
I claim victory when Malice on the verge of sinning
Old habits die hard, that rainy day bag buried in the backyard
It's heaven for a hustler, no graveyards
Cause stand up niggas don't lay on no floors
Much rather burns us, ashes to ashes
Mix us with the powder, sell us to the masses
We gon' keep it tight, rip it out the plastic
Now you celebrate motherfuckers raise your glasses
Push...
(Verse 2: Pusha T)
Unpolished, unapologetic
Might have broke a heart or two but gave an honest effort
My nonchalant attitude is always fuck it
35 years of marriage and my momma left it
You shouldn't question if you ever stood a chance with him
The better question is did you enjoy the dance with him
(Yughh!) I'll probably never pull you chair out, bitch
You know this money grew your hair out
All that shit I bought you wear out
Rich, and I'm the only one I care about
Place none above me, God don't like ugly
Hate me or love me, only he can judge me
(Verse 3: Pusha T)
Unpolished, unapologetic
Big willie with the blow, niggas, I am legend
School of hard knock, I attended
Selling hard rock, fuck who I offended
I was a goner, punished by karma
Called him tar baby now he's transcending genres
The 911 king with the ass shots
A toothless crackhead was the mascot
The owner of the key to that padlock
I'm Jordan vs Cavs for the last shot
I need all mine, reparations
We growin' poppy seeds on my 40 acres"
1,Alone in Vegas,2011,Fear of God (2011),Hip Hop,Pusha T,"I let you into my diary to admire me
The make up of this man, I let you see the higher me
The self righteous drug dealer dichotomy
I'm drawing from both sides, I am Siamese
The tug of war opens the door, entrada
Rip me apart and see what's inside of this piñata
And rolling kilos in Gymstrada that's one saga
One chapter of black magic, I'm Harold Potter
Feels like I'm doomed to dealing with women who
Relationships with their fathers won't allow us to bloom
And blossom, I swear them Vegas nights was fucking awesome
But adiós I blow my own dice before I toss 'em
Lost some niggas some other niggas double crossed 'em
Tryna snatch my niggas back I blew a small fortune
Wrestle with the work, we was like the four horsemen
Rick Flair with the flame, I'm motherfucking Gorgeous
As the gull wing doors lift
Karate Kid, crane kick, no Jaden Smith
Whiter than that coke brush that they paint me with
Sunk leather seats softer than an angel's kiss
But they devil red, tires double tread
I post and parks up, that gets me double head
Tight rope walking tryna keep a level head
The bright lights blind look at what the devil did
She left the door open gave a fuck if I'm famous
I write this alone in Vegas
Came off fly street money partied nights with the a-list
I write this alone in Vegas
Remember nights when my team blew it all on the tables
I write this alone in Vegas
I'm the only one left and the memories fading so
I write this alone in Vegas
They'll do everything in their power
Stomp near the stove when you're rising like flour
Make your cake fall when you threatening their tower
It's 911 you're on your 25th hour
Asta la vista I'm steppin' out the bleachers
How the tide turns when the pupil's now the teacher
The game can't go by just followin' the leaders
You gotta be better than the ones who precede, yeah
Upgrade them, upstage them
Change the whole body shape and just update them, Pagans
Reagan era I ran contraband
Money caused turf wars through the promised land
First time being rich could be a common man
The Guy Fishers had the blueprints and diagrams
We just took what we needed and we built on it
Lord forgive me for the blood that I spilt on it
Fear of God niggas, got me feelin' like Pac
This the realest shit I ever wrote
Who you know sit in New York for 2 days around Grammy winners
Come back home straight to the money getters
About $14,000 dollars worth in 20s
Brown paper bag money, I call that a good weekend
Re-up gang forever
Long live the caine coming soon
Malice my brother I love you
Liva Don till the end nigga"
2,Alone in Vegas,2011,Fear of God 2: Let Us Pray (2011),Hip Hop,Pusha T,"I let you into my diary to admire me
The make up of this man, I let you see the higher me
The self righteous drug dealer dichotomy
I'm drawing from both sides, I am Siamese
The tug of war opens the door, entrada
Rip me apart and see what's inside of this piñata
And rolling kilos in Gymstrada that's one saga
One chapter of black magic, I'm Harold Potter
Feels like I'm doomed to dealing with women who
Relationships with their fathers won't allow us to bloom
And blossom, I swear them Vegas nights was fucking awesome
But adiós I blow my own dice before I toss 'em
Lost some niggas some other niggas double crossed 'em
Tryna snatch my niggas back I blew a small fortune
Wrestle with the work, we was like the four horsemen
Rick Flair with the flame, I'm motherfucking Gorgeous
As the gull wing doors lift
Karate Kid, crane kick, no Jaden Smith
Whiter than that coke brush that they paint me with
Sunk leather seats softer than an angel's kiss
But they devil red, tires double tread
I post and parks up, that gets me double head
Tight rope walking tryna keep a level head
The bright lights blind look at what the devil did
She left the door open gave a fuck if I'm famous
I write this alone in Vegas
Came off fly street money partied nights with the a-list
I write this alone in Vegas
Remember nights when my team blew it all on the tables
I write this alone in Vegas
I'm the only one left and the memories fading so
I write this alone in Vegas
They'll do everything in their power
Stomp near the stove when you're rising like flour
Make your cake fall when you threatening their tower
It's 911 you're on your 25th hour
Asta la vista I'm steppin' out the bleachers
How the tide turns when the pupil's now the teacher
The game can't go by just followin' the leaders
You gotta be better than the ones who precede, yeah
Upgrade them, upstage them
Change the whole body shape and just update them, Pagans
Reagan era I ran contraband
Money caused turf wars through the promised land
First time being rich could be a common man
The Guy Fishers had the blueprints and diagrams
We just took what we needed and we built on it
Lord forgive me for the blood that I spilt on it
Fear of God niggas, got me feelin' like Pac
This the realest shit I ever wrote
Who you know sit in New York for 2 days around Grammy winners
Come back home straight to the money getters
About $14,000 dollars worth in 20s
Brown paper bag money, I call that a good weekend
Re-up gang forever
Long live the caine coming soon
Malice my brother I love you
Liva Don till the end nigga"
3,Amen,2011,Fear of God 2: Let Us Pray (2011),Hip Hop,Pusha T,"(Intro: Young Jeezy)
In the midst of negativity
A positive sight can be blurred
And the visions that we thought were good
Seems to let evil occur
While still possessing our human form
We live life searching for greatness since the day we was born
And as we bow our heads at night, rich, wealthy
Or poor with dislike, we pray, asking for
Forgiveness for our sinful ways
With mind, body, spirit and faith, we pray amen
(Kanye West)
You like that don't you? I wrote it myself by the way
And I don't mean to be selfish
But I picture myself getting paid
And you might catch pneumonia
'Cause I'm colder than a elf on a sleigh
Me and Pusha back on it
Now everybody help us pray
Lord forgive my sins and all my friends
Dollars make sense, I'm trying to get paid
(Pusha T)
Try to get saved (too late!)
Time to get paid
Got a gun and a stocking mask
Niggas thought I was trying to get waves
I'mma let all y'all niggas pray for it
My young niggas knocking off a K for it
Sold my soul on the back-end
Only fucking way I'mma pay for it
Front that shit, you put a flame on
My niggas locked in a cage for
They keep telling me to go hard
#1 spot you was made for
I made more
Front of the grill, got a racehorse
California Crayola red
Glow In The Dark like a Ye tour
Fuck niggas stepping in my lane for
Not knowing that it's a land mine
Soon as a nigga feels a cool breeze
Throw the top up like a gang sign
Red or blue? Crip or Blood?
Solitaires, diamond studs like chandeliers I'mma flood
Black Jesus piece like it's dipped in mud
Fashion God's, notice mine
Rollarball spikes I'm Pokemon
Paris shit, Louboutin
Under bright lights where do you belong
Please Lord, yeah, it's gettin' realer everyday
Niggas killin', niggas starving, niggas they can't find no Yay
See at first they roll around and their bills they cannot pay
So some be trappin' and some be dying, bow heads and let us pray
Amen
(Kanye West)
Amen, how many people do you know hatin'?
On your downfall sitting their waitin'
When you shine, don't know what they gonna say then
Everything I do now stadiums
Tell me what they really gon' say to him
And I'm headed straight to the ATM
Finna go HAM, nigga, finna go in
Nigga you get it when pigs fly
When Yeezy fake, Devil's pie
Piece of cake, Kit-Kat
I need a break, God's child
Jesus Christ, Club like a broken neck
I need the ice, I need the lights
In Egypt they fightin' for freedom
Cop pull you over no reason, beat him
(Young Jeezy)
I got them units packed in
That black van like the A-Team
Even seen them come 2-tone like a saleen
Saleen, Yeah that's a Mustang
Break 'em down in the night, that's what I call hustling
They say they want that dumb shit, well this is ignorant
Condo on the timepiece, now that's ignorant
Young, you a fool, I coulda bought some real estate
Instead I bought a half a block, I tried to sew up half the streets
I'm on, 75-75, going for the 25
Guess who's pickin' up a trey
Just an ordinary day with extraodinary pay
Extraordinary risk
Can't even explain, got an extraordinary wrist
I talk it 'cause I lived it man, this shit ain't really nothin' to me
Tell ya like Sosa told Tony: ""don't you fuck with me"""
4,Blow Funk Flex,2011,Fear of God (2011),Hip Hop,Pusha T,"Malice found religion, Tony found prison
I'm just tryna find my way up out this fucking kitchen
A Birdseye view got me channeling my vision
Turn one to two now the kilo's got a sibling
Father knows best, wash my hands, all's forgiven
We kicking up dust like the Colosseum floors
Walls full of safe's like they mausoleum doors
Pussy getting wet like she walking through my morgue
Grant's, Jackson's, no room for George
Yeah, the fear of God's in you motherfuckers
This art imitate my life
Your WorldStarHipHop fame based off imitation white
Eliminate the fools ghouling imitation ice
My music's for your soul, inspiration for your life
Every dime made in his life more disastrous
Help my young bitch see her way through her bachelors
While my old bitch went back to get her Masters
Same graduation, I was clapping in the rafters
The truth hurts every time it's revealed
What goes around comes around, this is life's Ferris wheel
Grab hold and reverse the steering wheel as I parallel park
Kentucky derby on the grill
The fact that I'm free let's me know God is great
Ten year marathon of me selling concentrate
These rappers talk crowns but I'd rather talk fear
Villain like Candyman, say my name and I'll appear
No weapon formed against me shall prosper
Hakuna matata, feet up, sipping java
Ey yo, strolling up the totem pole, what's my only problem?
Scrolling through my Rolodex, who shall bed my toddler?
So many hands raised as the band plays
I'm here now, watch how many niggas plans change
And eventually answers to the call of Autumn
All of them fallin' for the love of ballin'
Got caught with 30 rocks, the cop look like Alec Baldwin
Inter century anthems based off inner city tantrums
Based off the way we was branded
Face it, Jerome get more time than Brandon
And at the airport they check all through my bag
And tell me that it's random
But we stay winning, this week has been a bad massage
I need a happy ending and a new beginning
And a new fitted and some job opportunities that's lucrative
This the real world, homie, school finished
They done stole your dreams, you dunno who did it
I treat the cash the way the government treats AIDS
I won't be satisfied till all my niggas get it, get it?
I need more drinks and less lights
And that American Apparel girl in just tights
She told the director she tryna get in a school
He said ""take them glasses off and get in the pool""
It's been a while since I watched the tube
Cause like a crip said, ""I got way too many blues for any more bad news""
I was looking at my resume feeling real fresh today
They rewrite history I don't believe in yesterday
And what's a black Beatle anyway, a fucking roach?
I guess that's why they got me sitting in fucking coach
My guy said I need a different approach
Cause people is looking at me like I'm sniffing coke
It ain't funny anymore try different jokes
Tell 'em hug and kiss my ass, X and O
Kiss the ring while they at it, do my thing while I got it
Play strings for the dramatic
And end all of that wack shit
Act like I ain't had a belt in two classes
I ain't got it I'm going after whoever who has it
I'm coming after whoever. Who has it?
You blowing up, that's good, fantastic
That y'all, it's like that y'all
I don't really give a fuck about it at all
Cause the same people that tried to black ball me
Forgot about two things, my black balls
Uh, look, Uh uh
I let you into my diary to admire me
The making of this man, I let you see the higher me
The self righteous drug dealer dichotomy
I'm drawn from both sides, I am Siamese
The tug-of-war opens the door, entrada
Rip me apart and see what's inside of this piñata
And rolling kilos in Gymstrada, that's one saga
One chapter of black magic, I'm Harry Potter
Feels like I'm doomed to dealing with women who
Relationships with their fathers won't allow us to bloom
And blossom, I swear this Vegas night was fucking awesome
But adios, I blow my own dice before I toss 'em
Loss some niggas, some other niggas double-crossed 'em
Tryna snatch my niggas back I blew a small fortune
Wrestle with the work, we was like the four horsemen
Rick Flair with the flame, I'm muthafucking gorgeous, whoa
As the gull wing doors lift, Karate Kid, crane kick, no Jaden Smith
Whiter than that coke brush did they paint me with [?]
Sunk leather seats softer than an angels kiss
But they devil-red, tires double tread
I postin parks up, that gives me double head
Tight rope walking, tryna keep a level head
The bright lights blind, look at what the devil did
Yeah"
5,Body Work,2011,Fear of God 2: Let Us Pray (2011),Hip Hop,Pusha T,"(Verse 1: Juicy J)
I got some killers so don't push me, Juicy J be on some mob shit
Waiting by your doorstep, hidin' in the bushes (mhmm)
If it comes down to it, ain't no thang but to do it
Got a vest on, got a gun that can really do it
You niggas playin' with real niggas' money
Get fronted, one day you is the plug
Next day you're in the dumpster
Couldn't keep it one hundred
You're thirty-two percent
The police got you on a leash, nigga you a bitch
(Hook: Juicy J)
Give yo' ass that body work nigga we spraying
Ridin' with three K's nigga I ain't talking 'bout the Klan
This ain't no arcade, nigga so quit playing
It's eating time, me and my niggas buffeting
Give yo' ass that body work, nigga we spraying
Ridin' with three K's nigga I ain't talking 'bout the Klan
This ain't no arcade, nigga so quit playing!
It's eating time, me and my niggas buffeting
(Verse 2: Pusha T)
You don't know about this life, nigga
Earning all of these stripes, nigga
Kilograms, Peter Pans, pack holders on bikes, nigga
Throwin' bitches on flights, nigga
They ain't know that they're dykes, nigga
Till the money's out and the bottle's pouring
They're in the midst of they life, nigga
Rose gold on my wrist
This Rolex like Devil's piss
This Daytona illuminate
Y'all think I'm talking that devil shit
This's fifty racks, no bezel shit
Like blood diamonds, it's rebel shit
This's more guns, this's more bodies
We call shots, they nobodies
They fuck niggas, they owe prolly
Who's fuckin' with me? Nobody
When the guns drawn, they're so sorry
Spraying niggas now the Lord got 'em
Bullets out the barrel make your body jerk
Fuck with my money and I'll hit you that body work
(Hook: Juicy J)
(Verse 3: Meek Mill)
Bad bitches on deck, nigga
Money, power, respect, nigga
Cop, cook, collect, nigga
You was never no threat, nigga
Everybody be rap dissin'
I catch niggas, I check niggas
These goons with me don't spit no verse
Just limo service, they stretch niggas
Black 'maro 2 S nigga
Couple birds on my neck, nigga
Everytime them hoes see me
They like, ""Meek Milly you a mess, nigga""
2 gats, no vest, nigga
Strapped up like I'm a cowboy
Stand tall like that Yao boy
Got a bad bitch, she 5""4
This gold roley that's on my wrist
Leprechaun prolly die for
Young boys that's on my strip
They'll kill anything I say ride on
Tell them niggas call us if they're out of work
'Cause we lifting weights but we don't do no body work
(Hook: Juicy J)
(Verse 4: French Montana)
Shout my lawyer all the crazy shit I ever did
Know we love that KK sound
You know we not backing down
100 drum like, ""Hold that doe""
Diamonds flash like Kodak, though
Straight cash, nigga fuck that loan
Seven digits on that phone
Money so long, smoke a whole zone
Getting blood money, tryna put my 'cause on
Bitch I'm on fire, got my jaw wired
Sex, money, murder - Peter Rollack (Soundview, whaddup)
Body work, chopper work like a techno song
Twenty thou' a show, I just hope my nigga Max come home (wavey)
Money fast, diamonds flash like high beams
Make it rain in this bitch - Hurricane Irene
(Hook: Juicy J)"
6,Can I Live,2011,Fear of God (2011),Hip Hop,Pusha T,"Coming live in direct from Abu Dhabi
Recorded in Emirate's palace
I bring to you the Fear of God
Noah on the boards. Steven Victor on the camera
Virgil whatup?
They say it took confidence
I just call it patience
'Cause I had too much pride to take this motherfucking cadence
Now when the feds watch me, private paparazzi
Still chasing me for war crimes like a Nazi
Against all odds see the judge tried to Pac me
Lucky dice roll got my lawyers screaming ""Yatzhee""
Who the fuck can stop me run away freight train
Mike Vick's redemption, big doggin like a great dane
12 cylinders 50 grams of willing ya
These rappers get away with pushing child Illingers
Now it's hard feelings... I just put my ceiling up
Planetarium push, the Imax experience
They say I talk coke for 9 years long
That means my rap sheet is more than 9 years strong
You niggas would have thought that I was 9 years gone
But I am still in the mix like 9 ounces and a straw
Nigga get your bag on
Bitch get your bag on
Balenciaga Hobo so heavy that you drag home
Yeah, see my verse I let you tag along
Swim in the oasis of this drug dealer Babylon
3 bitches 3 different flights
Glad it was 4 sides at that Paul Williams fight
The Wynn, the Bellagio, the Palms 3 nights
As long as they are separated they are my three blind mice
You can't just rap this; the same mindset
That had me hiding in the mattress, now got me round the atlas
Wish every dough boy could get a crack at this
They say when one ends, that begins a new chapter
Can I live?
You tell me, can I live?"
7,Changing of the Guards,2011,Fear of God 2: Let Us Pray (2011),Hip Hop,Pusha T,"Heavy is the head that wears the crown
These niggas heads is too light
Put the Fear of God in these niggas, Pusha
It's like the changing of the guards
We changing out the frauds
I gave these lions heart like my name ended in Oz
Long time coming, Sam Cooking up these bars
Still Eddy Caning, see the fiends sunk in jaws (Yiuuck)
Push a ton, pledge allegiance to the raw
Known dope dealer that escaped without a scar (Yess)
I'm Buddy Lee so lucky me, see I'm home
Wish I could jailbreak my team like an iPhone (Woo)
Squilly told me take this motherfucker by storm
Get the money and they bitches, bring the prize home (Yess)
So as I embark, this where begin start
I write my own happy ending, nigga pen sharp
My life's a Kodak moment, I need a frame for it
The Penthouse's bed needs a crane for it
I'm fuckin' on it, exotic bitch from out the rainforest
So many bitches it's a blur, I take the blame for it (Woo)
God in heaven knows what I feel inside
Responsible for all this inner-city genocide
I'll be damned if I let Yale campus vilify
As I uplift this art form ceiling high
I can't identify, with your one death
We lose thousands over here, you speakin' one breath
Outsiders looking in like using one ref
My zip cam point of view to you is one step
Closer to clarity, not a parody
How cocaine single handedly carried me
Escaped clever through the fox hole narrowly
They kick dirt up on my name until they bury me
I just shake it off, then I shake a leg
A lot of time to make up is what Jacob said
The fans fell for your act, I tell you break a leg
Then guns shots going off that'll awake the dead
Push!"
8,Cook It Down,2011,Fear of God (2011),Hip Hop,Pusha T,"I went ahead and asked God for forgiveness
So now I'm just asking you to listen
I'm living in a World (in a world) where my truth can be my lynching
Last words ""f-ck you all"" feel the ropes tension
I'll never compromise, in it till the powder dries
Best friends drowned in quick sand and help you cowards rise
I floss in they honor, there legacy's in bottles
Make them walk like there 30 years is right around the corner
We was all f-cking Shawna, you and E was f-cking on her
I was jealous when you both said her mouth was like piranha (woo)
Yeaugh, spend money like we print money
Buck fifty on the car, that's little dick money
The AC is forever broke, that's vent money
Cocaine snowballed from gambling my rent money
Everyday struggle get money, get the crown for
Always thinking big now they praying for my downfall
Say you telling on me
Told them folks 'bout me
All this coke round me
Like it floats round me
Cook it down, cook it down
You know that I cook it down, cook it down
Everytime I come around.
I just bought the house
Put the pent on it
No rent couple can't hundred spent on it
Cook it down, cook it down
You that I cook it down, cook it down
Everytime I come around.
Got me loooking at the crown from a birdseye view
'Cause I hit the ground running from the birds I flew
Now I'm standing at the top from the words I drew
Rap shit'll drive you crazy, it done drove Shine's you
Yeaugh mazel tov, now I'm hotter than a Molotov
Tell Lyor I need a million for my monologues
A small price for my cocaine catalogue
Scout the coupe like a tomohawk
Travelodge stories
I pray that you ignore me
If you can't feel the joy of a hustler in his glory
Hiding money in a wall from the first to third story
ATL, Glenridge, condo's true story (woo)
A man of everything that I say I am
A little better than the fans, hope and pray I am
We the jokers out the deck and just play my hand
Smokers getting stuck and going nuts
Like it's peter pan
Say you telling on me
Told them folks 'bout me
All this coke round me
Like it floats round me
Cook it down, cook it down
You know that I cook it down, cook it down
Everytime I come around.
I just bought the house
Put the pent on it
No rent couple can't hundred spent on it
Cook it down, cook it down
You that I cook it down, cook it down
Everytime I come around."
9,"Crutches, Crosses, Caskets",2015,King Push - Darkest Before Dawn: The Prelude (2015),Hip Hop,Pusha T,"Yeah
Uh-huh
Beautiful evils
Yeah
Check me out
Crutches, crosses, caskets
Crutches, crosses, caskets
All I see is victims
My young niggas sic' 'em
I don't get 'em
I just get back their jewelry if I'm fuckin' with 'em
Your man crush Mondays be owin' niggas
My skin is triple black, I'm the omen
You can't kill a God like the Romans, uh
Take my time to craft shit
'Cause I don't like back and forths with Puff about rap shit
Crutches, crosses, caskets
Crutches, crosses, caskets
All I see is victims
Rappers is victimized at an all-time high
But not I, you pop niggas thought I let it fly
I'm Yasiel Puig, I'm in another league
I defected, only thing we have in common, niggas bleed
In ya thousand dollar joggers as you rhyme about ya dollars
Is there shame when a platinum rapper's mother lives in squalor?
Mildred's in the Bahamas for the month
She's probably sitting in her pajamas having lunch
Swordfish, my reality is more fish
Banana clips for all you Curious Georges
Old niggas slapping young niggas
Ha Imagine that, where you from nigga?
Crutches, crosses, caskets
Crutches, crosses, caskets
All I see is death by the masses
The only asterisk is the change of address
My infinity pool as long as Magic's
Yeah I let Zillow change my pillows
The home is so inviting, the Porsche is the armadillo
The silhouette
The pop, pop, pop; the chop, chop, chop
The throwaway TEC's got Tourettes
It's more than this drug money, I love money
I speak to your soul and that's above money
This the ministry of street energy
The church of criminology, teaching my chemistries
Woo I'm the L. Ron Hubbard of the cupboard
To some certain motherfuckers gotta love it
Crutches, crosses, caskets
Crutches, crosses, caskets
All I see is victims
Crutches, crosses, caskets
Crutches, crosses, caskets
All I see is victims"
