,song,year,album,genre,artist,lyric
0,30 Hours,2016,The Life of Pablo (2016),Hip Hop,Kanye West,"Baby lion goes
Where the islands go
You say you never saw this comin', well you're not alone
Million dollar renovations to a happy home
My ex says she gave me the best years of her life
I saw a recent picture of her, I guess she was right
I wake up, assessin' the damages
Checkin' MediaTakeOut
Pictures of me drunk walkin' out with a bitch
But it's blurry enough to get the fake out
I wake up, all veggies no eggs
I hit the gym, all chest no legs
Yep, then I made myself a smoothie
Yeah, then me and wifey make a movie
Chicago - St. Louis, St. Louis to Chicago
You had me drivin' far enough to switch the time zone
You was the best of all time at the time though
Yeah, you wasn't mine though
But I still drove 30 hours
But still drove 30 hours to you
I remember rapping for Jay and Cam
Young producer just trying to get his flows off
I remember being nervous to do Victoria Secret
Till I pictured everybody with they clothes off
Expedition was Eddie Bauer edition
I'm drivin' with no winter tires in December
Skrrt skrrt skrrt like a private school for women
Then I get there and all the Popeye's is finished, girl
You don't love me, you just pretendin'
I need that happy beginnin', middle and endin'
Chicago, St. Louis, St. Louis to Chicago
It's gettin' hot in hurr, that's all that I know
Got a hotel room, 3 stars for you
You call down for an omelet
Girl it's 5 in the morning
You realize we at the DoubleTree, not the Aria
Only thing open is Waffle House, girl don't start with me
I used the Western Union for you like it's no prob
Cause you was in college complainin' about it's no jobs
But you were suckin' a nigga's dick the whole time
Well I guess a blowjob's better than no job
And I drove back 30 hours
Were remains that long to lose sad
Better unsaid
Always turn, oh
3 Stacks, can you help me out?
30 hours
Yeah, this the type of shit you ride out to
30 hours
30 hours
I just be like, it was my idea to have an open relationship
Now a nigga mad
Now I'm 'bout to drive 90 miles like Matt Barnes to kill...
30 hours
Just to kill...
Just to...
Just to...
I'm about to drive 90
90 miles like Matt Barnes just to whoop a nigga ass
It was my idea and now a nigga
30 hours
Now a nigga mad, now a nigga, uh
A stunna
Whoop him after school just to show I got class
Duh-duh-duh-duh-duh-duh-duh-duh
Duh-duh with you, yeah
30 hours
You know what I'm sayin'? Drop some shit like that
Ay, woop him after school
30 hours
Whoop him after school just to show I got class
Uh, 3 Stacks
30 hours
Just ride out to that
Check it out, this the bonus track, this the bonus
My favorite albums just have like bonus joints like this
That's why they kick it off like this
Just did that Madison Square Garden
30 hours
Had to put the flyest nigga on this shit
The pyramids shall rise
30 hours
Look at all these Ultralight Beams flowin'
For all the moms, dads, the kids, the families that shared this moment with us
Let's rock out for 'bout
30 hours
You know, ay you know
Ay, you know, ay, you know
30 hours
Whole design team, Yeezy team, music team
Remember when the whole block'd get shout out?
This my version of a shout out track
30 hours
Let that mothafucka rock, let that, let that, yeah
To my brother Yasiin, holding it out in Africa
30 hours
To my family, thank you for holding me down
The media be after us
*Phone call*
That's Gabe calling
Yo Gabe
I'm just doing a... just doing an adlib track right now
What's up?
30 hours"
1,Addiction,2005,Late Registration (2005),Hip Hop,Kanye West,"You make me smile in my heart, oh
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But (You make me smile)
What's your addiction? Is it money? Is it girls? Is it weed?
I've been afflicted by not one, not two, but all three
She's got the same thing, about me, but more, about us
She's coming over, so I guess, that means, I'm her drugs
Just let me peek now, I mean damn, I'm so curious
She's got a lover, so the lies, and the lust, is a rush
Time's of the essence, I need, you to be spontaneous
Roll up the doja, Henny and Coca-Cola
Then I'm co coming over 'cause it's never over
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But (You make me smile)
I see the emotion in your eyes, that you, try not to show
We get the closest when you high, or you drunk, or you blown
So I pour the potion, so we could both get high, as we could go
Then I'll get the lotion, and do somethin' to me, when your thighs is exposed
There's no turning back now, I mean I don't mean to impose
Not now but right now, I need you to undress, and then pose
I'm into that now, catch a vibe, when the doors, get closed
Roll up the doja, Henny and Coca-Cola
And I keep co coming over 'cause it's never over
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But (You make me smile)
You make me smile
You make me smile with my heart, oh
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But (You make me smile with my heart)
I just wanted to ask you
Just wanted to um, let me, how would I put this uh
Let's say all your friends, remember the one
You said if you ever she would be the one
OK, OK, OK (You make me smile with my heart, oh)
I was thinking, hypothetically
I mean don't take this seriously
Don't take me, I mean just, uh, not credibly
I'm feeling incredibly, I mean let it be
I just let it be, I mean you, her and me (You make me smile with my heart, oh)
I mean you, her and me
Maybe, baby, baby
Baby, baby
You know I was just kidding
Unless you gon' do it (You make me smile)"
2,All Falls Down,2004,The College Dropout (2004),Hip Hop,Kanye West,"Oh when it all, it all falls down (Yeah, this the real one baby)
I'm tellin' you all, it all falls down (Chi-Town stand up)
Oh when it all, it all falls down (Southside, southside, we gon' set this party off right)
I'm telling you all, it all falls down (Westside, westside, we 'gon set this party off right)
Oh when it all
Man I promise, she's so self-conscious
She has no idea what she's doing in college
That major that she majored in don't make no money
But she won't drop out, her parents will look at her funny
Now, tell me that ain't insecure
The concept of school seems so secure
Sophomore, three yurrs, ain't picked a career
She like, ""Fuck it, I'll just stay down here and do hair""
'Cause that's enough money to buy her a few pairs of new Airs
'Cause her baby-daddy don't really care
She's so precious with the peer pressure
Couldn't afford a car so she named her daughter Alexis
She had hair so long that it looked like weave
Then she cut it all off, now she look like Eve
And she be dealin' with some issues that you can't believe
Single black female addicted to retail and well
Oh when it all, it all falls down
(And when it all falls down who you gonna call now?)
I'm tellin' you all, it all falls down (C'mon, c'mon)
(And when it falls down) Oh when it all
Man I promise, I'm so self-conscious
That's why you always see me with at least one of my watches
Rollies and Pasha's done drove me crazy
I can't even pronounce nothing, pass that ver-say-see
Then I spent four-hundred bucks on this
Just to be like, ""Nigga you ain't up on this""
And I can't even go to the grocery store
Without some Ones that's clean and a shirt with a team
It seems we living the American dream
But the people highest up got the lowest self-esteem
The prettiest people do the ugliest things
For the road to riches and diamond rings
We shine because they hate us, floss 'cause they degrade us
We trying to buy back our forty acres
And for that paper, look how low we a stoop
Even if you in a Benz, you still a nigga in a coupe
Oh when it all, it all falls down (C'mon, c'mon)
(And when it falls down who you gonna call now?)
I'm tellin' you all, it all falls down (C'mon, c'mon)
(And when it falls down) Oh when it all
I say fuck the police, that's how I treat 'em
We buy our way out of jail, but we can't buy freedom
We-a buy a lot of clothes, but we don't really need 'em
Things we buy to cover up what's inside
'Cause they make us hate ourself and love they wealth
That's why shorties holler, ""Where the ballers at?""
Drug dealer buy Jordans, crackhead buy crack
And a white man get paid off of all of that
But I ain't even gonna act holier than thou
'Cause fuck it, I went to Jacob with twenty-five thou
Before I had a house and I'd do it again
'Cause I want to be on 106 and Park pushin' a Benz
I want to act ballerific like it's all terrific
I got a couple past due bills, I won't get specific
I got a problem with spendin' before I get it
We all self-conscious, I'm just the first to admit it
Oh when it all, it all falls down (Yeah, c'mon, c'mon)
(And when it all falls down who you gonna call now?)
I'm tellin' you all, it all falls down (C'mon, c'mon
(And when it falls down)
Oh when it all, it all falls down (Southside, southside, we gon' set this party off right)
I'm telling you all, it all falls down (Westside, westside, we gon' set this party off right)
Oh when it all, it all falls down (Chi-Town, Chi-Town, we gon' show 'em how we get down)
I'm tellin' you all, it all falls down (Now Syleena, you just like a safe belt, you saved my life)
Oh when it all, it all falls down
I'm tellin' you all, it all falls down
I's can't keep working like this
This grave shift is like a slave shift"
3,All of the Lights,2010,My Beautiful Dark Twisted Fantasy (2010),Hip Hop,Kanye West,"All of the lights, all of the lights
Lights, lights
All of the lights
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need
Want you to see everything
Want you to see all of the lights
Fast cars, shooting stars
(All of the lights, all of the lights)
Until it's Vegas everywhere we are
(All of the lights, all of the lights)
If you want it, you can get it for the rest of your life
If you want it, you can get it for the rest of your life
Something wrong, I hold my head
MJ gone, our nigga dead
I slapped my girl, she called the feds
I did that time and spent that bread
I'm heading home, I'm almost there
I'm on my way, heading up the stairs
To my surprise, a nigga replacing me
I had to take him to that ghetto university (All of the lights)
Cop lights, flash lights
Spot lights, strobe lights
Street lights
(All of the lights, all of the lights)
Fast life, drug life
Thug life, rock life
Every night
(All of the lights, all of the lights)
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need
Want you to see everything
Want you to see all of the lights
Restraining order, can't see my daughter
Her mother, brother, grandmother hate me in that order
Public visitation, we met at Borders
Told her she take me back, I'll be more supportive
I made mistakes, I bumped my head
Courts sucked me dry, I spent that bread
She need her daddy, baby please
Can't let her grow up in that ghetto university (All of the lights)
Cop lights, flash lights
Spot lights, strobe lights
Street lights
(All of the lights, all of the lights)
Fast life, drug life
Thug life, rock life
Every night
(All of the lights, all of the lights)
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need
Want you to see everything
Want you to see all of the lights
Getting mine, baby
Got to let these niggas know, yeah
Getting right, babe
You should go and get your own
Getting mine, baby
Got to let these niggas know, yeah
Getting right, babe
You should go and get your own
Unemployment line, credit card declined
Did I not mention I was about to lose my mind
And also was about to do that line?
Okay, okay, you know we going all the way this time
We going all the way this time
We going all the way this time
We going all the way this time
We going all the way this time
We going all the way this time
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need
Want you to see everything
Want you to see all of the lights
(Whoa, whoa)
I tried to tell you but all I could say was
""Whoa, whoa""
I tried to tell you but all I could say was
""Whoa, whoa""
I tried to tell you but all I could say was
""Whoa, whoa""
I tried to tell you but all I could say"
4,Amazing,2008,808s & Heartbreak (2008),Hip Hop,Kanye West,"It's amazing, I'm the reason
Everybody fired up this evening
I'm exhausted barely breathing
Holding on to what I believe in
No matter what you'll never take that from me
My reign is as far as your eyes can see, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
I'm a monster I'm a killer
I know I'm wrong, yeah
I'm a problem
That will never ever be solved
No matter what you'll never take that from me
My reign is as far as your eyes can see, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
I'm a monster I'm a maven
I know this world is changing
Never gave in never gave up
I'm the only thing I'm afraid of
No matter what you'll never take that from me
My reign is as far as your eyes can see, its amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
I'm amazing, yeah I'm all that
If I ain't on my grind then what you call that?
Victorious, yeah we warriors
We make history, strive off victory
Standing at my podium I'm trying to watch my sodium
Die high blood pressure either let the feds catch ya
I'm amazing born on a full moon
I was bred to get it in, no spoon
That's why I'm so goose summertime no juice
Big family, small house, no rooms
They like, ""Oh god why he go so hard
Look what he's been through, he deserves an applause""
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing
So amazing, so amazing
So amazing, it's amazing"
5,Bad News,2008,808s & Heartbreak (2008),Hip Hop,Kanye West,"Didn't you know I was waiting on you?
Waiting on a dream that'll never come true
Didn't you know I was waiting on you?
My face turned to stone when I heard the news
When you decide to break the rules?
'Cause I just heard some real bad news
People talk like it's old news
I played it off and act like I already knew
Let me ask you, how long have you known dude?
You played it off and act like he's brand new
When you decide to break the rules?
'Cause I just heard some real bad news
Real bad news, real bad news
Real bad news
Oh you just gon' keep another, no, you wrong
Oh you just gon' keep it like you never knew
Oh you just gon' keep another love for you
Oh you just gon' keep him like you never knew
While I'm waiting on a dream that'll never come true
Oh you just gon' keep it like you never knew
My face turned to stone when I heard the news
What's on the news?
Channel crew"
6,Barry Bonds,2007,Graduation (2007),Hip Hop,Kanye West,"It's what you all been waiting for ain't it?
What people pay paper for damn it, they can't stand it
They want something new, so let's get reacquainted
Became the hood favorite, I can't even explain it, I surprise myself too
Life of a Don, lights keep glowing
Coming in the club with that fresh shit on
With something crazy on my arm
Uh-uh-hum, and here's another hit, Barry Bonds
We outta here baby
We outta here baby
We outta here baby
Dude, fresh off the plane, konichiwa bitches
Turn around another plane, my passport on pivot
Ask for it I did it, that asshole done did it
Talked it then he lived it, spit it then he shit it
I don't need writers, I might bounce ideas
But only I could come up with some shit like this
I done played the underdog my whole career
I've been a very good sport, haven't I, this year
They say, ""He going crazy and we seen this before""
But I'm doing pretty good as far as geniuses go
And I'm doing pretty hood in my pink polo
Nigga please, how you gonna say I ain't no Lo-head
'Cause my Dior got me more model head
I'm insulted, you should go 'head
And bow so hard until your knees hit your forehead
And the flow just hit code red
Top 5 MCs, you ain't gotta remind me
Top 5 MCs, you gotta rewind me
I'm high up on the line, you could get behind me
But my head's so big you can't sit behind me
Life of a Don, lights keep glowing
Coming in the club with that fresh shit on
With something crazy on my arm
Uh-uh-hum, and here's another hit, Barry Bonds
Yeah, yeah, we outta here baby
Wha, wha, we outta here baby
Hey Mr. West, we so outta here baby
And me, I'm Mr. Weezy Baby
Yeah, I'm so bright not shady
My teeth and my ice so white like Shady
Ice in my teeth so refrigerated
I'm so fucking good like I'm sleeping with Megan
I'm all about my Franklins, Lincolns and Reagans
Whenever they make them, I shall hayve them
Oops, I meant have them, I'm so crazy
But if you play crazy you be sleeping with daisies
I'm such a hay-vic, oops I meant havoc
And my drink's still pinker than the Easter rabbit
And I'm still cole like Keyshia's family
Stove on my waist turn beef to patties
And I ate it 'cause I'm so avid
I don't front and I don't go backwards
And I don't practice and I don't lack shit
And you can get buried, suck my bat bitch
We outta here baby
We outta here baby
We outta here baby
Swag at a hundred and climbin', baby, yeah
Life of a Don, lights keep glowing
Coming in the club with that fresh shit on
With something crazy on my arm
Ha ha hum, and here's another hit, Barry Bonds"
7,Big Brother,2007,Graduation (2007),Hip Hop,Kanye West,"E gon' be there"" but
Not only did I not get a chance to spit it
Carline told me I could buy two tickets
I guess big brother was thinkin' a little different
And kept little brother at bay, at a distance
But everything that I felt was more bogus
Only made me more focused, only wrote more potent
Only thing I wanna know is why I get looked over
I guess I'll understand when I get more older
Big brother saw me at the bottom of the totem
Now I'm on the top and everybody on the scrotum
My big brother was B.I.G.'s brother
Used to be Dame and Biggs brother
Who was Hip Hop brother, who was No I.D. friend
No I.D. my mentor, now let the story begin, begin
Let the story begin
If you feel the way I feel, why don't you wave your hands?
Have you ever walked in the shadow of a giant?
Not only a client, the Presidito, hola, Hovito
The game gettin' foul so here's a free throw
I was always on the other side of the peephole
Then I dropped Jesus Walks now I'm on the steeple
And we know New Jack City got to keep my brother
But to be number one I'mma beat my brother
On that Diamonds remix I swore I spazzed
Then my big brother came through and kicked my ass
Sibling rivalry, only I could see
It was the pride in me that was drivin' me
At the Grammys, I said, ""I inspired me""
But my big brother who I always tried to be
When I kicked a flow it like pick-and-roll
'Cause even if he gave me the rock, it's give-and-go
I guess Beanie's style was more of a slam dunk
But my shit was more like a finger roll
But I had them singles though
And them hoes at the show gonna mingle, yo, heh, y'all know
I told Jay I did a song with Coldplay
Next thing I know he got a song with Coldplay
Back in my mind I'm like ""Damn, no way""
Translate español, ""No way, Jose""
Then I went and told Jay Brown
Shoulda known that was gonna come back around
Shoulda talked to you like a man, shoulda told you first
But I told somebody else and that's what made shit worse
My big brother was B.I.G.'s brother
So here's a few words from ya kid brother
If you admire somebody you should go on 'head tell 'em
People never get the flowers while they can still smell 'em
A idol in my eyes, god of the game
Heart of the City, Roc-a-Fella chain
Never be the same, never be another
Number one, Young Hov, also my big brother
My big brother was B.I.G.'s brother
Used to be Dame and Biggs brother
Who was Hip Hop brother, who was No I.D. friend
No I.D., my mentor, and that's where the story ends
Toomp killed this shit"
8,Bittersweet Poetry,2007,Graduation (2007),Hip Hop,Kanye West,"Bittersweet
You're gonna be the death of me
I don't want you but I need you
I love you and hate you at the very same time
Bittersweet
See what I want so much, should never hurt this bad
Never did this before, that's what the virgin says
We've been generally warned, that's what the surgeon says
God talk to me now, this is an emergency
And she claim she only wit' me for the currency
You cut me deep, bitch, cut me like surgery
And I was too proud to admit that it was hurtin' me
I'd never do that to you, at least purposely
We breakin' up again
We makin' up again
But we don't love no more
I guess we fuckin' then
Have you ever felt you ever want to kill her?
And you mix them emotions with tequilla
And you mix that wit' a little bad advice
On one of them bad nights, y'all have a bad fight
And you talkin' 'bout her family, her aunts and shit
And she say, muhfucka, yo mama's a bitch
You know, domestic drama and shit, all the attitude
I'll never hit a girl, but I'll shake the shit outta you
But I'ma be the bigger man, big pimpin' like jigga man
Oh, I guess I figure it's
Bittersweet
You're gonna be the death of me
I don't want you but I need you
I love you and hate you at the very same time
Bittersweet
See what I want so much, should never hurt this bad
Never did this before, that's what the virgin says
We've been generally warned, that's what the surgeon says
God talk to me now, this is an emergency
And my nigga said I shouldn't let it worry me
I need to focus on the girls we gettin' currently
But I've been thinkin' and it got me back to sinkin' in
This relationship, it even got me back to drinkin'
Now this Hennessey, is gonna' be the death of me
And I always thought that you havin' my child was our destiny
But I can't even vibe wit you sexually
'Cause every time that I try you will question me.
Saying, you fuckin' them girls, disrespecting me
You don't see how your lies is affectin' me
You don't see how our life was supposed to be
And I never let a nigga get that close to me
And you ain't cracked up
To what you was supposed to be
You always gone, you always be where them hoes will be
And it's the first time she ever spilled her soul to me
Bittersweet
(I fucked up and I know it, G)
You're gonna be the death of me
(I guess it's bittersweet poetry)
I don't want you but I need you
I love you and hate you at the very same time
Bittersweet
You're gonna be the death of me
I don't want you but I need you
I love you and hate you at the very same time
See what I want so much, should never hurt this bad
Never did this before, that's what the virgin says
We've been generally warned, that's what the surgeon says
God talk to me now, this is an emergency
See what I want so much, should never hurt this bad
Never did this before, that's what the virgin says
We've been generally warned, that's what the surgeon says
God talk to me now, this is an emergency
Bittersweet
You're gonna be the death of me
I don't want you but I need you
I love you and hate you at the very same time"
9,Black Skinhead,2013,Yeezus (2013),Hip Hop,Kanye West,"For my theme song (Black)
My leather black jeans on (Black)
My by-any-means on
Pardon, I'm getting my scream on (Black)
Enter the kingdom (Black)
But watch who you bring home
They see a Black man with a White woman
At the top floor they gon' come to kill King Kong
Middle America packed in (Black)
Came to see me in my black skin (Black)
Number one question they're askin'
Fuck every question you askin' (Black)
If I don't get ran out by Catholics (Black)
Here come some conservative Baptists
Claiming I'm overreactin' 
Lke them Black kids in Chiraq, bitch
Four in the mornin', and I'm zonin'
I think I'm possessed, it's an omen
I keep it three hundred, like the Romans
Three hundred bitches, where the Trojans?
Baby, we livin' in the moment
I've been a menace for the longest
And you know it, and you know it
And you know it, and you know it
So follow me up cause this shit 'bout to go (down)
I'm doing five hundred, I'm outta control (now)
But there's nowhere to go (now)
And there's no way to slow (down)
If I knew what I knew in the past
I woulda been blacked out on your ass
Four in the mornin', and I'm zonin'
I think I'm possessed, it's an omen
I keep it three hundred, like the Romans
Three hundred bitches, where the Trojans?
Baby, we livin' in the moment
I've been a menace for the longest
And you know it, and you know it
And you know it, and you know it
Stop all that coon shit (Black)
Early morning cartoon shit (Black)
This is that goon shit
Fuck up your whole afternoon shit
I'm aware I'm a wolf
Soon as the moon hit
I'm aware I'm a king
Back out the tomb, bitch (Black)
Black out the room, bitch (Black)
Stop all that coon shit (Black)
These niggas ain't doin' shit (Black)
Them niggas ain't doin' shit
Come on, homie, what happened
You niggas ain't breathin', you gaspin'
These niggas ain't ready for action
Ready, ready for action, action
Four in the mornin', and I'm zonin'
I think I'm possessed, it's an omen
I keep it three hundred, like the Romans
Three hundred bitches, where the Trojans?
Baby, we livin' in the moment
I've been a menace for the longest
And you know it, and you know it
And you know it, and you know it
So follow me up cause this shit 'bout to go (down)
I'm doing five hundred, I'm outta control (now)
But there's nowhere to go (now)
And there's no way to slow (down)
If I knew what I knew in the past
I woulda been blacked out on your ass
God
God
God
God
God
God
God
God
God
God
God"
