,song,year,album,genre,artist,lyric
114,Small Time,1998,My Homies (1998),,Scarface,"(Feat. The Ghetto Twinz)
I started small time, dope game, cocaine
Pushin' rocks on the block, I'm never broke main
Sportin' jewelry and the shit they came wit rollin' hard
You try to serve me you'll get served, wit no regard (2X)
(Twin 1)
I gotta do what I gotta do in this game
I started small time, dope game, cocaine
I went from quarters to ounces to slangin' ki's bitch
I went from rags to riches and I'm stackin' G's quick
Now the popo's wanna come and get a nigga
I'm gonna knock 'em on they ass 'cause my shit is bigga
I got my block sewed up, got them rocks swole up
Keep my shit on cock in case they roll up
Niggas wanna stick me for my G's and ki's
But believe I'm gone make dem bitches bleed indeed
You can bring it bring it bring it but you can't stop this
Bulletproof in case you bitches try to pop this
Can't stop what I'm ishin' out
I'm thugged out
Final real Cormega shit, a drughouse
Get the razorblade and a test tube and a cocaine
Niggas swell in this dope game
Check me out
(Scarface)
I'm on a all night flight
Swingin' these others, got these cluckers all on me
Steady sweatin' me for credit, tryin' to act like they know me
Show me the money, it ain't funny
Want a twenty or a dime
See I'm a hustla on the grind
Can't do nothin' for five
Get out my face
This ain't the place
To run game on me homie
That five dollars that you shakin'
Can't change nothin' here homie
I saw some misses 'bout the riches
Double cross me, swim wit the fishes
I'm inchin' wit one-way tickets
To them bitches who didn't get it, get it
Twist it, paper chasin'
On this bacon I'm makin'
All that plottin' and that fakin'
Got you dancin' wit Satan
See you hatin' on a playa
Way too major for bustas
Bring the ruckus muthafuckas
If you think you can touch us
Get on the prime co's
Load the black rhinos, in the 5-4
Villain, killin' children barricadin' my millions
While I'm small time dealin'
I'm just smugglin' chickens
Get my G's in position
I'm cookin' ki's in the kitchen
Small time
(Twin 2)
I got a pocket full of stones
Where the fiends at
Got them big ol' boulders
That's where the G's at
Can't fuck wit rattin' ass hoes
A bitch don't need dat
And for you jackin' ass niggas
I'll have that heat yeah
I'm takin' 'em down
I'm beatin' that ass
I'm puttin' that thang all in dey face
Comin' for my G's, nigga please
Bitch it's steady straight
Makin' 'em, gettin' dividend
Got it hot yeah in-between
If them popo's come and get me
Let me out, I'm doin' again
We low, kilo, everythang I worked fo'
Have my girl workin' that corner
Don't come up in this short, hoe
Never seen, you know what I mean
All about that crispy green
Have it sewed up from H-town back to New Orleans
Murder murder if you play me short
Takin' heads clean off this bitch and bustin' hard
Fiends have my block on fire and have me workin' it
And my boys on the corner out there twirkin' it
They twirkin' it
(Chorus and Fade out)"
115,Smartz,1997,The Untouchable (1997),,Scarface,"(VERSE 1: Scarface)
It's been a long time comin'
But now I'm back up in this bitch to hit these niggas with this gangsta shit
I keep the strong rhymes runnin'
My shit don't switch, I'm 10 years in, and ain't changed one bit
It's all about the real, nigga
I keeps it real, nigga
And won't sell out for ??? with Tommy Hilfiger
Fucker, I figure niggas wanna see
The side of society they don't see on TV
So when I bring the shit, I bring the shit like I seen it
And when I scream the shit, I sing the shit like I mean it
No secret, these muthafuckas figure I'm a threat
'Cause I ain't fallin' short to the traps the demon set
Now sweat, cause now I got my head in your books
And when I think 'cracker', my definition read 'crook'
Now look, we're livin' under laws that they set
Back then we were treated like dogs and wasn't shit
And slowly but surely the shit changed
>From they fault, but if you black, then you get blamed
A damn shame, that means this muthafucka's one-sided
And blacks, we get lost in the sauce, because we unguided
These muthafuckas had a plan from the start
Get what they can get and rip they assholes apart
They smart
(CHORUS: Devin / (Tony 'Scarface' Montana))
They smart, man
(Those guys...)
You niggas better watch yo ass
(..They're the bad guys)
Them bastards they smart, man
(Those guys...)
It's up to us for how long we gon' last
(..They're the bad guys)"
116,Smile,1997,The Untouchable (1997),,Scarface,":
There's gon' be some stuff you gon' see, that's gon' make it hard to smile in the future.
But through whatever you see, through all the rain and the pain, you gotta keep your sense of humor.
You gotta be able to smile through all this bullshit.
Remember that.
Mmm, yeah.
So keep ya head up.
Yeah.
Our lifestyles be closed-captioned
Addicted to fatal attractions
Pictures of actions be played back
In the midst of mashin'
No fairy tales, for this young black male
Some see me stranded in this land of hell, jail and crack sales
Hustlin' and heart be a nigga culture
Or the repercussions while bustin' on backstabbin' vultures
Sellin' my soul for material wishes, fast cars and bitches
Wishin' I live my life a legend, immortalized in pictures
Why shed tears, save your sympathy
My childhood years were spent buryin' my peers in the cemetery
Here's a message to the newborns, waitin' to breathe
If you believe then you can achieve, just look at me
Against all odds, though life is hard we carry on
Livin' in the projects, broke with no lights on
To all the seeds that follow me
Protect your essence
Born with less, but you still precious
Just smile for me now
:
Smile for me, won't you smile (
)
Just smile (
), smile for me (
)
Smile for me (
)
Won't you smile (
) just smile for me (
)
:
Now as I open up my story, with the blaze o' your blunts
And you can picture thoughts slowly, upon phrases I wrote
And I can walk you through the days that I done
I often wish that I could save everyone, but I'm a dreamer
Have you ever seen a nigga who was strong in the game
Overlookin' his tomorrows and they finally came
Look back on childhood memories and I'm still feelin' the pain
Turnin' circles in my life came to dealin' cocaine
To many hassles in my local life, survivin' the strain
And a man without a focus, life could drive him insane
Stuck inside a ghetto fantasy, hopin' it'd change
But when I focus on reality, we broke and in chains
Had a dream of livin' wealthy and makin' it big
Over foot broad chose to cook raw, wouldn't take but I did
And after all my momma's thankin' God for blessin' the child
All my momma gots to do now, is collect it and smile
Smile for me, won't you smile
Just smile, smile for me
Smile, for me
Won't you smile, for me
:
Fuck the world as we elope and witness furious speeds
Unanswered questions keep us all stressin', curious G's
Backstabbed and bleedin', crooked thoughts laced with weed
Learnin', duckin' stray shots, bullets be hot, they burnin'
Inhalin' sherm smoke, visualized the flames
Will I be smothered by my own pain
Strange whispers, cowards conversate, so quick to diss us
Takin' pictures for the feds in desperate hopes they'd get us
Hit us off, give us plenty centuries, forgive my sins
Since I ain't in many penitenturies the best revenge
Is fuck friends, we military minded soldiers
Bustin' shots blindly, tryin' to find Jehovah
To help me, somebody save me, lost and crazy
Scared to drop a seed hopin' I ain't cursed my babies
Maybe now niggas feel me now, picture my pain
Embrace my words make the world change, and still I smile nigga
:
And now a moment of silence, let us pray.
And as you journey into outer-space, may the angels help to lead the way.
May the prayers that the families made, shine up on your soul to keep you safe.
And all the homies that done passed away, be there to greet you as you pass the gates.
And as you headed to the tunnel's light, I hope it leads to eternal life.
Can we say a prayer for our homie 'Pac?
Smile
(Smile for me)
(All ya need to do is smile)
(Woo smile for me)
(Come on smile for me)"
117,Soldier Story,2008,Emeritus (2008),,Scarface,"Where I'm from killers go dumb, usually death is the outcome
Welcome to the jungle, where kidnappers haunt you
The streets, they really want you
I'm serious, no smile on this block, gives answers if you curious
Good times disappear quickly back into a mist
Shooter hardly ever miss, that means I'm accurate
Crack the pitch man, pretty soon Ima have to switch
Scratchin' the itch with paper cuts on my index
The real riders shoot up blocks and screams who next
Like my nigga two text, he told two text
Done been in beef before but in Houston they call it plex
Gotta know the protocol, I'm warnin' y'all it gets deep
So deep, the prison guards'll put you to sleep
Rest eternally, no comin' back, ya O.D., overdose
This neighborhood got me comatose
Back against the wall, another statistic I know
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
And if I get busted I'm not about to tell
'Cause I'm a gangsta
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
I ain't tryin' to do right, I'm already livin' in pain
'Cause I'm a gangsta
The gas prices too high, the pay raise is too low
I'm better off in the game flippin' kicks like Judo
Or out somewhere pimpin' gettin' money and by the two wholes
That's why I'm at the lab of the product, spittin' you flows
Feds' watchin' my hood, entirely too much gun play
Neighborhood basketball stars slain last Monday
Raided the neighborhood, king pen last Tuesday
If this was goin' on in your neighborhood what would you say?
Given the opportunity to tell it to the masters
Lower middle class still a carryin' bus passes
Young girls givin' birth before they hit the ninth grade
'Bout to be a mom and can't even make Kool Aid
Who made this crack anyway? Told us about the heroin
Sold us alcohol and the guns that we carry 'round
Can't blame us for everything goin' wrong in the States
I don't blame a nigga for nothin' he do to get cake
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
And if I get busted I'm not about to tell
'Cause I'm a gangsta
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
I ain't tryin' to do right, I'm already livin' in pain
'Cause I'm a gangsta
It's like the ghetto's got a heart and a soul, a mind of it's own
A hunger for a young cat to die 'fore he grown
A lust for a young girl to slide down a pole
She's always fallin' short on her goals
The street life is cold, it's either win or lose or you fold
Money is the root to all evils what I was told
When everything you thought you'd believed in was a hoax
You put your faith in front of those demons
And when the smoke clears, the truth appear
The fight for your life, the struggles of a wrong versus right
And wrong won, a song sung in the keys of reality
When death crosses your path, blood shed tragically
So automatically you come to a close and realize
That no matter what we key to the codes
I seen the hood swallow muthafuckas whole
The shit amountin' in the system ain't never make it home, that I know
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
And if I get busted I'm not about to tell
'Cause I'm a gangsta
The streets always been my daddy and mommy is the county jail
I'ma soldier and I'm about my mail
I ain't tryin' to do right, I'm already livin' in pain
'Cause I'm a gangsta"
118,Someday,2002,The Fix (2002),,Scarface,"(Feat. Faith Evans)
**Chorus [Faith Evans]**
I know god is watching from above
Sometimes I wonder what I'd do without his love
And although life is full of adversities
I know he's with me, he's with me
I know someday, someday, someday...
Someday, someday, someday...
Someday, someday, someday
He'll come to get me
I wanna walk with you, follow in your footsteps
Talk with you to find out where my good's kept
I been gone away from home for so long
Seems like everything I try to do without you go wrong
I'm confused about a lot of things, but not with my fate
So I'm depending on your holy ghost to guide me the way
See I'm a sinner in the 3rd degree
Ain't afraid to admit it, scause I seen niggas worse than me
Who am I to judge a man when I'm a man myself
In the dark, trying to get me some help
I went from pawn to king, king back to pawn
Doing my best to try to ease out the storm
I know that every tunnel's got an end and a light
And I prepared a new beginning in Christ
My life is like a jigsaw dulling in time
And as I'm thumbing through this jigsaw puzzle of mine
**Chorus [Faith Evans]**
I know god is watching from above
Sometimes I wonder what I'd do without his love
And although life is full of adversities
I know he's with me, he's with me
I know someday, someday, someday...
Someday, someday, someday...
Someday, someday, someday
He'll come to get me
It seems like every other Wednesday I'm attending a wake
But I don't question you, I know that's your way, ok
I know we living for the minute and there's a moment in time
We've got to leave here, cause that's your design
And nothing lasts forever, not even spirit, only your word
That's what I live by, 'cause that's what I heard
I wasn't there when you rose from the dead or parted the sea
I never seen you, but still I believe
How you explain the moon, the sky, the stars and the rain
The sun and the sea, the earth without form facing the deep
In darkness challenging the powers that be
It's impossible for scientists to make up the seas, to make up the trees
So why we turn our backs on the truth?
It's heaven or hell, the point we seem to hide from the youth
And I was singing this morning, got touched by the spirit
So I wrote it down for the homies to hear it
**Chorus [Faith Evans]**
I know god is watching from above
Sometimes I wonder what I'd do without his love
And although life is full of adversities
I know he's with me, he's with me
I know someday, someday, someday...
Someday, someday, someday...
Someday, someday, someday
He'll come to get me
Lord I know that I've been wrong
They say a man is lost without a prayer, without a song
So I'm singing on my knees 'cause I believe you'll keep me strong
Until it's time for me to bring it home
But until it's time for me to bring it home
I'll be out in these streets, hanging in the hood
Even gangsters need to pray, 'cause when I pray it's understood
That I got flaws about myself, I can't make it by myself
I need the heaven's help, I want to follow in your foot steps
Done seen the strongest man bow down to a higher power
And given all his glory to god cause god towers
Over all, and in that I save this prayer
For all my homies that's been trapped out there
That's stuck in their ways, it's different now than back in the days
So fuck what they say, cause ain't no coming back from the grave
So when the gun goes pop and the lights go out
Then you'll understand what I'm talking about
**Chorus [Faith Evans]**
I know god is watching from above
Sometimes I wonder what I'd do without his love
And although life is full of adversities
I know he's with me, he's with me
I know someday, someday, someday...
Someday, someday, someday...
Someday, someday, someday
He'll come to get me
I know someday, someday, someday...
Someday, someday, someday...
Someday, someday, someday
He'll come to get me
**Outro (4x) [Faith Evans]**
I just want to be your solider
I just want to be your best soul, woo lord"
119,Sorry 4 What?,2000,The Last of a Dying Breed (2000),,Scarface,"Is anybody out there...
(Scarface)
I swear I feel so all alone, back down on my knees again
Hopin you can keep me strong, 'cause I can't hardly sleep tonight
I took too many sleepin' pills, I drunk too many Miller Lites
And I can feel the Reaper near, so please forgive me for my sins
I am just another man, sorry for the pain that I've caused
I know that you'll understand, these demons'll drive me - insane
I've been goin' mad, rightly oughta blow out my brains
'Cause I'm hurtin' bad but I'm fightin... blast, on the other day
These problems got me usin' more drugs, along with the other things
I'm slowly fading into my thoughts, (come against me, bring it on!)
And I'm driftin in and outta space, and I don't believe I'm wakin' up
With the alcohol, them drinks, drift me to another world
Where the sunshine stay shinin, I think I was finna url
Mom, can ya look at me? This ain't what I used to be
Tomorrow, I'll be somebody else, 'cause I ain't been me
I can't seem to shake these, I'll put that there on every day
Boy tryna figure me out, is like Lamar changing
But my childhood was fucked up - raised rowdy by a single moms
She told me my daddy didn't give a fuck, she ain't let him do his job
Seventh grade; failing, and I don't know my next of kin
These days in these fucked up ways, who the fuck are them?
My daddy had three other kids, but I ain't never seen 'em
So, ain't no sense in coming around now, you ain't been here befo'
It's sad but I ain't feelin' nuttin, my whole life's been a fuckin' maze
And when I tried to locate my siblings, they were gone away
Lost inside they other things, fucked me then, fucked me now
Quick to tell me ""Show you some love"" nigga show you Hell
Ain't no love I'm feelin' here, I ain't never felt this vile
Momma - did you really love me, or was I just a child?
Said it, outside, I knew you seen it in my face
I wasn't really happy here, but I was forced to lead the way
Copped me a Cheverolet, drift away to the other side just to think
If I get to see Heaven, I can thank you for the ride
And thank you for my other kids and even though
They mommas won't admit that they can't make it but bad,
Low on the child support - always been bad boo, tryna make me out to be
The bad guy that I really ain't, bitch so quick to hassle me
'Cause I don't see my kids enough, but I make the time to pick 'em up
But you find somethin' to stick in my face - it ain't me fuckin' up
It's bad enough, face to face, always wanna catch a case
So bad, they'll try an get me they make me - and what takes the cake
Is the whole world is fuckin' up, daddy know where the weankess at
And you spoke lies to ya old man's eyes, how could you sleep wit that?
Jepordize everything, just for searchin for larger life
Sacrificin the whole family, with no regards to Christ
Funny how people can take this shit for granted, right?
But then reality strikes, and changes things overnight
I thank the Lord for watchin over me, though I'm prone to doin' wrong
I repent religiously, hopin that the weak get strong
When the heat get's on {*wind blowing*}
Hopin that the weak get strong, when the heat get's on
(Talking - echo after each pause)
Ya know... the street's different... stays as it likes...
Either, headin into a storm... ya in a storm...
Or ya just got out of a storm... (yeah) think about it...
*Music until fade*"
120,Southside,1997,The Untouchable (1997),,Scarface,"Meanwhile, on the Southside of town...
Southside, the south, southside (8X)
(Scarface)
Now what you niggas know about the dirty South
Nigga you spit the wrong shit you gettin' spurred in the mouth
Southside, let the spotlight shine, heat 'em up
Introduce 'em to the glock 1-9, beat 'em up
Who in the muthafuckin' house y'all, the Gulf Coast
Sippin' blurbs, we perb on, serve and get a smoke
Eyes bleedin' from the brown shit
The porch thick as you could ever fuk around wit
And shut you down, bitch
I represent from all angles of the south
From S.A. to M-I-A, we in the house
Knockin' busta muthafuckas out
So what you sayin'
If you for real about this Goddamn game
You'd say you playin'
So what you claimin'
Peep the game that's bein' spit
Tell dem niggas who ain't listenin'
That Southside's the shit
I'm screamin' ""Dirty South""
While I'm chuckin' up my deuce
Dedicated to my down ass niggas
The South trues, the Southside
(Devin)
Southside, nigga what, nigga southside
Bitches come a dime from outta town
With they mouth wide open
Scopin' out the popped trunks, trippin'
Off the candy paint, drippin'
Elbows and vogues slippin'
Lookin' for sumtin' to happen
And thinkin' that these streets are cool
And I'm the fool to show 'em 'round
'Cause I be rappin'
That's when I let 'em know
Hoe, there's no southern hospitality
'Cause when dey get here
Then the southern fatality
I ball
Wit a group of niggas when it's time to do a job
Fuck these groupie bitches smokin' drankin' with the squad
Because it gets crazy after dark
They keep they hands on they gun
From 5th ward to South Park
The Southside
(Tela)
Bitches and hoes, jewelry and clothes
Money to fold, afterparties and shows
That's how it goes in this dirty hole
Southside muthafuckas need to let 'em know that uh
(Niggas ain't playin' in Texas)
Even our bitches be bouncin' in bubble Lexus
In the 'llac, in the back, wit yack
That's our thang
Niggas got game and you slang like main
I been around the world and I-I-I-I
Love my Southside niggas
I don't know man
I don't know why, why
We some live ass niggas
Makes no sense how they pimp in the Chi
I'm gone ball from the H to the M till I die
A-T-L, what the hell, you know Atlanta be live
In between New Orleans, shit, we 'bout it and high
Come on"
121,"Southside: Houston, Texas",1998,My Homies (1998),,Scarface,"(Feat. Devin and Tela)
Meanwhile, on the Southside of town...
Southside, the south, southside (8X)
(Scarface)
Now what you niggas know about the dirty South
Nigga you spit the wrong shit you gettin' spurred in the mouth
Southside, let the spotlight shine, heat 'em up
Introduce 'em to the glock 1-9, beat 'em up
Who in the muthafuckin' house y'all, the Gulf Coast
Sippin' blurbs, we perb on, serve and get a smoke
Eyes bleedin' from the brown shit
The porch thick as you could ever fuk around wit
And shut you down, bitch
I represent from all angles of the south
From S.A. to M-I-A, we in the house
Knockin' busta muthafuckas out
So what you sayin'
If you for real about this Goddamn game
You'd say you playin'
So what you claimin'
Peep the game that's bein' spit
Tell dem niggas who ain't listenin'
That Southside's the shit
I'm screamin' ""Dirty South""
While I'm chuckin' up my deuce
Dedicated to my down ass niggas
The South trues, the Southside
(Devin)
Southside, nigga what, nigga southside
Bitches come a dime from outta town
With they mouth wide open
Scopin' out the popped trunks, trippin'
Off the candy paint, drippin'
Elbows and vogues slippin'
Lookin' for sumtin' to happen
And thinkin' that these streets are cool
And I'm the fool to show 'em 'round
'Cause I be rappin'
That's when I let 'em know
Hoe, there's no southern hospitality
'Cause when dey get here
Then the southern fatality
I ball
Wit a group of niggas when it's time to do a job
Fuck these groupie bitches smokin' drankin' with the squad
Because it gets crazy after dark
They keep they hands on they gun
From 5th ward to South Park
The Southside
(Tela)
Bitches and hoes, jewelry and clothes
Money to fold, afterparties and shows
That's how it goes in this dirty hole
Southside muthafuckas need to let 'em know that uh
(Niggas ain't playin' in Texas)
Even our bitches be bouncin' in bubble Lexus
In the 'llac, in the back, wit yack
That's our thang
Niggas got game and you slang like main
I been around the world and I-I-I-I
Love my Southside niggas
I don't know man
I don't know why, why
We some live ass niggas
Makes no sense how they pimp in the Chi
I'm gone ball from the H to the M till I die
A-T-L, what the hell, you know Atlanta be live
In between New Orleans, shit, we 'bout it and high
Come on"
122,Spend The Night,2003,Balls And My Word (2003),,Scarface,"Artist: Scarface f/ Tanya Herron
Typed by: escobar188@yahoo.com
This a wake up
(VERSE 1: Scarface)
Ain't nothing like the Sunnyside sunshine (sunshine)
Hitting corners ducking one-time
In my platinum color four dog
Tinted out roll rolls (yeah I roll, roll)
I hit the beach and I say tops down
Girls with they tops down (whistle)
They got bikinis and they thongs on
Dancing to the thong song (thong song)
(CHORUS: Tanya Herron)
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
(VERSE 2: Scarface)
I see that lately that my loves on
Stop at Papa Joes and get my grub on
I ran into my old fling Tasha
Still looking cute but she was knocked up (knocked up)
I'm like ay how you been girl
I see you finna have a kid girl
The funny thing about Tasha (what's that)
Is that she was destined to be knocked up (knocked up)
She twenty-nine and still a cold freak
But she got a baby in the car seat
She wanted to be seen in all the funk spots
Still getting crunk staying drunk huh (drunk huh)
The Friday nights are still the same things
Looking for diamonds and the chrome things (bling, bling)
I'm sitting in my Benz in a nice spot
I bet you want to be my wife huh
(CHORUS: Tanya Herron)
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
(VERSE 3: Scarface)
And I been lonely for a long time
That's why I'm glad the baby ain't mine
Ran up to the door but left my car keys
I went back in the store and I saw Daffany
Lookin' like she did back in eighth grade (eighth grade)
Just like she did back in eighth grade
We used to skip school and do the wild thang
And I'm like daffany was up man
I just got out law school
She said attorney for the criminals
I'm making six figures every six months
She said she had everything a bitch want
And been lookin' for a nigga for her whole life (whole life)
Don't you want to make me your wife? (Uh, uh)
I guess my answer must have stunned her
(I don't think so)
I guess I must have stunned her
(CHORUS: Tanya Herron)
Bye, bye baby
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
You been to blocks and drinking brews
You been hanging out with your crew
But I'm rolling the spotty for you
Can I spend the night with you
I guess I didn't know, I guess I didn't know
I'm calling; I'm calling not anybody just you now baby
Keep your eyes on me baby"
123,Steer,2015,Deeply Rooted (2015),,Scarface,"(Rush Davis)
Staring down the barrel of a colt 45
I'm feeling mad suicidal, so I think I'm gonna drive
Everything is hazy and I can't see my lanes
Demons got me seeing double in the rain
If I put the peddle to the metal, take my hands off the wheel
Lord if you hear me, steer, steer
Lord if you hear me, steer
I think I need to breathe 'cause I ain't feeling right
My conscience is at ease saying live your life
Got everything I ain't missin' much, bruh
Got my little paper back I ain't feeling fucked up
My woman got my back so I ain't stressed out
Side looking in, you can say I'm blessed huh
Career still intact got my street cred
Went on with life thinking that the beef's dead
But every now and then I get flash backs
Get down on my knees and I ask that
God keep my head on 'cause I don't wanna spaz out
Load back up that 45 and air a nigga, ass out
(Rush Davis)
Staring down the barrel of a colt 45
I'm feeling mad suicidal, so I think I'm gonna drive
Everything is hazy and I can't see my lanes
Demons got me seeing double in the rain
If I put the peddle to the metal, take my hands of the wheel
Lord if you hear me, steer, steer
Lord if you hear me, steer
Awaken by the sound of the siren
Helicopter spotlights illuminate the crime scene
Crowd gathers round try to find out what the fuck just happened
Wait a minute, time out
I looked a little closer at my t-shirt
I see squirts of blood just now starting to bleed worse
I'm lost I got blood on my hands, though
And then the camera man starts to pan slow
Realizing what I'm up against
I guess I just have to face the consequence
Snap back to reality
I gotta think fast, got some motherfuckers after me
Paranoid, got me running for my life now
Homicide, questioning my mama and my wife now
Parking lot, full of cops, got the dogs out
Running, chest burning, out of breath
About to fall out
Hit the corner, parked car at the stop sign
Going back to jail ain't the plan so the outline
Is to come up with something so I escape this or hand cuffs
Fuck that I ain't gonna take shit
I rather be carried by 6 than judged by 12 getting that cell
Or maybe they gon' gun a nigga down
'Cause they don't wanna see me in the trial
(Rush Davis)
Everything is hazy and I can't see my lanes
Demons got me seeing double in the rain
If I put the peddle to the metal, take my hands of the wheel
Lord if you hear me, steer, steer
Lord if you hear me, steer"
124,Still Here,2008,Emeritus (2008),,Scarface,"Verse 1 (Scarface)
Up early in the morning,
Waken by the sound of my cell phone,
Donny hathaway singing on the ringtone.
Was a homie that I went to school with,
Tellin' me life wasn't shit to fool with.
These young niggas steady dyin' over dumb shit,
Fast money for your soul,
Now your done with.
You hear the gun click.
(Gunshot).
Blood stains on the walls and carpet,
Pain and the hardships
Of a father identifyin' his child
From a photo of the plan,
With his brains blown out now.
Lets rewind to where it all took place,
Started off in math class early that day.
Hey! Its high school,
And everybodys tryin' to earn a rep
And he gone gun shot a homie to death.
The impossible is happenin',
Children are left to make decisions.
Do ya let 'em die or kill them urself?
Choruse (Shateish)
As I look at my life...
Remembering where I've been.
I may not have been here.
Cuda been in the gutter,
Drowning in my tears.
I remember how hard it is on the block. (Yeah)
Everytime you turn around somebody got shot...
Ooh,
But I'm still here.
I'm still here.
Another homie got murdered in the dope house,
Ass pocket full of money,
Chillin' gettin' smoked out.
Two shots hit him in his face when he blast it,
Frame pictured,
And its closed casket.
This is so tragic.
I see death on every block I turn,
Its just not my turn.
Live the same lifestyle,
Cash money to burn.
Weed blowin' steady slippin' in the darkest term.
When it feels like real life,
Knowin' is next.
Rep to take it,
Be the last left,
Humble yourself.
In slow-mo you see your wholse life flashin'
That second from the beginning,
Back to the end and that lesson
Is nothin' short of what a nigga expect.
Livin' life like this,
This is duly respect.
And I refuse to give debt.
As I look at my life...
Remembering where I've been.
I may not have been here.
Cuda been in the gutter,
Drowning in my tears.
I remember how hard it is on the block. (Yeah)
Everytime you turn around somebody got shot...
Ooh,
But I'm still here.
I'm still here.
Yeah I remember,
We tatted are names on our arms for fun.
Writin rest in piece for the dead and gone.
That's just me,
And I ain't the one to stunt,
But seems like I'm losing somebody every other month.
That's why I walk through the hood
Tryin' talk to the hood,
But some niggas is lost in the hood.
And we blind to that fact,
That we actin' like they wanted us to act.
White man versus black.
Reason I ain't vote for my iraqs 'cause I love 'em.
They gonna want him hanged after that.
In god we trust,
What? (what?)
Money or the life of a soldier
Sent to die in the war in a fight,
That never should took place.
Mary K-K-K
Used to be a great place (great place),
Now I guess we save face (save face).
John McCain hates niggas, (hates niggas)
On Martin Lutha King day. (hahahahaha)
Go Figure.
As I look at my life...
Remembering where I've been.
I may not have been here.
Cuda been in the gutter,
Drowning in my tears.
I remember how hard it is on the block. (Yeah)
Everytime you turn around somebody got shot...
Ooh,
But I'm still here.
I'm still here."
125,Street Lights,2006,My Homies Part 2 (2006),,Scarface,"(*Talking*)
That's a set back, you know I'm saying man
Lil' Red, way back in the motherfucking cut man
Nigga was like shit nigga, I was like what come on man
(Scarface)
Street lights are glowing, everyday's another struggle
And moving slowly in silence, steady making sho' my hustle
Is air tight, these city streets is hectic gotta get it here
Tomorrow ain't a promise to me, so I don't live in fear
I work until I touch it, stack it until I need it
I spend it on what I want, re-up and that's when I bleed it
The soldier could never see me, as being some'ing that's lesser
A nigga straight out the gutter, murdered without a question
Product of my surroundings, click it clack it and and down him
All they know is he missing, but niggaz ain't never found him
I'm sorry but still in yet, I don't live it on regrets
I'm a motherfucking killer, for realer this ain't a threat
I'm as gangsta as it gets, and my advice to you is live your life
And never when niggaz might, hit you under city lights
So get it right (never know)
You never know when niggaz might, hit you under city lights get it right
Lord forgive me, 'cause I know I ain't living right
Still I gotta make some'ing happen, under them street lights
But pay attention, let me show you what my life like
You can get your days cut short, under them street lights
(Yung Redd)
Them folks got me under the scope, 'cause I ain't living right
Still I ain't the one to provoke, dog you get it right
20 inch shoes when I cruise, under them city lights
Careful with the road I choose, cause you can lose your life
I'm praying and hoping, I never get caught in the moment
Shot from a glock, that's smoking from not scoping
When a nigga told me, you don't work you don't eat
So I'm slanging thangs for cheap, where the streets lights meet
And my pop, was a rolling stone
15 I was grown, 16 I was holding my own
Is it wrong to sell you a dream, or sell you a zone
A long way from home, on this road I roam
Still I'm po'ing the liquor, for niggaz who ain't with us
Ery'body ain't a gangsta, every nigga ain't a killa
Naw but them laws, couldn't tell ya the difference
So pay attention, or find yourself locked in prison this ain't living man
(Lil Ron)
Years have passed, and shit in the hood getting drastic
Two days ago, my homegirl got blasted
That's tragic, happened right on my block
I'm feeling paranoid, laws might run in my spot
So I'm living low key, and them folks don't know me
Slowly I ride through the city, stack mo' cheese
Then I slide out, to the hideout and smoke on
Haters watching, my chest is froze like a snow-cone
But hold on, trash talking ain't my game
Rather pimp me a dame, or switch lanes in a Range
Peep this it ain't a secret, them laws ain't right
They like to catch a late night, living the life
That's why I'm on top of my game, always thinking twice
Don't get it twisted, I still got a mean right
But most of the time, my nigga I'm on chill
It's real in the field, it's easy to get killed"
