,song,year,album,genre,artist,lyric
0,100 Joints,2016,ColleGrove (2016),,2 Chainz,"No matter what they say I smoke 100 joints a day
Laying by my chopper, chopper laying by my safe
No matter what they say I smoke 100 joints a day
Laying by my chopper, chopper laying by my safe
No matter what they say I smoke 100 joints a day
Hop up out that motherfucker swagging
Hop up out that motherfucker dabbing
Had an old school on some 'rellis
Used to go to school in some Bally's
Flexing Macho Man Randy Savage
Oh I'm 'bout to let these niggas have it
School of hard knocks I graduated
I got all my real straight from Baby's
Laying by my chopper, chopper laying by my safe
No matter what they say 100 joints a day
I had 'em pre rolled all yesterday
You need your passport for our second date
You know I'm fly nigga rocking reptiles
I'm whooping on this beat like a step child
Big ring and a charm to match
Ya my role model was Project Pat
Life is too short, nigga born to mac
I hop up out that coupe nigga rat, rat
Hating on the style I hope you die today
I hope they ass don't find your ass for 30 days
Mind on my money, money on the state
Ain't judge a book by its cover turn the page
I like her on the pole that's the business nigga
As soon as she get off I'mma kick it with her
Laying by my chopper, chopper laying by my safe
No matter what they say I smoke 100 joints a day
Laying by my chopper, chopper laying by my safe
Don't matter what they say I smoke 100 joints a day
Time to switch it up for 'em
Time to flip it up for 'em
Got a Masi on the corner
Pull it out when I want to
Pull your bitch when I want her
Man I want another joint
Cold day now Styrofoam, that's getting to the point
East Point in this motherfucker
College Park in this motherfucker
West Side in this motherfucker
The best died in this motherfucker
My damn street know I'm riding through it
Four four two on the hood
Do this shit here for the hood
Why you niggas shit on the hood?
Two two three at the sunroof
Niggas spending like one tooth
Turn around and see white smoke when I leave out the mic booth
I'm tight nigga that's known
Put gold on the white coupe
Put gold on the white tooth
Put gold on my wife too
Laying by my chopper, chopper laying by my safe
No matter what they say I smoke 100 joints a day
Laying by my chopper, chopper laying by my safe
No matter what they say I smoke 100 joints a day
Laying by my chopper, it's laying by my safe
No matter what they say I smoke 100 joints a day
Laying by my chopper, it's laying by my safe
No matter what they say I smoke 100 joints a day, lil' bitch"
1,36,2013,B.O.A.T.S. II: Me Time (2013),,2 Chainz,"36
That's how many ounces in a brick
36, 36, 36, 36
That's how many ounces in a brick
That's how many ounces in a brick
36
Whip that shit, whip my wrist
I might whip your bitch if she ain't with that shit
Young whippersnapper, I might eat that snapper
Got a yellow bitch, gotta whip them at ya
All I know is soda bakin'
All them other niggas fakin'
Watch them niggas fall to pieces
All them other niggas flaky
Did it for my city sellin' crack out my building
Now I ride around with a crack in the ceiling
Exhale, Ziplock, flip-flop with them burglar doors
Yeah, I got that hard work
Nigga, you are unemployed
Residue all on the floor
Just made a mil so you know that's what I'm hungry for
Get it how you live
36
That's how many ounces in a brick
36, 36, 36, 36
That's how many ounces in a brick
That's how many ounces in a brick
36"
2,4 Am,2017,Pretty Girls Like Trap Music (2017),,2 Chainz,"Yeah, yeah, yeah
M-M-M-Murda
Yeah, yeah
Damn right, bro
4 AM, I'm just gettin' started
For my birthday I threw me a surprise party
Reminiscin' 'bout the trap, playin' the first Carter
My life changed when I had my first daughter
Got my first quarter flippin' fifty-dollar slabs
My nigga lookin' at the bills, askin' you for half
Cut from a different cloth, take pride in results
Anytime she wanna dip I'm providin' the sauce
You on side of the boss, so you kind of the boss
You keep playin' with me, I end up signing your boss
Drop an EP on a nigga for the free-free on a nigga
Yeah you ZZ on a nigga, king like BB on you niggas
Ride with Champagne P
If it wasn't for the struggle then I wouldn't be me
Call me Deuce or Dos, anything but broke
Got my aim from the scope, got the game by the throat, damn!
Okay, you popped up on me by surprise (yeah, yeah)
You see I never took you for the poppin' type (straight up)
Damn, it's 4 AM so please believe the hype (its lit)
Hit the lights (yeah), I'm way over top
Pop it, flick it
Drop a pin, send a location (skrrt, skrrt)
I'ma pull up in that bullet-coupe spaceship (skrrt, skrrt)
Drop off a bag of some dangerous (yeah)
I'ma hit you, 4 AM, see if you make it (yeah)
I dropped ColleGrove out the sky, ooh
In a group with the best rapper that's alive, ooh
Never turn my back on my slimes, ooh
I ain't wanna fuck the bitch but she was fine, ooh
Hold up baby, let me take my time, ooh
Hard to get some head and try to drive, ooh
Jumpin' out the cake and that's surprisin', ooh
Pickin' up the duffel bag like exercisin', ooh
Bought mama new house 'cause she deserve it, ooh
Practice makes perfect but nobody's perfect, ooh
Escobar is not open for service, ooh
Send you to doctor Miami for your surgery, ooh
Okay, you popped up on me by surprise (yeah, yeah)
You see I never took you for the poppin' type (straight up)
Damn, it's 4 AM so please believe the hype (its lit)
Hit the lights (yeah), I'm way over top
Pop it, flick it
Drop a pin, send a location (skrrt, skrrt)
I'ma pull up in that bullet-coupe spaceship (skrrt, skrrt)
Drop off a bag of some dangerous (yeah)
I'ma hit you, 4 AM, see if you make it (yeah)
Ooh, Riccardo Tisci on the crewneck
Ooh, On a killin' rapper spree and nigga, you next
Ooh, they talkin', chillin', watchin' Netflix
Ooh, I used to trap and watch bootlegs
Ooh, I'm on my wave like a durag
Ooh, I see your boo, now where your crew at?
Ooh, talkin' tequila for the pipe-up
Ooh, I hope you got a clean vagina, yeah
Drench god, drench god, really
Represent and we the squad, really
Tec got the Rollie, now I get it
I used to sell drugs for a living
Got me a job sellin' records
Had to use the jeweler for a reference
Might buy a truck with the extra
Might use the legs for a necklace
Okay, you popped up on me by surprise (yeah, yeah)
You see I never took you for the poppin' type (straight up)
Damn, it's 4 AM so please believe the hype (its lit)
Hit the lights (yeah), I'm way over top
Pop it, flick it
Drop a pin, send location (skrrt, skrrt)
I'ma pull up in that bullet-coupe spaceship (skrrt, skrrt)
Drop off a bag of some dangerous (yeah)
I'ma hit you, 4 AM, see if you make it (yeah)
Don't stop trappin', boy
Got 'bout twelve racks this mornin'
Got 'bout twelve racks
Started last night, still goin'
Twelve racks strong
Got the pitbull in the corner, she pregnant
Got the crackhead in the corner, she pregnant
Everybody in here pregnant, 'cept my partner and them
But we gettin' this money though, I'm tellin' you that."
3,A Milli Billi Trilli,2015,TrapAvelli Tre (2015),,2 Chainz,"It's that moon rock shit
You gotta mix this with some regular OG
'Cause this shit be burnin' crazy
Cum in a bitch and I go crazy
Spend all these racks and I go crazy
Leave out the parking lot doin' a 180
This how the lord made me
Drop the top and start sun bathing
Put her on a treadmill and then I make her run naked
Got all my side hoes frustrated
This the life I waited on
Seen a bitch from school,
Gave her number to a payphone
I don't know what you been waiting on
All that I know is that I been waiting long
I ain't waiting to get no lone
Provolone on top of Provolone
Mobile phone on top of mobile phone
I don't know what you niggas smokin' on
Pull my closet got a OS tell
Mobile home on top of mobile home
I go to sleep with a rollie on
I start my car with remote control
Get so much pussy
I go to sleep with a condom on
Fuck it, I want me a milli
Fuck it, I want me a milli
Fuck it, I want me a milli
I'm gettin' it, I'm gettin' it, no really I'm gettin' it
Fuck it, I want me a milli
Fuck it, I want me a milli
Fuck it, I want me a milli
I'm gettin' it, I'm gettin' it, no really I'm gettin' it
Fuck I'm the king of the city
I don't take a trip unless I got a bitch with me
I pull up wit pounds or I got a zip in me
You don't want no problems, my guys so don't tempt me
My niggas go bap bap bap bap till it's empty
Fuck 2 every night in 5 days that's a 10 piece
My bitch that I'm with that's a 10 piece
I'm pourin' that gin in assembly
You niggas so fake need assembly
I'm smokin' weed. fuck the penalty
Ridin' round in a old school, with 2 hoes and a little old me
Fuck I'ma do wit this money
But walk in a club and start stuntin'
Push all my old bitches buttons
Came up from nothin' to something
Tell her take the stick, don't run from me
There's some for you, there's some for me
So if we have this 3 some, just make sure you cum for me
All that bullshit is up under me
Smokin' gas ain't no tumble weed
All of this cash that's another thing
Black and yellow like a bumblebee
Fuck it, I want me a billi
Fuck it, I want me a billi
Fuck it, I want me a billi
I'm gettin' it, I'm gettin' it, no really I'm gettin' it
Fuck it, I want me a billi
Fuck it, I want me a billi
Fuck it, I want me a billi
I'm gettin' it, I'm gettin' it, no really I'm gettin' it
Fuck it, I want me a milli
So went and got me a milli
Now I want me a billi
I don't think I have a ceiling
I can come through with no ceiling
I give a fuck how you feeling
I can tell you how you lookin'
Nigga you ain't used to winnin'
Had the chickens missing winters
In Miami, Mr. Winner
Ran a 14 for breakfast, prime 1-twelve for dinner
Maison Margiela killer
Got a heart of a killer
Take the pussy, I'll kill it
What up Tip? What up Killa?
Fuck it, I want me a trilli
Fuck it, I want me a trilli
Fuck it, I want me a trilli
I'm gettin' it, I'm gettin' it, no really I'm gettin' it
Fuck it, I want me a trilli
Fuck it, I want me a trilli
Fuck it, I want me a trilli
I'm gettin' it, I'm gettin' it, no really I'm gettin' it"
4,Addicted To Rubberbands,2011,T.R.U. Realigion (2011),,2 Chainz,"I'm popular and poppin' dough
Breakfast at Papa Deaux's
Dodgin all obstacles
Trappin at the Stop-N-Go
Boy you know you lame if you still ridin' stop and go
Disect the beat and then I turn it to a particle
Pardon though I'm hardin though
You should read the article
I'm ridin' high and dodgin hoes
You better hope I'm dodgin your model hoes
Dollar hoes, white lookin' Madonna hoes
Dolce Gabbana, Ferragamo and the Prada hoes
College hoes on three, niggaz with a lot of dough
I Snoop guard the dough, I just love bein by the stove
Heres some food for thought, a little food for your soul
Like a comma, I love bein right next to O's
I had a long day, my nerves bad
Yeah I'm smokin' on loud I know you heard that
Hit the jewelery store, with a hundred grand
I can't help it I'm addicted to the rubberbands
Leave the trap house, with a hundred grand
I can't help it I'm addicted to the rubberbands
Time to re-up, I got a hundred bands
I can't help it I'm addicted to the rubberbands
We sittin' high speakin' like we super human Benz
Cars mulatto, black on black Europeans
Too hard to swallow like UGKings and
Number one thesis do you believe in Jesus
They say money is the root of all diseases
Well call the doctor I see honest in my thesis
Summer vacation, one trip two bricks
Baby momma sayin' I'm impatient my sons need shit
When you pull up to the front, all you see is whips
Diddy bop to the back all you see is zips
In Ziplocks, and garbage bags
Usher Raymond in this bitch yeah ""I got it bad""
I had a long day, my nerves bad
Yeah I'm smokin' on loud I know you heard that
Hit the jewelery store, with a hundred grand
I can't help it I'm addicted to the rubberbands
Leave the trap house, with a hundred grand
I can't help it I'm addicted to the rubberbands
Time to re-up, I got a hundred bands
I can't help it I'm addicted to the rubberbands
(2 Chainz!) My plug need me, but he greedy
I ran off told me catch me on the TV
See I'm from where you rob Peter to pay Paul
I'm yellin' fuck the world I woke up with my dick hard
Big dog, big broads all in my circumference
Pussy on lock down, I don't handcuff it
Sippin Grey Goose and we spendin mad ducats
Rubberband fetish get it in abundance
Ben Franklins back to back, hundreds on hundreds
Gucci flip flaps, I got bunyons on bunyons
Yellow ring look like a Funyon, or somethin'
I just left the trap house, money on money
I had a long day, my nerves bad
Yeah I'm smokin' on loud I know you heard that
Hit the jewelery store, with a hundred grand
I can't help it I'm addicted to the rubberbands
Leave the trap house, with a hundred grand
I can't help it I'm addicted to the rubberbands
Time to re-up, I got a hundred bands
I can't help it I'm addicted to the rubberbands"
5,BFF,2015,TrapAvelli Tre (2015),,2 Chainz,"Whole lot of money that my BFF
Keep a Glock .40 in my Fendi belt
Getting so much cash I don't need a wallet
You smoking on that trash, throw it in the garbage
Young street nigga coming from the pot
Hanging on the block, kickin' with the convict
They say that money talk so don't you make a comment
I'm proud of myself motherfucker I done it
Done it, done it, done it man I'm runnin' up
Tity Boi 'bout to fuck the summer up
Order some new thing for the Wraith
3rd chain on to get her naked
I'ma poster child for the hustle
You a poser child for them bustas
Game up for grabs, I'ma take it
Try to stay down like the pavement
Live by the code, keep it true
Anything and everything to get a loot
Nigga think they trill but I'm triller
Nigga think they ill but I'm iller
Nigga think they big but I'm larger
Pussy you ain't nothin' but a target
Smokin' on joints, gettin' massages
Keep dodgin' me and I charge up
Whole lot of money that my BFF
Keep a Glock .40 in my Fendi belt
Getting so much cash I don't need a wallet
You smoking on that trash, throw it in the garbage
Young street nigga coming from the pot
Hanging on the block, kickin' with the convict
They say that money talk so don't you make a comment
I'm proud of myself motherfucker I done it
In first class they ask me what I do
Had a stove, microwave and a blender too
Pull up on your set in a 62
Pull up on your set just to send 'em through
Shittin' on them niggas like an enema
Fuck the bitch, had to say I'm into her
Nigga know I know I been winnin'
Niggas I know I know I don't give any fucks
Sold my Monte Carlo, bought a Cadillac
Sold my Cadillac and went and got a Beamer
I used to put my drawls in the cleaners
Trap down the street from Phillips Arena
Spend a lil money you can't take it with ya
They said the feds out here takin' pictures
Well I'm the freshest nigga on their Instagram
Hashtag making bands, yes I am
Whole lot of money that my BFF
Keep a Glock .40 in my Fendi belt
Getting so much cash I don't need a wallet
You smoking on that trash, throw it in the garbage
Young street nigga coming from the pot
Hanging on the block, kickin' with the convict
They say that money talk so don't you make a comment
I'm proud of myself motherfucker I done it"
6,Back on the Bullshit,2016,Felt Like Cappin (2016),,2 Chainz,"Umm
They say we smoke, we gon' smoke
You say we gon' drink, we gon' drink
You say you want drugs, we want drugs
We don't give a fuck what you think
Big dually parked in my driveway
Hanging out that motherfucker sideways
Residue in my fingernail, make every day like Friday
This how we do it on the southside
Bumpin' Trapaveli on the car ride
Bad booty shots got you lopsided
I buy a new car if my car die
Solid gold Jesus, two of 'em
Backseat I'ma call Futon
Ride around in motherfucker uwop
Like who-a-who-a-who-a-who-a
Bought a bad bitch, I got a crew of 'em
It's fuck fur coats, I got a zoo of 'em
It's thug life, niggas I don't fool with 'em
I don't care if I went to school with 'em
Come out that thing like yee
Everybody with me, nigga D
Everybody with me, nigga D
Everybody with me nigga eat
Black ink all on my body
I pray a body don't get on my shotty
I pray nobody don't get in my way nigga
A to the motherfucking K nigga
Start spittin' lyrical bullets
Don't be surprised if I pull it
Don't be surprised if I shoot it
We the type to pick on a bully
We the type to ride in foreigns
We the type to ride on Forgis
Pinky ring look like a smoothie
Flame goin' up on a Tuesday
You on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
Now, you on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
Now, you on that bullshit ain't you?
Big thing parked in the driveway
Squad hotter than Zimbabwe
IPhone got a nigga irate
Ringing all day, all day, like Kanye
Got AK bullets with your name on 'em
Powder on my hands, King James on 'em
I walk around this bitch with my chest out
Yeah nigga bout to go Ving Rhames on 'em
Man look at who I done became on 'em
Niggas look who and I went switch lanes on 'em
All my niggas brainless, need brain donors
We movin' birds, gettin' birds, shit stains on 'em
Man fuck these niggas, I don't know these niggas
From Jumpstreet it's been M-O-B nigga
It's M-O-B since my D-O-B nigga
And since my D-O-B I've been on my J-O-B nigga
I shoot a nigga ass like Ginobili nigga
I kick a nigga ass like Shinobi nigga
I give your bitch dick like Moby nigga
She know the words to my songs, karaoke winner
Smokey Robinson couldn't out smoke me nigga
I'm on her cheese like anchovies nigga
I get a kilo and keep it lowkey nigga
Cause you on that bullshit and you nosy nigga
You on that bullshit ain't ya?
I'm back on my bullshit, gangster
I'm back up to full strength, gangster
Pat-pat at the pulpit, gangster, amen
And I still root for the underdog
And you the pile of shit under the underdog
These niggas ain't eatin' like a Ramadan
I shoot the driver in the head, make 'em honk the horn
I got the 100's big faces like a mongoloid (God forgive me)
I got the 100's big faces like a mongoloid (God forgive me)
Got big booty bitches in their under-alls
And they pussy gettin' wetter than a thunderstorm
And I swear when I'm in them panty hose
I'm like a kid in the candy store
But I got this bright red bandana though
Flingin' it like I'm a matador
You on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
Now, you on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
You on that bullshit ain't you?
Now, you on that bullshit ain't you?
Yeah, yup, yeah, yup
Yeah, yup, yeah, yup
Yeah, yup, yeah, yup
(It's Tunechi and 2 Chainz and we on that bullshit
It's 2 Chainz and Tunechi and we back on our bullshit)
Yeah, yup, yeah, yup
(We gon' handle that bullshit
We gon' deal with that bullshit
So come on with that bullshit
'Cause we back, we back on our bullshit
You on that bullshit ain't you?
You on that bullshit ain't you?
I'm back on my bullshit
I'm back on my bullshit
I'm back up to full strength
Pat-pat-pat, amen
Yes Lord, we back on that bullshit
Hollygrove)"
7,Bailan,2017,Pretty Girls Like Trap Music (2017),,2 Chainz,"You, you, you, you, you
Hate me 'cause I tell you the truth
Maybe your friends are confused
I'm gonna tell you the truth
Go ahead and goooo, bailan, bailan, bailan, bailan
Goooo, bailan, bailan, bailan, bailan
All week, keeping on, my mind is...
Going in, going in, going in, going in
Maybe now, but not next time
Going in, going in, going in, going in
There we go, that' it for sure
Going in, going in, going in, going in
Maybe just a little more
Going in, going in, going in, going in
Juicy, squeeze it, then juicy
Sipping on the D'usse
Rocking some Medusa, give a fuck what you say
Give a fuck what you say
In the club, I wrote this for the plug
I wrote this for a hater that was looking for some love
A DJ competition, I'm mixing in the kitchen
Now who gon' do the dishes
Bankroll thicker than Deelishis
You, you, you, you, you
Hate me 'cause I tell you the truth
Maybe your friends are confused
I'm gonna tell you the truth
Go ahead and goooo, bailan, bailan, bailan, bailan
Goooo, bailan, bailan, bailan, bailan
All week, keeping on, my mind is...
Going in, going in, going in, going in
Maybe now, but not next time
Going in, going in, going in, going in
There we go, that' it for sure
Going in, going in, going in, going in
Maybe just a little more
Going in, going in, going in, going in
Drug connotation in my population
I want a conversation, don't want no confrontation
Pull up in a hardtop, watch how I race it
Trap to the wrap like watch how I embrace it
Louis Vans on, they don't come with laces
And we talking straight shots, we don't need no chaser
Tell her I don't chase her, swap her, I replace it
Bracelet, this is Rollie, Rollie, this is bracelet
Pass the medication
Rounds upon rounds, I am nowhere around
I'm nowhere to be found
I'm on flights over lights, I'm so close up to Christ
I might ask for advice, I might ask for it twice
Look at my ice, I'm so nice, it's like Mardi Gras
Mama I shot me a man, please go hide the gun
When she ask me my number, I say I'm the one
Rushing summer to summer until someone come
You, you, you, you, you
Hate me 'cause I tell you the truth
Maybe your friends are confused
I'm gonna tell you the truth
Go ahead and goooo, bailan, bailan, bailan, bailan
Goooo, bailan, bailan, bailan, bailan
All week, keeping on, my mind is...
Going in, going in, going in, going in
Maybe now, but not next time
Going in, going in, going in, going in
There we go, that' it for sure
Going in, going in, going in, going in
Maybe just a little more
Going in, going in, going in, going in
Go ahead and touch the sky
Go ahead and touch the sky
Dancing where you are
Go ahead and touch the sky"
8,Beautiful Pain,2013,B.O.A.T.S. II: Me Time (2013),,2 Chainz,"Beautiful... Pain
Niggas studying shawty know what a hundred do
Actually the nigga backing me is right in front of you
Raising a daughter sometimes depending what her father do
Niggas stunt on you, front on you
Niggas can't even ball but bunt on you, them niggas lame
I hope you get testicular cancer in the brain, dickhead
By the time you get there
I be somewhere with a six pack and a six pack
Her lips and her hips thick
My boxers are covered in her lipstick
Her pussy fat but ain't good, so that's a misprint
I'm a misfit, I did it and beyond
Shiny watch look like the old Diddy on my arm
Highly flammable, barely keep getting in Canada
Run this rap shit, I got stamina
You an amateur, I aim at 'cha, I bang at 'cha, hope a plane hit 'cha
Fuck you and whoever came witcha
Trying to express the beautiful pain witcha
Like a tattoo of a framed picture
Of a dead homie, maybe a family member
I got some gambling scriputres like um
Scared money don't make no money
Bet now motherfucker gonna take them from me
Got ounces of loud you can hear me smoking
I be coughing on the crowd you can hear me choking nigga
Oh I feel so fly
Came so far, but I still wanna fly
So come on in this car, this yacht, this plane
See what this beautiful pain, provide
Baby look into my eyes
Shamon... hm-mmm
You talk about hurting try washing clothes with no detergent
Daddy deserted so he now serves sandwich serving
Dreaming we had a furnace so cold sleeping on the curtains
What can I say it got me highly motivated, mama two job working
But now the companies emerging
Need a two week notice before they say don't need your service
I'm to young to have burdens, but still feel I should be further
But who I'm I kidding I had bridges but I just burned them
My mama need earnings, ain't had no time I had learning
Call me a hypocrite, backslider, you name it I done heard it
The way they speak of me you think I'm already murdered
It's hard to be laid back, my haters so assertive, but
I gave my life up, I gave my rights up
I gave my dice up and I gave my dykes up
I gave my vice up and every club that lights up
And this is were the intern with no perm lights up
You don't see my pain
I guess it's beautiful pain
It gotta be beautiful pain
Sometime you don't gotta say much
Oh I feel so fly
Came so far, but I still wanna fly
So come on in this car, this yacht, this plane
See what this beautiful pain, provide
Baby look into my eyes
Life is a game of inches
Every move leads to something better
There's no time to pay the bitches
Gotta get in the game and live forever, and ever
I'll be the man or I rather die
I'll be the man or I rather die
I'll be the man or I rather die
I'll be the man or I rather die
I'll be the man or I rather die
Scared money don't make no money
Bet now motherfucker gonna take them from me
Got ounces of loud you can hear me smoking
I be coughing on the crowd you can hear me choking nigga
Oh I feel so fly
Came so far, but I still wanna fly
So come on in this car, this yacht, this plane
See what this beautiful pain, provide
Baby look into my eyes"
9,Bentley Truck,2016,ColleGrove (2016),,2 Chainz,"All about it, all about it, I'll tell you all about it, all about it
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup
This the shit you play nigga (yessir). This the shit you play (all right)
This the shit you play when you cuttin' up that work
This the shit you play when you ridin' in a vert
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup
Stunt. Dab. Thrab. Racks
Ball hog. Neiman's, Saks
Lenox, Moda, Dope, Soda
Lean, Soda, Cream, Soda
Shawdy thick, small waist
Fat ass, gon' shake
Money tall, Tyra Banks
We everything y'all ain't
Couldn't believe in Santa Claus 'cause I ain't have no chimney
Soufside with a F and the F for Fendi
I'm the type of guy to buy a extra Bentley
Had 2 SS's like Mississippi
One phone call and I can get some pussy
One phone call, I know you niggas pussy
This the shit you play when you in the bushes
This the shit you play when you hit the bookie
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup
This that shit you play, 'bout that pistol play
Bop-bop bitch your face, haha in your face
This that shit you know, bitch you know you fake
This that clique you hate, but bitch they're here to stay
This that shit you play, this that clique you know
'Bout that trigger play, trigger finger roll
But this ain't NBA, this the CEO
And this ain't MMA, but this a TKO
Rolls Royce Wraith, I park that bitch and skate
I talk that shit, she caught that line, I call that fish filet
And all of my niggas is a-one, and y'all lil niggas look like steak (well done)
And all my woes is athletic, and all of my hoes is getting pregnant
Don't dab, don't dance
Do me, own swag
Never soft, you niggas softer
What's that smell? Rigor mortis
South Beach, socks off
Money, drugs in the sock drawer
Fuck her good, get a round of applause
This the shit I play when I go to drop a bitch off
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup
This the shit you play when you in a Bentley truck
This the shit you play when them strippers acting up
This the shit you play when you smoke a zip and up
This the shit you play when you sippin' out a cup"
