,song,year,album,genre,artist,lyric
0,.38,2011,Thug Motivation 103: Hustlerz Ambition (2011),,Young Jeezy,"I don't think they know the time [x5]
Heard the streets fucked up, I can see the sign
Heard they going for the 30 straight
I can't lie, man that shit got me 38
Red hot, on fire
Glass pot, on fire
Red dot, on fire
5 shots, on fire
Ooh oh, your boy back
And he way to flashy, got my toys back
Nigga I just left the lot, I ain't come to play
He pull me from my dealer tag, fuck you trying to say
Know some niggas doing 10, blame it on the yay
Clip hold half a hundred, blame it on the K
Still the realest nigga any, these niggas CB4
This is fuck a nigga records, and I'm the CEO
Got them stack long and wide, like some Lego blocks
Say you need a real home, this my lego spot
You ever seen so much money in a duffle bag?
Soon as you open up the ship, the bitch will double brag
I don't think they know the time
Heard the streets fucked up, I can see the sign
Heard they going for the 30 straight
I can't lie, man that shit got me 38
Red hot, on fire
Glass pot, on fire
Red dot, on fire
5 shots, on fire
I'm in that purple Lam', looking like some dirty Sprite
Catch them bastards with them birds, yeah that rowdy white
Where I'm from them things hot, and that talk is cheap
And ain't nobody hearing shit, 'cause they trying to eat
All they can eat, buffet style
Nigga selling anything, buffet wild
DB9 stupid grill, yeah that overbite
Need me 9 stupid deals, this shit is overpriced
Got it vacuum sealed up, that's the hide the scent
So much that if they pull you over, smell it through the vent
If them people hit them lights, I be a nervous wreck
When you don't fear nothing but the lights, now that's a nervous check
I don't think they know the time [x5]
Heard the streets fucked up, I can see the sign
Heard they going for the 30 straight
I can't lie, man that shit got me 38
Red hot, on fire
Glass pot, on fire
Red dot, on fire
5 shots, on fire"
1,1/4 Block,2014,Seen It All: The Autobiography (2014),,Young Jeezy,"I remember being posted up on the 1st and the 3rd
Just re'd up, nigga got a 9 piece
All the while fantasizing, visualizing, comin' through in a Benz
With a dimepiece
Audemar what that time piece say
Audemar what that time piece say
Know it ain't shit, swing by the Federal boot camp
Shit, whip it like it's cream brulee
Straight drop that glass, whipped cream, watch them eat it up like dessert
Broad day, call it Draya
Almost caught me on the camera nigga makin' it twerk
'Magine me with the Kenmore stove
With the Pyrex goin' berserk
Show up in the khaki Dickies suit, with the Tims on like ""I'm going to work""
That quarter block
All about getting that quarter block
Started with the rocks in a slab
Then I moved up on the Ave
Hit them up with that quarter block
Yeah, that quarter block
All about getting that quarter block
250 straight, 9 piece straight drop
Yeah, I'm 'bout to hit these niggas with a quarter block
I'm the undisputed track king, talkin' straight cash shit like Mayweather
I was 15 on The Money Team, whip a nigga ass like Mayweather
Young nigga, 14 for the half from the big homie, didn't know better
Old niggas taxing didn't stop shit, 'cause a young nigga got mo' cheddar
This work shit is in my resume
Brand new chickens all day like I'm Chick-Fil-A
Spot open up, weed given on the weekend
Even on Sunday unlike Chick-Fil-A
Don't you want a 9 piece wing my nigga?
Lowkey, tryna be seen my nigga
Run through the check, that's the protocol
34 walls, threw 'em a promoter dog
That quarter block
All about getting that quarter block
Started with the rocks in a slab
Then I moved up on the Ave
Hit them up with that quarter block
Yeah, that quarter block
All about getting that quarter block
250 straight, 9 piece straight drop
Yeah, I'm 'bout to hit these niggas with a quarter block
Said I'm sitting here
Staring at the bottom of this Visionware
And I swear I can see my dreams
As the water boil, see a little clearer
Eyes red, nigga might need some Visine
Game got a nigga head throbbing, nigga might need some Advil
Feds picked up my nigga and his baby mama
Last night shit was mad real
Scared to go to church
Throw him an iced out cross, then I hit the club
Threw both hands over both my eyes in the court room so I can't see the judge
I made miracles with that soda babe
Decibels with that yola babe
Cash Money in my projects, since a Juvenile
Like the Nolia baby
That quarter block
All about getting that quarter block
Started with the rocks in a slab
Then I moved up on the Ave
Hit them up with that quarter block
Yeah, that quarter block
All about getting that quarter block
250 straight, 9 piece straight drop
Yeah, I'm 'bout to hit these niggas with a quarter block
Let's Go"
2,3 A.M.,2006,The Inspiration (2006),,Young Jeezy,"(Intro: Timbaland)
Uh, ay, uh, ay, uh, ay, ay, ay
(Mumbling) Here we go, here we go
Let's get it
(Verse 1: Young Jeezy)
It's Young Jizzle and I'm back with Timbo (whoa)
With another hit, ya still stuck in a limbo (damn)
An adlib here, and an adlib there (ay)
Fuck it, adlibs everywhere (yeah)
As I proceed to give ya what you need (need)
Spit tre drop, nigga cocoa leaves (leaves)
A-Town pimp, tell me what you know about it
Wanna talk white, I'll tell ya what I know about it (haha)
I'm on that Grey Goose, higher than a pelican (damn)
Sophmore year, but I spit it like a veteran (yup)
Gangsta, gangsta, you can tell by the swag (swag)
And it's fresh off the lot, you can tell by the tag, what's up?
(Chorus: Timbaland)
It's about three in the morning (ay)
Gotta leave with somethin' hot 'cause a nigga horny (yeah)
Now I'm in the parking lot, baby all over me (haha)
Ay, ay, wait a minute ha (let's go)
It's about three in the morning (ay)
Got my thang, cocked 'cause them boys they be on it (yeah)
Niggaz they be talkin' but, they don't really want it (what ya say?)
Ay, ay, wait a minute ha (let's go)
(Verse 2: Young Jeezy)
The flow's so cold (yup) and I'm so cool (whoa)
Let a nigga try, I'mma act a damn fool (ay)
Got that will farrell, we call it old school
Then we mix it all up, call it Pro Tools (haha)
Serve 'em demo tracks (tracks) let 'em demo that (yeah)
All these bitches in the club, where the bad ones at? (huh)
She got a mean walk (walk) I got a big stick (yeah)
I see ya muggin homie, I got a full clip (yeah)
See I master that, and then I mastered this
Then I bring it all back, I gotta master wrist
I was on dro (dro) and she was on Hen (Hen)
She was on her, and I was zonin (let's get it)
(Verse 3: Young Jeezy)
Verse three, I'm back to the basics (yup)
Fresh out the jeweler, came back with the bracelet (ay)
Blowing haze yeah dogg I can taste it
Parked the 430 came back in a spaceship (damn)
And my whip game (game) is so sick mayne (yeah)
I double up every time I flip mayne (whoa)
Birds by the flocks, clips in the glocks
Multi-platinum, still watchin for the cops (haha)
Ya girl keep sweating me, she staring at my rocks (rocks)
Me I'm gee'd up, grabbing on my... huh?
I walk it how I talk it, play it how I say it
Me and Timb on the track, but everybody play it"
3,Air Forces,2005,Let's Get It: Thug Motivation 101 (2005),,Young Jeezy,"Artist: Young jeezy
Album: Lets Get It:Thug Motivation 101
Song: Air Forces
I went from old school chevy to drop top porches you couldn't walk a mile off in my air forces
And you didn't see what I see, I can get a hundred thousand on these sean john jeans
I went from old school chevy to drop top porches you couldn't walk a mile off in my air forces
And you ain't did what I did where you from where I'm from you got to get it while you live
Everybody already know jeezy real street nigga, every time you see me out I'm a real street niggas (that's righhht) (heey)
I hope you got your I keep mines
In the club blowing drow throwing gang signs
And you already know dog 745 back to back me and O-dog (yeah)
These other niggas is jokers what they reeing up with I spent it all in strokers
In one night 8 bitchs 10 bottle of cyrst 40 grand spent just to make you glance my wrist keep bread so we carrying toasters but keep back though my earring foroshus if not just my imagination am doing all the talking in my conversation (heeey) jack boy say they gone rob him but in the real fuck niggas you don't want these problems.
I went from old school chevy, drop top porches you couldn't walk a mile of in my air force
And you didn't see what I see, I can get a hundred thousand on these sean john jeans
I went from old school chevy, drop top porches you couldn't walk a mile of in my air force
And you ain't did what I did where you from where I'm from you got to get it while you live
Black 1s blak tees and a fitted cap
Da mac11 make you walk with a crazy
Dap
Ya say we coutnry niggas yee haw money coming back and forth like a see saw
Ain ya never see what we saw stacks of 20 dollar bills against bricks of white raw
What they got lil fake they don't care bout shit Ludacris how they ridin' 20 with dem bricks
Shit I spit it for ya on the real my nigga I spit it fo ya
Who gives a fuck about friends If you mix the baking soda wit it you can get a Benz
While ya robbina nd boostin I'm standing over the stove like the Chevy Houstons (look)
And it's not about the flip mane want the real bread dawg it's all about the weight gain
(Chorus) twice"
4,All We Do,2011,Thug Motivation 103: Hustlerz Ambition (2011),,Young Jeezy,"I got a bitch named Banana, pussy bananas
That's why I gotta say it again, pussy bananas
My little cool ass bitch, she from the Westside
She let me hit from the back, say that's her best side
Call it her bed side, I call it her wet side
And every time the bitch cum, she holler, ""Westside!""
One Thursday night, met her at Crucial's
You already knowing the rest, the head was crucial
Do this little thing with her tongue that get me so hype
You should see her lips when I'm done, them shits be so white
Nothing ain't soft in my pants, that barrel so long
Each and every time that she call, that shit be so hard
She know what to do, and she know how to do it
How I get her done every time we do it
Ain't gotta ask, baby, getting right to it
Box of Swishers, box of Magnums, running right through it
All we do is smoke and fuck, smoke and fuck
All we do is smoke and fuck, smoke and fuck
All we do is smoke and fuck, smoke and fuck
All we do is smoke and fuck, smoke and fuck
Yeah, you know it's on after the club, no problemo
Got no problem getting it up, I'm all limo
Yeah, like a black-on-black super-stretch
Trying to break that back, we had super-sex
She say all dick is the same, I got a super one
Told her all pussy's the same, she got a super one
And when I'm on that trick, I'm going superman
And when I'm on that smoke, I'm going super-HAM
Make a quick stop and a run for blunts and po'boys
When you left your strap in the car? The answer's no, boy
In my wife-beater and boxers, left on my damn chain
Before I left, I put her to sleep - don't play no damn games
Yeah, you know our conversation is cool, she intellectual
Got turned out at the school, she bisexual
Show up with my game face on, ready to kill something
Man, that thing get so wet, you think you spilled something
She said she can be anything if we arrange it
She said, boy, you better get back, it's bout to rain here
She said, Young, since this your pussy, let's put your name here
Baby girl, since this your crib, let's hide some 'caine here
Think about the business side of it, we both can gain here
Yeah bitch, I know this your shit, we both can hang here
I told her, listen here, that's my shit so let me hide that
She said, listen here, that's my dick so let me ride that"
5,Amazin',2008,The Recession (2008),,Young Jeezy,"Yeah
Can you please motha fuckin' rise
For the national motha fuckin' trapstar anthem
Let's go
Cause bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Closed door armor
Lookin' like it's miller times
Sixty Seven diamond chain
Who he think he busta rhymes
Bitch I bust alot of rhymes
Could have done alot of time
And I ain't never snorted shit
Put it all up on the line
Got alot up on my mind
Got alot up on my plate
Gotta feed my hood
So I'm up and down the interstate
The streets need a nigga
So I'm in and out that vocal booth
Hoes love a nigga
'Cause I'm in and out they yellow coupe
But nuttin but banana split
Say that I'm her favorite
If you can take alot of dick
I can talk alot of shit
Go on baby swag it up
Show them haters who you're with
Bring you want that gangsta shit
Who you niggas fuckin' with
Cause bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
First I sold two mill
Then I sold another one
Told them if you pay for three
That I will front another one
Told them if they give me this
Then I'll record another one
But if you can not give me that
Ain't no sense in callin back
Fuck you think they sell me for
Fuck you think they find me at
Damn right American
I'm gonna need a bigger hat
Close your eyes imagine this
Gonna need a bigger safe
I got bills up in that bitch
That bitch stacked up since 98
Let 'em talk
Let 'em hate
Watch them lick the navigate
If you touch em
Wipe 'em off
Bring a brush
Then take 'em off
I can make an avalanche
And I ain't talkin' chevy trucks
Call me georgia lottery
'Cause I'll be talkin' mega bucks
Cause bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Must of spent ten grand
To make they coupe stand taller
First round draft pick
Yeah I'm mother fuckin' balla
Just right your number down
Baby girl I might call ya
If she give it to me now
She won't live to see tommarow
And if she playin' with it
She won't make it through the night
Before the song with kanye
I had my money right
Used to call me vice grips
Yeah I get my money tight
Now it's time to re up
Then I make my money white
You can catch me at my jewel
Yeah I like my money bright
You can find me at the lot
Yeah I like my money fast
Two hundred on the gas
Two hundred on the dash
Yeah I'm spendin all money
Now I'm livin' in the past
Cause bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin
Look what I'm blazin'
Eyes so low
Yeah I look like an asian
Forever Thuggin'
Forever Thuggin'
Haters run they mouth
They ain't talkin' bout nothin'
Cause Bitch I'm amazin"
6,And Then What,2005,Let's Get It: Thug Motivation 101 (2005),,Young Jeezy,"(Feat. Mannie Fresh)
Go
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Fre, Fre, Fre, Er, Fresh
Ay, Ay, Ay, Ay, Ay, Ay, Ay, Chea... Let's Get It
First I'm gone stack my flo' (and then what?)
Then I'm gone stack some mo' (and then what?)
Close shop then I do my count, hide the rest of the yams at my auntie house
(And then what?)
Get Fresh and jump in one of dem cars (yeah)
Hit the club and get one of dem broads (and then what?)
It's a wrap, we on the way to the house; by 3:45 I be kickin' her out (hey)
Patty cake, patty cake, microwave
These suckas make a square, damn I'm paid (ha ha)
I'm so cool, but I'm so hot, and I'm, I'm so fly, and you, you're so not (nope)
Show me what you're workin' wit just like that (like that)
Turn around, bend over, bring it back (bring it back)
Slow Mannie, Mannie Fresh bring it back (bring it back)
It's Mannie Fresh and Snowman, it's a wrap
Wrapped up in the club, yeah I'm so crazy
These other rappers actors like Patrick Swayze (ha ha)
I tried to tell 'em but these niggaz ain't hearin' me
Mossberg Pump ridin' shotgun literally (daaamn)
Live from the projects, you know what it is
Ay, Snowman, (what up), can I get a ad lib?
Get the club crunk, can't take that from me
Ain't dropped yet, still got a lil' jon money
I see ya lookin' (ha ha), with ya lookin' ass
Catch Snowman in the kitchen wit his cookin' ass (cheaa)
I'm so clean, but I'm so grindin' (all right), so dirty but yet, I'm so shinin'
Kiki B told me finish my meal, Def Jam, seven figures we can finish the deal (yeah)
Some say I lucked up, I call it perfect timing (yeah)
I can't lose, the whole city's behind me
Go
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Boom Boom Clap
Ay, Ay, Ay, Ay, Ay, Ay, Ay, Let's Get It
I got million dollar dreams and federal nightmares (ay)
We pop Cris' my niggaz, and still drink beer (dat's riiight)
What did you expect man, I came from nothin' (nothin')
Real street nigga, wouldn't change for nothin'
Got my niggaz out the hood, it's such a wonderful feeling (chea)
Three car garage wit the twelve foot ceiling (ay)
It oughta be a crime just to feel this good
I swear it oughta be a crime just to be this hood (ay)"
7,Ballin',2011,Thug Motivation 103: Hustlerz Ambition (2011),,Young Jeezy,"(Young Jeezy - Chorus)
You think you're ballin cause you got a block?
He think he ballin 'cause he got a block?
You know these hoes came to see me ball
You know these hoes love to see me ball
You think you're ballin cause you got a block?
He think he ballin 'cause he got a block?
You know these hoes came to see me ball
You know these hoes came to see me ball
(Lil Wayne)
These hoes call me Tunechi baby
N-ggas think they seeing me, they hallucinating
Bitch, I'm balling, ballin' like a muthaf-cker
12 gauge, bitch, I got a dozen of them
N-gga broke, acting like he got it though
I'm with a Spanish bitch, if she ain't f-cking, adios!
So many cars I'm like eenie meenie minie moe
So many colours in the diamonds, Kaleidoscope
Last year I made a hundred million dollars flat
Run in ya house, get to poppin' at your shower cap
My homies got them firebirds like Pontiac
And if them bitches don't sell, we buy 'em back
Where the strippers, tell 'em Tune on his way
Tell them n-ggas I'm strapped like lingerie
I ain't trippin', I'm ballin, call me NBA
I-I ain't trippin', I'm ballin, call me NBA
(Young Jeezy - Chorus)
You think you're ballin cause you got a block?
He think he ballin 'cause he got a block?
You know these hoes came to see me ball
You know these hoes love to see me ball
(Lil Wayne)
You think you're ballin cause you got a block?
He think he ballin 'cause he got a block?"
8,Bang,2005,Let's Get It: Thug Motivation 101 (2005),,Young Jeezy,"(Feat. T.I. & Lil' Scrappy)
Hit 'em up, peace up, A-town down
Hit 'em up, peace up, A-town down
Hit 'em up, peace up, A-town down
If you ain't from round here dog don't even come around
Twist ya fingers up bang motherfucker bang
Throw ya hoods up bang motherfucker bang
Eastside! (Hit 'em up bang motherfucker bang)
Westside! (Hit 'em up, bang motherfucker bang)
(Young Jeezy)
Do ya thug thang gon' get 'em up
Represent ya side nigga hit 'em up
Disrespect we gon' take it there
We 30 deep lil nigga we ain't fighting fair
You better holla at ya partners
Before we catch them outside and hit they ass wit dem choppers
The .45 make my pants sag
Catch me bouncing through the club wit my black flag
You don't like it do something nigga
Where I'm from if we don't like it we do something nigga
And you know we gon' ride homes
Stomped a nigga ass out until they turn the lights on
(T.I.)
Me and Jeezy on the back street
Choppers in the back seat
What we fin to do the questions yean even gotta ask me
Desert in my lap and skullcap and a black tee
Looking for the niggaz that say they fin to attack me
Turn the music down low and let the 'llac creep
Fuck the police I give a damn if they catch me
Wait a minute that's that nigga looking at me
Let off 50 shots you niggaz ran like a track meet
I know my partners would have did the job for a flat fee
But seeing dem niggaz bleed is the only thing that's gon' relax me
I'm hands on nigga damn what you say
All them games that you play don't stand a chance in the A nigga
(Lil Scrappy)
Roll up on yo block
All the bullshit stops
Man hoe know that I'm the prince so that ass gon' drop
I was born in the A with things in the way
Smoke weed everyday
Zone 3 where I stay
Yeah I think I'm the shit 'cause I got an SS
But the shit a old folk so you can receive the letter
I'm the best of the best
And the freshest of the fresh
Gotta pistol black out wit an Atlanta Hawk vest
Gotta lifetime of trouble and my brain still nervous
I don't rep the A by mistake I do the shit on purpose
Do it how it's worth it rim and the cars swerving
It ain't nothing but Lil Scrappy and g's up to start murkining ya"
9,Beautiful,2014,Seen It All: The Autobiography (2014),,Young Jeezy,"I got a bad bitch from Vogue
Told her strike a pose
Step to the side and look at them thighs
That bitch beautiful
I got a Lambo, two doors
Two seaters, two hoes
Yokohamas, no Vogues
Man, that bitch beautiful
Champagne fountains, crib in the mountains
2-mile-long driveway
Man, that ho beautiful
I got a condo up in the sky
'Fore I fake it, I'd die
Foreign bitch, no lie
Man, that bitch beautiful
Came up in the projects, dreamin' 'bout them mansions
Wit' the coke white walls, flow like bowlin' balls
Murci in my garage, course it is supercharged
Wake up to a ménage, they give me a massage
Closet filled wit' designer, Donatella recliner
Suede headliner, all that whip in china
I ain't talkin' Sprite when I say I need soda
Bought my first Caprice, put fifty in the motor
Bricks they was beautiful, yeah, Mona Lisa
The streets introduced me to money, nice to meet ya
Ray Charles in these Ray Bans, why?
Touched them keys with both hands?
If I die, remember me like Don Killuminati
Bury me on the left, right next to John Gotti
Play nothin' but that Cocaine Muzik, that Yo Gotti
Tombstone ready, took shit from nobody
I got a bad bitch from Vogue
Told her strike a pose
Step to the side and look at them thighs
That bitch beautiful
I got a Lambo, two doors
Two seaters, two hoes
Yokohamas, no Vogues
Man, that bitch beautiful
Champagne fountains, crib in the mountains
2-mile-long driveway
Man, that ho beautiful
I got a condo up in the sky
'Fore I fake it, I'd die
Foreign bitch, no lie
Man, that bitch beautiful
Mirror, mirror, in my garage
Tell me which Lambo I should park at the L'Ermitage
Pull up at the The Mirage, it's Phantom's and Mazi's
Out here, expensive taste, my car is camouflage
Speakin' of camouflage, RIP to Camoflauge
Just drove through Savannah, Georgia
That shit beautiful, and his .45 is unusual
Push your shit back like nail shops do cuticles
Snowman, tell these niggas that we livin' it
Front yard like a soccer field, and we kickin' it
Sick condos, pockets full of Rondos
Choppers wit' extended clips, long as El Segundo
Jeezy like Versace, so we rented out the mansion
Fuckin' European models, skin white as Marilyn Manson
Came a long way from a nigga first advancement
Test drive the new Bugatti, hold that bitch for ransom
I keep me a jet model
Keep a black bottle
Meal ticket wrapped in plastic
That bitch beautiful
Keep some rose gold on my arm
Bottle of Avion
FNH with the drum
Man, that bitch beautiful
Baby girl she out of Broward
Smoove with powder
Tats on her neck, straight checks
That bitch beautiful
I got a condo up in the sky
'Fore I figured I'd die
Foreign bitch, no lie
Man, that bitch beautiful
My Chevrolet a seven trey
Dade County dopeboy, I'm talkin' heavyweight
I hustle everyday
We squashed the beef to get the money
We set examples for rich niggas in Maserati's
My killers in the lobby
Bitches keep my name ringin' (Boss!)
Execute a nigga; Abe Lincoln
200 squares for the same ticket
Out in LA, I'm with my main bitches
Tiptoein' on marble, got me trippin' on these pain killers
I'm still the same, I never changed, nigga
Went from razorbladin' rocks, no more holes in my socks
Fuck her like a champ, got me livin' like I box
Sugar Ray Leonard, nigga, I just want the drop
First nigga with the Wraith, underneath the stars
Better look me in my face, tell the tears' for my dogs
Fuckin' the same hoes, but we got them different cars
Ugh! Beautiful, are my odds
I got a bad bitch from Vogue
Told her strike a pose
Step to the side and look at them thighs
That bitch beautiful
I got a Lambo, two doors
Two seaters, two hoes
Yokohamas, no Vogues
Man, that bitch beautiful
Champagne fountains, crib in the mountains
2-mile-long driveway
Man, that ho beautiful
I got a condo up in the sky
'Fore I fake it, I'd die
Foreign bitch, no lie
Man, that bitch beautiful"
