,song,year,album,genre,artist,lyric
0,16,2008,The Future (2008),Hip Hop,B.o.B,"""She was only sixteen, only sixteen
I loved her so
But she was too young, to fall in love
And I was too young to know"" - Sam Cooke '(She Was) Only Sixteen'
[Verse One]:
Well it started out in the club Jut
When I ordered a couple of Buds, yeah
And I broke up a couple of buds, yeah
And I rolled up a couple of Dutches, yeah
This thing turned into that, so, I
Ended up takin' her back home
And I ended up bendin' that girl back so
When I woke up I took that girl back home
But when I took her back to the crib, crib
She left her wallet in my whip, whip
So I opened it up, looked at her face, then looked in the sky like, ""Shit, shit""
Then I thought to myself, ""Is this her weight? And she born in '92?""
Then that must mean that I was too young to realize that I was a fool (damn)
She was only sixteen (yeah yeah), only sixteen (yeah yeah)
I loved her so (I loved her so)
But she was too young (too young), to fall in love (in love)
And I was too young to know (yeah)
[Sam Cooke sample][x2]:
She was only sixteen
I loved her so
I was too young to know
She was only sixteen
She was only sixteen (yeah yeah), only sixteen (yeah yeah)
I loved her so (I loved her so)
But she was too young (too young), to fall in love (in love)
And I was too young to know (yeah)"
1,2010,2010,May 25th (2010),Hip Hop,B.o.B,"I was on Miami Beach
Saw the girl of my fantasy
She was into finer things
Bathing suits and diamond belly rings
She was something like I've never seen
Made me blow the whistle like the referee
Inside her is where I plan to be
And so to get her I'd do anything
Maybe even start a family
Or even get a house in Sandy Springs
She's so lovely like a melody
So baby, won't you come and jam with me?
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental
Well come on over to my place
No need to be wasting time
You really must be from Outer Space
Cause' you really is blowing my mind
Now I done been from state to state
But I ain't never seen your kind
Cause' every single time I look at you
Sends a tingling down my spine
Well girl, you must be mighty exhausted
Running these laps through my mind so often
Cause' I been falling, and I been calling
I think I need a map cause' I'm so lost in
The things you do when you brush your hair
When you take it to the side and toss it over there
And it ain't that fair, cause' the way she move
I stare
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental
And she's so cool
Cool like a pool in the middle of June
I sweep her off her feet
I guess you could say that I give her the broom
And she gets so international with it
Whenever she get in the mood
Cause' she's so Australlian
Down under on my didgeridoo
And she be killing it too, yeah
When she go in for the gold
Like a gymnast move
Oh, and what they saying is true
Yeah, a lady in the bed but a freak in the room
That's why she's cooly, cooly, cooly
Like a smoothie and jacuzzi
The opposite of Judge Judy
When she on duty
And she feeling me too
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental
And she was so cool
Like the other side of a pillow
So baby, let's groove
Like an instrumental"
2,4 Lit,2017,Ether (2017),Hip Hop,B.o.B,"(B.o.B.:)
Shit be two lit, shit be four lit
Pick me up before six
Gutter bitch with another bitch
We ain't tripping 'cause we all hit
Yeah, we all with the fuck shit
Yeah, we all with the fuck shit
Two lit, shit be four lit
We ain't tripping 'cause we all hit
Yeah yeah, d-d-dat's the shit I like (Hey)
I ain't got no type, I can't decide
Girls like girls like girls, they can't deny
Eating pussy with a side of wine
No, it ain't no telling what we might do
When she in a penthouse with a tight view
Reefer got me stuck, shit, got my eyes glued
Oh yeah, that's my girl and that's our wife too
Lit, shit be four lit
Pick me up before six
Gutter bitch with another bitch
We ain't tripping 'cause we all hit
Yeah, we all with the fuck shit
Yeah, we all with the fuck shit
Two lit, shit be four lit
We ain't tripping 'cause we all hit
(Ty Dolla $ign:)
Ay, Dolla hit it, B.o.B hit
Uh, T.I.P hit it, TZ hit
Ay, I feel like we the new Dogg pound
Uh, she know Dolla getting money now
Uh, I'ma pass her like Cam
Yay, I'ma pass her like Peyton
Ooh, I got diamonds on my neck
I got diamonds on my rib, put some diamonds on my main bitch
Uh, in the Porsche so wavy
Put a Rollie on my lady, Dolla need a new baby
Eh, she know Dolla stay litty
Still ain't heard about Dolla? You should come to my city
(B.o.B & Ty Dolla $ign (T.I.):)
Shit be two lit, shit be four lit (Yeah)
Pick me up before six
Gutter bitch with another bitch
We ain't tripping 'cause we all hit
Yeah, we all with the fuck shit (Ooh)
Yeah, we all with the fuck shit (Ye-ye-yeah)
Two lit, shit be four lit (Uh, okay)
We ain't trippin' 'cause we all here (Yeah)
(T.I.:)
You know we all wit' it
All my niggas quick to hit and never call bitches
Just might see my lil nigga pulling up wit' y'all bitches
Pick the short ones up, bend it over tall bitch
Ay, put that phone down and mind your fucking business, girl
Ay, put some money up if you so independent, girl
Now I'm just tryna put some diamonds in ya pendant, get your titties fixed
Presidential suites and private jets, outside the city shit
One thing I can't stand is a petty heaux
Can't keep your business to yourself, don't go to telling folks
'Bout where you been and how much pussy you be selling folk
Don't wanna see her with a telescope, tell her tho
(B.o.B & Ty Dolla $ign (T.I.):)
Shit be two lit, shit be four lit (Yeah)
Pick me up before six
Gutter bitch with another bitch
We ain't tripping 'cause we all hit
Yeah, we all with the fuck shit (Ooh)
Yeah, we all with the fuck shit (Ye-ye-yeah)
Two lit, shit be four lit (Yeah)
We ain't trippin' 'cause we all here (Ooh)
Yeah yeah, Dolla $ign"
3,5 On The Kush,2011,EPIC: Every Play Is Crucial (2011),Hip Hop,B.o.B,"Feat. Big K.R.I.T.
(Bun B:)
5 on the Kush
20 on the Drinks
So floated in the club n*ggas can't think x5
(B.o.B:)
Yeah, Yeah, HaHa
I say I throw to the side
Like a lateral
I swear tonight I'm doing major damage
Is collateral
50 on the potion
100 on the smoking
Panoramic roof
But we ride in slow motion
Patron pass to ya
Top self we toasted
Top models
Tops poppin' off Kelly Rowland
Its whatever I never let up
I never feel better
A house for the freaks
And ill never say never
My seats all leather
My jackets all leather
Got peter pissed off cause my pillow full of feathers
Since day one I stay down like a celler
Bun B, KRIT BoB we some Fuckin' trend setters
Bun B:
5 on the kush
20 on the Drinks
So floated in the club n*ggas can't think x5
(Big K.R.I.T.:)
Ok I roll up to the club
I pull up to the mother fuckin' top
Got some hoes with a whippin bit on top
Woofers in my cushion ...
DJ on the dash
If I want it then I cop
Its G a ho x2
And she a ho
A sheep n*gga leave alone
What you pop pills for
So high in the sky we crakin windows
And this the end tho
(Bun B:)
5 on the kush
20 on the Drinks
So floated in the club n*ggas can't think x5"
4,5th Dimension,2010,The Adventures of Bobby Ray (2010),Hip Hop,B.o.B,"(Ooh) yeah (B.o.B),
What's up. (eh) What's down. (come rock it with me)
Ladies and gentlemen, we are enterin', into the 5th dimension,
And did I mention, we gone. ha ha ha, we gone.
(Right on right on, B.o.B. now, B.o.B give it to em, shawty)
Girl I'm eons and eons beyond these peons, another human like me there will never be one,
The planet that I'm from on, I can never speak on,
The stars is what I sleep on, the moon I put my feet on
The way my aura glows you'd swear I'm made of neon, cooler than the freon that's in your Dodge Neon
The say the future's now to me it hasn't begun, stay tuned to me and there will never be a re-run
So come and leap on my body, and as we come you'll prolly feel moist like the trees on the tropics
We gone, we out it, no we don't need rockets, no we hop up on the mother ship and we gone, we slidin'
We slippin through dimensions, we hyperspace glidin', blasting through the atmosphere, frightening in the lightning
I know I'm out my mind girl, but you know you like it, so hop up on my cosmic highway so we can ride it
Shorty are you going, my way? (Ooh)
I wanna ride on my cosmic highway
(Ooh!) lets go! (Ooh!) lets go!
Look shorty I can't stay here on the earth no more
Another galaxy we must go.
Fresh up out the sky I'm like a meteorite, so in the studio, no I don't need to go write
I just came up in the game 'cause you needed more light, so by the time you're done there wont be no more mic
And people ask me Bob what kinda language is that, 'cause I be blasted to da future I may never come back
And I'm a leave with a 30 thousand light year lead, headed to a distant planet called B.o.B
And then I'm gone, man they're not ignoring it, taking off from the half court, Air Jor-i-dan
All systems is go in 10 seconds I'm orderin, hanging from the cosmos like a space ornament
Heat in my left pocket left hand, oh yeah I bring the pain, similar to an asteroid that's headed toward your brain
My lane, is something that they really cannot explain, they try to hold me down but man it's me they can't contain.
Shorty are you going, my way? (Ooh)
I wanna ride on my cosmic highway
(Ooh!) let's go! (Ooh!) let's go!
Look shorty I can't stay here on the earth no more
Another galaxy we must go.
Ooh girl come and go with me, I'll take you to my galaxy
I'm talking 'bout Venus (Venus), Jupiter (Jupiter), Mars (Mars, Mars)
And I'm sayin' girl lets ride all night, and I need ya for this ship girl to take flight
Let's go, Let's go, come on baby lemme take it off, another second we gon' blast it off!
Look shorty are you going, my way? (Ooh)
Come and ride on my cosmic highway (whoo-ooh)
Let's go, Let's go!
But I can't stay here on the earth no more
Another galaxy we must go!
(Bobby digital)"
5,Airplanes,2010,The Adventures of Bobby Ray (2010),Hip Hop,B.o.B,"Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Yeah
I could use a dream or a genie or a wish
To go back to a place much simpler than this
'Cause after all the partyin' and smashin' and crashin'
And all the glitz and the glam and the fashion
And all the pandemonium and all the madness
There comes a time where you fade to the blackness
And when you're staring at that phone in your lap
And you hoping but them people never call you back
But that's just how the story unfolds
You get another hand soon after you fold
And when your plans unravel
And they sayin' ""What would you wish for?""
If you had one chance
So airplane, airplane
Sorry I'm late
I'm on my way so don't close that gate
If I don't make that then I'll switch my flight
And I'll be right back at it by the end of the night
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Yeah, yeah
Somebody take me back to the days
Before this was a job, before I got paid
Before it ever mattered what I had in my bank
Yeah back when I was tryin' to get a tip at Subway
And back when I was rappin' for the hell of it
But nowadays we rappin' to stay relevant
I'm guessing that if we can make some wishes outta airplanes
Then maybe yo maybe I'll go back to the days
Before the politics that we call the rap game
And back when ain't nobody listened to my mixtape
And back before I tried to cover up my slang
But this is for Decatur, what's up Bobby Ray?
So can I get a wish to end the politics
And get back to the music that started this shit?
So here I stand and then again I say
I'm hopin' we can make some wishes outta airplanes
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
I could really use a wish right now
I-I-I could really use a wish right now
Like, like, like shooting stars
I-I-I could really use a wish right now
A wish, a wish right now, right now"
6,"Airplanes, Part II",2010,The Adventures of Bobby Ray (2010),Hip Hop,B.o.B,"Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Dreaming (oh oh oh oh)
Of falling (mm mm mm mm)
Dreaming (oh oh oh oh)
Of falling (oh oh oh oh)
(Yeah) Let's pretend like it's '98
Like I'm eating lunch off of styrofoam trays
Trying to be the next rapper comin' out the A (A-town)
Hoping for a record deal to ignore my pain (yeah)
Now let's pretend like I'm on the stage
And when my beat drops everybody goes insane (woo!)
Okay, and everybody know my name (B.o.B)
And everywhere I go people wanna hear me sing (oh)
Oh yeah, and I just dropped my new album
On the first week I did five hundred thousand
Gold in the spring and diamond in the fall
And then a world tour just to top it all off
And let's pretend like they called me the greatest
Selling out arenas with big ass stages
And everybody loved me and no one ever hated
Let's try to use imagination
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Okay let's pretend like this never happened (never)
Like I never had dreams of being a rapper (rapper)
Like I didn't write raps up in all of my classes
Like I never used to run away into the blackness
Now let's pretend like it was all good (good)
Like I didn't live staring in a notebook (notebook)
Like I did the things that I probably knew I should (should)
But I ain't have neighbors, that's why they call it hood (hood, yeah)
Now let's pretend like I ain't got a name
Before they ever call me B.o.B a.k.a. Bobby Ray
I'm talking back before the mixtapes (yeah)
Before the videos and the deals and the fame
Before they ever once compared me to André
Before I ever got on MySpace
Before they ever noticed my face
So let's just pretend and make wishes out of airplanes
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now
And it seems like yesterday
It was just a dream
But those days are gone (gone, gone)
And just memories (oh, oh)
And it seems like yesterday
It was just a dream
But those days are gone (gone gone)
All right let's pretend Marshall Mathers never picked up a pen
Let's pretend things would have been no different
Pretend he procrastinated, had no motivation
Pretend he just made excuses that were so paper thin
They could blow away with the wind
Marshall you're never gonna make it
Makes no sense to play the game
There ain't no way that you'll win
Pretend he just stayed outside all day and played with his friends
Pretend he even had a friend to say was his friend
And it wasn't time to move and schools were changing again
He wasn't socially awkward and just strange as a kid
He had a father and his mother wasn't crazy as shit
And he never dreamed he could rip stadiums and just lazy as shit
Fuck a talent show in a gymnasium, bitch
You won't amount to shit, quit daydreaming kid
You need to get your cranium checked
You thinking like an alien it just ain't realistic
Now pretend they ain't just make him angry with this shit
And there was no one he could even aim when he's pissed it
And his alarm went off to wake him off
But he didn't make it to the rap Olympics
Slept through his plane and he missed it
He's gon' have a hard time explaining to Hailey and Laney
These food stamps and this WIC shit
'Cause he never risked shit, he hoped and he wished it
But it didn't fall in his lap so he ain't even here
He pretends that...
...Airplanes in the night sky are like shooting stars
I could really use a wish right now, wish right now, wish right now
Can we pretend that airplanes in the night sky are like shooting stars?
I could really use a wish right now, wish right now, wish right now"
7,All I Know,2008,The Future (2008),Hip Hop,B.o.B,"[Intro] [B.O.B talking]:
Aye Elpee, I think these motherfuckers forgot where I was from.
It's that nigga B.O.B. EZ Elpee is up on the beat. (DJ Scream)
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
(Verse One)
'Cause I was raised in the D-E-C
A/aye I'm from Decatur
Where we get high and ride in sky scrapers
Get money now and ride or die later
Get shot and robbed by your own neighbor
When the cops ridin' by, it ain't safer
They'll probably shock ya ass with them tasers
'Round here, we ain't big on education
Niggas droppin' out but be at the graduation
But this cities where I'm glad to be
Rep it to the fullest, don't get mad at me
Niggas steady hatin' but they clap for me
'Cause I got to spit it ill like a rap disease
'Fo 'sho, girl I got that mojo
Give it to you so slow
That ain't like them other niggas who be havin' no stroll
And girl I'm layin' it down
Reppin' for my city, what's the name of my town?
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
[Verse Two]:
The east side of the A-T-L
Aye we sit tall
This is the home of slang and shit talk
Gold diggin' hoes don't get no doe
They just get on all fours and get big balls
At night, watch out, the cars get jacked up
And my clothes turn into target practice
Everybody better start haulin' asses
Cause the gas station clerk never saw what happened
Now it's on the news
Now I'm in my school
Niggas chillin' at the water fountain with a tool
'Bout to cut a fool about 3:42
And the po-po waitin' outside for the queue
They put the cuffs on him, and take him downtown
Now they in the penitentiary a juvenile
I ain't talkin' shit, I'm just reppin' for my town
This is for Decatur and this is how I sound
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
[Outro] [B.O.B]:
This shit is all I know. Yeah. Born in South Carolina... raised up in Decatur.
I'm an '80s baby. I'm kinda cool but the hood kinda made me crazy.
You see what I'm sayin'? And this is, and this is, and this is how it go."
8,All I Know,2008,Who the Fuck Is B.o.B? (2008),Hip Hop,B.o.B,"[Intro] [B.O.B talking]:
Aye Elpee, I think these motherfuckers forgot where I was from.
It's that nigga B.O.B. EZ Elpee is up on the beat. (DJ Scream)
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
(Verse One)
'Cause I was raised in the D-E-C
A/aye I'm from Decatur
Where we get high and ride in sky scrapers
Get money now and ride or die later
Get shot and robbed by your own neighbor
When the cops ridin' by, it ain't safer
They'll probably shock ya ass with them tasers
'Round here, we ain't big on education
Niggas droppin' out but be at the graduation
But this cities where I'm glad to be
Rep it to the fullest, don't get mad at me
Niggas steady hatin' but they clap for me
'Cause I got to spit it ill like a rap disease
'Fo 'sho, girl I got that mojo
Give it to you so slow
That ain't like them other niggas who be havin' no stroll
And girl I'm layin' it down
Reppin' for my city, what's the name of my town?
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
[Verse Two]:
The east side of the A-T-L
Aye we sit tall
This is the home of slang and shit talk
Gold diggin' hoes don't get no doe
They just get on all fours and get big balls
At night, watch out, the cars get jacked up
And my clothes turn into target practice
Everybody better start haulin' asses
Cause the gas station clerk never saw what happened
Now it's on the news
Now I'm in my school
Niggas chillin' at the water fountain with a tool
'Bout to cut a fool about 3:42
And the po-po waitin' outside for the queue
They put the cuffs on him, and take him downtown
Now they in the penitentiary a juvenile
I ain't talkin' shit, I'm just reppin' for my town
This is for Decatur and this is how I sound
I'm cruisin' through Decatur tryin' to find some of that 'dro
And I see too many haters 'cause they can't handle they hoes
I say I can't do no better because this is all I know
Ooh, all I know, all I know, all I know
[Outro] [B.O.B]:
This shit is all I know. Yeah. Born in South Carolina... raised up in Decatur.
I'm an '80s baby. I'm kinda cool but the hood kinda made me crazy.
You see what I'm sayin'? And this is, and this is, and this is how it go."
9,All I Want,2013,Underground Luxury (2013),Hip Hop,B.o.B,"I want everything I see
I wanna go in every mall in every state in every country and buy shit
Whether I can afford it or not, nigga
I want bitches, I want cars, I don't give a fuck, I want it all
That's what the fuck we're here for
Say enough about a dream nigga
I'm just tryna keep it real nigga
It's just so many woman
It's just so many chains
It's just so many watches
It's just too many things
I want!
It's just so many trips
It's just so many bottles
It's just too many whips
It's just too many models
I want!
All I want is money
Money, money, money
That's all I want
Big face hundred
Hundred, hundred, hundred
That's all I want, that's all I want
That's all I want, that's all I want
Not a day's goes by
It ain't on my mind
I ain't gon frunt
I ain't gon lie
I'd rather have an em
Than an empty pocket
If hundreds ain't in them
Them jeans ain't mine, I
I swear I won muthafucka
I'll never be a bum muthafucka
You talking about like it ain't about the money
You just sound like a dumb muthafucka
A house on the hill by the lake
All real niggas can relate
You tryna book me for free?
But my rent is due on today
A Better life is what we're after
Because every dream I gotta capture
I always knew that I would blow up one day
Like a nuclear reactor
All I want is money
Money, money, money
That's all I want
Big face hundred
Hundred, hundred, hundred
That's all I want, that's all I want
That's all I want, that's all I want
From the cradle to a label
From decatur to the majors to papers, no more neighbors
I used to say I never cared about the money until I put food on my momma's table
Follow the trail
Could've been in jail
The way that I live
Could have been fatal
Must have had an angel
It's funny how I'm always on the screen
But as a teen I never had cable
But now I won it all
The world, the ladies, the whips
I took a fantasy and made it exist
No one ever handed a shit
We took what we had and made it this shit
That's just from the dust to the luxury
Being off in the cut, the cutlery
That's the gist, that's the summary
So if you feel how I'm feeling then fuck with me!
All I want is money
Money, money, money
That's all I want
Big face hundred
Hundred, hundred, hundred
That's all I want, that's all I want
That's all I want, that's all I want
Say enough about a dream nigga
I'm just tryna keep it real nigga"
