,song,year,album,genre,artist,lyric
0,All I Said,2000,"Jazzmatazz, Vol. 3: Streetsoul (2000)",,Guru,"Yo my girl's heated
'Cause I told her I was busy workin and I couldn't talk
I told her I'd call her back later and she still got mad
That was all I said, word up
Why she buggin if I promised that I'd call her back
Of course I'm honest plus I'm keepin' things all intact
I be stressed out baby, sometimes on my grind
And on my mind, is a paperchase with minimal time
She should know how it goes - I'm, still into her
I got feelings for her, I been caring for her
But really though; I mean she ought to know the deally-yo
Especially if I'm in a meeting or out shooting a video
I love her yo, but I'm just doin' my job
Ain't no need for confusion what I'm doin' is hard
I'm the type of man, with a serious type of plan
I'm calmer no drama, no need for gettin' hyper
And upset with me, because I'm busy a lot
And if I could you know I would, bring her with me a lot
Ain't nuttin wrong word is bond, it's all in her head
I was handling some business, and that's all I said
All, I, said... I'll call you later
Sometimes, I forget
I love you baby don't be... so upset
I'll call you later is all, I said...
I'm confessin no question yeah I chill with my boys
Still she gotta keep it real, either build or destroy
This is deep right here, she completes my square
Without a doubt, if she needs, I'ma be right there
This world is crazy, she's supposed to help me stay sane
Supposed to help with the pain, supposed to help me maintain
And quote this, I'm focused on the dreams we share
I got her all up in my mix, so it means I care
This job of mine goes on and on, twenty-four hours a day
And with trust we can win, in a powerful way
When I get home, I'm gonna love her down
I'll be like Teddy, get some hot oils, and rub her down
I know she's bored, feels ignored, all by herself alone
And she hates it, when I turn off my cell phone
But it's all right don't wanna fight, it's all in her head
I was takin' care of business, and that's all I said
All, I, said... I'll call you later
Sometimes, I forget
I love you baby don't be... so upset
I'll call you later is all, I said...
(Baby when you're speakin' like that, it makes me ooh
So watch as you hold on to my spine; I'll crush you
Baby when you're speakin' like that, it makes me ooh
So watch as you hold on to my spine; I'll crush you)
I think we are ready
(We're ready as we'll ever be, girl your love is heavenly)
What we gonna do now
(We gon' do what we gotta do, I wanna see a lot of you)
Just you keep it steady
(I'm steady and secure you couldn't ask for more)
C'mon let's work it out
(Aight)
Just don't hurt me now
(Nah baby)
All, I, said... I'll call you later
Sometimes, I forget
I love you baby don't be... so upset
I'll call you later is all, I said...
(Baby when you're speakin' like that, it makes me ooh
So watch as you hold on to my spine; I'll crush you
Baby when you're speakin' like that, it makes me ooh
So watch as you hold on to my spine; I'll crush you)
I love you, baby
All, I, said... all I said... I forget
I love you baby don't be (so mad) so upset"
1,Back 2 Back,2001,Baldhead Slick & Da Click (2001),,Guru,"(Feat. Mendoughza)
(Scratching)
""Collaborate with live niggaz""
""Ill Kid ready to wreck like..""
""Back to... back... back to... back""
(Hook: Both)
Y'all cats don't want war with us
That's why y'all won't be on tour with us
Multiply then we come back with more of us
Back to back, reppin on this Primo track
(Mendoughza)
Uh, yo I, rep to death, hold the tec
With the left hand, wristband, shit man
Bout 26 grand, Brook to the L-Y-N
Duke you can, smell my scent, be holdin' five percent
Home with niggaz that do old shit, always throw shit
Always bought and sold shit, dirty down low shit
Cock back and throw shit, kick down ya do' shit
Since ya never sold shit, real .44 shit
(Guru)
Pure kid, rock the sneaks with the Valor kid
The suit shit shit, with the girlies that be cute kid
Real life (?), emcees cry all the while
We street scholars, for every dollar we do or die
Line ya eyesight, explode like dynamite
More than kinda tight, we thugs that you love
Fuck the ones you kinda like
Put the tec to the exec, and get the contract signed tonight
We shinin bright
(Mendoughza)
I recall up in Canada, remember me my manager? (Yeah)
Flossin in that spot that featured Joe the Amateur (Uh-huh)
Niggaz jellin, bitches yellin' (Yeah)
Hot enough to get a nigga cock swellin, weed was sellin
The dude was cross the room with the Rollie started flashin
Pointin at a nigga and his man's was crazy laughin'
Lookin' at Da Click in a cowardly fashion
Not knowin' that we bout to start the rowdy blastin
(Guru)
Niggaz came with ski-mask and, tried to shake me up
But I ain't gon' let up till god Allah take me up
Chicks tried to throw hints, clean ya breath with no mints
Teach you 'bout the real nigga, 'cause you punks got no sense
It's me, Baldhead and Mendough on the low
Used to carry lessons with the Smith and Wesson ya'know
Wanna act dumb, the outcome, will be drastic
Leave you spastic on CD, online, and on plastic
(Scratching)
""Collaborate with live niggaz""
""Ill Kid ready to wreck like..""
""Back to... back... back to... back""
""Back to... back""
""Collaborate with live niggaz""
""Ill Kid ready to wreck like..""
""Back to... back... back to... back"""
2,Cave In,2005,Version 7.0: The Street Scriptures (2005),,Guru,"(Guru)
Got games stirrin out my brain and thangs
With my 7 Grand style I remain the king
Now Poochie shot Derek for a diamong ring
While a player took his wife on an island fling
I desire to swing, take you under my wing
I run you rap kids; y'all my underlings
The G-U-R-U, kick many notes for you
I keep a local crew, we keep the toast for you
I'm a peaceful man, on a Godly quest
But don't ever disrespect 'cause I hardly jest
I got too many soldiers and get too much love
Still ride till it's over plus they bust slugs
I ain't overreactin I'm takin' over the action
It's my time nigga, you know what's happenin'
Try to play me, at this point in the game?
Must have a death wish, or an interesting pain
(Guru)
Let's see if you can hang and bang with this momentum
Heads turn, when my name gets mentioned
A lot of cats owe me for the game I lent 'em
Phony fuck, he just out for the fame, I straight check him
The black Paulie, comin' up the back hallway
Schemin on your contracts 'cause I'm that hoary
These days I can't afford to let shit ride
It ain't a phase, I'm stayin till we get shit right
You ain't supposed to mix business, with pleasure
But I do the one and overcome, I'm in this forever
They wonder if the God's still nice
That's like askin if this blowtorch here can kill lice
Can I try it on you? I tried to warn you
You in deep like these niggaz pulled out iron on you
I gave you instructions you failed to follow
Too late for tomorrow, time to taste these hollows~!
(Guru)
Late night get my grub on, the flavor big
Back in the hood get my love on, the cake looks big
I'm the O.G. you come to when you need advice
Leave this real shit alone boy you need a life
My persona was made from scars, mental and physical
You don't wanna violate kid, it'll be critical
I'm thirsty, and plus I'm built for this son
I'm 'bout to run through more cities than Atilla the Hun"
3,Certified,2000,"Jazzmatazz, Vol. 3: Streetsoul (2000)",,Guru,"Niggaz gotta know we've puttin' it down
This shit is certified right here (whoo yes, yes)
No games with this right here
Straight to the di-dome, like this (uh, uh)
This right here, has been cer-ti-fied,
For years... ahhhah-ah-ah-ah-ah-ah
He's got soul up in his blueprint, and he's ready to vocalize
So we, passin the mic your way, come on testify
Prepare each element with raw street intelligence
Dig the soul this is, complete elegance
Heartbeat delegates when I spit each melon's hit
Like to build ill like, repeat felons get
Plus I'm jazzy and like to dress to impress
It's the baldhead buddha, with the mic caress
And I might suggest, that you broaden your mind
You spend a lot of your time dancin to fraudulent rhymes
Like a breath of fresh air we gonna, change the pace
Not a mental slave, so save the angry face
It's the return of the mellow voiced maestro, and my flow
Eliminates the comp like Geico,
Insurance - just for your body's endurance
You get more for your money, or your partyin purest
So don't start to get nervous now that we up in the spot
We've been certified for years, you gonna love it a lot
This right here, has been cer-ti-fied,
For years... ahhhah-ah-ah-ah-ah-ah
He's got soul up in his blueprint, and he's ready to vocalize
So we, passin the mic your way, come on testify
Who, me? That nigga Jay, Dee
Some plod to beats that I, flow to
Run men through, with Gu-ru
As for me, I be the nigga that's tight
You got to se
In order for you, to believe
Singin' these words, with ease
Talkin' bout, boom - a-shaka-laka
-A-laka-laka-BOOM!
Roll the weed and lose the seeds asshole
You can breathe three-hundred-and-sixty degrees
Of heat, sing with the soul
Straight from the streets, of Illadelph
Move your feet - ah-HAH, pimp shit
Big whips with full clips
Got mad chicks, on my dick
Ridin' by, so say it loud, in your face!
This right here, has been cer-ti-fied,
For years... ahhhah-ah-ah-ah-ah-ah
He's got soul up in his blueprint, and he's ready to vocalize
So we, passin the mic your way, come on testify
Soulful
Tinted window whips, lots of chicks lots of chips
Anything ain't right then the brother's gotta flip
Or skinnydip, after a sip of Cognac rap
Any wack wimp with whiskers, I bomb that cat
Alarm that cat, that when we slide through abide to
The rules that's been laid down by Max true like bibles
I'm liable, to come through, seven deep with Wizzies
And ditch 'em while other ladies whisper, who is he?
Then later leave with eight new ones, me an airtight Willie
Bout to smack you silly with two guns
So hereby I certify don't care if you feel hurt if I
Testify, against your false words or lies
Word to God this is my job I'm workin hard every minute
Movin up in the rat race, city council to senate
So what you don't get it? You can't front no more
Been certified for years, can't speak to chumps no more
This right here, has been cer-ti-fied,
For years... ahhhah-ah-ah-ah-ah-ah
He's got soul up in his blueprint, and he's ready to vocalize
So we, passin the mic your way, come on testify
This right here, has been cer-ti-fied,
For years... ahhhah-ah-ah-ah-ah-ah
He's got soul up in his blueprint, and he's ready to vocalize
So we, passin the mic your way, come on testify
Hmm, like they say it doesn't hurt to try
This here, is bonafied baby, certified baby
Jazzmatazz 3rd edition
Gifted Unlimited Rhymes Universal
No rehearsal, certified with virtue
Respect the circle
It's me and the B-I-L-A-L
YouknowhatI'msayin? Jay Dee from Pay Jay
Airtight Willie heh, from Boston to New Yiddy
All the way to Philly
Now in the D sittin' pretty
Certified"
4,Choice Of Weapons,1995,"Jazzmatazz, Vol. 2: The New Reality (1995)",,Guru,"(Feat. DC Lee, Gus Da Vigilante (Stikken Moov))
(Chorus x2: Guru and Stikken Moov)
What's the question? Why are you flexin
Here's the answer - choice of weapons
(Stikken Moov 1)
Yo +The ? Remainz+, kid why you flexin like a bicep
Heat on your hip, just to get a rep, it ain't worth it
Just because you pack a biscuit, doesn't mean you can't
Become another statistic, you figure it
Life's a gamble even for vandalz, I handle mine with minds
Only unless, my chest is under pressure in a contest
The fear of layin in wreck, causes the stress
I have to adjust to this mess and pull when it's best
(Guru)
Yo little big man, feelin' your oats, because you're strapped?
Bustin' a cap at another kid who's black?
It ain't all that when the shots are flyin back
You made a choice, and the choice you made was wack
Kinda tipsy with the liquid confidence
Pullin your pistol when it doesn't make sense
To be the bigger man you figure
But in the end it don't pay when you're livin' by the trigger
(Guru)
Yeah it's the master of the who what where and the why
But still I got a problem with seein my brothers die
I've been around and lived past the average age of us
In every obituary, a full page of us
The game is money, but what about inner wealth?
The mental, the spiritual, and physical health
But still everyday the city is a test
That's why some people feel a gun is the best
(Stikken Moov 2)
No doubt I pack protection, but every altercation
Or situation doesn't deserve blastin, I mastered precisions
Choice of weapon, should I peel or peel out?
My choice of routes may decide my whereabouts
(Stikken Moov 2)
I pack no weapons then the seargeant bargin in
Ready to bomb a rapper like Saddam, Stikken Moov swarm
Ready to bust off, like Ron Jeremy, but I chill G
Relax and consider lucky to live to see a quarter past three
(Guru)
That's why I, wield the steel, yes my microphone is crazy real
I'm not the one sellin out to get the mass appeal
But jail cells are filled with my peeps
While the rest are gettin' killed in these ill ass streets
(Guru)
So, pick your weapon, a mic or a gun
I make a sucker run when my tongue stuns, check it
Leavin' the spot, I seen some wild kids
One stepped to me asked me to freestyle kid
Meanwhile, he flexed a burner on his side
I looked him in the eye, smiled, and walked to my ride
He was actin' kinda hard on the surface
I said to myself that it really wasn't worth it
(Stikken Moov 1)
Yo you think you're all that, cause you pack heat?
Seein your own brother play the concrete, in defeat
Tryin' to prove yourself, while you put the next man down
But what goes around, comes back, black best believe that
You know what I'm sayin'?
That's all the real heads all over the world
That realize, that this music is real
That we keep it real like that
Peace to all my brothers on the third
And all the real brothers in hip-hop
It's like a rap's new generation thing baby
Peace to Guru
It's Panche, the wild comanche, suicide"
5,Collectin' Props,2001,Baldhead Slick & Da Click (2001),,Guru,"(Feat. Killa Kaine, Mr. Moe, Pete Powers)
(Guru)
Yeah, I'ma start collectin props, connectin plots
Networkin like a conference 'cause the nonsense it yet to stop
Police shake me down, which gangsta movie you like? This is real trife
Real life -- wanna get ya shot in the game, and earn some real stripes
Just like Feds magazine you couldn't imagine the battered scene
You get shot up by little niggaz wearin gabberdeans (?)
I'm tired of lookin' like Malcolm, in the window though
Unpack the strap, Baldhead Slick smokin' indo yo
I'm not gonna speak on the personal, street business
As long as Moe and King keep witness, it's Sunzu Part 2
Bring your guards too, never knew the depth of my crew
Although I'm God-body, Baldhead Slick used to be a nobody
Niggaz didn't know that my crew's thick
(Killa Kaine)
Aiyyo we killa hungry, I turn food back guerilla monkey
Once I do that, nobody ain't healin and comfy
I make niggaz come out the rugbies
Talk shit, I'll kill ya company
Your for that jake, take my head I'll fake my death
They wanna kill me 'cause they hate my strength
That's why they vote when I raise the M
And let go, hollow fights from Expo
Hear my tec blow, my tec blow electro
Thou which is set pose, these streets is Death Row
One through ya neckbone, jerk back ya headphone
Nigga pop to that, you talk heat, hope you got the gat
Who can amount to this? Sit back and pour a ounce of Cris'
Bump a ounce to this, watch the bouncer get
Testamentic, wild out, we gon' press ya district
Sign out, or pull ya nines out and test ya biscuits
Ain't no talkin' once ya head is twisted (son)
Ain't no talkin' once ya head is twisted
(Chorus x2: Guru)
I'ma start collectin props, connectin plots
Networkin like a conference, 'cause the nonsense it yet to stop
Jakes shake me down, haters wanna take me down
Break it down {*gunshot*} blaow, all they heard was the sound
(Mr. Moe)
Fuck rappin' bout hamburgers
I'ma rap about murders, flippin work, and thirty burners
The only thing cookin on the stove, is crack in the pot
We flip pies like Jack In The Box
My .44 be blastin the cops, I mastered the block
My cousin's a NARC, said sleep in the day, come out when it's dark
Niggaz'll test ya heart - Black Rhinos rip a vest apart
Anybody doubt, fuck it we knockin' 'em out
Trinidad style with a body-shot, loud like when a Rotti' bark
Cold John Gotti heart
Can't be broke, ain't no joke, yes I smoke, wooden 'dro
Five oh-oh, summer '99, I seen the snow
Fuck the DEA and CEO - it's sour dough nigga, Mr. Moe nigga...
[Guru] Collectin props, collectin props
(Pete Powers)
I throw punk niggaz through cement walls, and break sheetrock
Compound sound before the beat drop -- beat break
I shake shit like Japanese earthquakes
Thunderstorm, sweaty palms, grab firearms
Blisters on my soles, runnin' on hot coals from po-po
Ya faced-off, get scraped off my windshield, I been healed
Rapped up in my turban, green colored Suburban
Bleach fuck a detergent...
I whip ass and kick ass and clear paths with blowtorches
Burn down fortresses, and crack foreheads like porcelain
I got a habit for the beef
Put ya soul on a hole of the earth where it's mad deep
Don't let that coal burn ya back
My name is Pete Power, burn ya gat
The devil made me mad, tell him to send me a kite
And I'ma send one back with autographs from murder fans...
(Chorus fading out)"
6,Count Your Blessings,1995,"Jazzmatazz, Vol. 2: The New Reality (1995)",,Guru,"Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Yo... just... count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(I say to thee well count your blessings)
I remember when I used to get depressed
Overwhelmed by the stress
Feeling my life was the illest mess
Always dwelling on the stuff that wasn't right
And staring at the four walls in my room all night
Searching for a way to cope
The situation shaky like I'm walkin' on a tightrope
But now I see it's time to get a handle
And take control of things
So for me, I'ma light a candle
And other people got it worse
I get a lot of love, so I ought give my thanks first
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(I said you better count your blessings)
Too many times I asked, ""Why me?""
And I recall when things weren't goin' how they 'sposed to be
Yeah I know you dig what I'm relayin
And now I find myself devoting more time to praying
I ain't saying that I don't do no wrong
I'm saying I ain't trying to sing no more sad songs
I got mad responsibilities
I'm building with my family, my loved ones depend on me
I've got no time for envy nor for hate
My inner power's too strong
To let such evil penetrate
The world around is in chaos
But I'd rather seek the truth to be found
Than to be lost
Experience is always the best teacher
Look at the signs, feel the vibes, I'm tryin' to reach ya
I see how much now that one should be grateful for
And we must help the others who can't find a open door
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Now as we head into the year 2000
And more and more people can't even get decent housing
Poor education in the schools
And poor employment structures, so some choose illegal tools
By all means, you know we must survive, but think
The energy we give always comes back to us in time
We must decide to make the proper choices
Or the only thing we'll hear is the cries and the screaming voices
Too many times, too many times
Too many times, too many times
Too many times, too many times
Too many times, too many times
Too many times I felt bad
Too many times I couldn't see what I really had
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings)
Too many times I felt bad (count your blessings)
Too many times I couldn't see what really I had
(Better count your blessings) ... [fades]"
7,Cry,2001,Baldhead Slick & Da Click (2001),,Guru,"(Talking)
Whattup whattup whattup, I got them 5 dolla Baldhead Slick CD's
Whattup whatttup come and get 'em
Yo come here, come here man (yo)
Didn't {*slapping*} didn't I say [slapping]
Didn't I tell you not to come around here with that shit
Huh?! Get down!
(Guru)
Yo I keep my enemies close, now I'm ready to squeeze
Watch 'em all cry, and make 'em get on they knees
""Cry... cry..."" - ""I want you to cry!""
""Yes I want you to get on your knees and cry!""
Get on your knees and cry, you know the reason why
You ungrateful motherfucker, can't believe you lied
You tried to fake me, snake me 'cause my heart is good
I knew you would, you played the role as hard as you could
Revenge is my ammo - black whip, tinted windows
Relentless is my wrath, we in the mix like chemicals
Why I'm actin' that way? 'Cause this ain't back in the days
Still hold a grudge, old man thug about to blast you away
I'll straggle ya plot, effortlessly, with one thought
This is way past guntalk, so many blocks I done rocked
You didn't know that I was thorough, did you?
5 Boroughs of crews, I'm bout to bury you dudes
(Samples] [x4)
""Cry..."" - ""I want you to cry!""
""Yes I want you to get on your knees and cry!""
(Guru)
Yo, look me in the eye, and explain to me why
That I should let things slide, we used to be on the same side
Now it's all twisted, and we no longer kick it
You had your chance to advance with me bitch, you missed it
It's too late to beg or plead, too late for apologies
Stop leavin' messages, word stop calling me
See I got a nice little treat for you
I'ma make it crazy tough in these streets for you
I don't wanna hear nothin', 'cause I called your bluff
You call yourself buck, my click'll flip and fuck you up
Punks that don't know me think I'm mellow and calm
But my peeps they know, I'm wild, gully, and slightly gone
Yo stupid, you bout to catch the whole can of this
Whoop ass, you shook fast, you shit your pants on this
I'm never losin mine, I don't feel like doin' time
But I still ain't gonna have nobody foolin with mine
(Samples] [x4)
""Cry..."" - ""I want you to cry!""
""Yes I want you to get on your knees and cry!""
(Guru)
Anger management -- yeah I probably need that
You feelin' my feedback, just stay down on your knees cat
You quiet, that's 'cause you afraid of dying
Afraid of losin yo' head when my lead start flying
You can't be serious, try to fuck with my career in this
100 soldiers every city, you suckers can't come near Da Click
I don't even got the time for the likes of you
So what I'd like to do, is finish with those like you
Just for schemin, boy you coulda made it, but you hated
So now you gon' find out that the pain is excrutiating
So fuck what you be sayin', 'cause nobody heard
This is a dirty game, I'm takin' all your chips, that's my word
(Samples] [x4)
""Cry..."" - ""I want you to cry!""
""Yes I want you to get on your knees and cry!""
""Yo I keep my enemies close, now I'm ready to squeeze
Watch 'em all cry, and make 'em get on they knees""
""Yo I keep my enemies close, now I'm ready to squeeze
Watch 'em all cry, and make 'em get on they knees..."""
8,Down The Backstreets,1993,"Jazzmatazz, Vol. 1 (1993)",,Guru,"(Feat. Lonnie Liston Smith)
(Guru)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I'm walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I be walkin' down the backstreets)
Yo, here goes some info on my flow and how I move
To a def groove, I keep my rep smooth
On the down-low, I travel with my mind to the street
Concrete, like the gravel I'm in deep
So I gotta hit ya from a real perspective
Cause anyone who's talkin' that crap, will surely get his
I'm not the one to act flashy
Cause man where I be at, we don't have to be classy
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I'm walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I be walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(Walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I be walkin' down the backstreets)
Check it stupid
While you're out there, on the main streets frontin
Your game's week, so I'm huntin you down clown
Cause you need to learn somethin'
All that bluffin, won't get you nothin' but killed
No mission fulfilled, because there's others who will
Get jealous, hell if they can take clout from you, they'll do it
So that's what I'm about to do, I'll step to it
And strip you of your pride (your pride)
And then I'll stick and I'll rip you up from all sides
Or possibly I'll let you slide, slime
'Cause you'll set your own death in just a matter of time
Yeah, and I'll be somewhere on the sidelines, y'know
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(Walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I be walkin' down the backstreets)
So when you're lookin' for me, here's where I'll be
I'll be walkin' down the backstreets in your vicinity
'Cause I been out here for a few
So all that you're doin', ain't really nothin' new (nothin' new)
I peeped the way you always perpetrate
You're so phony, you make me wanna regurgitate
Since you're ridin' so high, you're bound to fall
While I stand tall, and you don't get no props at all out here
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(Walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(I be walkin' down the backstreets)
Down the backstreets, down the backstreets
Down the backstreets, down the backstreets
(Walkin' down the backstreets)
Down the backstreets, down the backstreets
(It's the backstreets)
Down the backstreets, down the backstreets
(In your backstreets)
Down the backstreets, is a mind state
'Cause I don't have to be a pop star to rhyme great
I've been out here observin things
So now all fake gangsters and pranksters I'm servin'
YouknowhatI'msayin? I'm the king
Come down the backstreets where it's dark
I'ma snatch your heart
So get a handle on life and quit livin' so trife
Or else we're gonna have to run up, and SMACK all the weak
Comin' straight from the backstreets
And I'm out, ninety-three, it's all me"
9,False Prophets,2005,Version 7.0: The Street Scriptures (2005),,Guru,"Bars are sick, I spit phlegm in the form of gems
Listen how I kiss it, watch the storm begin
Harsh winds and never coming, down pouring
Cats be faking jacks, don't know what they're down for
The seven and a half combine over the front line
The ten percenters, promoting slander with the airtime
Bear in mind jewels be the tools of the trade
Sharp veins, heavenly praise and dues are paid
They placed him on pedestals, named him the hottest
A dawn with riches, women and gold objects
They spoke confederate and not to the people
Trying to numb off thought like shots from a needle
I peep these cocksuckas, their ways and actions
The center of attention, the main attraction
If they were authentic, you think the fame would trap 'em
Now cypher, they all up in the game just acting
The worst thing for them is when one does emerge
Who exposes that fake shit and rattles their nerves
A lot of niggaz switch sides 'cause it's convenient
They fronting like they down for the hood but they don't mean it
I seen it, suckas with their hidden agendas
Turning their backs to the streets while they're living in splendor
And this right here is no small topic
Trickery is in the air, so beware of the false prophets
Bars are sick, I spit flem in the form of gems
Listen how I kiss it, watch the storm begin
Harsh winds, and never coming, down pouring
Cats be faking jacks, don't know what they're down for
The seven and a half combine, over the front line
The ten percenters, promoting slander with the airtime
Bear in mind jewels be the tools of the trade
Sharp veins, heavenly praise and dues are paid
As they laugh and smile, and sip on their drinks
They disgust me, they can get spit on an ink
I sit and I think how determined they make me
Demonic rap clowns from the PJ's, they hate me
Greedy as hell, always showing fake love
Scared of the real ones, even worse, they fake thugs
Somebody gave 'em money and a platform to kick it from
They speak real well, but I still don't get it, son
Eventually they doomed to fall
And they should get no space to breathe, no room at all
From a long time ago up to this very moment
They been twisting the truth, now I'm their opponent
They take the people's trust and misuse it for power
I'm 'bout to pull the plug and refuse these cowards
And this right here is no small topic
Trickery is in the air, so beware of the false prophets
Bars are sick, I spit flem in the form of gems
Listen how I kiss it, watch the storm begin
Harsh winds, and never coming, down pouring
Cats be faking jacks, don't know what they're down for
The seven and a half combine, over the front line
The ten percenters, promoting slander with the airtime
Bear in mind jewels be the tools of the trade
Sharp veins, heavenly praise and dues are paid"
