,song,year,album,genre,artist,lyric
0,50 Ways to Make a Record,2008,A Kid Named Cudi (2008),Hip Hop|Electronic,Kid Cudi,"You sit and think about, 
How you can hit the scene.
Take one look inside, 
Your mirror clear to see.
You need to find yourself, 
As honest as can be... 
There must be 50 ways to make a record.
Now Don't get wrapped into, 
The hype and what they think.
This shit ain't rocket science, 
And the scene changes with beats.
And now you ask yourself, 
How you want to be seen... 
There must be 50 ways to make a record.
He's up inside the clubs, 
They like to lean and rock. Oh, 
Stands around and looks intrigued by what he saw.
Now he askes me, 
How he can make hit songs to reach the top... 
There must be 50 ways to make a record.
50 ways to make a record.
You got talent and, 
Your soul cannot be bought.
He looked and smiled at me, 
And told me ""Thanks alot.""
See I could use your help... 
And would you please explain about the 50 ways... 
It's kind of easy, 
If you have a open mind.
This game is more than, 
Spending money and fucking dimes.
It's all within your words, 
Some shit that outlives time.
There must be 50 ways to make a record.
50 ways to make a record..."
1,Adventures,2015,Speedin' Bullet 2 Heaven (2015),Hip Hop|Electronic,Kid Cudi,"And we're floating out to nowhere
No safety, fall, we'll end safely
Inadequate, he is so unwanted
Make him want to disappear
From the fire calling
Damn that is so unfair
Inadequate, he is so unwanted
Make him want to disappear
From the fire calling
Damn that is so unfair
How could I care? How could I care?
How could I care?
And we're floating out to nowhere
No safety, fall, we'll end safely
Lost in my reflection, how do I chill?
Only crazy makes sense, it's starting to make sense
While I'm still
Her vagina is moist and warm
I'll keep you safe, just hold my arm
Hell is beyond the door
Heaven doesn't want one more
No more chicken sandwiches
Yes I'll pay for the damages
I explore through the galaxy nightly
On my body
Accept yourself, except yourself
Exit yourself, access yourself
No safety, fall, we'll end safely
Inadequate, he is so unwanted
Make him want to disappear
No safety, fall, we'll end safely
(?)
That song was kind of freaking me out
Ya it flowed
No safety, fall, we will end safely Beavis
Kind of makes me think about my life ya know
What life?
Ya ya exactly
The part ""We're floating out in nowhere""
Don't worry Beavis we will land safely
How come you're talking lie that Butthead
Like what?
Come on stop it
I'm not talking any differently than I'm normally talk Beavis
Take some of these mushrooms that Cudi gave us
They'll make you feel better
Stop talking lke that Butthead
Like what Beavis?
Take some mushrooms Beavis
These mushrooms suck, but they're fast acting aren't they
These taste horrible
Eat them all Beavis
They're doing something, give me some more
Trust me Beavis"
2,Afterwards (Bring Yo Friends),2013,Indicud (2013),Hip Hop|Electronic,Kid Cudi,"Sexy, sexy
Gonna have us a good time and I ain't gonna lie.
Got some friends around and we could slide by
Gonna have us a good time and I ain't gonna lie.
We got some friends around, we got some friends around
Gonna have us a good time and I ain't gonna lie.
Got some friends around and we could slide by
Gonna have us a good time and I ain't gonna lie.
We got some friends around, we got some friends around
Yeah, let that bounce
We got you
Wicked!
We should go to my home, afterwards, come on
Bring yo friends; we should go to my home, afterwards, come on
We should go to my home, afterwards, come on
Bring yo friends; we should go to my home, afterwards, come on
Bring yo friends
Bring yo friends
Bring yo friends
We on, 'cross the globe
Don't box me in, claustrophobic
Tonight we alive, we should give 'em a show
And my living room dance-floor is ready to go
Tell my people, we on, 'cross the globe
Don't box me in, claustrophobic
Tonight we alive, we should give 'em a show
And my living room dance-floor is ready to go
Bring yo friends (Ready to go, ready to go)
Bring yo friends (Ready to go, ready to go)
We should go to my home, afterwards, come on
Bring yo friends; we should go to my home, afterwards, come on
We should go to my home, afterwards, come on
Bring yo friends; we should go to my home, afterwards, come on
We should go to my home, afterwards, come on
Bring yo friends; we should go to my home, afterwards, come on
Bring yo friends...
Just bounce, no hands
Oh, gonna show you how to do this dance
Just bounce, no hands
Oh, gonna show you how to do this dance
Just bounce, no hands
Oh, gonna show you how to do this dance
Just bounce, no hands
Oh, gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce
Gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce, no hands
Gonna show you how to do this dance
Just bounce for me, no hands
Just bounce for me
Gonna show you how to do this dance
Just bounce for me, no hands
Just bounce for me
So right, so right, so nice
Come rage with me
So right, so right, so nice
Come rage with me"
3,Alive (Nightmare),2009,Man on the Moon: The End of Day (2009),Hip Hop|Electronic,Kid Cudi,"Everytime
The moon shines I become alive
Yeah
And every time
The moon shines I become alive
Yeah
I'm feeling strange in the night
I'm in myself I feel I'm thrown into a fight
Nowhere to run, nowhere to hide, nothing's right
My skin is burning and my heart begins to speed
There's something going wrong with me
I am changing rapidly
I'm feeling stronger, more alert, I'm on the move
I smell her scent and I know I will find her soon (soon, soon)
The one to come and free me from this fate
I'll find her, it's not too late, hey, hey
Everytime
The moon shines I become alive
Yeah
And every time
The moon shines I become alive
Yeah
I'm a beast in the night
I'm on the prowl and I'm hoping to find some light
You call it heaven, I do too, we feel the same
Ain't nothing wrong, I've been feasting on something brave
A sexy lady who's pure, she has the cure, uh
I hope she can find a man within the beast, and
I hope she saves me from the curse I have to beat, hey
I hope she figures out a way to save my soul
Yeah, to save my heart, hey
Everytime
The moon shines I become alive
Yeah
And every time
The moon shines I become alive
Yeah
Nananananananana, whoa
Nananananananana, whoa
I watch the sun collapse and took up in the clizzoud
I am the lone wolf, go where I wanna
Let the moon shine, be the guide to the lizzight
Even when I stray away the light never left me, uh
I learn to follow my instinct
Blinded by the light, rather that than the evil
Feelin' out of place in a room full of people
Try and be the same, but you know you're not a sequel
Your fate will be whatever it shall be, be, be, be, be
We'll fight no more, I let these things just be, be, be, be
Everytime
The moon shines I become alive
Yeah
And every time
The moon shines I become alive
Yeah
Nananananananana, whoa
Nananananananana, whoa"
4,All Along,2010,Man on the Moon II: The Legend of Mr. Rager (2010),Hip Hop|Electronic,Kid Cudi,"Hey, um um um um mm
Hey, um um um um mm
When the days, change, so does my attitude
I'm messy at home, I eat a lot of junk food
When the nights change, so do my nightmares too
I dream reality, is my dream
All along, all along, I guess I'm meant to be alone
All along, all along, I guess I'm meant to be alone, out there on my own, yeah
When the weeks change, the rumors change too
I'm addicted to highs, would you like to know why?
When the months change, so do my love point of views
I don't want what I need, what I need hates me...
What I need hates me
I know all along, all along, I know I'm meant to be alone, its crazy
But all along, all along, I knew I was meant to be alone out there on my own yeah,
Suppose somehow the lion hearted failed to win, who will be the villain?
All the strangers voted for him
Suppose somehow the lion hearted failed to smile, who would be the villain?
All the strangers voted for him
All along, all along, I guess I'm meant to be alone
All along, all along, I guess I'm meant to be alone, out there on my own, yeah"
5,All In,2016,"Passion, Pain & Demon Slayin' (2016)",Hip Hop|Electronic,Kid Cudi,"Hold on let me explain
Sometimes I just don't know what to believe
And I hate things that I said, I didn't mean them
So difficult tryna piece my thoughts
Don't wanna be no burden, I always piss you off
How could a man not wanna disappear
I'm exposed and I am pure
No one makes me feel secure
Except you and now we're all in
All in, I am all in
Whatever happens, happens
We're all in, all in
I am all in
Whatever happens, happens
Why all the fussin', I can't explain
I know your heart is all in no one takes your place
I hate the man that I was so I'm becoming
We're learning together anyhow
We're learning together right now
Facing the man that I was, tired of running
I'm exposed and I am pure
No one makes me feel secure
Except you and now we're all in
All in, (we're all in, baby) I am all in
Whatever happens, happens
We're all in, all in
I am all in
Whatever happens, happens
Happens, happens, happens, happens, happens
All in, all in, all in
Happens, happens, happens, happens, happens
All
All in, all in, all in, all in, all in
Whatever happens, happens"
6,Amen,2015,Speedin' Bullet 2 Heaven (2015),Hip Hop|Electronic,Kid Cudi,"I can see through you
Amen, amen
I won't save 'em, I won't save me
The demons walk around with an appetite
I see 'em, demons walk around in daylight
I see 'em
Amen, I won't save 'em
Oh beware of the manic man
A man can't equal bandstand
Rip faces off with my bare hands
You fake niggas and bitches
Yeah I know you're wearing a mask x2
Get high watch your phony ass
Give your stories at your phony friends
Amen, Amen
I won't save 'em
I won't save me
Demons walk around with an appetite
Demons walk around in daylight
And I won't save 'em
I won't save me
Oh beware of the manic man
A man can't equal bandstand
Rip faces off with my bare hands
Fake niggas and bitches
Yeah I know you're wearing a mask
Yeah I know you're wearing a mask
Get high watch your phony ass
Give your stories and your phony plans
Amen
Amen
See them
I won't save me
Demons walk around with an appetite
Demons walk around in the daylight
Amen
I won't save them
Yeay
No-oh
Amen, da-da-da"
7,Angered Kids,2015,Speedin' Bullet 2 Heaven (2015),Hip Hop|Electronic,Kid Cudi,"Hello, hello doctor, doctor, doctor
There's something wrong inside of me
There's something, I don't know doctor, help me
Well is there, is there something I can do?
No remorse, no remorse
Got a couple bundles of dynamite
And some hand grenades
No remorse, no remorse
You never should've angered the kids
(Yeah)
Your darkness is coming
Your darkness is coming
Yeah let's get into this
No remorse, no remorse
Sounds like you wouldn't believe
The darkness is coming
The darkness is coming
Oh you fools start running
Dead man walking
Right foot left foot
Left foot right foot
The darkness is coming
And guess what is running
Fools start running
Dead man walking"
8,Ashin' Kusher,2010,Man on the Moon II: The Legend of Mr. Rager (2010),Hip Hop|Electronic,Kid Cudi,"First things first, we been rippin
Get it in, cudder
Niggas know the name, it's none other
I know you know me, the double O repper
Two stepper, gun toter nana, smoke kusher
I know you lovin' how I do it when I switch up the lizzanes
Skinny nigga Diggy in ya city getting chizzange
Like I'm Carmelo, meet me in the gizzame
Yammin on you sucka niggas, yammin on these HOES
Roll swishers in the whip, dippin' so quick
As now whiskey motherfucka, we up in this bitch
Hoes love cooder (cudder), smooth duder, cudua
I am climbing, I am climbing, and I know why
Y'all know I keep it funky motherfucka, better get it right,
Get it right, better get it right, get it right
Ooh hoo, ooh hoo yeah
And I'll be rockin' along zonin
And movin along zonin,
Ooh hoo, ooh hoo yeah
Hey, doin' what I want, no need to front
Skinny and tatted the fuck up
They pass me the blunts, baby get up
We in this bitch, laxin
Dennis know the game, he in the crowd kevin mackin
All up off the dome, no need to pen it friend
Me and my nigga we gettin' ends, again
Told my man plain pat, dog ever since day one
We gon get it poppin', that's what I'm in for
If you knew me man, I don't really worry 'bout a nigga tryna judge
Who are you? Judy! Girl shake ya feather, do ya thing till you feel right
I know you know the name, the team we takin' fizzite
Y'all know I keep it funky motherfucka, better get it right,
Get it right, better get it right, get it right
Ooh hoo, ooh hoo yeah
And I'll be rockin' along zonin
And movin along zonin,
Ooh hoo, ooh hoo yeah
Life... together...
We all in together now
All in together, all, all baby get it all in together now
Life... together...
We all in together now
All in together, all, all baby get it all in together now
Doin' what I need, hater I'm a-okay
How many times I tell 'em we don't care what people say
Even if I do something unruly, I be like ""fuck a nigga I was probably zooted""
Off the top, honestly, the kush and goose combination harmful G
Found my own rhythm while I'm lookin' through my viennas
Everybody could talk that shit until they see em
Then they all on my ballsack, word
The night bounds and they sayin' I'm absurd
Ya old jive ass nigga look around, hey you be around
Fam I'm in the clouds
Y'all know I keep it funky motherfucka, better get it right,
Get it right, better get it right, get it right
Ooh hoo, ooh hoo yeah
And I'll be rockin' along zonin
And movin along zonin,
Ooh hoo, ooh hoo yeah
Y'all know I keep it funky motherfucka, better get it right,
Get it right, better get it right, get it right
Ooh hoo, ooh hoo yeah
And I'll be rockin' along zonin
And movin along zonin,
Ooh hoo, ooh hoo yeah"
9,Balmain Jeans,2014,Satellite Flight: The Journey to Mother Moon (2014),Hip Hop|Electronic,Kid Cudi,"(Verse 1: Kid Cudi)
Help me take off my Balmain jeans
I'll undo yours
You can lick it after I'm done lickin' you first
I wanna taste it
Tired of waitin'
Are you tasty?
Yahm yahm
Come on baby
Yahm
Hope you can feel that vibe
The vibes of the night
Your body is warm
In my arms
We're under the stars
Can I come inside your vortex
Can I come inside your vortex
Let me baby
(Hook: Kid Cudi)
It's been so long, been such a hobby
Finding someone who electrifies my body
I need you to protect my heart
Gimme your hand, put it here
This is where you start
Keep feelin' on me
(Don't stop)
Keep feelin' on me
Keep feelin' on me
(Don't stop)
Keep feelin' on me
(Verse 2: Kid Cudi)
Lord help me
Lord help me
I got a lover under my covers
I don't want her to leave
She said I'm perfect
Perfectly kissing on my neck
She is the sexiest
She said she loves my scent
Hope you can feel that vibe
The vibes in the night
Her body is warm
In my arms
We're under the stars
I wanna taste it
Tired of waitin'
Are you tasty?
Yahm yahm
Come on baby
Yahm
(Hook: Kid Cudi)
(Verse 3: Raphael Saadiq)
Zoom with me baby
Zoom with me baby
Yeah yeah
Oh girl you're so sweet to me
I love it when you're zoomin'
Oh girl you're so sweet to me
I love it when we're zoomin'
Oh girl you're so sweet to me
I love it when you're zoomin'
Oh girl you're so sweet to me
I love it when we're zoomin'
Help me take off my Balmain jeans
(Help me)
Help me take off my Balmain jeans"
